sira,sure,ayet,metin,hoca
23,2,16,"Those are they who have traded errancy (at the price of) guidance; so, in no way has their commerce gained (anything) and in no way have they been rightly-guided.",Mahmoud Ghali
24,2,17,"The likeness of them is as the likeness of one who set to kindle a fire; so, as soon as it illuminated whatever is around him, Allah went away with their light, (i. e., took away their light)and left them in darkness (es) (where) they do not behold (anything).",Mahmoud Ghali
25,2,18,"Deaf, dumb, blind, so they will not return.",Mahmoud Ghali
26,2,19,"Or as a cloudburst from the heaven in which are darknesses, and thunder, and lightning. They set their fingers in their ears against stunning (thunderbolts), wary of death, and Allah is Supremely Encompassing the disbelievers.",Mahmoud Ghali
27,2,20,"The lightning almost snatches their beholdings (Literally: eyesights); whenever it illuminates for them they walk in it, and when it darkens over them, they keep stationed; and if Allah had so decided, He would indeed have gone away with (i. e., taken away) their hearing and their beholdings. (Literally: eyesights) Surely Allah is Ever Determiner over everything.",Mahmoud Ghali
28,2,21,"O you mankind, worship your Lord Who created you and the ones (that were) even before you, that possibly you would be pious;",Mahmoud Ghali
29,2,22,"Who has made the earth for you (as) a bedding, and the heaven an edifice, (Literally: a building) and has sent down out of the heaven water so He has brought out with it (all kinds of) products as provision for you. So do not set up compeers to Allah and you know (He has no compeers).",Mahmoud Ghali
30,2,23,"And in case you are suspicious (Literally: in suspicion) about what We have been sending down upon Our bondman, (i. e., the prophet. A bondman or slave is the highest title conferred by Allah upon his chosen men) then come up with a s?rah of like (manner), and invoke your witnesses, apart from Allah, in case you are sincere.",Mahmoud Ghali
31,2,24,"So, in case you shall not perform that-and you will never perform it-then protect yourselves against the Fire whose fuel is mankind and stones, prepared for the disbelievers.",Mahmoud Ghali
32,2,25,"And give good tidings to the ones who have believed and done deeds of righteousness that for them are Gardens from beneath which Rivers run. Whenever they are provided with any produce therefrom (once) as a provision, they will say, ""This is the (same) as we were provided earlier.""And they are brought (them) in (perfect) resemblance; and therein they will have purified spouses and they are therein eternally (abiding).",Mahmoud Ghali
33,2,26,"Surely Allah does not shy from striking a likeness even of a gnat, or anything above it. So for the ones who have believed, (then) they know that it is the Truth from their Lord, and as for the ones who have disbelieved, then they say, ""What is it that Allah would (teach) by this for a similitude?""Thereby He leads many into error, and thereby He guides many; and thereby in no way does He lead into error anyone except the immoral. (The ungodly, the depraved)",Mahmoud Ghali
34,2,27,"The ones who break the covenant of Allah even after its (binding) compact and cut (off) what Allah has commanded to be held together and corrupt in the earth, those are they (who are) the losers.",Mahmoud Ghali
35,2,28,"How do you disbelieve in Allah and you were dead, then He gave you life, thereafter He (causes) you to die, (and) thereafter He gives you life (again), (and) thereafter to Him you will be returned?",Mahmoud Ghali
36,2,29,"He is (The One) Who created for you whatever is in the earth altogether. Thereafter He leveled Himself (How He did so is beyond human understanding stauling) to the heaven; so He leveled them seven heavens, and He is Ever-Knowing of everything.",Mahmoud Ghali
37,2,30,"And (remember) as your Lord said to the Angels, ""Surely I am making in the earth a successor. "" They said, ""Will You make therein one who will corrupt in it and shed blood (Literally: bloods) while we (are the ones who) extol (with) Your praise and call You Holy? Literally: hallow for you)"" He said, ""Surely I know whatever you do not know.""",Mahmoud Ghali
38,2,31,"And He taught Adam all the names; Thereafter He set them before the Angels; so He said, ""Inform me of the names of these, in case you are sincere. """,Mahmoud Ghali
39,2,32,"They said, All Extolment be to You! We have no knowledge except that which You have taught us. Surely, You, Ever You, are The Ever-Knowing, The Ever-Wise.""",Mahmoud Ghali
40,2,33,"He said, ""O Adam, inform them of their names. "" So, when he (Adam) informed them of their names, He said, ""Did I not say to you (that) surely I know the Unseen of the heavens and the earth and I know whatever you display and whatever you used to keep back?""",Mahmoud Ghali
41,2,34,"And (remember) as We said to the Angels, ""Prostrate (yourselves) to Adam"", so they prostrated (themselves) except Iblîs: He refused and waxed proud, and he was (one) of the disbelievers.",Mahmoud Ghali
42,2,35,"And We said, ""O Adam, dwell, you and your spouse in the Garden, and eat (Both of you) thereof opulently where you decide to, and (both of) you should not draw near this tree, (or) then you (both) would be of the unjust. """,Mahmoud Ghali
43,2,36,"Then Ash-Shaytan (The all-vicious, i. e., the devil) caused them to slide back therefrom, so he drove them out of what they (both) were in; and We said, ""Get down, each of you is an enemy of the other; (Literally: some of you an enemy of some) and in the earth you (The pronoun is plural, not dual, i.e., more than two) will have a repository and an enjoyment for a while.""",Mahmoud Ghali
44,2,37,"Then Adam received (some) Words from his Lord; so He relented towards him; surely He, Ever He, is The Superbly Relenting, The Ever-Merciful.",Mahmoud Ghali
45,2,38,"We said, ""Get down out of it altogether, then, if ever there should definitely (The verb has an emphatic ending, thereby saying that guidance will come) come up to you guidance from Me, then whoever follows My guidance, then no fear will be on them, neither will they grieve. """,Mahmoud Ghali
46,2,39,"And (the ones) who have disbelieved and cried lies to Our signs, those are the companions (i. e. the inhabitants) of the Fire; they are therein eternally (abiding).",Mahmoud Ghali
47,2,40,"O Seeds (Or: sons) of Israel) remember My favor wherewith I favored you, and fulfil My covenant (and) I will fulfil your covenant, and do have awe of Me (only).",Mahmoud Ghali
48,2,41,"And believe in what I have sent down, sincerely (verifying) that which is with you, and do not be the first disbelievers of it, and do not trade My signs for a little price, and be pious towards Me (only).",Mahmoud Ghali
49,2,42,And do not confound the Truth with the untruth and do not keep back the Truth and you know (it).,Mahmoud Ghali
50,2,43,"And keep up the prayer and bring the Zakat (i. e., pay the obligatory poor-dues) and bow down with the ones bowing down.",Mahmoud Ghali
51,2,44,"Do you command mankind to benignancy and forget yourselves, and you recite the Book? Do you then not consider?",Mahmoud Ghali
52,2,45,"And seek help in patience and prayer; and surely it is indeed great (i. e., formidable, hard) except for the submissive.",Mahmoud Ghali
53,2,46,Who expect that they are meeting their Lord and that to Him they are returning.,Mahmoud Ghali
54,2,47,"O Seeds (Or: sons) of Israel remember My favor wherewith I favored you, and that I graced you over the worlds.",Mahmoud Ghali
55,2,48,"And protect yourselves against a Day (when) no self will recompense for another self in anything and no intercession will be accepted from it, nor any justice (i. e. compensation) be taken from it, neither will they be vindicated. (Or: granted victory)",Mahmoud Ghali
56,2,49,"And (remember) as We safely delivered you from the House of Firaawn (Pharaoh) (who were) marking you out for odious torment, constantly slaying your sons, and sparing alive your women; and in that (Literally: these ""atrocious acts"") was a tremendous trial from your Lord.",Mahmoud Ghali
57,2,50,And (remember) as We separated the sea for you. So We delivered you and drowned the house of Firaawn (pharaoh) (while) you were looking (at them).,Mahmoud Ghali
58,2,51,And (remember) as We appointed with Mûsa (Moses) forty nights; thereafter you took to yourselves the Calf even after him and you were unjust.,Mahmoud Ghali
59,2,52,"Thereafter We were clement towards you even after that, that possibly you would thank (Us).",Mahmoud Ghali
60,2,53,"And (remember) as We brought Mûsa (Moses) the Book and the all-distinctive Furqan, (Literally: the Criterion for right and wrong) that possibly you would be guided.",Mahmoud Ghali
61,2,54,"And (remember) as Mûsa (Moses) said to his people, ""O my people, surely you have done injustice to yourselves by taking the Calf to yourselves. So repent to your Initiator (and) so kill yourselves. (i.e., the unburdening of their sins; forgiveness) That (Literally: these ""killings"") is most charitable for you in the Providence of your Initiator; so He relented towards you. Surely He, Ever He, is The Superbly Relenting, The Ever-Merciful"".",Mahmoud Ghali
62,2,55,"And (remember) as you said, ""O Mûsa (Moses) we will never believe you until we see Allah openly. "" So the (stunning) thunderbolt took you (while) you were looking on.",Mahmoud Ghali
63,2,56,"Thereafter We made you to rise again even after your death, that possibly you would thank (Us).",Mahmoud Ghali
64,2,57,"And We overshadowed you with mists and We sent down manna and quails upon you. ""Eat of whatever good things We have provided you."" And in no way did they do injustice to Us, but they were doing injustice to themselves.",Mahmoud Ghali
65,2,58,"And (remember) as We said, ""Enter this town, so eat opulently of it where you decide, and enter (in at) the gate, constantly prostrating and say, (Unburdening)"" (Literally: these ""killings"") (Then) We forgive you your sins and We will soon increase the fair-doers.",Mahmoud Ghali
66,2,59,Then the ones who did injustice exchanged a saying other than that which had been said to them. So We sent down upon the ones who did injustice chastisement from the heaven for that they used to commit immorality.,Mahmoud Ghali
67,2,60,"And (remember) as Mûsa (Moses) asked Allah) for water for his people, so We said, ""Strike with your staff the stone. "" Then there gushed forth from it twelve springs. Each folk already knew their drinking-place. ""Eat and drink of the provision of Allah, and do not perpetrate (mischief) in the earth, (as) corruptors.""",Mahmoud Ghali
68,2,61,"And (remember) as you said, ""O Mûsa, (Moses) we will never (endure) patiently one (sort) of food; so invoke your Lord for us that He may bring out for us of what the earth grows of its green herbs and its cucumbers, and its garlic, and its lentils, and its onions. "" He said, ""Would you wish to exchange that which is most charitable for that which is meaner? Get you down to (any) township; (Some say that it is Egypt) then surely you will have (there) what you asked for."" And they were stricken with humiliation and indigence, and they incurred the anger of Allah, That was for that they had disbelieved in the signs of Allah, and killed the Prophets (Literally: Prophesiers) untruthfully. That was for that they disobeyed and were (always) transgressing.",Mahmoud Ghali
69,2,62,"Surely (the ones) who have believed and the ones who have Judaized and the Nasara (Christians) and the Sabi'în, (Sabaeans) whoever have believed in Allah and the Last Day and done righteousness, then they will have their reward in the Providence of their Lord, and no fear will be on them, neither will they grieve.",Mahmoud Ghali
70,2,63,"And (remember) as We took compact with you and raised above you the Tûr (i. e. the Mount): ""Take powerfully what We have brought you and remember what is in it, that possibly you would be pious (towards Me).""",Mahmoud Ghali
71,2,64,"Thereafter you turned away even after that, so had it not been for the Grace of Allah towards you and His mercy, indeed you would have been of the losers.",Mahmoud Ghali
72,2,65,"And you already know of (the ones) of you who transgressed the Sabbath; so We said to them ""Be apes, (miserably) spurned. """,Mahmoud Ghali
73,2,66,"So We made it (i. e. the city ""and its population"") an (exemplary) torture for their own (Literally: between its two hands) and what is behind it (i.e. succeeding ""generations"") and an admonition for the pious.",Mahmoud Ghali
74,2,67,"And as Mûsa (Moses) said to his people, ""Surely Allah commands you to slay a cow, "" they said, ""Do you take us to yourself in mockery?"" He said, ""I take refuge in Allah from being one of the ignorant. """,Mahmoud Ghali
75,2,68,"They said, ""Invoke your Lord for us that He make evident to us what (cow) she is. "" He said, ""Surely He says that surely she is a cow neither too old, nor new, middling between the two. So, perform what you are commanded.""",Mahmoud Ghali
76,2,69,"They said, ""Invoke your Lord for us that He make evident to us what color she is. "" He said, ""Surely He says that surely she is a yellow cow, bright (is) her color, pleasing to the onlookers"".",Mahmoud Ghali
77,2,70,"They said, ""Invoke your Lord for us that He make evident to us what she is; surely the cows to us are similar to each other; and surely in case Allah so decides, we will indeed be rightly-guided. """,Mahmoud Ghali
78,2,71,"He said, ""Surely He says that surely she is a cow not tractable (Literally made subservient) to stir the earth or to water the tillage, with no blemish in it. They said, ""Now you have come with the truth."" So, they slew her, and they had scarcely performed that.",Mahmoud Ghali
79,2,72,"And (remember) as you killed a self, (and) so you parried about it, and Allah is to bring out whatever you were keeping back.",Mahmoud Ghali
80,2,73,"So We said, ""Strike him with some (i. e. part of it) of it."" Thus Allah gives life to the dead and shows you His signs, that possibly you would consider.",Mahmoud Ghali
81,2,74,"Thereafter your hearts hardened even after that; so they were as stones, or (even) strictly harder. And surely there are stones from which rivers erupt forth, and surely there are (some) that cleave so that water goes out of them, and surely there are (still others) that crash down in the apprehension of Allah. And in no way is Allah ever heedless of whatever you do.",Mahmoud Ghali
82,2,75,"Do you then long for (the fact) that they should believe you, and a group of them already were hearing the Speech of Allah; thereafter they perverted it even after they had considered it, while they knew (the Truth).",Mahmoud Ghali
83,2,76,"And when they meet (the ones) who have believed, they say, ""We have believed (too). "" And when they go privately one to another, (Literally: some of them with some others) they say, ""Do you discourse with them about what Allah has opened (i.e. granted, revealed) up on you that they may thereby argue with you in the Meeting of your Lord? Would you then not consider?""",Mahmoud Ghali
84,2,77,And do they not know that Allah knows whatever they keep secret and whatever they make public?,Mahmoud Ghali
85,2,78,"And among them are illiterates (who) do not know the Book except (only) fancies, and decidedly they do (nothing) except surmise.",Mahmoud Ghali
86,2,79,"So woe to (the ones) who write the Book with their hands; thereafter they say, ""This is from (the Providence of) Allah, that they may trade it for a little price; So, woe to them for what their hands have written, and woe to them for what they have earned.",Mahmoud Ghali
87,2,80,"And they have said, ""The Fire will never touch us except a (few) numbered days. "" Say, ""Have you taken to yourselves in the Providence of Allah a Covenant? So Allah will never fail in His Covenant, or do you say against Allah that which you do not know?""",Mahmoud Ghali
88,2,81,"Yes indeed, whoever has earned an odious deed and his offense(s) have encompassed him, then those are therein the companions ( (i. e. inhabitants) of the Fire; they are therein eternally (abiding).",Mahmoud Ghali
89,2,82,"And the ones who have believed and done deeds of righteousness, those are the companions of the Garden; they are therein eternally (abiding).",Mahmoud Ghali
90,2,83,"And (remember) as We took Compact with the Seeds (or: sons)of Israel) (that), ""You shall not worship any (god) except Allah, and (show) fairest companionship to parents, and near kinsmen, and to orphans, and to the indigent; and speak fair to mankind, and keep up the prayer, and bring the Zakat. (i.e., pay the obligatory poor-dues)"" (But) thereafter you turned away excepting for a few of you, and you are (still) veering away.",Mahmoud Ghali
91,2,84,"And (remember) as We took compact with you (that), ""You shall not shed your blood, (Literally: bloods) nor drive out yourselves (i. e., your own people) from your residences."" Thereafter you ratified (that), and you yourselves bore witness.",Mahmoud Ghali
92,2,85,"(Yet) thereafter, you are these (who) kill yourselves (i. e. kill some of you) and drive out a group among you from their residences, backing each other against them in vice and hostility; and in case they come up to you captured, you ransom them, (while) driving them out is prohibited for you. Do you then believe in some (parts) of the Book and disbelieve in other parts? (Literally: in some parts) So in no way is the recompense of whoever of you performs that (anything) except disgrace in the present (Literally: the lowly (life), i.e., the life of this world) life, and on the Day of the Resurrection they are to be turned back to the strictest torment. And in no way is Allah ever heedless of whatever you do.",Mahmoud Ghali
93,2,86,"Those are (they) who have traded the present life for the price of the Hereafter. So for them the torment will not be lightened, neither will they be vindicated.",Mahmoud Ghali
94,2,87,"And indeed We already brought Mûsa (Moses) the Book, and We made to supervene the (other) Messengers even after him; and We brought Isa son of Maryam (Jesus son of Mary) the supreme evidences and aided him with the Spirit of Holiness; (The Holy Spirit, the Angle jibrîl ""Gabriel"") yet, is it not (the case that) whenever there came to you a Messenger with what (you) yourselves did not yearn to, you waxed proud, (and) so you cried lies to a group of them and (another) group you kill?",Mahmoud Ghali
95,2,88,"And they said, ""Our hearts are encased. "" No indeed, (but) Allah has cursed them for their disbelief; so, little do they believe.",Mahmoud Ghali
96,2,89,"And as soon as a Book came to them from the Providence of Allah, sincerely (verifying) what was with them-and they earlies prayed for an opening (victory, conquest) over the ones who disbelieved-yet, as soon as there came to them what they recognized, they disbelieved in it; so the curse of Allah is on the disbelievers.",Mahmoud Ghali
97,2,90,"Miserable is that (for which) they have traded themselves, that they have disbelieved in what Allah has sent down, inequitably (grudging) that Allah should (be) sending down of His Grace upon whomever He decides of His bondmen. So they incurred anger upon anger; and for the disbelievers is a degrading torment.",Mahmoud Ghali
98,2,91,"And when it was said to them, ""Believe in what Allah has sent down, "" they said, ""We believe in what was sent down on us, "" and they disbelieve in what is beyond it, and it is the Truth sincerely (verifying) what is with them. Say, ""Why then did you kill the Prophesiers (i.e. Prophets) of Allah earlier in case you are believers?""",Mahmoud Ghali
99,2,92,"And indeed Mûsa (Moses) already came up to you with the supreme evidences; thereafter you took to yourselves the Calf even after him, and you were unjust.",Mahmoud Ghali
100,2,93,"And as We took compact with you (Literally: took your compact) and raised above you the Tûr (i. e. the Mount): ""Take powerfully what We have brought you and give ear to (Our Word)."" They said, ""We have heard, and we disobey."" And they were made to drink the Calf in their hearts (i.e., their hearts were filled with love for it) for their disbelief. Say, ""Miserable is that to which your belief commands you, in case you are believers!""",Mahmoud Ghali
101,2,94,"Say, ""In case the Last Residence in the Providence of Allah is yours exclusively, apart from (all) mankind, then covet death in case you are sincere. """,Mahmoud Ghali
102,2,95,"And they will never covet it, at all, for what their hands have forwarded; and Allah is Ever-Knowing of the unjust.",Mahmoud Ghali
103,2,96,"And indeed you will definitely find them the eagerest of mankind for life, and (also some) of the ones who have associated others (with Allah). One of them would like to be granted a life of a thousand years, and in no way will it make him move away from torment that he is granted a long life; and Allah is Ever-Beholding of whatever they do.",Mahmoud Ghali
104,2,97,"Say, ""Whoever is an enemy to Jibrîl (Angle Gabriel) - surely then it is he who has been sending it down upon your heart by the permission of Allah, sincerely (verifying) what was before it (Literally: between its two hands) and for a guidance and good tidings to the believers-",Mahmoud Ghali
105,2,98,"Whoever is an enemy to Allah and His Angels and His Messengers, and Jibrîl and Mîkal, (Angle Gabriel and Michael, respectively) then surely Allah is an enemy to the disbelievers. """,Mahmoud Ghali
106,2,99,"And indeed We have already sent down to you supremely evident signs, and in no way does anybody disbelieve in them except the immoral.",Mahmoud Ghali
107,2,100,"And is it, (that) whenever they have made (Literally: covenanted a covenant) a covenant, a group of them flung it (off)? No indeed, most of them do not believe.",Mahmoud Ghali
108,2,101,"And as soon as (there) has come to them a Messenger from the Providence of Allah, sincerely (verifying) what was with them, a group of them that were brought the Book flung the Book of Allah beyond their backs, as if they did not know.",Mahmoud Ghali
109,2,102,"And they closely followed what the Ash-Shayatîn (the all-vicious (ones), i. e., the devils) recited over Sulayman's (Soloman's) kingdom. And in no way did Sulayman (Solomon) disbelieve but Ash- Shayatîn (The all-vicious (ones), i.e., the devils) disbelieved, teaching mankind sorcery, and that which was sent down upon the two Angels in Babil, (Babylon) Harût and Marût; and in no way did they teach anyone till they said, ""Surely we are only a temptation, so, do not disbelieve."" Then from them (The two angels) they learned that by which they could cause separation between a person and his spouse. And in no way are they harming anyone except by the permission of Allah ; and they learned what harmed them and did not profit them. And indeed they already knew that indeed whoever trades it, in no way should he have any apportioning (of Grace) in the Hereafter; and miserable indeed was (that) for which they bartered themselves, if they had known (the Truth).",Mahmoud Ghali
110,2,103,"And if it be that they had believed and been pious, a requiting from the Providence of Allah would indeed have been most charitable if they had known.",Mahmoud Ghali
111,2,104,"O you who have believed, do not say, ""Raaina"" (This from of the verb was used by the Jews and had a derisive connotation in Hebrew. Here in means ""heed us"") and say, ""Look upon us and listen, "" (Literally: hear) and to the disbelievers is a painful torment.",Mahmoud Ghali
112,2,105,"In no way would the ones who include disbelieved among the population of the Book (Or: the Family of the Book. i.e., the Jews and Christians. and nor (Literally: and not) (among) the associators (i.e. Those who associate otrers with Allah) like that any charity (i.e., The choicest good) would always be sent down upon you from your Lord. And Allah appropriates His mercy to whomever He decides; and Allah is The Owner of the magnificent Grace.",Mahmoud Ghali
113,2,106,"In no way do We abrogate any ayah (i. e. verse, sign) whatsoever or cause it to be forgotten (except that) We come up with (i.e., bring) a more charitable one or the like of it. Do you not know that Allah is Ever-Determiner over everything?",Mahmoud Ghali
114,2,107,"Do you (i. e., the Prophet) not know that Allah has the Kingdom of the heavens and the earth, and that in no way do you (i.e., the believers) have, apart from Allah, either a constant patron or a constant vindicator.",Mahmoud Ghali
115,2,108,"Or ever would you (i. e., the believers) ask your Messenger as Mûsa (Moses) was asked earlier? And whoever exchanges belief for disbelief, has readily erred (away from) the level way.",Mahmoud Ghali
116,2,109,"Many of the Population of the Book (Or: Family of the Book, i. e., Jews and Christians) would like to turn you back steadfast disbelievers, even after your belief, through envy on the part of themselves, even after the Truth has become evident to them. So, be clement and pardon (them), till Allah comes up (i.e., brings) with His Command; surely Allah is Ever-Determiner over everything.",Mahmoud Ghali
117,2,110,"And keep up the prayer and bring the Zakat, (i. e., pay the poor-dues) and whatever charity you forward for yourselves, you will find it in the Providence of Allah; surely Allah is Ever-Beholding of whatever you do.",Mahmoud Ghali
118,2,111,"And they said, ""Never will anybody enter the Garden except they who were Judaic or Nasara (i. e. Christians). Such (Literally: that) are their covetings. Say, ""Offer your proof, in case you are sincere.""",Mahmoud Ghali
119,2,112,"Yes indeed, whoever has surrendered his face (i. e., surrendered his will) to Allah and is a fair-doer, then he has his reward in the Providence of his Lord and no fear will be upon them, neither will they grieve.",Mahmoud Ghali
120,2,113,"And the Jews have said, ""The Nasara (i. e. the Christians) do not (stand) on anything, "" and the Nasara have said, ""The Jews do not (stand) on anything, "" and they recite the Book. Thus the ones who do not know have said the like of their saying. So, Allah will judge between them on the Day of the Resurrection wherein they used to differ.",Mahmoud Ghali
121,2,114,"And who is more unjust than he who prevents (praying in) the mosques of Allah so that His Name be not mentioned in them, and endeavors (diligently) for their ruin? Those can in no way enter them except in fear, for them is disgrace in the present life (Literally: The lowly, i. e., the life of this world) and in the Hereafter they will have a tremendous torment.",Mahmoud Ghali
122,2,115,"And Allah has the East and the West; so, wherever you turn around, (then) hence is the Face of Allah; surely Allah is Ever-Embracing, Ever-Knowing.",Mahmoud Ghali
123,2,116,"And they have said, "" Allah has taken to Him a child. "" All Extolment be to Him! No indeed, He has whatever is in the heavens and the earth. All are devout to Him,",Mahmoud Ghali
124,2,117,"The Ever-Innovating of the heavens and the earth; and when He has decreed a Command, then surely it is only (that) He says to it, ""Be!"" so it is.",Mahmoud Ghali
125,2,118,"And they that do not know have said, ""if (only) Allah had spoken to us or a sign had come up to us. "" Thus did the ones even before them say the like of their saying. Their hearts resemble each other. We have already made evident the signs for a people that have certitude.",Mahmoud Ghali
126,2,119,"Surely We have sent you with the Truth, a bearer of good tidings and a war ner, and you will not be asked about the companions (i. e., the inhabitants) of the Hell-Fire.",Mahmoud Ghali
127,2,120,"And the Jews will never be satisfied with you, neither will the Nasara (i. e., the Christians) till you (closely) follow their creed. Say, ""Surely the guidance of Allah is the Guidance."" And indeed in case you ever (closely) follow their prejudices, after the (share of) knowledge that has come to you, in no way will you have from Allah either a constant Patron or a ready Vindicator.",Mahmoud Ghali
128,2,121,"The ones to whom We have brought the Book recite it with its true recitation: those believe in it; and whoever disbelieves in it, then those are they (who are) the losers.",Mahmoud Ghali
129,2,122,"O Seeds (Or: sons) of Israel) remember My favor wherewith I favored you, and that I graced you over the worlds.",Mahmoud Ghali
130,2,123,And protect (yourselves) against a Day (when) no self will recompense for (another) self (in) anything. And no justice (i.e. just compensation) will be accepted from it nor will any intercession profit it; neither will they be vindicated.,Mahmoud Ghali
131,2,124,"And as his Lord tried Ibrahîm (Abraham) with (certain) Words; so, he fully carried them out. (Literally: perfected them) He said, ""Surely I am going to make you a leader for mankind."" Said he, Ibrahîm"" Abraham"") ""And of my offspring?"" He said, ""My Covenant will not pertain (i.e. is not attainable) to the unjust.""",Mahmoud Ghali
132,2,125,"And as We made the Home an ingathering for mankind and a (place of) security, and take to yourselves Ibrahîm's station for a place of prayer. And We covenanted with Ibrahîm (Abraham) and Ismaîl, (Ishmael) (saying), ""Purify My Home for the circumambulators, and the consecrators, and the ones often bowing down and prostrating themselves.""",Mahmoud Ghali
133,2,126,"And as Ibrahîm said, ""Lord! Make this a secure land, and provide its population with (various) products, such of them as believe in Allah and the Last Day. "" He said, ""And whoever disbelieves, I will make him enjoy a little, thereafter I will constrain him to the torment of the Fire-and how miserable is the Destiny!""",Mahmoud Ghali
134,2,127,"And as Ibrahîm raised up the foundations of the Home and Shuaayb (with him), (saying), ""Our Lord, (graciously) accept (this) from us. Surely You, Ever You, are The Ever-Hearing, The Ever-Knowing;",Mahmoud Ghali
135,2,128,"Our Lord, and make us (both) Muslims (i. e. surrendered) to You, and of our offspring a nation Muslim to You, and show us our rituals and relent towards us; surely You Ever You are The Superbly Relenting, The Ever-Merciful.",Mahmoud Ghali
136,2,129,"Our Lord, and send forth among them a Messenger, (one) of them, who (will) recite to them Your ayat (Signs verses) and teach them the Book, and (the) Wisdom, and cleanse them; surely You, Ever You, are The Ever-Mighty, The Ever-Wise. """,Mahmoud Ghali
137,2,130,"And whoever desirously shirks from the creed of Ibrahîm (Abraham) except he who befools himself? And indeed We have already elected him in the present (life), (Literally: the lowly, i. e., the life of this world) and surely in the Hereafter he is indeed among the righteous.",Mahmoud Ghali
138,2,131,"As his Lord said to him, ""Surrender, "" (i. e., be muslim) he said, ""I have surrendered to The Lord of the worlds.""",Mahmoud Ghali
139,2,132,"And Ibrahîm (Abraham) enjoined his seeds (Or. sons) with this, and (also) Yaaqûb, (Jacob) (saying), ""O my seeds! Surely Allah has elected for you the religion; so, definitely do not die except (while) you are Muslims.""",Mahmoud Ghali
140,2,133,"Or (even) were you witnesses as death was present to Yaaqûb? (Jacob) As he said to his seeds' (Or. sons) ""What will you worship even after me?"" They said, "" We will worship your God and the God of your fathers Ibrahîm, Shuaayb and Ishaq, (Abraham, Ishmael and Isaac, respectively) One God; and to Him we are Muslims."" (i.e., to Him we surrender).",Mahmoud Ghali
141,2,134,"That is a nation (that) has already passed away; it shall have whatever it earned, and you shall have whatever you have earned, and you shall not be questioned about whatever they were doing.",Mahmoud Ghali
142,2,135,"And they have said, ""Be Judaic or Nasara, (Christian) (then) you shall be guided. "" Say, ""No, indeed, (but) it is the creed of Ibrahîm, (Abraham) the unswervingly (upright, ) (i.e. veering away from idolatry) and in no way was he one of the associators. (i.e. those who associate others with' Allah).",Mahmoud Ghali
143,2,136,"Say (O Muslims), ""We have believed in Allah, and whatever has been sent down to us, and whatever was sent down to Ibrahîm, and Shuaayb, and Ishaq and Yaaqûb (Abraham, Ishmael, Isaac and Jacob, respectively) and the Grandsons, (i. e., the Tribes) and whatever was brought down to Mûsa and Isa, (Moses and Jesus, respectively) and whatever was brought to the Prophets from their Lord. We make no distinction between any of them, and to Him we are Muslims.""",Mahmoud Ghali
