sira,sure,ayet,metin,hoca
39,2,32,"Dediler ki: ""Sen yücesin, bize öğrettiğinden başka bizim hiçbir bilgimiz yok. Gerçekten sen, her şeyi bilen, hüküm ve hikmet sahibi olansın.""",Ali Bulaç
40,2,33,"(Allah:) ""Ey Adem, bunları onlara isimleriyle haber ver"" dedi. O, bunları onlara isimleriyle haber verince de dedi ki: ""Size demedim mi, göklerin ve yerin gaybını gerçekten ben bilirim, gizli tuttuklarınızı ve açığa vurduklarınızı da ben bilirim.""",Ali Bulaç
41,2,34,"Ve meleklere: ""Adem'e secde edin"" dedik. İblis hariç (hepsi) secde ettiler. O ise, diretti ve kibirlendi, (böylece) kafirlerden oldu.",Ali Bulaç
42,2,35,"Ve dedik ki: ""Ey Adem, sen ve eşin cennette yerleş. İkiniz de ondan, neresinden dilerseniz, bol bol yiyin; ama şu ağaca yaklaşmayın, yoksa zalimlerden olursunuz.""",Ali Bulaç
43,2,36,"Fakat Şeytan, oradan ikisinin ayağını kaydırdı ve böylece onları içinde bulundukları (durum)dan çıkardı. Biz de: ""Kiminiz kiminize düşman olarak inin, sizin için yeryüzünde belli bir vakte kadar bir yerleşim ve meta vardır"" dedik.",Ali Bulaç
44,2,37,"Derken Adem, Rabbinden (birtakım) kelimeler aldı. Bunun üzerine (Allah da) tevbesini kabul etti. Şüphesiz O, tevbeleri kabul edendir, esirgeyendir.",Ali Bulaç
45,2,38,"Dedik ki: ""Oradan tümünüz inin. Bundan sonra size benden bir hidayet geldiğinde, kim benim hidayetime uyarsa, onlara korku yoktur ve onlar mahzun olmayacaklardır.""",Ali Bulaç
46,2,39,"""İnkar edip de ayetlerimizi yalanlayanlar ise; onlar, ateşin halkıdırlar ve orada süresiz kalacaklardır.""",Ali Bulaç
47,2,40,"Ey İsrailoğulları, size bağışladığım nimetimi hatırlayın ve ahdime bağlı kalın, ki ben de ahdinize bağlı kalayım. Ve yalnızca benden korkun.",Ali Bulaç
48,2,41,"Yanınızda olan (Tevrat)ı, doğrulayıcı olarak indirdiğime (Kur'an'a) iman edin; onu inkar edenlerin ilki siz olmayın ve ayetlerimizi az bir değer karşılığında değişmeyin. Ve yalnızca benden korkun.",Ali Bulaç
49,2,42,Hakkı batıl ile örtmeyin ve hakkı gizlemeyin. (Kaldı ki) siz (gerçeği) biliyorsunuz.,Ali Bulaç
50,2,43,"Namazı dosdoğru kılın, zekatı verin ve rüku edenlerle birlikte siz de rüku edin.",Ali Bulaç
51,2,44,"Siz, insanlara iyiliği emrederken, kendinizi unutuyor musunuz? Oysa siz kitabı okuyorsunuz. Yine de akıllanmayacak mısınız?",Ali Bulaç
52,2,45,"Sabır ve namazla yardım dileyin. Bu, şüphesiz, huşu duyanların dışındakiler için ağır (bir yük)dır.",Ali Bulaç
53,2,46,"Onlar, (mü'minler ise), şüphesiz, Rableriyle karşılaşacaklarını ve (yine) şüphesiz, O'na döneceklerini bilirler.",Ali Bulaç
54,2,47,"Ey İsrailoğulları, size bağışladığım nimetimi ve sizi (bir dönem) alemlere üstün kıldığımı hatırlayın.",Ali Bulaç
55,2,48,"Ve hiç kimsenin, hiç kimse adına bir şey ödemeyeceği, hiç kimsenin şefaatinin kabul edilmeyeceği, hiç kimseden bir fidye alınmayacağı ve yardım görülmeyeceği bir günden sakının.",Ali Bulaç
56,2,49,"Sizi, dayanılmaz işkencelere uğrattıklarında, Firavun ailesinin elinden kurtardığımızı hatırlayın. Onlar, kadınlarınızı diri bırakıp, erkek çocuklarınızı boğazlıyorlardı. Bunda sizin için Rabbinizden büyük bir imtihan vardı.",Ali Bulaç
57,2,50,Ve sizin için denizi ikiye yarıp sizi kurtardığımızı ve Firavun'un adamlarını -gözlerinizin önünde- boğduğumuzu hatırlayın.,Ali Bulaç
58,2,51,"Hani Musa ile kırk gece için sözleşmiştik. Ama sonra siz, onun arkasından buzağıyı (tanrı) edinmiş ve (böylece) zalimler olmuştunuz.",Ali Bulaç
59,2,52,"Bundan sonra, (artık) şükredesiniz diye sizi bağışladık.",Ali Bulaç
60,2,53,Ve hidayete eresiniz diye Musa'ya Kitab'ı ve Furkan'ı verdik.,Ali Bulaç
61,2,54,"Hani Musa, kavmine: ""Ey kavmim, gerçekten siz, buzağıyı (tanrı) edinmekle kendinize zulmettiniz. Hemen, kusursuzca yaratan (gerçek ilah)ınıza tevbe edip nefislerinizi öldürün: bu, yaratıcınız katında sizin için daha hayırlıdır"" demişti. Bunun üzerine (Allah) tevbelerinizi kabul etti. Şüphesiz O tevbeleri kabul edendir, esirgeyendir.",Ali Bulaç
62,2,55,"Ve demiştiniz ki: ""Ey Musa, biz Allah'ı apaçık görünceye kadar sana inanmayız."" Bunun üzerine yıldırım sizi (kendinizden) almıştı. Ve siz bakıp duruyordunuz.",Ali Bulaç
63,2,56,"Sonra şükredesiniz diye, sizi ölümünüzden sonra dirilttik.",Ali Bulaç
64,2,57,"Bulutları üzerinize gölge kıldık ve size kudret helvası ve bıldırcın indirdik. Size rızık olarak verdiklerimizin temizinden yiyin (dedik). Onlar bize zulmetmediler, ancak kendi nefislerine zulmettiler.",Ali Bulaç
65,2,58,"Ve hatırlayın, demiştik ki: ""Şu şehre girin ve orada istediğiniz yerde bol bol yiyin, yalnızca secde ederek kapısından girerken 'dileğimiz bağışlanmadır' deyin; (biz de) hatalarınızı bağışlayalım; iyilik yapanların (ecirlerini) arttıracağız.""",Ali Bulaç
66,2,59,"Ama zulmedenler, kendilerine söylenen sözü bir başkasıyla değiştirdiler. Biz de o zalimlerin yaptıkları bozgunculuğa karşılık, üzerlerine gökten iğrenç bir azab indirdik.",Ali Bulaç
67,2,60,"(Yine) Hatırlayın; Musa kavmi için su aramıştı, o zaman biz ona: ""Asanı taşa vur"" demiştik de ondan oniki pınar fışkırmıştı, böylece herkes içeceği yeri bilmişti. Allah'ın verdiği rızıktan yiyin, için ve yeryüzünde bozgunculuk (fesad) yaparak karışıklık çıkarmayın.",Ali Bulaç
68,2,61,"Siz (ise şöyle) demiştiniz: ""Ey Musa, biz bir çeşit yemeğe katlanmayacağız, Rabbine yalvar da, bize yerin bitirdiklerinden bakla, acur, sarmısak, mercimek ve soğan çıkarsın."" (O zaman Musa da) ""Hayırlı olanı, şu değersiz, şeyle mi değiştirmek istiyorsunuz? (Öyleyse) Mısır'a inin, çünkü (orada) kendiniz için istediğiniz vardır."" demişti. Onların üzerine horluk ve yoksulluk (damgası) vuruldu ve Allah'tan bir gazaba uğradılar. Bu, kuşkusuz, Allah'ın ayetlerini tanımazlıkları ve peygamberleri haksız yere öldürmelerindendi. (Yine) bu, isyan etmelerinden ve sınırı çiğnemelerindendi.",Ali Bulaç
69,2,62,"Şüphesiz, iman edenler(le) yahudiler, hristiyanlar ve sabiiler(den kim) Allah'a ve ahiret gününe iman eder ve salih amellerde bulunursa, artık onların Allah katında ecirleri vardır. Onlara korku yoktur ve onlar mahzun olmayacaklardır.",Ali Bulaç
70,2,63,"Sizden misak almış ve Tur'u üstünüze yükseltmiştik (ve demiştik ki:) ""Size verdiğimize sımsıkı yapışın ve onda olanı (hükümleri sürekli) hatırlayın, ki sakınasınız.""",Ali Bulaç
71,2,64,"Siz ise, bundan sonra da yüz çevirdiniz. Eğer Allah'ın üzerinizdeki fazlı (lütuf ve ihsanı) ve rahmeti olmasaydı, siz gerçekten hüsrana uğrayanlardan olurdunuz.",Ali Bulaç
72,2,65,"Andolsun, sizden cumartesi (günü) yasağı çiğneyenleri elbette biliyorsunuz. İşte biz, onlara: ""Aşağılık maymunlar olun"" dedik.",Ali Bulaç
73,2,66,"Bunu, hem çağdaşlarına, hem sonra gelecek olanlara 'ibret verici bir ceza', takva sahipleri için de bir öğüt kıldık.",Ali Bulaç
74,2,67,"Hani Musa kavmine: ""Allah, muhakkak sizin bir sığır kesmenizi emrediyor"" demişti. ""Bizi alaya mı alıyorsun?"" dediler. (Musa) ""Cahillerden olmaktan Allah'a sığınırım"" dedi.",Ali Bulaç
75,2,68,"""Rabbine adımıza yalvar da, bize niteliklerini açıklasın"" dediler. (Musa, Rabbine yalvardıktan sonra) ""Şüphesiz Allah diyor ki: O ne pek geçkin, ne de pek genç, ikisi arası dinç(likte bir sığır olmalı)dır. Artık emrolunduğunuz şeyi yerine getirin"" dedi.",Ali Bulaç
76,2,69,"(Bu sefer) dediler ki: ""Rabbine adımıza yalvar da, bize rengini bildirsin."" O: ""(Rabbim) diyor ki: O, bakanların içini ferahlatan sarı bir inektir"" dedi.",Ali Bulaç
77,2,70,"(Onlar yine:) ""Rabbine adımıza yalvar da, bize onun niteliklerini açıklasın. Çünkü bize göre sığırlar birbirine benzer. İnşaallah (Allah dilerse) biz doğruyu buluruz"" dediler.",Ali Bulaç
78,2,71,"(Bunun üzerine Musa, ""Rabbim) diyor ki: O, yeri sürmek ve ekini sulamak için boyunduruğa alınmayan, salma ve alacası olmayan bir inektir"" dedi. (O zaman): ""Şimdi gerçeği getirdin"" dediler. Böylece ineği kestiler; ama neredeyse (bunu) yapmayacaklardı.",Ali Bulaç
79,2,72,"Hani siz bir kişiyi öldürmüştünüz ve bu konuda birbirinize düşmüştünüz. Oysa Allah, gizlediklerinizi açığa çıkaracaktı.",Ali Bulaç
80,2,73,"Bunun için de: ""Ona (cesede, kestiğiniz ineğin) bir parçasıyla vurun"" demiştik. Böylece, Allah ölüleri diriltir ve size ayetlerini gösterir; ki akıllanasınız.",Ali Bulaç
81,2,74,"Bundan sonra kalpleriniz yine katılaştı; taş gibi, hatta daha katı. Çünkü taşlardan öyleleri vardır ki, onlardan ırmaklar fışkırır, öyleleri vardır ki yarılır, ondan sular çıkar, öyleleri vardır ki Allah korkusuyla yuvarlanır. Allah yaptıklarınızdan gafil (habersiz) değildir.",Ali Bulaç
82,2,75,"Siz (müslümanlar,) onların size inanacaklarını umuyor musunuz? Oysa onlardan bir bölümü, Allah'ın sözünü işitiyor, (iyice algılayıp) akıl erdirdikten sonra, bile bile değiştiriyorlardı.",Ali Bulaç
83,2,76,"İman edenlerle karşılaştıklarında ""İman ettik"" derler; kendi başlarına kaldıkları zaman ise, derler ki: ""Allah'ın size açtık (açıkladık)larını, Rabbiniz katında size karşı bir belge olsun diye mi onlarla konuşuyorsunuz? Hala akıllanmayacak mısınız?""",Ali Bulaç
84,2,77,"(Peki) Onlar, Allah'ın gizli tuttuklarını da, açığa vurduklarını da bildiğini bilmiyorlar mı?",Ali Bulaç
85,2,78,Onlardan bir kısmı ümmidir. Kitabı bilmezler; (bildikleri) bir sürü asılsız şeylerden başkası değildir ve yalnızca zannederler.,Ali Bulaç
86,2,79,"Artık vay hallerine; kitabı kendi elleriyle yazıp, sonra az bir değer karşılığında satmak için ""Bu Allah katındandır"" diyenlere. Artık vay, elleriyle yazdıklarından dolayı onlara; vay kazanmakta olduklarına.",Ali Bulaç
87,2,80,"Dediler ki: ""Sayılı günlerin dışında, ateş asla bize değmeyecektir."" De ki: ""Allah katından bir ahid mi aldınız? -ki Allah asla ahdinden dönmez- Yoksa Allah'a karşı bilmediğiniz bir şeyi mi söylüyorsunuz?""",Ali Bulaç
88,2,81,"Hayır; kim bir kötülük işler de günahı kendisini kuşatırsa, (artık) onlar, ateşin halkıdırlar, orada süresiz kalacaklardır.",Ali Bulaç
89,2,82,"İman edip salih amellerde bulunanlar ise cennet halkıdırlar, orada süresiz kalacaklardır.",Ali Bulaç
90,2,83,"Hani İsrailoğullarından, ""Allah'tan başkasına kulluk etmeyin, anneye-babaya, yakınlara, yetimlere ve yoksullara iyilikle davranın, insanlara güzel söz söyleyin, namazı dosdoğru kılın ve zekatı verin"" diye misak almıştık. Sonra siz, pek azınız hariç, döndünüz ve (hala) yüz çeviriyorsunuz.",Ali Bulaç
91,2,84,"Hani sizden ""Birbirinizin kanını dökmeyin, birbirinizi yurtlarınızdan çıkarmayın"" diye misak almıştık. Sonra sizler bunu onaylamıştınız, hala (buna) şahitlik ediyorsunuz.",Ali Bulaç
92,2,85,"Sonra (yine) siz, birbirinizi öldürüyor, bir bölümünüzü yurtlarından sürüp çıkarıyor ve günah ve düşmanlıkla aleyhlerinde ittifaklar kuruyor ve size esir olarak geldiklerinde onlarla fidyeleşiyordunuz. Oysa onları çıkarmanız, size haram kılınmıştı. Yoksa siz, Kitabın bir bölümüne inanıp da bir bölümünü inkar mı ediyorsunuz? Artık sizden böyle yapanların dünya hayatındaki cezası aşağılık olmaktan başka değildir; kıyamet gününde de azabın en şiddetli olanına uğratılacaklardır. Allah, yaptıklarınızdan gafil değildir.",Ali Bulaç
93,2,86,"İşte bunlar, ahireti verip dünya hayatını satın alanlardır; bundan dolayı azabları hafifletilmez ve kendilerine yardım edilmez.",Ali Bulaç
94,2,87,"Andolsun, biz Musa'ya kitabı verdik ve ardından peşpeşe elçiler gönderdik. Meryem oğlu İsa'ya da apaçık belgeler verdik ve onu Ruhu'l-Kudüs'le teyid ettik. Demek, size ne zaman bir elçi nefsinizin hoşlanmayacağı bir şeyle gelse, büyüklük taslayarak bir kısmınız onu yalanlayacak, bir kısmınız da onu öldürecek misiniz?",Ali Bulaç
95,2,88,"Dediler ki: ""Bizim kalplerimiz örtülüdür."" Hayır; Allah, inkarlarından dolayı onları lanetlemiştir. Bundan dolayı pek azı iman eder.",Ali Bulaç
96,2,89,"Allah katından yanlarında olan (Tevrat)ı doğrulayan bir Kitap geldiği zaman, -ki bundan önce inkar edenlere karşı fetih istiyorlardı- işte bilip tanıdıkları gelince, onu inkar ettiler. Artık Allah'ın laneti kafirlerin üzerinedir.",Ali Bulaç
97,2,90,"Allah'ın kullarından, dilediğine kendi fazlından (peygamberliği) indirmesini 'kıskanarak ve hakka baş kaldırarak' Allah'ın indirdiklerini tanımamakla, nefislerini ne kötü şeye karşılık sattılar. Böylelikle gazab üstüne gazaba uğradılar. Kafirler için alçaltıcı bir azab vardır.",Ali Bulaç
98,2,91,"Onlara: ""Allah'ın indirdiklerine iman edin"" denildiğinde: ""Biz, bize indirilene iman ederiz"" derler ve ondan sonra olan (Kur'an)ı inkar ederler. Oysa o (Kur'an), yanlarındakini (Kitabı) doğrulayan bir gerçektir. (Onlara) De ki: ""Eğer inanıyor idiyseniz, daha önce ne diye Allah'ın peygamberlerini öldürüyordunuz?""",Ali Bulaç
99,2,92,"Andolsun, Musa size apaçık belgelerle geldi. Sonra siz onun arkasından buzağıyı (tanrı) edindiniz. İşte siz (böyle) zalimlersiniz.",Ali Bulaç
100,2,93,"Hani sizden misak almış ve Tur'u üstünüze yükseltmiştik (ve): ""Size verdiğimize (Kitaba) sımsıkı sarılın ve dinleyin"" (demiştik). Demişlerdi ki: ""Dinledik ve baş kaldırdık."" İnkarları yüzünden buzağı (tutkusu) kalplerine sindirilmişti. De ki: ""İnanıyorsanız, inancınız size ne kötü şey emrediyor?""",Ali Bulaç
101,2,94,"De ki: ""Eğer Allah katında ahiret yurdu, başka insanların değil de, yalnızca sizin ise, (ve) doğru sözlüyseniz, öyleyse hemen ölümü dileyin.""",Ali Bulaç
102,2,95,"Oysa onlar, önceden ellerinin takdim ettiklerinden dolayı onu (ölümü) hiç bir zaman kesin olarak dilemiyeceklerdir. Allah, zalimleri bilendir.",Ali Bulaç
103,2,96,"Andolsun, onları hayata karşı (diğer) insanlardan ve şirk koşanlardan (bile) daha ihtiraslı bulursun. (Onlardan) Her biri, bin yıl yaşatılsın ister; oysa bunca yaşaması onu azabtan kurtarmaz. Allah, onların yapmakta olduklarını görendir.",Ali Bulaç
104,2,97,"De ki: ""Cibril'e kim düşman ise, (bilsin ki) gerçekten onu (Kitabı), Allah'ın izniyle kendinden öncekileri doğrulayıcı ve mü'minler için hidayet ve müjde verici olarak senin kalbine indiren O'dur.",Ali Bulaç
105,2,98,"Her kim Allah'a, meleklerine, elçilerine, Cibril'e ve Mikail'e düşman ise, artık şüphesiz Allah da kafirlerin düşmanıdır.""",Ali Bulaç
106,2,99,Andolsun biz sana apaçık ayetler indirdik. Bunları fasıklardan başkası inkar etmez.,Ali Bulaç
107,2,100,"Ne zaman bir ahidde bulundularsa, içlerinden bir bölümü onu bozmadı mı? Hayır, onların çoğu iman etmezler.",Ali Bulaç
108,2,101,"Ne zaman onlara Allah katından yanlarındakini doğrulayan bir elçi gelse, kitap verilenlerden bir takımı, sanki bilmiyorlarmış gibi Allah'ın Kitabını arkalarına attılar.",Ali Bulaç
109,2,102,"Ve onlar, Süleyman'ın mülkü (nübüvveti) hakkında şeytanların anlattıklarına uydular. Süleyman inkar etmedi; ancak şeytanlar inkar etti. Onlar, insanlara sihri ve Babil'deki iki meleğe Harut'a ve Marut'a indirileni öğretiyorlardı. Oysa o ikisi: ""Biz, yalnızca bir fitneyiz, sakın inkar etme"" demedikçe hiç kimseye (bir şey) öğretmezlerdi. Fakat onlardan erkekle karısının arasını açan şeyi öğreniyorlardı. Oysa onunla Allah'ın izni olmadıkça hiç kimseye zarar veremezlerdi. Buna rağmen kendilerine zarar verecek ve yarar sağlamayacak şeyi öğreniyorlardı. Andolsun onlar, bunu satın alanın, ahiretten hiç bir payı olmadığını bildiler; kendi nefislerini karşılığında sattıkları şey ne kötü; bir bilselerdi.",Ali Bulaç
110,2,103,"Eğer gerçekten iman edip sakınsalardı, Allah katındaki sevab(ları) gerçekten daha hayırlı olurdu; bir bilselerdi.",Ali Bulaç
111,2,104,"Ey iman edenler, ""Raina-Bizi güt, bize bak"" demeyin. ""Unzurna-Bizi gözet"" deyin ve dinleyin. Kafirler için acı bir azab vardır.",Ali Bulaç
112,2,105,"Kitap Ehlinden olan kafirler ve müşrikler, Rabbinizden üzerinize bir hayrın indirilmesini arzu etmezler. Allah ise, dilediğine rahmetini tahsis eder. Allah büyük fazl sahibidir.",Ali Bulaç
113,2,106,"Biz, daha hayırlısını veya bir benzerini getirinceye (kadar) hiç bir ayeti neshetmez (hükmünü yürürlükten kaldırmaz) veya unutturmayız. Bilmez misin ki Allah, gerçekten herşeye güç yetirendir.",Ali Bulaç
114,2,107,"(Yine) Bilmez misin ki, gerçekten göklerin ve yerin mülkü Allah'ındır. Sizin Allah'tan başka veliniz ve yardımcınız yoktur.",Ali Bulaç
115,2,108,"Yoksa daha önce Musa'nın sorguya çekildiği gibi, siz de Resulünüzü sorguya mı çekmek istiyorsunuz? Kim imanı inkar ile değişirse, artık o, dümdüz yoldan sapmış olur.",Ali Bulaç
116,2,109,"Kitap Ehlinden çoğu, kendilerine gerçek (hak) apaçık belli olduktan sonra, nefislerini (kuşatan) kıskançlıktan dolayı, imanınızdan sonra sizi küfre döndürmek arzusunu duydular. Fakat, Allah'ın emri gelinceye kadar onları bırakın ve (onlara) ilişmeyin. Hiç şüphesiz Allah, her şeye güç yetirendir.",Ali Bulaç
117,2,110,"Namazı dosdoğru kılın, zekatı verin; önceden kendiniz için hayır olarak neyi takdim ederseniz, onu Allah katında bulacaksınız. Şüphesiz Allah, yaptıklarınızı görendir.",Ali Bulaç
118,2,111,"Dediler ki: ""Yahudi veya hristiyan olmayan hiç kimse kesin olarak cennete giremez."" Bu, onların kendi kuruntularıdır. De ki: ""Eğer doğru sözlüyseniz, kesin kanıtınızı (burhan) getirin.""",Ali Bulaç
119,2,112,"Hayır, kim (güzel davranış ve) iyilikte bulunarak kendisini Allah'a teslim ederse, artık onun Rabbi katında ecri vardır. Onlar için korku yoktur ve onlar mahzun olmayacaklardır.",Ali Bulaç
120,2,113,"Yahudiler dediler ki: ""Hristiyanlar bir şey (herhangi bir temel) üzere değillerdir""; hristiyanlar da: ""Yahudiler bir şey üzere değillerdir"" dediler. Oysa onlar, Kitabı okuyorlar. Bilmeyenler (bilgisizler) de, onların söylediklerinin benzerini söylemişlerdi. Artık Allah, kıyamet günü anlaşmazlığa düştükleri şeyde aralarında hüküm verecektir.",Ali Bulaç
121,2,114,"Allah'ın mescidlerinde O'nun isminin anılmasını engelleyen ve bunların yıkılmasına çaba harcayandan daha zalim kim olabilir? Onların (durumu) içlerine korkarak girmekten başkası değildir. Onlar için dünyada bir aşağılanma, ahirette büyük bir azab vardır.",Ali Bulaç
122,2,115,"Doğu da Allah'ındır, batı da. Her nereye dönerseniz Allah'ın yüzü (kıblesi) orasıdır. Şüphesiz ki Allah, kuşatandır, bilendir.",Ali Bulaç
123,2,116,"Dediler ki: ""Allah oğul edindi."" O, (bu yakıştırmadan) yücedir. Hayır, göklerde ve yerde her ne varsa O'nundur, tümü O'na gönülden boyun eğmişlerdir.",Ali Bulaç
124,2,117,"Gökleri ve yeri (bir örnek edinmeksizin) yaratandır. O, bir işin olmasına karar verirse, ona yalnızca ""OL"" der, o da hemen oluverir.",Ali Bulaç
125,2,118,"Bilgisizler, dediler ki: ""Allah bizimle konuşmalı veya bize de bir ayet gelmeli değil miydi?"" Onlardan öncekiler de onların bu söylediklerinin benzerini söylemişlerdi. Kalbleri birbirine benzedi. Biz, kesin bilgiyle inanan bir topluluğa ayetleri apaçık gösterdik.",Ali Bulaç
