sira,sure,ayet,metin,hoca
34,2,27,"those who violate Allah’s covenant after it has been affirmed, break whatever ˹ties˺ Allah has ordered to be maintained, and spread corruption in the land. It is they who are the ˹true˺ losers.",Mustafa Khattab
35,2,28,"How can you deny Allah? You were lifeless and He gave you life, then He will cause you to die and again bring you to life, and then to Him you will ˹all˺ be returned.",Mustafa Khattab
36,2,29,"He is the One Who created everything in the earth for you. Then He turned towards the heaven, forming it into seven heavens. And He has ˹perfect˺ knowledge of all things.",Mustafa Khattab
37,2,30,"˹Remember˺ when your Lord said to the angels, ""I am going to place a successive ˹human˺ authority on earth."" They asked ˹Allah˺, “Will You place in it someone who will spread corruption there and shed blood while we glorify Your praises and proclaim Your holiness?” Allah responded, “I know what you do not know.”[1]",Mustafa Khattab
38,2,31,"He taught Adam the names of all things, then He presented them to the angels and said, ""Tell Me the names of these, if what you say is true?""[1]",Mustafa Khattab
39,2,32,"They replied, ""Glory be to You! We have no knowledge except what You have taught us. You are truly the All-Knowing, All-Wise.""",Mustafa Khattab
40,2,33,"Allah said, ""O Adam! Inform them of their names."" Then when Adam did, Allah said, “Did I not tell you that I know the secrets of the heavens and the earth, and I know what you reveal and what you conceal?”",Mustafa Khattab
41,2,34,"And ˹remember˺ when We said to the angels, ""Prostrate before Adam,""[1] so they all did—but not Iblîs,[2] who refused and acted arrogantly,[3] becoming unfaithful.",Mustafa Khattab
42,2,35,"We cautioned, ""O Adam! Live with your wife in Paradise and eat as freely as you please, but do not approach this tree, or else you will be wrongdoers.""",Mustafa Khattab
43,2,36,"But Satan deceived them—leading to their fall from the ˹blissful˺ state they were in,[1] and We said, ""Descend from the heavens ˹to the earth˺ as enemies to each other.[2] You will find in the earth a residence and provision for your appointed stay.""",Mustafa Khattab
44,2,37,"Then Adam was inspired with words ˹of prayer˺ by his Lord,[1] so He accepted his repentance. Surely He is the Accepter of Repentance, Most Merciful.",Mustafa Khattab
45,2,38,"We said, ""Descend all of you! Then when guidance comes to you from Me, whoever follows it, there will be no fear for them, nor will they grieve.",Mustafa Khattab
46,2,39,"But those who disbelieve and deny Our signs will be the residents of the Fire. They will be there forever.""",Mustafa Khattab
47,2,40,"O children of Israel![1] Remember My favours upon you. Fulfil your covenant and I will fulfil Mine, and stand in awe of Me ˹alone˺.",Mustafa Khattab
48,2,41,Believe in My revelations which confirm your Scriptures.[1] Do not be the first to deny them or trade them for a fleeting gain.[2] And be mindful of Me.,Mustafa Khattab
49,2,42,Do not mix truth with falsehood or hide the truth knowingly.,Mustafa Khattab
50,2,43,"Establish prayer, pay alms-tax,[1] and bow down with those who bow down.",Mustafa Khattab
51,2,44,"Do you preach righteousness and fail to practice it yourselves, although you read the Scripture? Do you not understand?",Mustafa Khattab
52,2,45,"And seek help through patience and prayer. Indeed, it is a burden except for the humble—",Mustafa Khattab
53,2,46,those who are certain that they will meet their Lord and to Him they will return.,Mustafa Khattab
54,2,47,O Children of Israel! Remember ˹all˺ the favours I granted you and how I honoured you above the others.[1],Mustafa Khattab
55,2,48,"Guard yourselves against the Day on which no soul will be of help to another. No intercession[1] will be accepted, no ransom taken, and no help will be given.",Mustafa Khattab
56,2,49,"˹Remember˺ how We delivered you from the people of Pharaoh, who afflicted you with dreadful torment, slaughtering your sons and keeping your women. That was a severe test from your Lord.",Mustafa Khattab
57,2,50,"And ˹remember˺ when We parted the sea, rescued you, and drowned Pharaoh’s people before your very eyes.",Mustafa Khattab
58,2,51,"And ˹remember˺ when We appointed forty nights for Moses, then you worshipped the calf in his absence, acting wrongfully.",Mustafa Khattab
59,2,52,Even then We ˹still˺ forgave you so perhaps you would be grateful.,Mustafa Khattab
60,2,53,And ˹remember˺ when We gave Moses the Scripture—the decisive authority‎—‎that perhaps you would be ˹rightly˺ guided.,Mustafa Khattab
61,2,54,"And ˹remember˺ when Moses said to his people, ""O my people! Surely you have wronged yourselves by worshipping the calf, so turn in repentance to your Creator and execute ˹the calf-worshippers among˺ yourselves. That is best for you in the sight of your Creator."" Then He accepted your repentance. Surely He is the Accepter of Repentance, Most Merciful.",Mustafa Khattab
62,2,55,"And ˹remember˺ when you said, ""O Moses! We will never believe you until we see Allah with our own eyes,"" so a thunderbolt struck you while you were looking on.",Mustafa Khattab
63,2,56,"Then We brought you back to life after your death, so that perhaps you would be grateful.",Mustafa Khattab
64,2,57,"And ˹remember when˺ We shaded you with clouds and sent down to you manna and quails,[1] ˹saying˺, ""Eat from the good things We have provided for you."" The evildoers ˹certainly˺ did not wrong Us, but wronged themselves.",Mustafa Khattab
65,2,58,"And ˹remember˺ when We said, ""Enter this city and eat freely from wherever you please; enter the gate with humility, saying, ‘Absolve us.’ We will forgive your sins and multiply the reward for the good-doers.""",Mustafa Khattab
66,2,59,But the wrongdoers changed the words they were commanded to say. So We sent down a punishment from the heavens upon them for their rebelliousness.,Mustafa Khattab
67,2,60,"And ˹remember˺ when Moses prayed for water for his people, We said, ""Strike the rock with your staff."" Then twelve springs gushed out, ˹and˺ each tribe knew its drinking place. ˹We then said,˺ “Eat and drink of Allah’s provisions, and do not go about spreading corruption in the land.”",Mustafa Khattab
68,2,61,"And ˹remember˺ when you said, ""O Moses! We cannot endure the same meal ˹every day˺. So ˹just˺ call upon your Lord on our behalf, He will bring forth for us some of what the earth produces of herbs, cucumbers, garlic, lentils, and onions."" Moses scolded ˹them˺, “Do you exchange what is better for what is worse? ˹You can˺ go down to any village and you will find what you have asked for.” They were stricken with disgrace and misery, and they invited the displeasure of Allah for rejecting Allah’s signs and unjustly killing the prophets. This is ˹a fair reward˺ for their disobedience and violations.",Mustafa Khattab
69,2,62,"Indeed, the believers, Jews, Christians, and Sabians[1]—whoever ˹truly˺ believes in Allah and the Last Day and does good will have their reward with their Lord. And there will be no fear for them, nor will they grieve.[2]",Mustafa Khattab
70,2,63,"And ˹remember˺ when We took a covenant from you and raised the mountain above you ˹saying˺, ""Hold firmly to that ˹Scripture˺ which We have given you and observe its teachings so perhaps you will become mindful ˹of Allah˺.""",Mustafa Khattab
71,2,64,"Yet you turned away afterwards. Had it not been for Allah’s grace and mercy upon you, you would have certainly been of the losers.",Mustafa Khattab
72,2,65,"You are already aware of those of you who broke the Sabbath. We said to them, ""Be disgraced apes!""[1]",Mustafa Khattab
73,2,66,"So We made their fate an example to present and future generations, and a lesson to the God-fearing.",Mustafa Khattab
74,2,67,"And ˹remember˺ when Moses said to his people, ""Allah commands you to sacrifice a cow.""[1] They replied, “Are you mocking us?” Moses responded, “I seek refuge in Allah from acting foolishly!”",Mustafa Khattab
75,2,68,"They said, ""Call upon your Lord to clarify for us what type ˹of cow˺ it should be!"" He replied, “Allah says, ‘The cow should neither be old nor young but in between. So do as you are commanded!’”",Mustafa Khattab
76,2,69,"They said, ""Call upon your Lord to specify for us its colour."" He replied, “Allah says, ‘It should be a bright yellow cow—pleasant to see.’”",Mustafa Khattab
77,2,70,"Again they said, ""Call upon your Lord so that He may make clear to us which cow, for all cows look the same to us. Then, Allah willing, we will be guided ˹to the right one˺.""",Mustafa Khattab
78,2,71,"He replied, ""Allah says, ‘It should have been used neither to till the soil nor water the fields; wholesome and without blemish.’"" They said, “Now you have come with the truth.” Yet they still slaughtered it hesitantly!",Mustafa Khattab
79,2,72,"˹This is˺ when a man was killed and you disputed who the killer was, but Allah revealed what you concealed.",Mustafa Khattab
80,2,73,"So We instructed, ""Strike the dead body with a piece of the cow."" This is how ˹easily˺ Allah brings the dead to life, showing you His signs so that you may understand.",Mustafa Khattab
81,2,74,"Even then your hearts became hardened like a rock or even harder, for some rocks gush rivers; others split, spilling water; while others are humbled in awe of Allah. And Allah is never unaware of what you do.",Mustafa Khattab
82,2,75,"Do you ˹believers still˺ expect them to be true to you, though a group of them would hear the word of Allah then knowingly corrupt it after understanding it?",Mustafa Khattab
83,2,76,"When they meet the believers they say, ""We believe."" But in private they say ˹to each other˺, “Will you disclose to the believers the knowledge Allah has revealed to you,[1] so that they may use it against you before your Lord? Do you not understand?”",Mustafa Khattab
84,2,77,Do they not know that Allah is aware of what they conceal and what they reveal?,Mustafa Khattab
85,2,78,"And among them are the illiterate who know nothing about the Scripture except lies, and ˹so˺ they ˹wishfully˺ speculate.",Mustafa Khattab
86,2,79,"So woe[1] to those who distort the Scripture with their own hands then say, ""This is from Allah""—seeking a fleeting gain! So woe to them for what their hands have written, and woe to them for what they have earned.",Mustafa Khattab
87,2,80,"˹Some of˺ the Jews claim, ""The Fire will not touch us except for a number of days."" Say, ˹O Prophet,˺ “Have you taken a pledge from Allah—for Allah never breaks His word—or are you ˹just˺ saying about Allah what you do not know?”",Mustafa Khattab
88,2,81,But no! Those who commit evil and are engrossed in sin will be the residents of the Fire. They will be there forever.,Mustafa Khattab
89,2,82,And those who believe and do good will be the residents of Paradise. They will be there forever.,Mustafa Khattab
90,2,83,"And ˹remember˺ when We took a covenant from the children of Israel ˹stating˺, ""Worship none but Allah; be kind to parents, relatives, orphans and the needy; speak kindly to people; establish prayer; and pay alms-tax."" But you ˹Israelites˺ turned away—except for a few of you—and were indifferent.",Mustafa Khattab
91,2,84,"And ˹remember˺ when We took your covenant that you would neither shed each other’s blood nor expel each other from their homes, you gave your pledge and bore witness.",Mustafa Khattab
92,2,85,"But here you are, killing each other and expelling some of your people from their homes, aiding one another in sin and aggression; and when those ˹expelled˺ come to you as captives, you still ransom them—though expelling them was unlawful for you.[1] Do you believe in some of the Scripture and reject the rest? Is there any reward for those who do so among you other than disgrace in this worldly life and being subjected to the harshest punishment on the Day of Judgment? For Allah is never unaware of what you do.",Mustafa Khattab
93,2,86,"These are the ones who trade the Hereafter for the life of this world. So their punishment will not be reduced, nor will they be helped.",Mustafa Khattab
94,2,87,"Indeed, We gave Moses the Book and sent after him successive messengers. And We gave Jesus, son of Mary, clear proofs and supported him with the holy spirit.[1] Why is it that every time a messenger comes to you ˹Israelites˺ with something you do not like, you become arrogant, rejecting some and killing others?",Mustafa Khattab
95,2,88,"They say, ""Our hearts are unreceptive!""[1] In fact, Allah has condemned them for their disbelief. They have but little faith.",Mustafa Khattab
96,2,89,"Although they used to pray for victory ˹by means of the Prophet˺ over the polytheists,[1] when there came to them a Book from Allah which they recognized,[2] confirming the Scripture they had ˹in their hands˺, they rejected it. So may Allah’s condemnation be upon the disbelievers.",Mustafa Khattab
97,2,90,Miserable is the price they have sold their souls for—denying Allah’s revelation and resenting Allah for granting His grace to whoever He wills of His servants! They have earned wrath upon wrath. And such disbelievers will suffer a humiliating punishment.,Mustafa Khattab
98,2,91,"When it is said to them: ""Believe in what Allah has revealed,"" they reply, “We only believe in what was sent down to us,” and they deny what came afterwards, though it is the truth confirming their own Scriptures! Ask ˹them, O  Prophet˺, “Why then did you kill Allah’s prophets before, if you are ˹truly˺ believers?”",Mustafa Khattab
99,2,92,"Indeed, Moses came to you with clear proofs, then you worshipped the calf in his absence, acting wrongfully.",Mustafa Khattab
100,2,93,"And when We took your covenant and raised the mountain above you ˹saying˺, ""Hold firmly to that ˹Scripture˺ which We have given you and obey,"" they answered, “We hear and disobey.” The love of the calf was rooted in their hearts because of their disbelief. Say, ˹O Prophet,˺ “How evil is what your ˹so-called˺ belief prompts you to do, if you ˹actually˺ believe ˹in the Torah˺!”",Mustafa Khattab
101,2,94,"Say, ˹O Prophet,˺ ""If the ˹eternal˺ Home of the Hereafter with Allah is exclusively for you ˹Israelites˺ out of all humanity, then wish for death if what you say is true!""",Mustafa Khattab
102,2,95,But they will never wish for that because of what their hands have done.[1] And Allah has ˹perfect˺ knowledge of the wrongdoers.,Mustafa Khattab
103,2,96,"You will surely find them clinging to life more eagerly than any other people, even more than polytheists. Each one of them wishes to live a thousand years. But even if they were to live that long, it would not save them from the punishment. And Allah is All-Seeing of what they do.",Mustafa Khattab
104,2,97,"Say, ˹O Prophet,˺ ""Whoever is an enemy of Gabriel should know that he revealed this ˹Quran˺ to your heart by Allah’s Will, confirming what came before it—a guide and good news for the believers.""",Mustafa Khattab
105,2,98,"Whoever is an enemy of Allah, His angels, His messengers, Gabriel, and Michael, then ˹let them know that˺ Allah is certainly the enemy of the disbelievers.",Mustafa Khattab
106,2,99,"Indeed, We have sent down to you ˹O Prophet˺ clear revelations. ˹But˺ none will deny them except the rebellious.",Mustafa Khattab
107,2,100,"Why is it that every time they make a covenant, a group of them casts it aside? In fact, most of them do not believe.",Mustafa Khattab
108,2,101,"Now, when a messenger from Allah has come to them—confirming their own Scriptures—some of the People of the Book cast the Book of Allah behind their backs as if they did not know.",Mustafa Khattab
109,2,102,"They ˹instead˺ followed the magic promoted by the devils during the reign of Solomon. Never did Solomon disbelieve, rather the devils disbelieved. They taught magic to the people, along with what had been revealed to the two angels, Hârût and Mârût, in Babylon.[1] The two angels never taught anyone without saying, ""We are only a test ˹for you˺, so do not abandon ˹your˺ faith."" Yet people learned ˹magic˺ that caused a rift ˹even˺ between husband and wife; although their magic could not harm anyone except by Allah’s Will. They learned what harmed them and did not benefit them—although they already knew that whoever buys into magic would have no share in the Hereafter. Miserable indeed was the price for which they sold their souls, if only they knew!",Mustafa Khattab
110,2,103,"If only they were faithful and mindful ˹of Allah˺, there would have been a better reward from Allah, if only they knew!",Mustafa Khattab
111,2,104,"O believers! Do not say, ""Râ’ina."" [Herd us!] But say, “Unẓurna,” [Tend to us!] and listen ˹attentively˺.[1] And the disbelievers will suffer a painful punishment.",Mustafa Khattab
112,2,105,"The disbelievers from the People of the Book and the polytheists would not want you to receive any blessing from your Lord, but Allah selects whoever He wills for His mercy. And Allah is the Lord of infinite bounty.",Mustafa Khattab
113,2,106,"If We ever abrogate[1] a verse or cause it to be forgotten, We replace it with a better or similar one. Do you not know that Allah is Most Capable of everything?",Mustafa Khattab
114,2,107,"Do you not know that the kingdom of the heavens and the earth belongs ˹only˺ to Allah, and you have no guardian or helper besides Allah?",Mustafa Khattab
115,2,108,Or do you ˹believers˺ intend to ask of your Messenger as Moses was asked before?[1] But whoever trades belief for disbelief has truly strayed from the Right Way.,Mustafa Khattab
116,2,109,"Many among the People of the Book wish they could turn you ˹believers˺ back to disbelief because of their envy, after the truth has been made clear to them. Pardon and bear with them until Allah delivers His decision. Surely Allah is Most Capable of everything.",Mustafa Khattab
117,2,110,"Establish prayer, and pay alms-tax. Whatever good you send forth for yourselves, you will ˹certainly˺ find ˹its reward˺ with Allah. Surely Allah is All-Seeing of what you do.",Mustafa Khattab
118,2,111,"The Jews and Christians each claim that none will enter Paradise except those of their own faith. These are their desires. Reply, ˹O Prophet,˺ ""Show ˹me˺ your proof if what you say is true.""",Mustafa Khattab
119,2,112,"But no! Whoever submits themselves to Allah and does good will have their reward with their Lord. And there will be no fear for them, nor will they grieve.",Mustafa Khattab
120,2,113,"The Jews say, ""The Christians have nothing to stand on"" and the Christians say, “The Jews have nothing to stand on,” although both recite the Scriptures. And those ˹pagans˺ who have no knowledge say the same ˹about people of faith˺. Surely Allah will judge between them on the Day of Judgment regarding their dispute.",Mustafa Khattab
121,2,114,"Who does more wrong than those who prevent Allah’s Name from being mentioned in His places of worship and strive to destroy them? Such people have no right to enter these places except with fear.[1] For them is disgrace in this world, and they will suffer a tremendous punishment in the Hereafter.",Mustafa Khattab
122,2,115,"To Allah belong the east and the west, so wherever you turn you are facing ˹towards˺ Allah.[1] Surely Allah is All-Encompassing,[2] All-Knowing.",Mustafa Khattab
123,2,116,"They[1] say, ""Allah has offspring.""[2] Glory be to Him! In fact, to Him belongs whatever is in the heavens and the earth—all are subject to His Will.",Mustafa Khattab
124,2,117,"˹He is˺ the Originator of the heavens and the earth! When He decrees a matter, He simply tells it, ""Be!"" And it is!",Mustafa Khattab
125,2,118,"Those who have no knowledge say, ""If only Allah would speak to us or a sign would come to us!"" The same was said by those who came before. Their hearts are all alike. Indeed, We have made the signs clear for people of sure faith.",Mustafa Khattab
126,2,119,We have surely sent you with the truth ˹O Prophet˺ as a deliverer of good news and a warner. And you will not be accountable for the residents of the Hellfire.,Mustafa Khattab
127,2,120,"Never will the Jews or Christians be pleased with you, until you follow their faith. Say, ""Allah’s guidance is the only ˹true˺ guidance."" And if you were to follow their desires after ˹all˺ the knowledge that has come to you, there would be none to protect or help you against Allah.",Mustafa Khattab
128,2,121,"Those We have given the Book follow it as it should be followed. It is they who ˹truly˺ believe in it. As for those who reject it, it is they who are the losers.",Mustafa Khattab
129,2,122,O Children of Israel! Remember My favours upon you and how I honoured you above the others.,Mustafa Khattab
130,2,123,"And guard yourselves against the Day when no soul will be of any help to another. No ransom will be taken, no intercession accepted, and no help will be given.",Mustafa Khattab
131,2,124,"˹Remember˺ when Abraham was tested by his Lord with ˹certain˺ commandments, which he fulfilled. Allah said, ""I will certainly make you into a role model for the people."" Abraham asked, “What about my offspring?” Allah replied, “My covenant is not extended to the wrongdoers.”",Mustafa Khattab
132,2,125,"And ˹remember˺ when We made the Sacred House[1] a centre and a sanctuary for the people ˹saying˺, ""˹You may˺ take the standing-place of Abraham[2] as a site of prayer."" And We entrusted Abraham and Ishmael to purify My House for those who circle it, who meditate in it, and who bow and prostrate themselves ˹in prayer˺.",Mustafa Khattab
133,2,126,"And ˹remember˺ when Abraham said, ""My Lord, make this city ˹of Mecca˺ secure and provide fruits to its people—those among them who believe in Allah and the Last Day."" He answered, “As for those who disbelieve, I will let them enjoy themselves for a little while, then I will condemn them to the torment of the Fire. What an evil destination!”",Mustafa Khattab
134,2,127,"And ˹remember˺ when Abraham raised the foundation of the House with Ishmael, ˹both praying,˺ ""Our Lord! Accept ˹this˺ from us. You are indeed the All-Hearing, All-Knowing.",Mustafa Khattab
135,2,128,"Our Lord! Make us both ˹fully˺ submit to You[1] and from our descendants a nation that will submit to You. Show us our rituals, and turn to us in grace. You are truly the Accepter of Repentance, Most Merciful.",Mustafa Khattab
136,2,129,"Our Lord! Raise from among them a messenger who will recite to them Your revelations, teach them the Book and wisdom, and purify them. Indeed, You ˹alone˺ are the Almighty, All-Wise.""",Mustafa Khattab
137,2,130,"And who would reject the faith of Abraham except a fool! We certainly chose him in this life, and in the Hereafter he will surely be among the righteous.",Mustafa Khattab
138,2,131,"When his Lord ordered him, ""Submit ˹to My Will˺,"" he responded, “I submit to the Lord of all worlds.”",Mustafa Khattab
139,2,132,"This was the advice of Abraham—as well as Jacob—to his children, ˹saying˺, ""Indeed, Allah has chosen for you this faith; so do not die except in ˹a state of full˺ submission.""",Mustafa Khattab
140,2,133,"Or did you witness when death came to Jacob? He asked his children, ""Who will you worship after my passing?"" They replied, “We will ˹continue to˺ worship your God, the God of your forefathers—Abraham, Ishmael, and Isaac—the One God. And to Him we ˹all˺ submit.”",Mustafa Khattab
141,2,134,That was a community that had already gone before. For them is what they earned and for you is what you have earned. And you will not be accountable for what they have done.,Mustafa Khattab
142,2,135,"The Jews and Christians each say, ""Follow our faith to be ˹rightly˺ guided."" Say, ˹O Prophet,˺ “No! We follow the faith of Abraham, the upright—who was not a polytheist.”",Mustafa Khattab
143,2,136,"Say, ˹O believers,˺ ""We believe in Allah and what has been revealed to us; and what was revealed to Abraham, Ishmael, Isaac, Jacob, and his descendants; and what was given to Moses, Jesus, and other prophets from their Lord. We make no distinction between any of them. And to Allah we all submit.""",Mustafa Khattab
144,2,137,"So if they believe in what you believe, then they will indeed be ˹rightly˺ guided. But if they turn away, they are simply opposed ˹to the truth˺. But Allah will spare you their evil. For He is the All-Hearing, All-Knowing.",Mustafa Khattab
145,2,138,This is the ˹natural˺ Way of Allah. And who is better than Allah in ordaining a way? And we worship ˹none but˺ Him.,Mustafa Khattab
146,2,139,"Say, ""Would you dispute with us about Allah, while He is our Lord and your Lord? We are accountable for our deeds and you for yours. And we are devoted to Him ˹alone˺.",Mustafa Khattab
147,2,140,"Do you claim that Abraham, Ishmael, Isaac, Jacob, and his descendants were all Jews or Christians?"" Say, ""Who is more knowledgeable: you or Allah?” Who does more wrong than those who hide the testimony they received from Allah? And Allah is never unaware of what you do.",Mustafa Khattab
148,2,141,That was a community that had already gone before. For them is what they earned and for you is what you have earned. And you will not be accountable for what they have done.,Mustafa Khattab
149,2,142,"The foolish among the people will ask, ""Why did they turn away from the direction of prayer they used to face?""[1] Say, ˹O Prophet,˺ “The east and west belong ˹only˺ to Allah. He guides whoever He wills to the Straight Path.”",Mustafa Khattab
150,2,143,And so We have made you ˹believers˺ an upright[1] community so that you may be witnesses over humanity and that the Messenger may be a witness over you. We assigned your former direction of prayer only to distinguish those who would remain faithful to the Messenger from those who would lose faith. It was certainly a difficult test except for those ˹rightly˺ guided by Allah. And Allah would never discount your ˹previous acts of˺ faith. Surely Allah is Ever Gracious and Most Merciful to humanity.,Mustafa Khattab
151,2,144,"Indeed, We see you ˹O Prophet˺ turning your face towards heaven. Now We will make you turn towards a direction ˹of prayer˺ that will please you. So turn your face towards the Sacred Mosque ˹in Mecca˺—wherever you are, turn your faces towards it. Those who were given the Scripture certainly know this to be the truth from their Lord. And Allah is never unaware of what they do.",Mustafa Khattab
152,2,145,"Even if you were to bring every proof to the People of the Book, they would not accept your direction ˹of prayer˺, nor would you accept theirs; nor would any of them accept the direction ˹of prayer˺ of another. And if you were to follow their desires after ˹all˺ the knowledge that has come to you, then you would certainly be one of the wrongdoers.",Mustafa Khattab
153,2,146,Those We have given the Scripture recognize this ˹Prophet˺ as they recognize their own children. Yet a group of them hides the truth knowingly.,Mustafa Khattab
154,2,147,"˹This is˺ the truth from your Lord, so do not ever be one of those who doubt.",Mustafa Khattab
155,2,148,"Everyone turns to their own direction ˹of prayer˺. So compete with one another in doing good. Wherever you are, Allah will bring you all together ˹for judgment˺. Surely Allah is Most Capable of everything.",Mustafa Khattab
156,2,149,"Wherever you are ˹O Prophet˺, turn your face towards the Sacred Mosque. This is certainly the truth from your Lord. And Allah is never unaware of what you ˹all˺ do.",Mustafa Khattab
157,2,150,"Wherever you are ˹O Prophet˺, turn your face towards the Sacred Mosque. And wherever you ˹believers˺ are, face towards it, so that people will have no argument against you, except the wrongdoers among them. Do not fear them; fear Me, so that I may ˹continue to˺ perfect My favour upon you and so you may be ˹rightly˺ guided.",Mustafa Khattab
158,2,151,"Since We have sent you a messenger from among yourselves—reciting to you Our revelations, purifying you, teaching you the Book and wisdom, and teaching you what you never knew—",Mustafa Khattab
159,2,152,"remember Me; I will remember you. And thank Me, and never be ungrateful.",Mustafa Khattab
160,2,153,O believers! Seek comfort in patience and prayer. Allah is truly with those who are patient.,Mustafa Khattab
161,2,154,"Never say that those martyred in the cause of Allah are dead—in fact, they are alive! But you do not perceive it.",Mustafa Khattab
162,2,155,"We will certainly test you with a touch of fear and famine and loss of property, life, and crops. Give good news to those who patiently endure—",Mustafa Khattab
163,2,156,"who say, when struck by a disaster, ""Surely to Allah we belong and to Him we will ˹all˺ return.""",Mustafa Khattab
164,2,157,They are the ones who will receive Allah’s blessings and mercy. And it is they who are ˹rightly˺ guided.,Mustafa Khattab
165,2,158,"Indeed, ˹the hills of˺ Ṣafa and Marwah[1] are among the symbols of Allah. So whoever makes the major or minor pilgrimage to the ˹Sacred˺ House,[2] let them walk between ˹the two hills˺. And whoever does good willingly, Allah is truly Appreciative, All-Knowing.",Mustafa Khattab
166,2,159,Those who hide the clear proofs and guidance that We have revealed—after We made it clear for humanity in the Book—will be condemned by Allah and ˹all˺ those who condemn.,Mustafa Khattab
167,2,160,"As for those who repent, mend their ways, and let the truth be known, they are the ones to whom I will turn ˹in forgiveness˺, for I am the Accepter of Repentance, Most Merciful.",Mustafa Khattab
168,2,161,"Surely those who disbelieve and die as disbelievers are condemned by Allah, the angels, and all of humanity.",Mustafa Khattab
169,2,162,"They will be in Hell forever. Their punishment will not be lightened, nor will they be delayed ˹from it˺.",Mustafa Khattab
