sira,sure,ayet,metin,hoca
30,2,23,"Eğer siz, kulumuza indirdiğimizden şüphede iseniz, haydin ona benzer bir sure getirin. Allah'dan başka şahidlerinizi de çapırın; eğer doğru sözlüler iseniz...",İbni Kesir
31,2,24,Fakat yapamazsınız-ki yapamayacaksınız-o halde yakıtı insanlarla taşlar olan ateşten sakının. O kafirler için hazırlanmıştır.,İbni Kesir
32,2,25,"İman eden, salih ameller işleyenlere; altından ırmaklar akan cennetlerin kendileri için olduğunu müjdele. Onlara ne zaman bunlardan bir meyve rızık olarak verilirse bu, evvelce rızıklandığımız şeydi, derler. Onlara birbirine benzeyen (böyle nimetler) verilecek. Onlar için orada temiz eşler de vardır. Hem onlar orada temelli kalıcıdırlar.",İbni Kesir
33,2,26,"Şüphe yok ki, Allah, bir sivri sineği ve ondan küçük bir şeyi misal getirmekten çekinmez. İman etmiş olanlar bunun Rablarından bir gerçek olduğunu bilirler. Kafirler ise; Allah bu misali vermekle ne murad etmiş? derler. Allah onunla bir çoğunu sapıtır, bir çoğunu da hidayete erdirir. Bununla fasıklardan başkasını saptırmaz.",İbni Kesir
34,2,27,"Allah'ın ahdini pekiştirdikten sonra bozanlar, birleştirilmesini emrettiği şeyi koparanlar, yeryüzünde fesad çıkaranlar, işte onlar hüsrana uğrayanların ta kendileridir.",İbni Kesir
35,2,28,"Nasıl oluyor da Allah'ı inkar ediyorsunuz? Halbuki siz ölüler iken O diriltti. Sonra sizi öldürecek, sonra tekrar diriltecek, en sonunda yalnız O'na döndürüleceksiniz.",İbni Kesir
36,2,29,"Yerde ne varsa hepsini sizin için yaratan, sonra göğe yönelip onları yedi gök halinde düzenleyen O'dur. O, her şeyi bilendir.",İbni Kesir
37,2,30,"Hani Rabbın meleklere: Ben, yeryüznde bir halife yaratacağım, demişti de melekler: Biz seni hamd ile tesbih, takdis eder dururken yeryüzünde fesad çıkarıp, kanlar dökecek kimse mi yaratacaksın? demişlerdi. Allah da: Sizin bilmediklerinizi ben bilirim, buyurmuştu.",İbni Kesir
38,2,31,"Allah, Adem'e bütün isimleri öğretmiş, sonra onları meleklere göstererek: Eğer sadıklardan iseniz, bunların adlarını bana söyleyin, buyurmuştur.",İbni Kesir
39,2,32,"Melekler ise: Sana tesbih ederiz, bize öğrettiğinden başka bilgimiz yok. Alim, Hakim Sensin Sen, demişlerdi.",İbni Kesir
40,2,33,"Allah: Ey Adem, onları'adları ile kendilerine bildir, dedi. Adem, adlarını söyleyince; Size demedim mi ki ben, göklerin de, yerin de gizliliklerini muhakkak bilirim. Ve sizlerin neyi açıklayıp neyi gizler olduğunuzu da bilirim, buyurdu.",İbni Kesir
41,2,34,"Hani meleklere: Adem'e secde edin demiştik de onlar hemen secde edivermişlerdi. Sadece şeytan kaçınmış, büyüklük taslamış ve kafirlerden olmuştu.",İbni Kesir
42,2,35,"Ve demiştik ki: Ey Adem, sen, eşinle birlikte cennette otur. Dilediğiniz O'na döndürüleceksiniz.",İbni Kesir
43,2,36,"Nihayet şeytan onları cennetten kaydırdı. Onları bulundukları yerden çıkardı. Biz de: Kiminiz kiminize düşman olarak inin. Yeryüzünde sizin için bir zamana kadar yerleşim ve faydalanma vardır, dedik.",İbni Kesir
44,2,37,"Adem, Rabbından kelimeler belleyip aldı. Bunun üzerine onun tevbesini kabul etti. Şüphesiz ki Tevvab, Rahim O'dur, O.",İbni Kesir
45,2,38,"Dedik ki; hepiniz oradan inin. Eğer, tarafımdan size bir hidayet gelir de, kim benim hidayetime uyarsa, artık onlar için hiçbir korku yoktur. Ve onlar mahzun da olacak değillerdir.",İbni Kesir
46,2,39,"Küfredenler, ayetlerimizi yalanlamış olanlar, işte onlar cehennemliklerdir. Ve onlar ateşte temelli kalıcıdırlar.",İbni Kesir
47,2,40,"Ey İsrailoğulları, size verdiğim nimetimi hatırlayın. Bana verdiğiniz sözü yerine getirin ki, ben de size olan sözümü yerine getireyim. Ve yalnız Ben'den korkun.",İbni Kesir
48,2,41,Yanınızdaki Tevrat'ı tasdik edici olarak indirdiğime iman edin. Onu inkar edenlerin ilki olmayın. Ayetlerimizi az bir paha ile satmayın. Ve yalnız Ben'den sakının.,İbni Kesir
49,2,42,"Hakkı batıla karıştırıp da, bile bile siz gerçeği gizlemeyin.",İbni Kesir
50,2,43,"Namazı kılın, zekatı verin, rüku' edenlerle birlikte rüku edin.",İbni Kesir
51,2,44,"Siz; insanlara iyiliği emreder de, kendinizi unutur musunuz? Halbuki kitabı da okuyorsunuz, hiç aklınızı başınıza almayacak mısınız?",İbni Kesir
52,2,45,"Sabır ve namazla (Allah'tan) yardım isteyin. Gerçi bu, ağır gelir ama, huşu duyanlara değil.",İbni Kesir
53,2,46,"Onlar ki; Rablarına kavuşacaklarını, O'na döneceklerini kesinlikle bilirler.",İbni Kesir
54,2,47,"Ey israiloğulları, size verdiğim nimetimi ve sizi alemlere üstün kıldığımı hatırlayın.",İbni Kesir
55,2,48,"Ve öyle bir günden korkun ki; o günde kimse, kimse için bir şey ödeyemez. Şefaat kabul edilmez. Fidye alınmaz ve onlara yardım da edilmez.",İbni Kesir
56,2,49,"Hani, sizi oğullarınızı boğazlayıp, kadınlarınızı sağ bırakarak en kötü işkenceye tabi tutan Firavun hanedanından kurtarmıştık. Bu da sizin için Rabbınız tarafından büyük bir imtihandı.",İbni Kesir
57,2,50,"Hani, bir de sizin için denizi yarmış, ve sizi kurtarmıştık. Firavun hanedanını da, siz bakıp dururken suda boğmuştuk.",İbni Kesir
58,2,51,"Ve hani, Musa ile kırk geceyi vaidleşmiştik. Yine siz zalimler olarak onun arkasından buzağıyı (tanrı) edinmiştiniz.",İbni Kesir
59,2,52,"Bundan sonra sizi, şükredersiniz diye affetmiştik.",İbni Kesir
60,2,53,"Hani, Musa'ya; hidayete eresiniz diye kitab ve furkan vermiştik.",İbni Kesir
61,2,54,"Hani, Musa, kavmine: Ey kavmim, buzağıya tapınmakla nefsinize zulmetmiş oldunuz. Hemen yaradanınıza tevbe edip nefislerinizi öldürün. Bu yaradanınızın katında sizin için daha hayırlıdır, demişti. Allah da tevbenizi kabul etmişti. Muhakkak ki Tevvab, Rahim O'dur, O.",İbni Kesir
62,2,55,"Bir de, hani siz: Ey Musa, biz Allah'ı apaşikar görünceye kadar sana inanmayacağız, demiştiniz de, bakıp dururken sizi yıldırım çarpmıştı.",İbni Kesir
63,2,56,"Sonra sizi, ölümünüzün arkasından şükredersiniz diye diriltmiştik.",İbni Kesir
64,2,57,"Ve üstünüze bulutları gölge yaptık. Kudret helvası ve bıldırcın indirdik. Size rızık olarak verdiğimiz şeylerin iyilerinden, güzellerinden yeyin. Onlar bize değil ancak kendi nefislerine zulmekteydiler.",İbni Kesir
65,2,58,"Hani; şu kasabaya girin, dilediğiniz yerde istediğinizi bol bol yeyin, kapısından secde ederek girin, affet deyin, kusurlarınızı örtelim. İyilik",İbni Kesir
66,2,59,"Zulmedenler, sözü; kendilerine söylenenden başkasıyla değiştirdiler. Biz de fasıklık etmelerinden dolayı o zalimlerin üstüne gökten korkunç bir azab indirdik.",İbni Kesir
67,2,60,"Hani, bir vakit Musa, kavmi için su arayınca; asanla taşa vur, demiştik de, taştan oniki çeşme fışkırmış, her zümre su alacağı yeri öğrenmişti. Allah'ın rızkında yeyin, için, yalnız yeryüzünde bozgunculuk yaparak, karışıklık çıkarmayın.",İbni Kesir
68,2,61,"Hani; siz, Ey Musa, biz bir çeşit yemeğe elbette dayanamayız. Rabbına dua et de bizim için yerde yetişen samısak, sebze, acur, mercimek ve soğan bitirsin, demiştiniz, Musa da; siz bayağı olan şeyle hayırlı olanı değiştirmek mi istiyorsunuz? Öyleyse bir şehre inin, istediğiniz şeyler vardır, demişti.",İbni Kesir
69,2,62,"Şüphesiz ki Mü'minler, Yahudiler, Nasrani ve Sabiilerden; kim Allah'a ve ahiret gününe inanıp, salih amelde bulunursa, elbette onların Rabları katında mükafaatları vardır. Hem onlara bir korku yoktur, mahzun da olacak değildirler.",İbni Kesir
70,2,63,"Hani sizden sapasağlam söz almıştık. Tur'u da üstünüze kaldırmıştık. Size veridğimize sımsıkı sarılın, onda olanları hatırlayın ki sakınmış olasınız.",İbni Kesir
71,2,64,Sonra o sözü müteakip yine yüz çevirdiniz. Eğer üstünüzde Allah'ın fazlu rahmeti olmasaydı hüsrana uğrayanlardan olurdunuz.,İbni Kesir
72,2,65,"Andolsun ki, içinizden cumartesi günü haddi aşanları elbette bilirsiniz. İşte biz onlara: Aşağılık maymunlar olun, dedik.",İbni Kesir
73,2,66,"Artık bunu hem önündekilere, hem de ardındakilere ibret verici bir ceza, hem de müttakilere bir öğüt kıldık.",İbni Kesir
74,2,67,"Hani, bir de Musa kavmine: Allah, herhalde bir sığır boğazlamanızı emrediyor, demişti. Onlar: Sen bizimle alay mı ediyorsun, demişlerdi. Musa da: Ben cahillerden olmaktan Allah'a sığınırım, demişti.",İbni Kesir
75,2,68,"Onlar, Bizim için Rabbına dua et de onu bize iyice bildirsin, demişlerdi. Musa da: Allah, o, ne çok kart, ne de çok körpedir. İkisi ortası dinç bir sığırdır, buyuruyor. Artık emrolunduğunuz şeyi yapın, demişti.",İbni Kesir
76,2,69,"Dediler ki: Bizim için Rabbına dua et de onun ne renk olduğunu bize iyice açıklasın. O da: Rabbım diyor ki: O bakanları rahatlatacak sapsarı renkli bir inektir, demişti.",İbni Kesir
77,2,70,"Dediler ki: Rabbına dua et, bize açıkça niteliğnin ne olduğunu bildirsin. Çünkü bizce sığırlar birbirine benziyor. Allah dilerse biz elbette hidayete erenlerden oluruz.",İbni Kesir
78,2,71,"Dedik ki: Rabbım, o, ne boyunduruğa koşulup arazi sürecek, ne de ekin sulayacak bir inektir, zillete uğramamıştır. Bütün kusurlardan uzaktır. Onun alacası da yoktur, buyuruyor. Onlar: İşte şimdi gerçeği ortaya koydun, dediler. Hemen onu boğazladılar ki az kalsın bunu yapmayacaklardı.",İbni Kesir
79,2,72,"Hani, siz bir kişiyi öldürmüştünüz de; sonra o konuda birbirinizle çekişmeye başlamıştınız. Allah ise sizin gizlediğinizi açığa çıkarıcıdır.",İbni Kesir
80,2,73,"Sığırın bir parçasını ölüye vurun, demiştik. İşte Allah ölüleri böyle diriltir. Ve sizlere ayetlerini gösterir ki, aklınızı başınıza alasınız.",İbni Kesir
81,2,74,"Sonra bunun ardından kalbleriniz yine katılaştı. Şimdi onlar taş gibidir. Yahut daha da katı. Zira öylesi vardır ki; ondan ırmaklar kaynar, öylesi vardır ki; yarılıp ondan su fışkırır, öylesi de vardır ki; Allah korkusundan yuvarlanır. Allah, yaptıklarınızdan asla gafil değildir.",İbni Kesir
82,2,75,"Onların size inanacaklarını mı umuyorsunuz? Onlardan öyle bir zümre vardı ki, Allah'ın kelamını dinlerlerdi de akılları yattıktan sonra, bile bile bunu değiştirirlerdi.",İbni Kesir
83,2,76,"Mü'minlerle karşılaştıkları zaman, inandık derlerdi, birbirleriyle baş başa kaldıklarında, Rabbınızın katında, aleyhinde delil göstersinler diye mi Allah'ın size açıkladığını onlara anlatıyorsunuz, buna aklınız ermiyormu? diye birbirlerini uyarırlardı.",İbni Kesir
84,2,77,"Bilmiyorlarmı ki; ne gizlerler, ne açıklarlarsa Allah hepsini bilir.",İbni Kesir
85,2,78,"Onlardan bir kısmı ümmidirler, kitabı anlamazlar. Bir takım batıl şeyleri onlar sadece zanneder dururlar.",İbni Kesir
86,2,79,"Vay, kitabı elleriyle yazıp da sonra az bir paha ile satabilmek için; bu, Allah katındandır, diyenlerin, ellerinin yazdıklarından dolayı vay onlara! Vay onlara. O kazanmış oldukları yüzünden.",İbni Kesir
87,2,80,Sayılı günlerden başka asla bize ateş dokunmayacaktır dediler. Deki: Siz Allah katından bir söz mü aldınız? Öyleyse Allah asla sözünden caymaz. Yoksa Allah'a karşı bilmediğiniz bir şey mi söylüyorsunuz.,İbni Kesir
88,2,81,"Hayır, kötülük yapıp da günahı kendisini kuşatan kimseler, işte onlar cehennemliklerdir. Onlar orada temelli kalıcıdırlar.",İbni Kesir
89,2,82,"İman edip, salih ameller işleyenler; işte onlar cennetliklerdir. Onlar orada temelli kalıcıdırlar.",İbni Kesir
90,2,83,"Hani, İsrailoğullarından; Allah'tan başkasına ibadet etmeyin; anaya, babaya, akrabalara, yetimlere, yoksullara iyilik yapın. İnsanlara güzellikle söyleyin, namaz kılın zekat verin diye söz almıştık. Sonra pek azınız müstesna yüz çevirdiniz. Ve siz hala yüz çevirenlerdensiniz.",İbni Kesir
91,2,84,"Hani; bir de kanınızı dökmeyin, birbirinizi yurdunuzdan sürmeyin diye söz almıştık, sonra bunu ikrar ettiniz ve şahid de oldunuz.",İbni Kesir
92,2,85,"Sonra sizler; birbirinizi öldüren, aranızdan bir takımını yurtlarından süren, onlara karşı günah ve düşmanlıkla birleşen, onları (yurtlarından) çıkarmak haram kılınmışken esir olarak geldiklerinde fidyeleşmeye kalkan kimselersiniz. Yoksa kitabın bir kısmına inanıp bir kısmını inkar mı ediyorsunuz? Sizden böyle yapanın cezası; dünya hayatında rezil olmaktan başka birşey değildir. Kıyamet gününde ise onlar, azabın en şiddetlisine uğratılırlar. Allah, yaptıklarınızdan gafil değildir.",İbni Kesir
93,2,86,"İşte onlar, ahirete karşı dünya hayatını satın almış olanlardır. Bu yüzden kendilerinden azab kaldırılıp, hafifletilmeyecek, yardım da yapılmayacaktır.",İbni Kesir
94,2,87,"Andolsun ki, biz Musa'ya kitab verdik. Ondan sonra da birbiri ardınca peygamberler gönderdik. Meryem oğlu İsa'ya da beyyineler verdik. Ve onu ruh'ül-Kudüs ile destekledik. Demek, bir peygamber size ne zaman gönüllerinizin hoşlanmadığı bir şeyi getirirse, kibirlenmek isteyeceksiniz de; kimini yalanlayarak, kimini de öldüreceksiniz öyle mi?",İbni Kesir
95,2,88,"Dediler ki; bizim kalblerimiz perdelidir. Öyle değil, Allah küfürlerinden dolayı onları la'netlemiştir. Onların pek azı inanırlar.",İbni Kesir
96,2,89,"Ne zaman ki; Allah'ın katından, kendilerinde olanı tasdik eden kitab geldi, onlar bundan önceki küfredenlere karşı kendilerine yardım gelmesini beklerlerken, bildikleri gelince onu inkar ettiler. Allah'ın la'neti kafirlerin üzerinedir.",İbni Kesir
97,2,90,Nefislerini ne kötü şeye değişip sattılar. Allah'ın kullarından dilediğine fazlından indirmesine hased ederek Allah'ın indirdiğini inkar ettiler ve gazab üstüne gazaba uğradılar. Küfredenlere alçaltıcı bir azab vardır.,İbni Kesir
98,2,91,"Bir de onlara Allah'ın indirdiğine inanın, denilince; biz, bize indirilene inanırız derler. Ondan başkasını inkar ederler. Halbuki o beraberlerindekini tasdik eden bir kitabdır. De ki: İnanmış kimseler idiyseniz neden daha önce, Allah'ın peygamberlerini öldürüyordunuz?",İbni Kesir
99,2,92,"And olsun ki, Musa size apaçık delillerle geldi. Sonra ardından buzağıyı Rabb edindiniz. Ve siz zalimlersiniz.",İbni Kesir
100,2,93,"Hani; size verdiğimiz şeyi kuvvetle tutun ve dinleyin, diye Tur'u tepenize dikmiş ve sizden misak almıştık. İşittik ve karşı geldik dediler ve küfürleri yüzünden buzağı sevgisi kalblerine sindirildi. Eğer inananlardansanız, inancınız size ne kötü şey emrediyor? de.",İbni Kesir
101,2,94,"De ki; Allah katında ahiret yurdu başkalarının değil de yalnız sizin ise, bu iddiada samimi iseniz haydin, ölümü isteyin.",İbni Kesir
102,2,95,"Önceden ellerinin kazandığından dolayı, onlar hiçbir zaman onu isteyemezler, Allah zalimleri hakkıyla bilir.",İbni Kesir
103,2,96,"And olsun ki; onları, insanlardan şirk koşanlardan daha çok hayata düşkün bulacaksın. Onlardan herbiri bin yıl ömür verilmesini ister. Halbuki çok yaşatılması onu azabtan uzaklaştıracak değildir. Allah onların ne yaptığını hakkıyla görendir.",İbni Kesir
104,2,97,"De ki; kim Cebrail'e düşmansa (bilsin ki; ) elinin önündekileri tasdik eden, mü'minler için hidayet ve müjde olan senin kalbine Allah'ın izniyle o indirmiştir.",İbni Kesir
105,2,98,"Kim Allah'a, meleklerine, peygamberlerine, Cebrail'e ve Mikail'e düşman olursa; şüphesiz ki, Allah'da kafirlerin düşmanıdır.",İbni Kesir
106,2,99,And olsun ki; biz sana apaçık ayetler indirdik. Onları fasıklardan başkası inkar etmez.,İbni Kesir
107,2,100,"Onlar, ne zaman bir ahidle bağlandılarsa içlerinden bir güruh onu bozup atmadı mı? Hayır, onların bir çoğu iman etmezler.",İbni Kesir
108,2,101,"Onlara, ne zaman Allah tarafından yanlarındaki kitabı tasdik edici bir peygamber geldiyse, kendilerine kitab verilenlerden bir güruh, sanki bilmiyormuş gibi, Allah'ın kitabını arkalarına atıverdi.",İbni Kesir
109,2,102,"Ve onlar şeytanların Süleyman'ın mülkü aleyhine uydurdukları şeylerin ardına düştüler. Halbuki Süleyman asla küfretmedi. Sadece şeytanlar küfrettiler. Onlar, insanlara sihri ve Babil'de ki iki meleğe; Harut ile Marut a indirilenleri öğretiyorlardı. Bu iki melek ise: ""Biz ancak imtihan için gönderildik, sakın küfretme. ""demedikçe kimseye sihirden bir şey öğretmezlerdi. Onlardan koca ile karısının arasını ayıracak şeyler öğrendiler. Halbuki bunlar, Allah'ın izni olmadıkça o sihirle kimseye zarar verici değillerdi. Onlarsa kendilerine zarar verip fayda vermeyen şeyleri öğreniyorlardı. Andolsun ki, onlar onu satın alan kimse için ahirette hiçbir olmayacağını biliyorlardı. Ne fena birşey karşılığında nefislerini sattılar. Şayet bilmiş olsalardı?",İbni Kesir
110,2,103,Eğer onlar inanmış ve sakınmış olsalardı; Allah katındaki sevab daha hayırlı olurdu. Keşke bilselerdi.,İbni Kesir
111,2,104,"Ey iman edenler; bizi de dinle, demeyin, bizi de gözet, deyin ve dinleyin. Kafirlere elim bir azab vardır.",İbni Kesir
112,2,105,"Ehl-i Kitab'dan kafir olanlar da, müşrikler de Rabbınızdan size hiç bir hayır indirilmesini istemezler. Allah, rahmetini dilediğine tahsis eder. Allah, büyük lütuf ve ihsan sahibidir.",İbni Kesir
113,2,106,"Biz, bir ayeti nesheder veya unutturursak ondan daha hayırlısını, yahut da dengini getiririz. Bilmez misin ki, Allah şüphesiz her şeye kadir'dir.",İbni Kesir
114,2,107,Göklerin ve yerin mülkünün gerçekten Allah'a ait olduğunu ve sizin için Allah'dan başka bir sahib ve yardımcı olmadığını bilmez misiniz?,İbni Kesir
115,2,108,Yoksa daha önce Musa'ya sorulduğu gibi siz de peygamberinizi sorguya çekmek mi istiyorsunuz? Kim imanı küfürle değişirse dosdoğru yoldan sapıtmış olur.,İbni Kesir
116,2,109,"Kitab ehlinin çoğu, hak kendilerine apaçık belli olduktan sonra içlerindeki çekememezlikten ötürü, sizi imandan sonra küfre döndürmek isterler. Allah'ın açıklayıcı emri gelene kadar onları affedin, geçin. Şüphesiz ki Allah her şeye kadir'dir.",İbni Kesir
117,2,110,"Namazı kılın, zekatı verin, kendiniz için önceden ne yollarsanız, onu Allah katında bulursunuz. Şüphesiz ki Allah, yaptığınızı hakkıyla görendir.",İbni Kesir
118,2,111,Ve dediler ki: Yahudi ve Hristiyan olanlardan başkası cennete girmeyecek. Bu onların kuruntusudur. De ki: Eğer sadıklar dan iseniz delilinizi getirin.,İbni Kesir
119,2,112,"Hayır, kim ihsan edici olarak özünü tastamam Allah'a teslim ederse ona Rabbı katında mükafat vardır. Onlara korku yoktur, üzülmeyeceklerdir de.",İbni Kesir
120,2,113,"Yahudiler: Hristiyanlar hiç bir şeye sahip değildir, dedi. Hristiyanlar da yahudiler hiç bir şeye sahip değildir, dedi. Halbuki hepsi de kitabı okuyorlar. Bilmeyen kimseler de onların dedikleri gibi dedi. İhtilafa düşer oldukları şeyde kıyamet günü Allah aralarında hükmünü verecektir.",İbni Kesir
121,2,114,"Allah'ın mescidlerinde; O'nun isminin anılmasını men'eden, onların harab olmasına çalışandan daha zalim kim vardır? Onların oralara korka korka girmekten başka hakkı yoktur. Dünyada rüsvaylık onlarındır. Ahirette ise onlara büyük bir azab vardır.",İbni Kesir
122,2,115,"Doğu da Batı da Allah'ındır. Her nereye dönerseniz vech-i ilahi oradadır. Şüphesiz ki Allah Vasi'dir, Alim'dir.",İbni Kesir
123,2,116,Dediler ki: Allah çocuk edindi. Tenzih ederiz O'nu. Doğrusu göklerde ve yerde ne varsa O'nundur. Hepsi de O'na itaat ederler.,İbni Kesir
124,2,117,"Göklerin ve yerin yaratanıdır. Bir şeyin olmasını isteyince ona sadece ""ol"", der, o da oluverir.",İbni Kesir
125,2,118,Bilmeyenler dediler ki: Allah bizimle konuşmalı veya bize bir ayet gelmeli değil miydi? Onlardan öncekiler de onların dedikleri gibi demişlerdi. Kalbleri birbirine benzemiş. Biz yakınen bilmek isteyen bir kavme ayetlerimizi apaçık bildirdik.,İbni Kesir
126,2,119,Şüphesiz ki biz seni müjdeleyici ve korkutucu olarak hak ile gönderdik. Cehennem ashabından sen mes'ul olacak değilsin.,İbni Kesir
127,2,120,"Sen, dinlerine uymadıkça Yahudiler de, Hristiyanlar da, senden asla hoşnud olmazlar. Allah'ın hidayeti asıl hidayetin ta kendisidir, de. Şayet sana gelen ilimden sonra, onların heveslerine uyacak olursan; and olsun ki senin için Allah tarafından ne bir yar bulunur, ne de bir yardımcı.",İbni Kesir
128,2,121,"Kendilerine kitab verdiğimiz kimseler onu hakkıyla tilavet ederler. İşte buna onlar inanırlar. Kim ona küfrederse, hüsrana uğrayanlar da işte onlardır.",İbni Kesir
129,2,122,"Ey İsrailoğulları, size ihsan etmiş olduğum nimetimi ve sizi alemlere üstün kıldığımı hatırlayın.",İbni Kesir
130,2,123,"Ve öyle bir günden sakının ki, o gün kimse kimseden yana bir şey ödeyemez, kimseden bedel kabul olunmaz, şefaat fayda vermez ve yardım olunmaz.",İbni Kesir
131,2,124,"Hani, İbrahim'i Rabb'ı bir takım kelimelerle imtihan etmişti de o da bunları tamamlayınca, Seni insanlara imam kılacağım, buyurmuştu. O da: Soyumdan da, demişti. Allah da; zalimler ahdime eremez buyurmuştu.",İbni Kesir
132,2,125,"Hani; Biz Beyti insanlar için bir toplantı yeri ve emin bri mahal yapmıştık. Siz de İbrahim'in makamından bir namazgah edinin. İbrahim ile İsmail'e de evimi tavaf edenler, orada kalanlar rüku ve secde edenler için temizleyin, diye ahid vermiştik.",İbni Kesir
133,2,126,"Hani, İbrahim demişti ki: Rabbım burasını emniyetli bir şehir yap. Ve halkından Allah'a, ahiret gününe iman etmiş olanları mahsullerle rızıklandır Allah da: Kafir olanı kısa bir zaman için geçindiririm. Sonra onu cehennem azabına zorlarım. Bu ne kötü bir sonuçtur, buyurmuştu.",İbni Kesir
134,2,127,"Hani, İbrahim, Ka'be 'nin temellerini İsmail ile birlikte yükseltiyordu ve diyordu ki: Rabbımız bizden kabul buyur. Şüphesiz ki, Sensin Sen Semi', Alim.",İbni Kesir
135,2,128,"Rabbımız ikimizi de sana teslim olanlar kıl. Soyumuzdan da sana teslim olanlar yetiştir, bize ibadet edeceğimiz yerleri göster, tevbelerimizi kabul et. Çünkü Sensin Sen, Tevvab, Rahim.",İbni Kesir
136,2,129,"Rabbımız, onların arasından, senin ayetlerin onlara okuyacak, kitabı, hikmeti öğretecek ve onları tezkiye edecek bir peygember gönder. Şüphesiz ki Aziz, Hakim Sensin Sen.",İbni Kesir
137,2,130,"Kendini bilmezden başka kim İbrahim'in dininden yüz çevirir. And olsun ki dünyada onu seçmiştik. Muhakkak ki o, ahirette de salihlerdendir.",İbni Kesir
138,2,131,"Hani, Rabbı ona; teslim ol buyurduğu zaman, o da, alemlerin Rabbına teslim oldum, demişti.",İbni Kesir
139,2,132,"İbrahim bunu oğullarına da tavsiye etti. Ya'kub da: Ey oğullarım, Allah sizin için dinini seçti. Onun için siz de yalnız Müslüman olarak can verin, dedi.",İbni Kesir
