sira,sure,ayet,metin,hoca
26,2,19,"Yahut onların durumu gökten sağanak halinde boşanan ve içinde yoğun karanlıklar, gök gürlemeleri ve şimşekler bulunan yağmura tutulmuş kimselerin durumuna benzer. Yıldırımların verdiği dehşetle, ölüm korkusundan, parmaklarını kulaklarına tıkarlar. Fakat Allah kafirleri çepeçevre kuşatır.",Suat Yıldırım
27,2,20,"Şimşek nerdeyse gözlerini köreltecek. Önlerini aydınlattı mı ışığında yürürler, (şimşek sönüp) karanlık çökünce de dikilir kalırlar. Allah dileseydi kulaklarını sağır, gözlerini kör ederdi. Allah gerçekten her şeye kadirdir.",Suat Yıldırım
28,2,21,"Ey insanlar! Hem sizi, hem de sizden önceki insanları yaratan Rabbinize ibadet ediniz. Böyle yapmakla her türlü zarardan korunmayı ümid edebilirsiniz.",Suat Yıldırım
29,2,22,"O Rabbinize ki yeryüzünü size bir döşek, göğü de bir kubbe yaptı. Gökten yağmur indirip, onunla size rızık olarak çeşitli mahsuller çıkardı. Öyleyse siz gerçeği bilip dururken sakın Rabbinize eş koşmayın.",Suat Yıldırım
30,2,23,"Eğer kulumuza indirdiğimiz Kur'an'ın Allah'ın sözü olduğu hakkında şüpheniz varsa, haydi onun surelerinden birine benzer bir sure meydana getirin ve Allah'tan başka güvendiklerinizin hepsini çağırın, iddianızda tutarlı iseniz.",Suat Yıldırım
31,2,24,Bunu yapamazsanız -ki hiçbir zaman yapamayacaksınız- çırası insanlarla taşlar olan ve kafirler için hazırlanmış o ateşten sakının.,Suat Yıldırım
32,2,25,"İman edip makbul ve güzel işler yapanları müjdele: Onlara içinden ırmaklar akan cennetler vardır. Öyle cennetler ki, ne zaman meyvelerinden kendilerine bir şey ikram edilirse: ""Bu, daha önce de dünyada yediğimiz şey!"" diyecekler. Oysa bu, onların aynısı olmayıp, benzeri olarak kendilerine sunulacaktır. Orada onların tertemiz eşleri de olacak ve onlar orada devamlı kalacaklardır.",Suat Yıldırım
33,2,26,"Allah gerçeği açıklamak için bir sivrisineği, hatta onun ötesinde olan bir şeyi misal getirmekten çekinmez. İman edenler onun Rab'lerinden gelen gerçek olduğunu bilirler. Kafirler ise ""Allah böyle misal vermekle ne kasdediyor?"" derler. Allah bu misal ile birçoklarını şaşırtır, yine onunla birçoklarını yola getirir; ancak bununla fasıklardan başkasını şaşırtmaz.",Suat Yıldırım
34,2,27,"Bu fasıklar o kimselerdir ki, Allah'a kesin söz verdikten sonra sözlerinden dönerler. Allah'ın, kurulmasını istediği bağları koparır ve yeryüzünde fitne ve fesat çıkarırlar. İşte bunlar ziyana uğrayanların ta kendileridir.",Suat Yıldırım
35,2,28,"Ey kafirler! Allah'ı nasıl inkar edebilirsiniz ki, siz ölü iken size hayatı veren O'dur. Şunu bilin ki, tayin ettiği vade gelince sizi öldürecek, yine diriltecek ve sonunda O'nun huzuruna götürüleceksiniz.",Suat Yıldırım
36,2,29,O'dur ki yeryüzünde bulunan her şeyi sizin için yarattı. Sonra iradesi yukarıya yönelip orayı da yedi gök halinde sağlamca nizama koydu. O her şeyi hakkıyla bilir.,Suat Yıldırım
37,2,30,"Rabbin meleklere: ""Ben yeryüzünde bir halife yaratacağım"" dediği vakit onlar: ""A! Oradaki nizamı bozacak ve yeryüzünü kana bulayacak bir mahluk mu yaratacaksın? Oysa biz sana devamlı hamd, ibadet yapıp, Sen'i tenzih etmekteyiz!"" dediler. Allah: ""Ben, sizin bilmediğiniz pek çok şey bilirim"" buyurdu.",Suat Yıldırım
38,2,31,"Ve Adem'e bütün isimleri öğretti. Müteakiben önce onları meleklere göstererek: ""İddianızda tutarlı iseniz haydi Bana şunları isimleriyle bir bildirin bakalım!"" dedi.",Suat Yıldırım
39,2,32,"""Sübhansın ya Rab! Senin bize bildirdiğinden başka ne bilebiliriz ki? Her şeyi hakkıyla bilen, her şeyi hikmetle yapan Sensin."" dediler.",Suat Yıldırım
40,2,33,"Allah: ""Adem! Eşyanın isimlerini onlara sen bildir."" dedi. O da isimleriyle onları bildirince Allah buyurdu: ""Ben size demedim mi ki, göklerin ve yerin sırlarını Ben bilirim!"" Ve Ben sizin gizli açık yapmakta olduğunuz her şeyi de bilirim!""",Suat Yıldırım
41,2,34,"O vakit meleklere: ""Adem'e secde edin!"" dedik. İblis dışındaki bütün melekler secde ettiler. İblis bunu yapmadı, kibrine yediremedi ve kafirlerden oldu",Suat Yıldırım
42,2,35,"Ve dedik ki: ""Adem! Eşinle birlikte cennete yerleşin, oradaki nimetlerden istediğiniz şekilde bol bol yiyin, sadece şu ağaca yaklaşmayın. Böyle yaparsanız zalimlerden olursunuz.""",Suat Yıldırım
43,2,36,"Derken Şeytan onların ayaklarını kaydırarak içinde bulundukları nimet yurdundan çıkardı. Biz de: ""Haydi, dedik, birbirinize düşman olarak yeryüzüne inin! Siz orada belirli bir süre ikamet edip yararlanacaksınız.""",Suat Yıldırım
44,2,37,"Büyük pişmanlık duyan Adem, Rabbinden birtakım kelimeler öğrenip onlara göre hareket etti. Rabbine yalvardı. Allah da tövbesini kabul etti. Zaten O tövbeyi kabul eder, merhameti boldur.",Suat Yıldırım
45,2,38,"(38-39) Dedik ki: ""İnin oradan hepiniz! Artık ne zaman Ben'den size doğru yolu gösteren rehber gelir de kim ona uyarsa, onlara hiç bir korku olmayacak, hiç üzülmeyecekler de. İnkar edip ayetlerimizi yalan sayanlar ise cehennemliktirler, hem de orada ebedi kalacaklardır.""",Suat Yıldırım
46,2,39,"(38-39) Dedik ki: ""İnin oradan hepiniz! Artık ne zaman Ben'den size doğru yolu gösteren rehber gelir de kim ona uyarsa, onlara hiç bir korku olmayacak, hiç üzülmeyecekler de. İnkar edip ayetlerimizi yalan sayanlar ise cehennemliktirler, hem de orada ebedi kalacaklardır.""",Suat Yıldırım
47,2,40,Ey İsrail'in evlatları! Hatırlayın ve düşünün size ihsan ettiğim nimetimi! Bana verdiğiniz sözü yerine getirin ki Ben de size karşı ahdimi yerine getireyim ve yalnız Ben'den korkun!,Suat Yıldırım
48,2,41,"Sizin yanınızda bulunan Tevrat'ı tasdik etmek üzere indirdiğim Kur'an'a iman edin, onu inkar edenlerin başını siz çekmeyin. Ayetlerimi az bir fiyatla, yani dünya menfaati karşılığında satmayın. Asıl Bana karşı gelmekten sakının.",Suat Yıldırım
49,2,42,"Batılı hakka karıştırmayın, bile bile gerçeği gizlemeyin!",Suat Yıldırım
50,2,43,"Hem namazı tam kılın, zekatı verin, rüku edenlerle beraber siz de namaz kılın.",Suat Yıldırım
51,2,44,Halka iyiliği emredip kendinizi unutuyor musunuz yoksa? Halbuki siz Tevratı okuyup duruyorsunuz. Artık aklınızı başınıza almayacak mısınız?,Suat Yıldırım
52,2,45,"Sabır göstererek, namazı vesile ederek Allah'tan yardım dileyin! Gerçi bu çok zor bir iştir, fakat içi saygı ile ürperenlere değil.",Suat Yıldırım
53,2,46,"İçi saygı dolu olan bu müminler, Rab'lerine kavuşacaklarını ve O'na döneceklerini iyi bilirler.",Suat Yıldırım
54,2,47,Ey İsrail'in evlatları! Size ihsan ettiğim nimetimi ve vaktiyle sizin atalarınızı diğer insanlara üstün kıldığımı hatırlayın!,Suat Yıldırım
55,2,48,"Öyle bir günden sakının ki, o gün hiç kimse başkasının yerine birşey ödeyemez, kimseden şefaat kabul edilmez, hiç kimseden fidye alınmaz, hem onlara yardım da edilmez.",Suat Yıldırım
56,2,49,"Hem sizi en feci işkencelere uğrattıkları zaman Firavun'un adamlarından kurtardığımızı da hatırlayın! Onlar sizin dünyaya gelen erkek çocuklarınızı kesiyor, kız çocuklarınızı ise kötülük için hayatta bırakıyorlardı. İşte bunda size Rabbiniz tarafından çetin bir imtihan vardı.",Suat Yıldırım
57,2,50,"Yine hatırlayın ki, sizin geçmeniz için denizi yarmış, sizi kurtarıp, siz bakıp dururken gözlerinizin önünde Firavun hanedanını boğmuştuk.",Suat Yıldırım
58,2,51,"Ve bir vakit Musa'ya kırk gecelik bir süre ayırmıştık. Ama siz Musa'nın ayrılmasından az sonra, buzağıyı ilah edinip zalim olmuştunuz.",Suat Yıldırım
59,2,52,Bundan sonra şükredesiniz diye Biz sizi affettik.,Suat Yıldırım
60,2,53,"Musa'ya Kitap ve Furkan'ı verdik, ta ki doğru yolda yürüyebilesiniz.",Suat Yıldırım
61,2,54,"Musa kavmine dedi ki: ""Ey kavmim! Sizler buzağıya tutulmakla kendinize çok yazık ettiniz! Derhal Yaradanınıza tevbe edin! Allah yolunda kendinizi öldürün! Böyle yapmanız sizin için Yaratan nezdinde daha hayırlıdır."" Böylece Allah da sizin tövbelerinizi kabul etsin. Çünkü o tövbeleri çok kabul eder, merhamet ve ihsanı boldur.",Suat Yıldırım
62,2,55,"Bir zaman da: ""Ey Musa! Biz Allah'ı açıkça görmedikçe sana inanmayız!"" dediniz. Bunun üzerine derhal sizi yıldırım çarptı, siz de bakakaldınız.",Suat Yıldırım
63,2,56,"Siz bir müddet ölü vaziyette kaldıktan sonra, şükredesiniz diye sizi dirilttik.",Suat Yıldırım
64,2,57,"Üzerinize bulutları gölge yaptık. Size kısmet ettiğimiz helal hoş rızıklardan yiyesiniz diye kudret helvası ve bıldırcın indirdik. Fakat nankörlük etmekle onlar Biz'e değil, kendilerine yazık ediyorlardı.",Suat Yıldırım
65,2,58,"Bir zaman da şöyle dedik: ""Şu şehre girin ve orada istediğiniz yerden bol bol yiyin! Şehrin kapısından secde ederek, saygılı bir tavırla girin ve ""Affet bizi ya Rebbena (hıtta)"" deyin ki suçlarınızı affedelim; iyilik yapanların mükafatlarını daha da artıracağız.",Suat Yıldırım
66,2,59,"Ne var ki o zalimler sözü değiştirip başka şekle koydular. Biz de o zalimlere, itaat dışına çıktıkları için, gökten acı bir azap indirdik.",Suat Yıldırım
67,2,60,"Bir zaman da Musa, kavmi için su arayıp Allah'a yalvarmıştı. Biz de: ""Asanı taşa vur!"" demiştik. Bunun üzerine o taştan on iki pınar fışkırmış, her bölük kendine mahsus pınarı bilmişti. ""Allah'ın rızkından yiyin için, fakat sakın yeryüzünde fesat çıkararak taşkınlık yapmayın!"" demiştik.",Suat Yıldırım
68,2,61,"Bir vakit şöyle dediniz: ""Musa! Biz bir çeşit yemeğe imkanı yok katlanamayız. O halde bizim için Rabbine yalvar da yerin bitirdiği sebzesinden, kabağından, sarımsağından, mercimeğinden, soğanından çıkarsın."" Musa da: ""Ne o! dedi. Siz, daha üstün olanı vererek daha düşük olanı mı almak istiyorsunuz? Pekala, şehre inin, işte istediklerinizi orada bulursunuz."" Üzerlerine aşağılık ve yoksulluk damgası basıldı ve neticede Allah'tan bir gazaba uğradılar. Evet öyle oldu! Çünkü onlar Allah'ın ayetlerini inkar ediyor ve haksız yere peygamberleri öldürüyorlardı. Öyle oldu; çünkü onlar isyan ediyor ve haddi aşıyorlardı.",Suat Yıldırım
69,2,62,"İman edenler, Yahudiler, Hıristiyanlar, Sabiiler... Her kim Allah'a ve ahiret gününe (gerçekten) iman eder ve amel-i salih işlerse, elbette onların Rab'leri yanında mükafatları vardır. Onlar için herhangi bir korku olmadığı gibi kendilerini üzecek bir şey de yoktur.",Suat Yıldırım
70,2,63,"Ey İsrail'in evlatları! Bir vakit de Tevratı uygulayacağınıza dair sizden söz almış, sonra bu ahdi bozduğunuz için Dağı üzerinize kaldırarak demiştik ki: ""Size verdiğimiz Kitaba kuvvetle sarılın ve muhtevasını iyi inceleyip ders alın ki kötü akıbetten korunasınız.",Suat Yıldırım
71,2,64,Bundan sonra yine yüz çevirdiniz. Eğer üzerinizde Allah'ın lütuf ve merhameti olmasaydı elbette hüsrana uğrayanlardan olurdunuz.,Suat Yıldırım
72,2,65,"İçinizden cumartesi günü haddi aşanları elbette bilirsiniz. Biz böyle yapanlara ""Aşağılık maymun olun!"" dedik.",Suat Yıldırım
73,2,66,"Bunu, hem bu hadiseye şahit olanlara, hem de sonradan gelecek olan nesillere bir ibret ve korunacaklara da bir öğüt kıldık.",Suat Yıldırım
74,2,67,"Bir vakit de Musa kavmine: ""Allah, bir sığır kesmenizi emrediyor"" demiş, onlar da: ""Ay! Sen bizimle alay mı ediyorsun"" diye cevap vermişlerdi. Musa da ""Öyle cahillere katılmaktan Allah'a sığınırım"" demişti.",Suat Yıldırım
75,2,68,"Bunun üzerine Musa'ya: ""Peki öyleyse Rabbine yalvar da onun ne olduğunu bize açıklasın"" dediler. Musa: ""Rabbim şöyle buyuruyor: O sığır ne pek geçkin, ne de körpe olmayıp orta yaşta dinç bir inek olacaktır"" Haydi size emredilen işi yapın bakalım"" dedi.",Suat Yıldırım
76,2,69,"Bu sefer dediler ki: ""Rabbine yalvar da onun rengini bize bildirsin"" O da: Allah diyor ki: ""O, bakanların içini açan parlak sarı bir inek olacaktır"" dedi.",Suat Yıldırım
77,2,70,"Onlar yine dediler ki: Bizim adımıza Rabbine yalvar da onun nasıl olacağını bize iyice bildirsin. Zira istenen sığır, bize diğerlerine benzer geldiğinden tereddütte kaldık. Ama inşaallah asıl istenen sığırı buluruz.",Suat Yıldırım
78,2,71,"Musa: ""Rabbim şöyle diyor: O inek, ne toprağı sürmek için çifte koşulmuş, ne de ekin sulamada çalıştırılmış olmayan, salma ve her kusurdan uzak, hiç alacası bulunmayan bir inek olacaktır."" Onlar: ""İşte şimdi gerçeği tam anlayacağımız tarzda bildirdin"" diyerek nihayet sığırı kestiler ki az kaldı yapmayacaklardı.",Suat Yıldırım
79,2,72,Hani siz bir adam öldürmüştünüz de peşinden katilin kim olduğu hakkında birbirinizle kavgaya tutuşup suçu üzerinizden atmıştınız. Halbuki Allah sizin gizlediğinizi meydana çıkaracaktı.,Suat Yıldırım
80,2,73,"Bunun üzerine dedik ki: ""Kestiğiniz sığırın bir parçasıyla o maktulün cesedine vurun"" (Vurulunca da o diriliverdi.) İşte Allah bunu nasıl dirilttiyse ölüleri de öyle diriltir. Aklınızı iyice kullanasınız diye ayetlerini size gösterir.",Suat Yıldırım
81,2,74,"Sonra bunun arkasından kalpleriniz katılaştı, artık onlar taş gibi, hatta ondan da katı! Çünkü öyle taş var ki içinden ırmaklar fışkırır. Öylesi var ki çatlar da bağrından su kaynar. Ve öylesi var ki Allah'a olan tazimi sebebiyle yukarıdan düşüp parçalanır. Allah yaptıklarınızdan habersiz değildir.",Suat Yıldırım
82,2,75,"Nasıl olur onların size güvenmelerini beklersiniz ki onlardan bir zümre vardı ki Allah'ın kelamını işitip akılları aldıktan sonra, bile bile onu tahrif eder, değiştirirlerdi.",Suat Yıldırım
83,2,76,"Onlar iman edenlerle karşılaştıklarında ""Biz de iman ettik"" derler. Kendi aralarında kaldıklarında ise: ""Ne yapıyorsunuz? derler, Rabbinizin huzurunda aleyhinize hüccet edinsinler diye mi tutup Allah'ın size açtığı gerçeği onlara söylüyorsunuz? Hiç aklınızı kullanmıyor musunuz?""",Suat Yıldırım
84,2,77,"Bilmiyorlar mı ki Allah onların gizlediklerini de bilir, açıkladıklarını da?",Suat Yıldırım
85,2,78,"Onların bir kısmı da ümmidir. Kitap nedir bilmezler. Bütün bildikleri, kendilerine anlatılan birtakım kuruntu ve uydurmalardır. Onlar sadece bir zan içindedirler.",Suat Yıldırım
86,2,79,"Elleriyle kitap yazıp, biraz para almak için: ""Bu Allah tarafındandır."" diyenlerin vay haline! Vay o ellerinin yazdıklarından ötürü onlara! Vay o kazandıkları vebal yüzünden onlara!",Suat Yıldırım
87,2,80,"Bir de derler ki: ""Cehennem ateşi, sayılı birkaç gün dışında bize asla dokunmayacak."" De ki: ""Buna dair Allah'tan garanti mi aldınız? Aldıysanız ne ala, Allah vadinden asla caymaz."" Yoksa kesin bilmediğiniz şeyi mi Allah adına söylüyorsunuz?",Suat Yıldırım
88,2,81,"Hayır, durum hiç de öyle değil! Günah işleyip de günahın kendisini her taraftan kuşattığı kapladığı kimseler var ya, işte onlar cehennemliktir. Hem de orada ebedi kalacaklardır.",Suat Yıldırım
89,2,82,"İman edip makbul ve güzel işler yapanlar ise, İşte onlar da cennetliktir. Hem de orada ebedi kalacaklardır.",Suat Yıldırım
90,2,83,"Bir vakit İsrailoğullarından söz alıp: ""Allah'tan başkasına ibadet etmeyin! Anneye babaya, akrabaya, yetimlere, yoksullara güzel muamele edin, İnsanlara tatlı söz söyleyin, namazı hakkıyla eda edin, zekatı verin!"" demiştik. Sonra pek azınız hariç, sözünüzden döndünüz. Hala da yüz çevirmektesiniz.",Suat Yıldırım
91,2,84,"Hani sizden, ""Birbirinizin kanını dökmeyin, birbirinizi ülkenizden çıkarmayın!"" diye söz almıştık, siz de bunu kabul etmiştiniz. Buna siz de şahitlik edersiniz.",Suat Yıldırım
92,2,85,"Ama işte siz birbirinizi öldürüyor, bir kısmınızı yurdunuzdan çıkarıyor, onlara karşı günahta ve zulümde birbirinizi destekliyorsunuz. Bununla beraber, onlar esir olarak gelirlerse fidyelerini verip onları kurtarıyorsunuz. Halbuki aslında onların çıkarılması size haram kılınmıştı. Ne o, Kitabın bir kısmına inanıp bir kısmını red mi ediyorsunuz? İçinizden böyle yapanların elde edeceği netice, dünya hayatında rüsvaylıktan başka bir şey değildir. Kıyamet günü ise en şiddetli azaba itilirler. Allah yaptıklarınızdan habersiz değildir.",Suat Yıldırım
93,2,86,"İşte onlar ahiretlerini verip, karşılığında dünya hayatını satın almışlardır. Onun için, bunların cezası asla hafifletilmez, kendilerine yardım da edilmez.",Suat Yıldırım
94,2,87,"Biz Musa'ya kitap verdik. Ondan sonra peş peşe peygamberler gönderdik. Meryem'in oğlu İsa'ya da mucizeler, açık deliller verdik ve onu Ruhu'l-Kudüs (Cebrail) ile destekledik. Demek size her ne zaman bir peygamber gelip de nefislerinizin hoşlanmadığı bir şey getirirse kafa tutacak, onların kimine yalancı deyip kimini öldüreceksiniz ha!",Suat Yıldırım
95,2,88,"""Kalplerimiz perdelidir."" dediler. Öyle değil! Kafirlikleri sebebiyle Allah onlara lanet etti. Onun için pek az iman ederler.",Suat Yıldırım
96,2,89,"Onlara, Allah tarafından, ellerindeki Tevrat'ı tasdik eden bir kitap gönderildiği zaman. Daha önce kafirlere karşı zafer kazanmak için ""ahir zaman Peygamberi hakkı için"" diye dua ettikleri halde. Evet o tanıyıp bekledikleri Peygamber kendilerine gelince, onu inkar ettiler. Bu sebeple, Allah'ın laneti de kafirlerin boynuna olsun!",Suat Yıldırım
97,2,90,"Bunların, kendilerini uğruna sattıkları şey ne kadar da fena! Allah'ın kullarından dilediği birine kendi lütfundan vahiy indirmesini kıskanarak, Allah ne indirdiyse hepsini inkar ettiler de gazap üstüne gazaba uğradılar! Kafirler için zelil ve perişan eden bir azap da vardır.",Suat Yıldırım
98,2,91,"Onlara: ""Allah'ın indirdiği bu Kur'an'a da iman edin!"" denildiği vakit: ""Biz sadece bize indirilene inanırız!"" derler. Kur'an, ellerindeki Tevrat'ı tasdik eden hak kitap olmasına rağmen, kendi kitaplarından başkasını inkar ederler. Onlara de ki: ""Size gönderilen Tevrat'a inanma iddianızda samimi iseniz, peki ne diye daha önce, Allahın nebilerini öldürüyordunuz?",Suat Yıldırım
99,2,92,"Musa size en açık delil ve mucizelerle geldi de, sonra kalkıp, onun yokluğunda buzağıyı tanrı edindiniz. Siz öyle zalimlersiniz işte!""",Suat Yıldırım
100,2,93,"""Size verdiğimiz kitaba kuvvetle sarılın ve onu dinleyin"" diye Tur'u (Dağı) tepenize kaldırıp sizden (atalarınızdan) kesin söz aldık. Onlar: ""Dinledik ve fakat isyan ettik."" dediler. Çünkü kafirlikleri sebebiyle buzağıya tapma sevgisi iliklerine işlemişti. De ki: ""Eğer mümin iseniz, imanınız size ne kötü şey emrediyor!""",Suat Yıldırım
101,2,94,De ki: Eğer Allah katında ahiret yurdu (cennet) bütün insanlar içinde yalnız size ait ise ve bu iddianızda samimi iseniz haydi ölümü istesenize!,Suat Yıldırım
102,2,95,"Fakat elleriyle yaptıkları işler ortada iken, ölümü asla istemezler. Allah o zalimleri pek iyi bilir.",Suat Yıldırım
103,2,96,"İnsanlar içinde dünya hayatına en hırslı olanların onlar olduğunu görürsün. Hatta bu hırsta müşriklerden bile daha ileridirler. Onlardan her biri bin yıl yaşamak ister. Fakat uzun ömür onu cezadan uzaklaştıracak değildir. Allah, onların bütün yaptıklarını görür.",Suat Yıldırım
104,2,97,"De ki: ""Kim Cebrail'e düşman ise iyi bilsin ki, bu Kur'an'ı daha önceki kitapları tasdik etmek, inananlar için bir rehber ve müjde olmak üzere, Allah'ın izniyle senin kalbine o indirmiştir.",Suat Yıldırım
105,2,98,"Kim Allah'a, meleklerine, resullerine, Cebraile, Mikail'e düşman ise, iyi bilsin ki, Allah da kafirlerin düşmanıdır.",Suat Yıldırım
106,2,99,Biz sana apaçık ayetler indirdik. Onları yoldan çıkan sapıklardan başkası inkar etmez.,Suat Yıldırım
107,2,100,"O fasıklar hem bunları reddedecek, hem de ne zaman bir anlaşma yapsalar, içlerinden bir güruh onu bozup atıverecek öyle mi? (Hatta sadece az bir güruh da değil), onların ekserisi ahit tanımaz imansızlardır.",Suat Yıldırım
108,2,101,"Onlara, Allah katından, ellerinde ki Tevrat'ı tasdik eden bir Peygamber gelince, O Ehl-i kitaptan bir kısmı, güya gerçeği hiç bilmiyorlarmış gibi, Allah'ın kitabını arkalarına atarak ondan yüz çevirdiler de",Suat Yıldırım
109,2,102,"Tuttular, Süleyman'ın hükümranlığı hakkında şeytanların uydurdukları sözlere tabi oldular. Halbuki Süleyman küfre gitmemişti. Fakat asıl o şeytanlar küfre gittiler. Halka sihiri ve Babil'de Harut ve Marut adlı iki meleğe indirilen şeyleri öğretiyorlardı. Oysa o ikisi: ""Biz sırf imtihan için gönderildik, sakın kafir olma!"" demedikçe hiç kimseye sihir öğretmezlerdi. İşte bunlardan koca ile karısının arasını açacak şeyler öğreniyorlardı. Fakat Allah'ın izni olmadıkça onlar bununla hiç kimseye zarar veremezlerdi. Onlar kendilerine zarar getirip fayda vermeyen şeyler öğreniyorlardı. Büyüye müşteri olan kimsenin ahiretten nasibi olmadığını pek iyi biliyorlardı. Karşılığında kendi varlıklarını sattıkları şey ne kötü! Keşke bunu anlasalardı!",Suat Yıldırım
110,2,103,"Şayet onlar iman edip (sihir gibi) haramlardan sakınmış olsalardı, Allah katından kendilerine verilecek mükafatlar elbette haklarında daha hayırlı olurdu. Keşke bunu bilselerdi!",Suat Yıldırım
111,2,104,"Ey iman edenler! (Siz, onların böylesi kötü etkilerine karşı uyanık olun, mesela) ""Raina"" demeyin, ""Unzurna"" deyin ve dinleyip itaat edin. Kafirler için acı veren bir azap vardır.",Suat Yıldırım
112,2,105,"Gerek Ehl-i kitaptan gerek müşriklerden olsun, kafirler, Rabbinizden size herhangi bir hayır indirilmesini arzu etmezler. Fakat Allah rahmetini dilediğine seçip ihsan eder. Allah büyük lütuf sahibidir.",Suat Yıldırım
113,2,106,"Biz, daha hayırlısını veya benzerini getirmedikçe, herhangi bir ayetin hükmünü neshetmez veya ertelemeyiz. Allah'ın her şeye kadir olduğunu bilmez misin?",Suat Yıldırım
114,2,107,"Bilmez misin ki göklerin ve yerin hükümranlığı Allah'ındır. Sizin O'ndan başka ne bir haminiz, ne de bir yardımcınız yoktur.",Suat Yıldırım
115,2,108,"Yoksa siz daha önce Musa'dan istendiği gibi Resulünüzden de olur olmaz şeyler istemek, onu sorguya çekmek mi istiyorsunuz? Kim imana bedel inkarı alırsa, artık doğru yoldan sapmış olur.",Suat Yıldırım
116,2,109,"Sırf nefislerinden ileri gelen bir kıskançlık sebebiyle, Ehl-i kitaptan birçok kimse, gerçek kendilerine ayan beyan belli olduktan sonra, sizi imanınızdan uzaklaştırıp kafir haline çevirmek isterler. Yine de Allah bu husustaki emrini bildirinceye kadar affedin ve hoşgörün. Şüphesiz Allah her şeye kadirdir.",Suat Yıldırım
117,2,110,"Namazı hakkıyla eda edin, zekatı verin. Dünyada hayır olarak ne yapıp gönderirseniz, mutlaka onun mükafatını ahirette Allah katında bulursunuz. Zira Allah işlediğiniz her şeyi görmektedir.",Suat Yıldırım
118,2,111,"Bir de: ""Yahudi veya Hıristiyan olanlardan başkası cennete asla giremez!"" dediler. Bu onların kendi kuruntuları... Sen de ki: ""İddianızda tutarlı iseniz haydi delilinizi ortaya koyun!""",Suat Yıldırım
