sira,sure,ayet,metin,hoca
89,2,82,And those who heed warning and do righteous deeds: those are the companions of the Garden; therein they abide eternally.,Sam Gerrans
90,2,83,"And when We took an agreement of the children of Israel: “Serve not save God; and towards parents good conduct, and towards kin, and the fatherless, and the poor; and speak kindly to men; and uphold the duty, and render the purity,” then you turned away save a few among you; and you are averse.",Sam Gerrans
91,2,84,"And when We took your agreement: “Shed not your blood, and turn not your own out of your homes,” then you affirmed and bore witness;",Sam Gerrans
92,2,85,"Then are you those who kill your own, and turn a faction among you out of their homes, assisting one another against them in sin and enmity; and if they come to you as captives, you ransom them, but unlawful for you was their expulsion. Do you believe in part of the Writ and deny part? Then what is the reward of him among you who does that save disgrace in the life of this world? And on the Day of Resurrection they are sent back to the harshest punishment; and God is not unmindful of what you do.",Sam Gerrans
93,2,86,"Those are they who bought the life of this world at the price of the Hereafter, so the punishment will not be lightened for them, nor will they be helped.",Sam Gerrans
94,2,87,"And We gave Moses the Writ, and sent the messengers after him. And We gave Jesus, son of Mary the clear signs, and strengthened him with the Spirit of Holiness. Is it not that whenever there came to you a messenger with what your souls desired not you waxed proud, and a faction you denied and a faction you killed?",Sam Gerrans
95,2,88,"And they say: “Our hearts are covered.” Nay, God has cursed them for their denial, so little is it they believe.",Sam Gerrans
96,2,89,"And when there came to them a Writ from God, confirming what was with them — and they before sought victory over those who ignore warning — then when there came to them what they recognised, they denied it; but the curse of God is upon the false claimers of guidance.",Sam Gerrans
97,2,90,"Evil is that for which they sold themselves, denying what God sent down, through sectarian zealotry, that God should send down of His bounty upon whom He wills of His servants. So they incurred wrath upon wrath; and for the false claimers of guidance is a humiliating punishment.",Sam Gerrans
98,2,91,"And when it is said to them: “Believe in what God has sent down,” they say: “We believe in what was sent down to us,” and they deny what is beyond it, when it is the truth confirming what is with them. Say thou: “Why then killed you the prophets of God before, if you be believers?”",Sam Gerrans
99,2,92,"And Moses came to you with clear signs; then you took up the calf while he was away, and you were wrongdoers.",Sam Gerrans
100,2,93,"And when We took your agreement and raised the mount above you: “Hold fast what We give you, and listen,” they said: “We hear and we oppose”; and they were filled with drinking the calf in their hearts for their denial. Say thou: “Evil is what your faith enjoins upon you, if you be believers.”",Sam Gerrans
101,2,94,"Say thou: “If the abode of the Hereafter with God be for you to the exclusion of other men, then wish for death, if you be truthful.”",Sam Gerrans
102,2,95,But never will they wish for it because of what their hands have sent ahead; and God knows the wrongdoers.,Sam Gerrans
103,2,96,"And thou wilt find them the greediest of men for life. And of those who ascribe a partnership: one of them wishes to be granted life of a thousand years, but it will not remove him from the punishment were he to be granted life; and God sees what they do.",Sam Gerrans
104,2,97,"(Say thou: “Whoso is an enemy to Gabriel:” — and he it is that brought it down upon thy heart, by the leave of God, confirming what was before it, and as guidance and glad tidings for the believers —",Sam Gerrans
105,2,98,"“Whoso is an enemy to God and His angels and His messengers, and Gabriel and Michael: God is an enemy to the false claimers of guidance.”",Sam Gerrans
106,2,99,"And We have sent down to thee clear proofs, and none deny them save the perfidious.)",Sam Gerrans
107,2,100,"Whenever they made a covenant, did not a faction among them reject it? The truth is, most of them do not believe.",Sam Gerrans
108,2,101,"And when there came to them a messenger from God confirming what is with them, a faction among those given the Writ cast the Writ of God behind their backs as if they knew not",Sam Gerrans
109,2,102,"And they followed what the satans recited during the reign of Solomon; and Solomon denied not; but the satans denied, teaching men sorcery, and what was sent down upon the two angels at Babylon, Hārūt and Mārūt. And they taught no one until they had said: “We are but a means of denial, so deny thou not.” Then from them they learn that by which they cause division between a man and his wife; but they harm no one thereby save by the leave of God. And they learn what harms them, and profits them not, knowing well that whoso buys it has in the Hereafter no share; and evil is that for which they sold their souls, had they but known.",Sam Gerrans
110,2,103,"And had they believed and been in prudent fear, recompense from God would have been better, had they but known.",Sam Gerrans
111,2,104,"O you who heed warning: say not: “Attend thou to us,” but say: “Look thou upon us,” and listen; and for the false claimers of guidance is a painful punishment.",Sam Gerrans
112,2,105,"Neither those who ignore warning among the doctors of the Law nor the idolaters wish that there be sent down upon you any good from your Lord, but God chooses for His mercy whom He wills; and God is possessor of tremendous bounty.",Sam Gerrans
113,2,106,"What proof We abolish or cause to be forgotten, We bring one better than it or the like thereof; knowest thou not that God is over all things powerful?",Sam Gerrans
114,2,107,"Knowest thou not that God, to Him belongs the dominion of the heavens and the earth? And you have, besides God, neither ally nor helper.",Sam Gerrans
115,2,108,If you desire to ask your messenger as Moses was asked before: — and whoso exchanges faith for denial has strayed from the right path —,Sam Gerrans
116,2,109,Many among the doctors of the Law wish to turn you back as atheists after your faith out of envy from their souls after the truth has become clear to them. But pardon and forbear until God brings His command; God is over all things powerful.,Sam Gerrans
117,2,110,"And uphold the duty, and render the purity; and what good you send ahead for your souls, you will find it with God; God sees what you do.",Sam Gerrans
118,2,111,"And they say: “None will enter the Garden save such as hold to Judaism, or are Christians.” Those are their vain desires. Say thou: “Bring your evidence, if you be truthful.”",Sam Gerrans
119,2,112,"Verily, whoso submits his face to God and is a doer of good, he has his reward with his Lord; and no fear will be upon them, nor will they grieve.",Sam Gerrans
120,2,113,"And the Rabbinic Jews say: “The Christians have nothing to stand upon,” and the Christians say: “The Rabbinic Jews have nothing to stand upon,” when they read the Writ; thus say those who know not likewise. And God will judge between them on the Day of Resurrection concerning that wherein they differed.",Sam Gerrans
121,2,114,"And who is more unjust than he who hinders the places of worship of God, that His name be not mentioned therein, and strives to undermine them? Those: it was not for them to enter them save in fear; they have disgrace in the World, and they have in the Hereafter a great punishment.",Sam Gerrans
122,2,115,"And to God belong the East and the West: wheresoever you turn, there is the face of God; God is encompassing and knowing.",Sam Gerrans
123,2,116,"And they say: “God has taken a son.” Glory be to Him! The truth is, to Him belongs what is in the heavens and the earth; all are humbly obedient to Him.",Sam Gerrans
124,2,117,"The Originator of the Heavens and the Earth: when He decrees a matter, He but says to it: “Be thou,” and it is.",Sam Gerrans
125,2,118,"And those who know not say: “Oh, that God would but speak to us, or a proof but come to us!” Thus said those before them likewise; their hearts are similar. We have made plain the proofs for people who are certain.",Sam Gerrans
126,2,119,We sent thee with the truth as a bearer of glad tidings and a warner; and thou wilt not be questioned about the companions of Hell.,Sam Gerrans
127,2,120,"And never will the Rabbinic Jews be pleased with thee, nor will the Christians, until thou follow their creed; say thou: “The guidance of God, that is guidance”; and if thou follow their vain desires after the knowledge which has come to thee, thou wilt have against God neither ally nor helper.",Sam Gerrans
128,2,121,"Those to whom We gave the Writ recite it with the recital due it; they believe in it. And whoso denies it, it is they who are the losers.",Sam Gerrans
129,2,122,"O children of Israel: remember My favour wherewith I favoured you, and that I preferred you over all mankind.",Sam Gerrans
130,2,123,"And be in prudent fear of a day no soul will avail a soul anything, nor will compensation be accepted from it, nor will intercession benefit it. And they will not be helped.",Sam Gerrans
131,2,124,"And when his Lord tried Abraham with words and he fulfilled them, He said: “I will make thee a leader for mankind.” Said he: “And of my progeny?” He said: “My covenant does not reach the wrongdoers.”",Sam Gerrans
132,2,125,"And when We made the house a meeting place for mankind, and a place of security — and make from the station of Abraham a place of duty — and We made a covenant with Abraham and Ishmael: “Purify My house for those who walk around, and those who remain, and the lowly and the submitting.”",Sam Gerrans
133,2,126,"And when Abraham said: “My Lord, make Thou this a secure land, and provide Thou its people with fruits, whoso among them believes in God and the Last Day,” He said: “And whoso denies, him will I let enjoy a little, then will I drive him to the punishment of the Fire; and evil is the journey’s end.”",Sam Gerrans
134,2,127,"And when Abraham and Ishmael raised the foundations of the house: “Our Lord: be Thou accepting of us; Thou art the Hearing, the Knowing.",Sam Gerrans
135,2,128,"“Our Lord: make Thou us submitting to Thee, and of our progeny a community submitting to Thee; and show Thou us our rites, and turn Thou towards us; Thou art the Accepting of Repentance, the Merciful.",Sam Gerrans
136,2,129,"“Our Lord: raise Thou up among them a messenger from among them who will recite to them Thy proofs, and teach them the Writ and wisdom, and increase them in purity; Thou art the Exalted in Might, the Wise.”",Sam Gerrans
137,2,130,And who is averse to the creed of Abraham save he who befools himself? And We chose him in the World; and in the Hereafter he is among the righteous.,Sam Gerrans
138,2,131,"When his Lord said to him: “Submit thou,” he said: “I have submitted to the Lord of All Creation.”",Sam Gerrans
139,2,132,"The same did Abraham enjoin upon his sons, as did Jacob: “O my sons: God has chosen the doctrine for you; so die not save when you are submitting.”",Sam Gerrans
140,2,133,"If you were witnesses when death was present with Jacob: — when he said to his sons: “What will you serve after me?” — they said: “We will serve thy God, and God of thy fathers Abraham and Ishmael and Isaac, One God, and to Him are we submitting.”",Sam Gerrans
141,2,134,"That is a community which has passed away; it has what it earned, and you have what you earned; and you will not be questioned about what they did.",Sam Gerrans
142,2,135,"And they say: “Be such as hold to Judaism, or Christians — you will be guided.” Say thou: “Nay, the creed of Abraham, inclining to truth; and he was not of the idolaters.”",Sam Gerrans
143,2,136,"Say: “We believe in God, and what has been sent down to us, and what was sent down to Abraham and Ishmael and Isaac, and Jacob and the Grandsons, and what was given to Moses and Jesus, and what was given to the prophets from their Lord; We make no division between any of them, and to Him are we submitting.”",Sam Gerrans
144,2,137,"Then if they believe in the like of that in which you believe, they have been guided; but if they turn away, they are only in schism. And God will suffice thee against them; and He is the Hearing, the Knowing.",Sam Gerrans
145,2,138,“The immersion of God––” And who is better than God to immerse? And Him are we serving.,Sam Gerrans
146,2,139,"Say thou: “Dispute you with us concerning God when He is our Lord and your Lord? And we have our works, and you have your works; and to Him are we sincere.”",Sam Gerrans
147,2,140,"If you say that Abraham and Ishmael and Isaac, and Jacob and the Grandsons were such as hold to Judaism or Christians, say thou: “Know you better, or does God?” And who is more unjust than he who conceals a witness he has from God? And God is not unmindful of what you do.",Sam Gerrans
148,2,141,"That is a community which has passed away. It has what it earned, and you have what you earned; and you will not be questioned about what they did.",Sam Gerrans
149,2,142,The foolish among mankind will say: “What has turned them from their course which they were on?” Say thou: “To God belong the East and the West. He guides whom He wills to a straight path.”,Sam Gerrans
150,2,143,"And thus We made you an intermediary community that you might be witnesses to mankind, and that the Messenger might be a witness to you. And We made not the course which thou wast on save that We might know him who follows the Messenger from him who turns on his heels. And it is hard save for those whom God has guided. And God would not cause your faith to be lost; God is towards men kind and merciful.",Sam Gerrans
151,2,144,"We have seen the turning of thy face towards the sky, and We will turn thee towards a course that will satisfy thee. So direct thou thy face towards the inviolable place of worship. And wheresoever you be, direct your faces towards it; and those given the Writ know that it is the truth from their Lord, and God is not unmindful of what they do.",Sam Gerrans
152,2,145,"And if thou bring those given the Writ every proof they will not follow thy course; neither wilt thou follow their course; nor will they follow each other’s course. And if thou follow their vain desires after what has come to thee of knowledge, thou wilt then be of the wrongdoers.",Sam Gerrans
153,2,146,"Those to whom We gave the Writ recognise it as they recognise their sons, but a faction among them conceals the truth when they know.",Sam Gerrans
154,2,147,"The truth is from thy Lord, so be thou not of those who doubt.",Sam Gerrans
155,2,148,"And for each is a direction towards which he turns. So vie with one another in good deeds. Wherever you be, God will bring you all together; God is over all things powerful.",Sam Gerrans
156,2,149,"And from wheresoever thou goest out, direct thou thy face towards the inviolable place of worship; and it is the truth from thy Lord, and God is not unmindful of what you do.",Sam Gerrans
157,2,150,"And from wheresoever thou goest out, direct thou thy face towards the inviolable place of worship. And wheresoever you be, direct your faces towards it, that men might have no argument against you save those who do wrong among them — so fear them not, but fear Me — and that I might complete My favour upon you, and that you might be guided.",Sam Gerrans
158,2,151,"Like as I have sent to you a messenger from among you reciting to you Our proofs and increasing you in purity and teaching you the Writ and wisdom and teaching you what you knew not,",Sam Gerrans
159,2,152,"So remember Me, I will remember you; and be grateful to Me, and deny Me not.",Sam Gerrans
160,2,153,O you who heed warning: seek help in patience and duty; God is with the patient.,Sam Gerrans
161,2,154,"And say not of those killed in the cause of God: “They are dead.” The truth is, they are living, but you perceive not.",Sam Gerrans
162,2,155,"And We will try you with something of fear and hunger, and loss of wealth and lives and fruits; but bear thou glad tidings to the patient:",Sam Gerrans
163,2,156,"Who, when calamity befalls them, say: “We belong to God, and to Him are we returning.”",Sam Gerrans
164,2,157,"Upon those are duties and mercy from their Lord, and it is they who are the guided.",Sam Gerrans
165,2,158,"Al-Ṣafā and Al-Marwa are among the tokens of God. So whoso made pilgrimage to the house or visited, he did no wrong to walk around between them; and whoso does good voluntarily, God is grateful and knowing.",Sam Gerrans
166,2,159,"Those who conceal what We sent down of clear signs and guidance after We made it plain to men in the Writ: those are cursed by God, and cursed by those who curse,",Sam Gerrans
167,2,160,"Save those who repent and make right and make plain: those are they towards whom I turn; and I am the Accepting of Repentance, the Merciful.",Sam Gerrans
168,2,161,"Those who ignore warning and die as atheists: — those: upon them is the curse of God and of angels and of men all together,",Sam Gerrans
169,2,162,"They abiding eternally therein; the punishment will not be lightened for them, nor will they be granted respite.",Sam Gerrans
170,2,163,"And your God is One God. There is no god save He, the Almighty, the Merciful.",Sam Gerrans
171,2,164,"In the creation of the heavens and the earth, and the alternation of night and day, and the ship which runs in the sea with what benefits men, and what God sent down of water from the sky then gave life thereby to the earth after its death, and spread therein every creature, and in the circulation of the winds and the clouds made subject between the heaven and the earth are proofs for people who reason.",Sam Gerrans
172,2,165,"And among men is he who takes as equals other than God, loving them with a love like the love for God. But those who heed warning are stronger in love for God. And had those who do wrong seen when they will see the punishment — that power belongs to God altogether, and that God is the Severe in Punishment —",Sam Gerrans
173,2,166,"When those who were followed will disown those who followed; and they will see the punishment, and the connections between them will be cut,",Sam Gerrans
174,2,167,"And those who followed will say: “Were we to return, we would disown them just as they have disowned us,”[...]. Thus will God show them their deeds as regrets for them; and they will not come out of the Fire.",Sam Gerrans
175,2,168,"O mankind: eat of what is in the earth lawful and good, and follow not the footsteps of the satan; he is to you an open enemy.",Sam Gerrans
176,2,169,"He but enjoins upon you evil and sexual immorality, and that you ascribe to God what you know not.",Sam Gerrans
177,2,170,"And when it is said to them: “Follow what God has sent down,” they say: “Nay, we will follow that upon which we found our fathers,” — even though their fathers did not reason, nor were they guided?",Sam Gerrans
178,2,171,"And the likeness of those who ignore warning is as the likeness of one who yells to what hears not save a call and a shout: deaf, dumb, blind, so they do not reason.",Sam Gerrans
179,2,172,O you who heed warning: eat of the good things that We have provided you; and be grateful to God if it be Him you serve.,Sam Gerrans
180,2,173,"He has only made unlawful to you carrion, and blood, and the flesh of swine, and that dedicated to other than God. But whoso is forced, neither desiring nor transgressing, no sin is upon him; God is forgiving and merciful.",Sam Gerrans
181,2,174,"Those who conceal what God has sent down of the Writ and sell it at a cheap price, those eat into their bellies only fire. And God will not speak to them on the Day of Resurrection, nor will He increase them in purity; and they have a painful punishment.",Sam Gerrans
182,2,175,"Those are they who bought error at the price of guidance, and punishment at the price of forgiveness — how they do strive for the Fire! —",Sam Gerrans
183,2,176,"For it is that God sent down the Writ with the truth, and those who differ concerning the Writ are in extreme schism!",Sam Gerrans
184,2,177,"It is not virtue that you turn your faces towards the East and the West. But virtue is: one who believes in God, and the Last Day, and the angels, and the Writ, and the prophets, and gives wealth in spite of love of it to relatives, and the fatherless, and the needy, and the wayfarer, and those who ask, and to manumit slaves; and who upholds the duty, and renders the purity; and those who keep their covenant when they make a covenant; and the patient in affliction and adversity, and during conflict: those are they who are sincere; and it is they who are those of prudent fear.",Sam Gerrans
185,2,178,"O you who heed warning: just requital is ordained for you concerning those killed: the freeman for the freeman, and the slave for the slave, and the female for the female. But whoso is pardoned anything by his brother, let the pursuance be according to what is fitting and the payment to him with good conduct; that is an alleviation and mercy from your Lord. And whoso transgresses after that, he has a painful punishment.",Sam Gerrans
186,2,179,"And there is life for you in just requital, O you men of understanding, that you might be in prudent fear.",Sam Gerrans
187,2,180,"Prescribed for you when death is present with one of you, if he leaves wealth: the bequest to parents and relatives according to what is fitting is binding upon those of prudent fear.",Sam Gerrans
188,2,181,"And whoso changes it after he hears it, the sin thereof is only upon those who change it; God is hearing and knowing.",Sam Gerrans
189,2,182,"But whoso fears from a testator partiality or sin and makes right between them, no sin is upon him; God is forgiving and merciful.",Sam Gerrans
190,2,183,"O you who heed warning: fasting is prescribed for you: — as it was prescribed for those before you, that you might be in prudent fear —",Sam Gerrans
191,2,184,"For days numbered. And whoso among you is sick or on a journey: then a number of other days. And for those who are able to do it is a redemption: feeding a needy person. And whoso does good voluntarily, it is better for him. And that you fast is better for you, if you would know.",Sam Gerrans
