sira,sure,ayet,metin,hoca
124,2,117,"The Originator of the heavens and the earth, when He decrees a matter He doth but say unto it, 'BE,' and it is.",E. Henry Palmer
125,2,118,"And those who do not know (the Scriptures) say, 'Unless God speak to us, or there comes a sign. ' So spake those before them like unto their speech. Their hearts are all alike. We have made manifest the signs unto a people that are sure.",E. Henry Palmer
126,2,119,"We have sent thee with the truth, a bearer of good tidings and of warning, and thou shalt not be questioned as to the fellows of hell.",E. Henry Palmer
127,2,120,"The Jews will not be satisfied with thee, nor yet the Christians, until thou followest their creed. Say, 'God's guidance is the guidance;' and if thou followest their lusts after the knowledge that has come to thee, thou hast not then from God a patron or a help.",E. Henry Palmer
128,2,121,"They to whom we have brought the Book and who read it as it should be read, believe therein; and whoso disbelieve therein, 'tis they who lose thereby.",E. Henry Palmer
129,2,122,"O children of Israel! remember my favours with which I favoured you, and that I have preferred you over the worlds.",E. Henry Palmer
130,2,123,"And fear the day when no soul shall pay a recompense for a soul, nor shall an equivalent be received therefrom, nor any intercession avail; and they shall not be helped.",E. Henry Palmer
131,2,124,"And when his Lord tried Abraham with words, and he fulfilled them, He said, 'Verily, I will set thee as a high priest for men. ' Said he, ' And of my seed?' God said, 'My covenant touches not the evildoers.'",E. Henry Palmer
132,2,125,"And when we made the House a place of resort unto men, and a sanctuary, and (said) take the station of Abraham for a place of prayer; and covenanted with Abraham and Ishmael, saying, 'Do ye two cleanse my house for those who make the circuit, for those who pay devotions there, for those who bow down, and for those too who adore. '",E. Henry Palmer
133,2,126,"When Abraham said, 'Lord, make this a town of safety, and provide the dwellers there with fruits, such as believe in God and the last day!' (God) said, ' And he who misbelieves, I will give him but little to enjoy, then will drive him to the torment of the fire, an evil journey will it be. '",E. Henry Palmer
134,2,127,"And when Abraham raised up the foundations of the House with Ishmael, 'Lord! receive it from us, verily, thou art hearing and dost know.",E. Henry Palmer
135,2,128,"Lord! and make us too resigned unto Thee, and of our seed also a nation resigned unto Thee, and show us our rites, and turn towards us, verily, Thou art easy to be turned and merciful.",E. Henry Palmer
136,2,129,"Lord! and send them an apostle from amongst themselves, to read to them Thy signs and teach them the Book and wisdom, and to purify them; verily, Thou art the mighty and the wise. '",E. Henry Palmer
137,2,130,"Who is averse from the faith of Abraham save one who is foolish of soul? for we have chosen him in this world, and in the future he is surely of the righteous.",E. Henry Palmer
138,2,131,"When his Lord said to him, 'Be resigned,' he said, 'I am resigned unto the Lord of the worlds. '",E. Henry Palmer
139,2,132,"And Abraham instructed his sons therein, and Jacob (saying), 'O my sons! verily, God has chosen for you a religion, do not therefore die unless ye be resigned. '",E. Henry Palmer
140,2,133,"Were ye then witnesses when Jacob was facing death, when he said to his sons, 'What will ye serve when I am gone?' They said, 'We will serve thy God, the God of thy fathers Abraham, and Ishmael, and Isaac, one God; and we are unto Him resigned. '",E. Henry Palmer
141,2,134,"That is a nation that has passed away, theirs is what they gained; and yours shall be what ye have gained; ye shall not be questioned as to that which they have done.",E. Henry Palmer
142,2,135,"They say, 'Be ye Jews or Christians so shall ye of Abraham be guided. ' Say, 'Not so! but the faith of Abraham the 'Hanif, be was not of the idolaters.'",E. Henry Palmer
143,2,136,"Say ye, 'We believe in God, and what has been revealed to us, and what has been revealed to Abraham, and Ishmael, and Isaac, and Jacob, and the Tribes, and what was brought to Moses and Jesus, and what was brought unto the Prophets from their Lord; we will not distinguish between any one of them, and unto Him are we resigned.",E. Henry Palmer
144,2,137,"If they believe in that in which ye believe, then are they guided; but if they turn back, then are they only in a schism, and God will suffice thee against them, for He both hears and knows.",E. Henry Palmer
145,2,138,The dye of God! and who is better than God at dyeing? and we are worshippers of Him.,E. Henry Palmer
146,2,139,"Say, 'Do ye dispute with us concerning God, and He is our Lord and your Lord? Ye have your works and we have ours, and unto Him are we sincere. '",E. Henry Palmer
147,2,140,"Do ye say that Abraham, and Ishmael, and Isaac, and Jacob, and the Tribes were Jews or Christians? Say, 'Are ye more knowing than God? Who is more unjust than one who conceals a testimony that he has from God?' But God is not careless of what ye do.",E. Henry Palmer
148,2,141,"That is a nation that has passed away; theirs is what they gained, and yours shall be what ye have gained; ye shall not be questioned as to that which they have done.",E. Henry Palmer
149,2,142,"The fools among men will say, 'What has turned them from their qiblah, on which they were agreed?' Say, 'God's is the east and the west, He guides whom He will unto the right path. '",E. Henry Palmer
150,2,143,"Thus have we made you a middle nation, to be witnesses against men, and that the Apostle may be a witness against you. We have not appointed the qiblah on which thou wert agreed, save that we might know who follows the Apostle from him who turns upon his heels although it is a great thing save to those whom God doth guide. But God will not waste your faith, for verily, God with men is kind and merciful.",E. Henry Palmer
151,2,144,"We see thee often turn about thy face in the heavens, but we will surely turn thee to a qiblah thou shalt like. Turn then thy face towards the Sacred Mosque; wherever ye be, turn your faces towards it; for verily, those who have the Book know that it is the truth from their Lord;- God is not careless of that which ye do.",E. Henry Palmer
152,2,145,"And if thou shouldst bring to those who have been given the Book every sign, they would not follow your qiblah; and thou art not to follow their qiblah; nor do some of them follow the qiblah of the others: and if thou followest their lusts after the knowledge that has come to thee then art thou of the evildoers.",E. Henry Palmer
153,2,146,"Those whom we have given the Book know him as they know their sons, although a sect of them do surely hide the truth, the while they know.",E. Henry Palmer
154,2,147,The truth (is) from thy Lord; be not therefore one of those who doubt thereof.,E. Henry Palmer
155,2,148,"Every sect has some one side to which they turn (in prayer); but do ye hasten onwards to good works; wherever ye are God will bring you all together; verily, God is mighty over all.",E. Henry Palmer
156,2,149,"From whencesoever thou comest forth, there turn thy face towards the Sacred Mosque, for it is surely truth from thy Lord; God is not careless about what ye do.",E. Henry Palmer
157,2,150,"And from whencesoever thou comest forth, there turn thy face towards the Sacred Mosque, and wheresoever ye are, turn your faces towards it, that men may have no argument against you, save only those of them who are unjust; and fear them not, but fear me and I will fulfil my favours to you, perchance ye may be guided yet.",E. Henry Palmer
158,2,151,"Thus have we sent amongst you an apostle of yourselves, to recite to you our signs, to purify you and teach you the Book and wisdom, and to teach you what ye did not know;",E. Henry Palmer
159,2,152,"remember me, then, and I will remember you; thank me, and do not misbelieve.",E. Henry Palmer
160,2,153,"O ye who do believe! seek aid from patience and from prayer, verily, God is with the patient.",E. Henry Palmer
161,2,154,"And say not of those who are slain in God's way (that they are) dead, but rather living; but ye do not perceive.",E. Henry Palmer
162,2,155,"We will try you with something of fear, and hunger and loss of wealth, and souls and fruit; but give good tidings to the patient,",E. Henry Palmer
163,2,156,"who when there falls on them a calamity say, 'Verily, we are God's and, verily, to Him do we return. '",E. Henry Palmer
164,2,157,"These, on them are blessings from their Lord and mercy, and they it is who are guided.",E. Henry Palmer
165,2,158,"Verily, Zafa and Merwah are of the beacons of God, and he who makes the pilgrimage unto the House, or visits it, it is no crime for him to compass them both about; and he who obeys his own impulse to a good work,- God is grateful and doth know.",E. Henry Palmer
166,2,159,"Verily, those who hide what we have revealed of manifest signs and of guidance after we have manifested it to men in the Book, them God shall curse, and those who curse shall curse them too.",E. Henry Palmer
167,2,160,"Save those who turn and do right and make (the signs) manifest; these will I turn to again, for I am easy to be turned and merciful.",E. Henry Palmer
168,2,161,"Verily, those who misbelieve and die while still in misbelief, on them is the curse of God, and of the angels, and of mankind altogether;",E. Henry Palmer
169,2,162,"to dwell therein for aye; the torment shall not be lightened for them, nor shall they be looked upon.",E. Henry Palmer
170,2,163,"Your God is one God; there is no God but He, the merciful, the compassionate.",E. Henry Palmer
171,2,164,"Verily, in the creation of the heavens and the earth, and the alternation of night and day, and in the ship that runneth in the sea with that which profits man, and in what water God sends down from heaven and quickens therewith the earth after its death, and spreads abroad therein all kinds of cattle, and in the shifting of the winds, and in the clouds that are pressed into service betwixt heaven and earth, are signs to people who can understand.",E. Henry Palmer
172,2,165,"Yet are there some amongst mankind who take to themselves peers other than God; they love them as they should love God while those who believe love God more. O that those who are unjust could only see, when they see the torment, that power is altogether God's! Verily, God is keen to torment.",E. Henry Palmer
173,2,166,"When those who are followed clear themselves of those who followed them, and see the torment, and the cords are cut asunder,",E. Henry Palmer
174,2,167,"those who followed shall say, 'Had we but another turn, then would we clear ourselves of them as they have cleared themselves of us. ' So will God show them their works; for them are sighs, and they shall not come forth from out the fire.",E. Henry Palmer
175,2,168,"O ye folk! eat of what is in the earth, things lawful and things good, and follow not the footsteps of Satan, verily, to you he is an open foe.",E. Henry Palmer
176,2,169,"He does but bid you evil and sin, and that ye should speak against God what ye do not know.",E. Henry Palmer
177,2,170,"When it is said to them, 'Follow what God has revealed,' they say, 'Nay, we will follow what we found our fathers agreed upon. ' What! and though their fathers had no sense at all or guidance -?",E. Henry Palmer
178,2,171,"The likeness of those who misbelieve is as the likeness of him who shouts to that which hears him not, save only a call and a cry; deafness, dumbness, blindness, and they shall not understand.",E. Henry Palmer
179,2,172,"O ye who do believe! eat of the good things wherewith we have provided you, and give thanks unto God if it be Him ye serve.",E. Henry Palmer
180,2,173,"He has only forbidden for you what is dead, and blood, and flesh of swine, and whatsoever has been consecrated to other than God; but he who is forced, neither revolting nor transgressing, it is in no sin for him; verily, God is forgiving and merciful.",E. Henry Palmer
181,2,174,"Verily, those who hide what God has revealed of the Book, and sell it for a little price, they shall eat nothing in their bellies save fire; and God will not speak to them on the day of resurrection, nor will He purify them, but for them is grievous woe.",E. Henry Palmer
182,2,175,"They who sell guidance for error, and pardon for torment, how patient must they be of fire!",E. Henry Palmer
183,2,176,"That (is), because God has revealed the Book with truth, and verily those who disagree about the Book are in a wide schism.",E. Henry Palmer
184,2,177,"Righteousness is not that ye turn your faces towards the east or the west, but righteousness is, one who believes in God, and the last day, and the angels, and the Book, and the prophets, and who gives wealth for His love to kindred, and orphans, and the poor, and the son of the road, beggars, and those in captivity; and who is steadfast in prayer, and gives alms; and those who are sure of their covenant when they make a covenant; and the patient in poverty, and distress, and in time of violence; these are they who are true, and these are those who fear.",E. Henry Palmer
185,2,178,"O ye who believe! Retaliation is prescribed for you for the slain: the free for the free, the slave for the slave, the female for the female; yet he who is pardoned at all by his brother, must be prosecuted in reason, and made to pay with kindness. That is an alleviation from your Lord, and a mercy; and he who transgresses after that for him is grievous woe.",E. Henry Palmer
186,2,179,"For you in retaliation is there life, O ye possessors of minds! it may be ye will fear.",E. Henry Palmer
187,2,180,"It is prescribed for you that when one of you is face to face with death, if he leave (any) goods, the legacy is to his parents, and to his kinsmen, in reason. A duty this upon all those that fear.",E. Henry Palmer
