sira,sure,ayet,metin,hoca
27,2,20,"Şimşek, neredeyse görmelerini yok ediverecekti. Şimşek, aydınlık verince ışığında yürürler; üzerlerine karanlık çökünce de oldukları yerde kalakalırlar. Allah dileseydi onların işitme ve görme yeteneklerini tamamen yok ederdi. Kuşkusuz, Allah'ın gücü her şeye yeter.",Erhan Aktaş (Eski Baskı)
28,2,21,Ey insanlar! Sizi ve sizden öncekileri yaratan Rabb'inize kulluk edin ki takva[1] sahibi olasınız.,Erhan Aktaş (Eski Baskı)
29,2,22,"O ki sizin için yeri bir döşek, göğü de bir bina yaptı ve gökten su indirip onunla size rızık olarak çeşitli ürünler çıkardı. O halde, Allah'a bile bile eşler koşmayın.",Erhan Aktaş (Eski Baskı)
30,2,23,"Eğer kulumuza indirdiğimizden kuşku duyuyorsanız, o zaman ona denk bir sure getirin. Allah'tan başka bütün yardımcılarınızı da çağırın. Eğer doğru söyleyen kimselerseniz.",Erhan Aktaş (Eski Baskı)
31,2,24,"Eğer bunu yapamazsanız -ki asla yapamayacaksınız- o halde gerçeği yalanlayan nankörler için hazırlanmış, yakıtı insanlar ve taşlar olan ateşten korunun.",Erhan Aktaş (Eski Baskı)
32,2,25,"İman edip, salihatı[1] yapanları; içlerinde ırmaklar akan cennetler[2] ile müjdele. Onlara ne zaman yiyecek bir şey sunulsa: ""Bu daha önce rızıklandığımız şeydir."" derler. Oysa bu onlara benzer olarak verilmiştir. Onlar için arındırılmış eşler vardır. Ve onlar, orada kalıcıdırlar.",Erhan Aktaş (Eski Baskı)
33,2,26,"Doğrusu Allah, bir sivrisineği veya ondan daha üstününü[1] örnek olarak vermekten çekinmez. İman edenler, bunun, Rabb'lerinden bir gerçek olduğunu bilirler. Gerçeği yalanlayan nankörler ise: ""Allah, bu örnekle neyi amaçlamıştır?"" derler. Allah, bu örnekle birçok kimseyi saptırır, birçok kimseyi de doğru yola iletir. Bununla, ancak fasıkları[2] saptırır.",Erhan Aktaş (Eski Baskı)
34,2,27,"Onlar ki; anlaştıktan sonra, Allah'a verdikleri sözü bozan, Allah'ın korunmasını istediği bağları koparan ve yeryüzünde bozgunculuk çıkaran kimselerdir. İşte onlar, hüsrana uğrayacaklardır.",Erhan Aktaş (Eski Baskı)
35,2,28,"Sizi yoktan var eden Allah'ı nasıl inkar edersiniz! Sonra sizi öldürecek, sonra tekrar dirilterek kendisine döndürecektir.",Erhan Aktaş (Eski Baskı)
36,2,29,"O ki yeryüzündeki her şeyi sizin için yarattı. Sonra O, göğe istiva[1] etti; onları yedi gök halinde düzenledi. O, Her Şeyi Bilen'dir.",Erhan Aktaş (Eski Baskı)
37,2,30,"Hani! Bir zamanlar Rabb'in, meleklere: ""Ben yeryüzünde bir[1] halife[2] tayin[3] edeceğim."" demişti. Melekler: ""Seni övgü ile yüceltip kutsayan bizler dururken orada bozgunculuk yapacak, kan dökecek birisini mi yönetici yapacaksın?"" dediler. Allah da: ""Ben sizin bilmediklerinizi bilirim."" dedi.",Erhan Aktaş (Eski Baskı)
38,2,31,"Allah, Âdem'e bütün isimleri[1] öğretti. Sonra onları meleklere sunup: ""Eğer doğru söyleyenlerden iseniz bunların isimlerini bana bildirin."" dedi.[2]",Erhan Aktaş (Eski Baskı)
39,2,32,"Melekler de: ""Sen her türlü kusur ve eksiklikten uzaksın. Bize öğrettiklerinden başka bizim hiçbir bilgimiz yoktur. Şüphesiz Sen her şeyi gerçeği ile bilensin."" dediler.",Erhan Aktaş (Eski Baskı)
40,2,33,"Allah: ""Ey Âdem! Bunların isimlerini onlara bildir."" dedi. Adem isimleri onlara bildirince, Allah meleklere: ""Göklerin ve yerin gaybını[1] Ben bilirim; Ben, sizin açıkladıklarınızı da gizlediklerinizi de bilirim, dememiş miydim?"" dedi.",Erhan Aktaş (Eski Baskı)
41,2,34,"Sonra meleklere: ""Âdem'e secde edin""[1] dedik. İblis hariç bütün melekler secde ettiler.[2] O, yüz çevirip büyüklük tasladı. Ve o kafirlerdendi.[3]",Erhan Aktaş (Eski Baskı)
42,2,35,"Dedik ki: ""Ey Âdem! Eşinle birlikte cennette[1] oturun. Orada dilediğiniz her şeyden bol bol yiyin. Fakat şu ağaca[2] yaklaşmayın; yoksa haksızlık yapmış olursunuz.",Erhan Aktaş (Eski Baskı)
43,2,36,"Fakat şeytan onları, oradan kaydırdı. Böylece ikisini de içinde bulundukları durumdan çıkardı. Biz de: ""Birbirinize düşman olarak inin.[1] Yeryüzü, belli bir süreye kadar size barınak ve geçinme yeri olacak."" dedik.",Erhan Aktaş (Eski Baskı)
44,2,37,"Derken Âdem, Rabb'inden kelimeler[1] aldı. Böylece, Adem'in tövbesini kabul etti. Kuşkusuz O, Tövbeleri Kabul Eden'dir, Rahmeti Kesintisiz'dir.",Erhan Aktaş (Eski Baskı)
45,2,38,"""Hepiniz oradan inin[1] dedik. Ben'den bir hidayet[2] geldiğinde kim ona uyarsa, artık onlara korku yoktur ve onlar üzülmeyeceklerdir.",Erhan Aktaş (Eski Baskı)
46,2,39,"Ayetlerimizi inkar edip yalanlayanlar, Cehennemliktirler. Ve onlar, orada sürekli kalacaklardır.",Erhan Aktaş (Eski Baskı)
47,2,40,"Ey İsrailoğulları! Size bağışladığım nimetimi anımsayın. Bana verdiğiniz sözü tutun ki Ben de size verdiğim sözü yerine getireyim. Ve yalnızca, Bana karşı gelmekten sakının.",Erhan Aktaş (Eski Baskı)
48,2,41,"Yanınızdakini ""tasdik edici"" olarak gönderdiğimize inanın. Onu inkar edenlerin ilki siz olmayın. Ayetlerimi az bir değere değişmeyin. Ve Bana karşı takvalı[1] olun.",Erhan Aktaş (Eski Baskı)
49,2,42,"""Hakk'ı Batıl'la""[1] karıştırıp, bile bile ""Hakk'ı"" gizlemeyin.",Erhan Aktaş (Eski Baskı)
50,2,43,"Salatı ikame edin, zekatı verin.[1] Ve ruku edenlerle birlikte ruku edin.[2]",Erhan Aktaş (Eski Baskı)
51,2,44,İnsanlardan birr[1] olmalarını istiyorsunuz da kendinizi unutuyor musunuz? Oysa Kitap'ı okuyup duruyorsunuz. Hala aklınızı kullanmıyor musunuz?,Erhan Aktaş (Eski Baskı)
52,2,45,Sabır ve salatla[1] Allah'tan yardım isteyin. Kuşkusuz bu Allah'a içtenlikle itaat edenlerin dışındakilere ağır gelir.,Erhan Aktaş (Eski Baskı)
53,2,46,Onlar ki: Rabb'lerine kavuşacaklarını ve kesinlikle O'na döneceklerini[1] bilirler.,Erhan Aktaş (Eski Baskı)
54,2,47,Ey İsrailoğulları! Size verdiğim nimetimi ve lütufta bulunarak sizi alemlerde[1] nimetlendirdiğimi hatırlayın.,Erhan Aktaş (Eski Baskı)
55,2,48,"Hiç kimsenin başkası adına bir şey ödeyemeyeceği, hiç kimseden şefaatin[1] kabul edilmeyeceği, hiç kimseden bir fidyenin alınmayacağı ve hiç kimseye yardım edilmeyeceği günden korunup sakının.",Erhan Aktaş (Eski Baskı)
56,2,49,"Hatırlayın! Sizi, kadınlarınızı sağ bırakıp, oğullarınızı boğazlayarak, işkencenin en kötüsüne uğratan Firavun 'un adamlarından kurtarmıştık. Bunda, sizin için Rabb'inizden büyük bir sınav vardı.",Erhan Aktaş (Eski Baskı)
57,2,50,"Hatırlayın! Denizi yararak sizi kurtarmış, gözlerinizin önünde Firavun ve taraftarlarını da denizde boğmuştuk.",Erhan Aktaş (Eski Baskı)
58,2,51,"Hatırlayın! Musa ile kırk gece için sözleşmiştik. Sonra siz, onun arkasından buzağı yaparak[1] zalimleştiniz.",Erhan Aktaş (Eski Baskı)
59,2,52,"Sonra, bunun ardından, belki şükredersiniz diye sizi affettik.",Erhan Aktaş (Eski Baskı)
60,2,53,"Doğru yolu bulasınız diye, Musa'ya Kitap'ı ve Furkan'ı[1] verdik.",Erhan Aktaş (Eski Baskı)
61,2,54,"Hatırlayın! Musa, kavmine: ""Ey kavmim! Siz buzağıyı edinmekle[1] kuşkusuz kendinize zulmettiniz. Hemen tövbe edin ve böylece nefislerinizi öldürün.[2] Bu, Barii'nizin[3] yanında sizin için daha hayırlıdır."" demişti. Sonra da O, tövbenizi kabul etmişti. Kuşkusuz O, Tövbeleri Kabul Eden'dir, Rahmeti Kesintisiz'dir.",Erhan Aktaş (Eski Baskı)
62,2,55,"Hani siz: ""Ey Musa! Allah'ı açıkça görmedikçe sana asla inanmayız."" demiştiniz de, o an, bakıp dururken, sizi yıldırım gürültüsü yakalamıştı.",Erhan Aktaş (Eski Baskı)
63,2,56,"Sonra, şükredesiniz diye ölümünüzün[1] ardından sizi dirilttik[2].",Erhan Aktaş (Eski Baskı)
64,2,57,"Ve bulutları üzerinize gölge yaptık. Size kudret helvası ve bıldırcın bağışladık.[1] ""Size rızık olarak verdiklerimizin temiz olanlarından yiyin."" dedik. Onlar, Bize değil, yalnızca kendilerine zulmediyorlardı.",Erhan Aktaş (Eski Baskı)
65,2,58,"Hani: "" Şu şehre girin, orada dilediğinizden bol bol yiyin. O kapıdan secde[1] ederek girin. Ve bizi bağışla deyin ki Biz de hatalarınızı bağışlayalım. İyilik yapanlara daha fazlasını vereceğiz."" demiştik.",Erhan Aktaş (Eski Baskı)
66,2,59,"Fakat zalimler, sözü, söylenenden başka bir şekle soktular. O zalimlere, doğru yoldan sapmalarına karşılık gökten bir azap indirdik.",Erhan Aktaş (Eski Baskı)
67,2,60,"Hani! Musa, kavmi için su istemişti. Biz de demiştik ki: ""Asanla kayaya vur."". Bunun üzerine kayadan on iki göz su fışkırmıştı. Her grup hangi kaynaktan içeceğini bilmişti. Allah'ın verdiği rızıktan yiyin, için fakat asilik yaparak yeryüzünde bozgunculuk çıkarmayın.",Erhan Aktaş (Eski Baskı)
68,2,61,"Hani! Musa'ya: ""Ey Musa, biz, bir tek çeşit yiyecekle yetinemeyiz. Rabb'inden bizim için yerden çıkan ürünlerden; sebzesinden, acurundan, sarımsağından, mercimeğinden, soğanından çıkarmasını iste."" demiştiniz. Musa da: ""Daha değerli olanı[1] daha değersiz olanla[2] değiştirmek mi istiyorsunuz? O halde şehire inin; sizin istedikleriniz orada var."" dedi. Böylece, onların üzerine alçaklık ve yoksulluk damgası vuruldu. Ve Allah'ın gazabına uğradılar. Bu, Allah'ın ayetlerini inkar etmelerinden, nebilerini haksız yere öldürmelerindendi. Bütün bunlar, onların asileşip haddi aşmalarındandır.",Erhan Aktaş (Eski Baskı)
69,2,62,"Kuşkusuz İman edenlerden, Yahudilerden, Hıristiyanlardan ve Sabiilerden Allah'a ve Ahiret Günü'ne iman edip[1] salihatı yapanların[2] ödüllerini Rabb'leri verecektir. Ve onlar için korku yoktur ve onlar üzülmeyeceklerdir.",Erhan Aktaş (Eski Baskı)
70,2,63,"Hani bir zamanlar, sizden, takva sahibi olmanız için, size verdiğimiz şeylere kuvvetle sarılıp kendinize mal etmek ve içindekilerini sürekli aklınızda tutmanız konusunda sağlam bir söz almıştık. Ve turu[1] üzerinize kaldırmıştık.",Erhan Aktaş (Eski Baskı)
71,2,64,Yine de yüz çevirdiniz. Eğer Allah'ın iyilikseverliği ve bağışlayıcılığı olmasaydı elbette kaybedenlerden olurdunuz.,Erhan Aktaş (Eski Baskı)
72,2,65,"Elbette siz, cumartesi yasağını çiğnemekle hadlerini aşanları biliyorsunuz. Bu nedenle onlara, ""Sefil maymunlar olun."" dedik.",Erhan Aktaş (Eski Baskı)
73,2,66,"Biz bunu, onlara ve onlardan sonra gelecek kuşaklara ibret; muttakilere[1] de öğüt olarak yaptık.",Erhan Aktaş (Eski Baskı)
74,2,67,"Hani, Musa halkına: ""Allah, kesin olarak sizden bir sığır kesmenizi istiyor."" demişti. Onlar da: ""Sen bizimle alay mı ediyorsun."" dediler. Musa; ""Cahillerden olmaktan, Allah'a sığınırım."" dedi.",Erhan Aktaş (Eski Baskı)
75,2,68,"Onlar: ""Bizim için Rabb'ine dua et, onun nasıl bir sığır olduğunu bildirsin."" dediler. Musa, ""Allah, onun ne yaşlı ne de yavru; ikisinin arasında bir yaşta, olduğunu söylüyor; öyleyse, sizden isteneni yapın."" dedi.",Erhan Aktaş (Eski Baskı)
76,2,69,"Onlar: ""Bizim için Rabb'ine dua et; onun rengi nedir; bize bildirsin."" dediler. Musa: ""Allah; onun parlak sarı renkte, bakanlara keyif veren bir sığır olduğunu, söylüyor."" dedi.",Erhan Aktaş (Eski Baskı)
77,2,70,"Yine onlar: ""Bizim için Rabb'ine dua et; onun niteliğini açıklasın. Zira sığırların hepsi birbirine benziyorlar; eğer Allah dilerse biz doğru olanı bulmuş oluruz."" dediler.",Erhan Aktaş (Eski Baskı)
78,2,71,"Musa: ""Allah, onun ekin sulayarak, çifte koşularak yıpranmamış; alacası olmayan, kusursuz bir sığır olduğunu söylüyor."" dedi. Onlar: ""İşte şimdi gerçeği bildirdin."" dediler. Ve nihayet sığırı boğazladılar. Az kalsın bunu yapmayacaklardı.",Erhan Aktaş (Eski Baskı)
79,2,72,"Hani! Siz, bir kimseyi öldürmüştünüz de, birbirinizle atışmıştınız. Oysa Allah, gizlediğiniz şeyi ortaya çıkarandır.",Erhan Aktaş (Eski Baskı)
80,2,73,"""Onun bir kısmı ile ona vurun"" dedik.[1] İşte Allah, böylece ölüleri dirilterek ayetlerini[2] size gösterir. Umulur ki gerçeği kavrarsınız.",Erhan Aktaş (Eski Baskı)
81,2,74,"Sonra kalpleriniz yine katılaştı; kaya gibi, hatta kayadan da katı. Zira öyle kayalar var ki içinden nehirler fışkırır, yine öyle kayalar vardır ki yarılıp bağrından su çıkar. Yine öyleleri vardır ki Allah'a haşyetinden[1] harekete geçerler. Allah, yaptıklarınızdan habersiz değildir.",Erhan Aktaş (Eski Baskı)
82,2,75,"Şimdi onların size inanacaklarını mı umuyorsunuz? Onlardan bir grup, Allah'ın kelamını dinleyip iyice anladıktan sonra, onu bile bile çarpıtırlar.",Erhan Aktaş (Eski Baskı)
83,2,76,"Onlar, iman edenlerle karşılaştıkları zaman, ""Biz de iman ettik."" derler. Baş başa kaldıklarında: ""Rabb'inizin size açıkladığını[1], size karşı delil olarak kullansınlar diye mi onlara söylüyorsunuz! Neden aklınızı kullanmıyorsunuz?"" derler.",Erhan Aktaş (Eski Baskı)
84,2,77,"Allah'ın, onların gizlediklerini de açıkladıklarını da bildiğini bilmiyorlar mı?",Erhan Aktaş (Eski Baskı)
85,2,78,"İçlerinde, Kitap'ı bilmeyip de ondan habersiz olanlar var. Bildikleri, yalnızca kuruntudan ibarettir. Ancak zanda bulunurlar.",Erhan Aktaş (Eski Baskı)
86,2,79,"Yazıklar olsun o kimselere ki: az bir kazanç elde etmek için elleriyle yazdıklarına, ""Bu Allah'ın katındandır."" derler. Yazıklar olsun onlara, elleriyle yazdıklarından dolayı. Yazıklar olsun onlara, kazandıklarından dolayı.",Erhan Aktaş (Eski Baskı)
87,2,80,"""Sayılı günlerin dışında, ateş bizi yakmaz."" dediler. De ki: ""Allah'tan buna dair bir söz mü aldınız? Eğer böyle ise Allah, verdiği sözden dönmez. Yoksa, Allah'a karşı bilmediğiniz şeyleri mi söylüyorsunuz?"".",Erhan Aktaş (Eski Baskı)
88,2,81,"Hayır! Kim kötülük yapar da kötülük kendisini kuşatırsa, onlar Cehennem ehlidir ve onlar, orada kalıcıdırlar.",Erhan Aktaş (Eski Baskı)
89,2,82,"İman edip, salihatı yapanlar[1] Cennet ehlidirler. Ve onlar orada kalıcıdırlar.",Erhan Aktaş (Eski Baskı)
90,2,83,"Hani! Bir zaman İsrailoğulları'ndan, Allah'tan başkasına kulluk etmeyin; anne ve babaya, öksüzlere, düşkünlere iyilik yapın; insanlara güzel söz söyleyin, ""salatı ikame edin, zekatı verin[1]"", diye kesin söz almıştık. Sonra, içinizden pek azınız hariç sözünüzden döndünüz. Ve sizler, döneklik yapanlarsınız.",Erhan Aktaş (Eski Baskı)
91,2,84,"Hani! Bir zamanlar sizden, birbirinizin kanlarını dökmeyeceğinize ve birbirinizi yurtlarınızdan çıkarmayacağınıza dair kesin söz almıştık. Bu sözümüzü kabul ettiğinizin tanıkları sizlersiniz.",Erhan Aktaş (Eski Baskı)
92,2,85,"Sonra siz o kimselersiniz ki; birbirinizi öldüren, bir kısmınızı yurtlarından çıkarıp, onlara karşı günahta ve düşmanlıkta işbirliği yapanlarsınız. Bir de esir olarak size gelirlerse onlarla esir değişimi yapıyorsunuz. Oysa, onları yurtlarından çıkarmak, üzerinize haram kılınmıştı. Yoksa böyle yapmakla Kitap'ın bir kısmına inanıp bir kısmını inkar mı ediyorsunuz. Sizden böyle yapanların cezası dünya hayatında aşağılanma, Kıyamet Günü'nde de en şiddetli azaba uğramaktır. Zira Allah, yaptıklarınızdan habersiz değildir.",Erhan Aktaş (Eski Baskı)
93,2,86,"Onlar, dünya hayatına karşılık ahiret hayatını satan kimselerdir. Bundan dolayı onlardan azap hafifletilmeyecek ve onlara yardım da edilmeyecektir.",Erhan Aktaş (Eski Baskı)
94,2,87,"Ant olsun ki Musa'ya Kitap'ı verdik. Ardı sıra rasuller gönderdik. Meryem oğlu İsa'ya da Beyyinat'ı[1] verdik ve O'nu Ruhu'l Kudus[2] ile destekledik. Elçiler, ne zaman hoşunuza gitmeyen bir şey getirdiyse, büyüklük taslayarak kimini yalanlayıp, kimini de öldürmediniz mi?",Erhan Aktaş (Eski Baskı)
95,2,88,"Ve onlar, ""Kalplerimiz örtülüdür."" dediler. Hayır, öyle değil, Allah; onları, gerçeği yalanlayarak nankörlük etmelerinden dolayı lanetlemiştir.[1] Bu yüzden çok azı inanır.",Erhan Aktaş (Eski Baskı)
96,2,89,"Onlara, Allah katından yanlarındakini tasdik edici bir kitap gelince; daha önce Allah'tan kafirlere karşı zafer kazanmak için böyle bir şey istedikleri halde, onlara bildikleri şey gelince bu kez onu inkar ettiler. Allah'ın laneti, gerçeği yalanlayan nankörlerin üzerinedir.",Erhan Aktaş (Eski Baskı)
97,2,90,"Allah'ın, dilediği kimseye kendi lütfundan indirmesini çekemeyerek; Allah'ın indirdiğini inkar etmekle kendilerini ne kötü bir şeye karşılık sattılar. Bundan dolayı artarda gelen gazabı hak ettiler. Gerçeği yalanlayan nankörler için alçaltıcı bir azap vardır.",Erhan Aktaş (Eski Baskı)
98,2,91,"Onlara, ""Allah'ın indirdiklerine iman edin."" denildiğinde, ""Biz, ancak bize indirilene[1] iman ederiz."" dediler. Ve ondan[2] başkasını kabul etmezler. Oysa O, yanlarındakini tasdik eden, hak bir kitaptır. Onlara de ki: ""Madem inanıyordunuz, ne diye daha önce Allah'ın nebilerini öldürüyordunuz?""",Erhan Aktaş (Eski Baskı)
99,2,92,"Gerçekten Musa size beyyinat[1] ile geldi. Sonra siz onun arkasından buzağı figürünü yaptınız.[2] İşte siz, o zalimlersiniz.",Erhan Aktaş (Eski Baskı)
100,2,93,"Hani sizden, ""Size verdiğimizi kuvvetlice alın ve dinleyin."" diye kesin söz almış ve Tur'u üzerinize kaldırmıştık[1]. Demişlerdi ki: ""Dinledik ama itaat etmiyoruz."" Küfürleri yüzünden buzağı kalplerine yerleştirildi. De ki: ""Eğer gerçekten inanıyorsanız, inancınız sizden ne kötü şey istiyor!""",Erhan Aktaş (Eski Baskı)
101,2,94,"De ki: ""Eğer Allah katında; ahiret yurdunun, diğer insanların değil de yalnızca size ait olduğunu iddia eden sözünüzde samimi iseniz, o zaman ölümü istesenize!""",Erhan Aktaş (Eski Baskı)
102,2,95,"Ama elleriyle yaptıkları şeylerden dolayı, ölümü asla istemezler. Allah, zalimleri en iyi bilendir.",Erhan Aktaş (Eski Baskı)
103,2,96,"Ve sen, onları, yaşamaya karşı insanların ihtiraslısı, hatta Allah'a ortak koşanlardan bile daha çok ihtiraslı bulacaksın. Her biri bin yıl yaşamak ister. Oysaki uzun ömürlü olmak, böyle birini azaptan kurtarmaz. Zira Allah, yaptıkları her şeyi görmektedir.",Erhan Aktaş (Eski Baskı)
104,2,97,"De ki: ""Kim Cibril'e[1] düşmansa, bilsin ki O[2], onu[3] bilgisi dahilinde[4] iki eli arasındakileri[5] tasdik edici, müminlere doğru yolu gösterme ve müjde olarak senin kalbine indirmiştir.",Erhan Aktaş (Eski Baskı)
105,2,98,"Kim Allah'a ve O'nun meleklerine, rasullerine, Cibril'e[1], Mikal'e[2] düşman olursa; iyi bilsin ki Allah da gerçeği yalanlayan nankörlere düşmandır.",Erhan Aktaş (Eski Baskı)
106,2,99,"Ant olsun, Biz, sana apaçık ayetler indirdik. Ancak, onları, fasık olanlar inkar ederler.",Erhan Aktaş (Eski Baskı)
107,2,100,"Onlar, ne zaman bir söz verdilerse, içlerinden bir zümre onu bozmadı mı? Zaten onların çoğu iman etmiyorlar.",Erhan Aktaş (Eski Baskı)
108,2,101,"Ne zaman onlara, Allah'tan, yanlarındakini tasdik edici bir elçi gelse, Kitap Ehli'nden bir grup, sanki hiç haberleri yokmuş gibi, elçinin getirdiğine sırt çevirirler.",Erhan Aktaş (Eski Baskı)
109,2,102,"Ve onlar, Süleyman'ın sahip olduğu güç konusunda şeytanların[1] uydurdukları şeylere uydular. Oysa Süleyman gerçeğe aykırı bir şey[2] yapmadı. Ancak insanlara büyü yapmayı öğreten şeytanlar[3] gerçeği gizliyordu; Babil'deki iki meleğe/krala[4]; Harut ve Marut'a bir şey indirilmiş değildi. Hatta bu iki melek: "" Biz fitneyiz, sakın kafir olma!"" demedikçe, hiç kimseye bir şey öğretmiyorlardı. Fakat onlar, o ikisinden karı ile kocanın arasını açacak şeyler öğrenmeye çalışıyorlardı. Ancak, Allah'ın izni olmadıkça bu şeyle hiç kimseye zarar veremezler. Onlar, kendilerine bir faydası olmayan, sadece zarar verecek şeyleri öğreniyorlardı. Halbuki onlar, büyü ile uğraşanların ahirette bir nasiplerinin olmayacağını biliyorlardı. Kendilerini karşılığında sattıkları şey ne kötüdür. Keşke bilselerdi.",Erhan Aktaş (Eski Baskı)
110,2,103,"Eğer onlar iman edip sakınsalardı, Allah katında kazanacakları sevap daha hayırlı olurdu. Keşke bilselerdi.",Erhan Aktaş (Eski Baskı)
111,2,104,"Ey iman edenler! ""raina[1]"" demeyin, ""unzurna[2]."" deyin ve dinleyin. Gerçeği yalanlayan nankörler için can yakıcı bir azap vardır.",Erhan Aktaş (Eski Baskı)
112,2,105,"Kitap Ehli'nden olan kafirler ve müşrikler, Rabb'inizden, size bir hayrın indirilmesini istemezler. Oysa Allah, rahmetini dilediği kimseye ayırır. Allah, büyük lütuf sahibidir.",Erhan Aktaş (Eski Baskı)
113,2,106,"Biz, bir ayeti yürürlükten kaldırır veya unutturursak ya ona denk ya da ondan daha iyisini getiririz. Sen, Allah'ın her şeye gücü yeten olduğunu bilmez misin?[1]",Erhan Aktaş (Eski Baskı)
114,2,107,Yerlerin ve göklerin egemenliğinin Allah'a ait olduğunu bilmez misin? Sizin için Allah'tan başka ne bir veli ne de bir yardımcı vardır.,Erhan Aktaş (Eski Baskı)
115,2,108,"Yoksa siz de daha önce Musa'yı sorguya çekenler gibi, elçinizi sorguya çekmek mi istiyorsunuz? Her kim, iman yerine inkarı tercih ederse dosdoğru yoldan sapmış olur.",Erhan Aktaş (Eski Baskı)
116,2,109,"Kitap Ehli'nin çoğu, Hakk kendilerine bildirildiği halde, benliklerindeki kıskançlıktan dolayı, imanınızdan sonra sizi küfre döndürmek isterler. Allah'ın emri gelinceye kadar onlara aldırış etmeyin. Onları affedin ve onlarla iyi geçinin. Kuşkusuz Allah, Her Şeye Güç Yetiren'dir.",Erhan Aktaş (Eski Baskı)
