sira,sure,ayet,metin,hoca
22,2,15,Allah da onlarla alay eder ve onları taşkınlıkları içinde şaşkın bir halde bırakır.,Şaban Piriş
23,2,16,"Onlar, hidayet yerine sapıklığı satın aldılar da alışverişleri kar getirmedi ve doğru yolu bulanlar olmadılar.",Şaban Piriş
24,2,17,"Onların hali, çevresini aydınlatmak için ateş yakan kimsenin haline benzer. Ateş çevresindekileri aydınlattığı sırada Allah onun ışığını giderir ve onları karanlıklar içerisinde görmez bir halde bırakır.",Şaban Piriş
25,2,18,"Onlar sağır, dilsiz kör kalarak bir daha dönmezler.",Şaban Piriş
26,2,19,"Yahut, onlar gökten boşanan bir yağmura tutulmuş kimselere benzerler. O yağmurda karanlıklar, gök gürültüsü ve şimşek vardır. Onlar da yıldırımlardan ve ölüm korkusundan parmaklarıyla kulaklarını tıkarlar. Şüphesiz Allah kafirleri çepeçevre kuşatmıştır.",Şaban Piriş
27,2,20,"Şimşek gözlerini kamaştırır gibi olur; şimşek parıldadığında yürürler, ortalık birden kararınca da orada dikilip kalıverirler, eğer Allah isteseydi onları sağır ve kör ederdi. Allah'ın her şeye gücü yeter.",Şaban Piriş
28,2,21,"Ey insanlar! Sizi ve sizden öncekileri yaratan Rabbinize kulluk ediniz ki, O'na karşı gelmekten korunmuş olabilesiniz.",Şaban Piriş
29,2,22,"O, sizin için yeryüzünü döşedi ve gökyüzünü bina etti. Gökten su indirip onunla size rızık olsun diye ürünler yetiştirdi. Öyleyse, bile bile Allah'a eş koşmayın.",Şaban Piriş
30,2,23,"Kulumuza indirdiğimiz (Kur'an) dan bir şüpheniz varsa; haydi, siz de ona benzer bir sure getirin eğer doğru sözlüler iseniz Allah'tan başka güvendiklerinizi de yardıma çağırın.",Şaban Piriş
31,2,24,"Eğer bu işi yapamazsanız -ki elbette yapamayacaksınız- o zaman, kafirler için hazırlanan ve yakıtı insanlar ve taşlar olan ateşten kendinizi koruyun.",Şaban Piriş
32,2,25,"İman edenler ve doğruları yapanlara, içinden ırmaklar akan cennetler olduğunu müjdele!.. Ne zaman oradaki meyvelerden rızıklandırılsalar: -Bu, daha önce de rızıklandığımız şey! diyecekler. O meyveler kendilerine dünyadakilerin bir benzeri olarak verilecektir ve orada onlar için tertemiz eşler de vardır ve onlar orada ebedi kalacaklardır.",Şaban Piriş
33,2,26,"Allah, bir sivrisineği ve onun üzerinde bir şeyi örnek vermekten çekinmez. İman edenler, onun Rab'lerinden gelen bir gerçek olduğunu bilirler, ama kafirler: -Allah, bu misalle ne demek istiyor? derler. Allah, bu misalle bir çoklarını şaşkınlıkta bırakır, bir çoklarını da doğru yola çıkarır, şaşkın bırakılanlar yalnızca yoldan çıkanlardır.",Şaban Piriş
34,2,27,"Ki onlar, Allah ile yapılan sözleşmeyi kabul ettikten sonra bozanlar, Allah'ın, birleştirilmesini emrettiği şeyi parçalayanlar ve yeryüzünde bozgunculuk yapanlardır. İşte kaybedecek olanlar onlardır.",Şaban Piriş
35,2,28,"Nasıl olur da Allah'a karşı nankör olabilirsiniz? Oysa, siz cansız iken, size o can verdi. Sonra sizin yine canınızı alacak; sonra da sizi diriltecek ve sonunda yine yalnızca O'na döndürüleceksiniz.",Şaban Piriş
36,2,29,Yeryüzündeki her şeyi sizin için yaratan sonra gökyüzüne yönelip yedi kat gök olarak düzenleyen ve her şeyi bilen O'dur.,Şaban Piriş
37,2,30,"Rabbin meleklere: -Ben yeryüzünde bir yönetici yaratacağım, demişti. Melekler de: -Yeryüzünde bozgunculuk edecek, kan dökecek birilerini mi yaratacaksın? Oysa biz seni durmadan hamd ile tesbih ve takdis ediyoruz, dediler. -Sizin bilmediğiniz şeyleri ben bilirim, dedi.",Şaban Piriş
38,2,31,"Allah, Adem'e bütün isimleri öğretti. Sonra onları meleklere göstererek:-Eğer sözünüzde samimi iseniz bunların isimlerini bana söyleyin, dedi.",Şaban Piriş
39,2,32,"-Sen yücesin! Yalnız sen eksiklikten uzaksın senin bize öğrettiğinden başka bizim hiç bir bilgimiz yoktur. Bilen ve hüküm veren sensin, dediler.",Şaban Piriş
40,2,33,"Allah: -Ey Adem! Onlara, bunların isimlerini haber ver, dedi. Adem de meleklere onların isimlerini haber verince Allah: -Size göklerin ve yerin gaybını şüphesiz ben bilirim demedim mi? Sizin açıkladıklarınızı da gizlediklerinizi de ben bilirim, dedi.",Şaban Piriş
41,2,34,"Meleklere: -Adem için secde edin, demiştik de onlar da hemen secde edivermişlerdi. Sadece İblis kaçınmış, büyüklenmiş ve kafirlerden olmuştu.",Şaban Piriş
42,2,35,"-Ey Adem! Sen ve eşin cennette oturun dilediğiniz yerden bol bol yiyin. Yalnız şu ağaca yaklaşmayın, yoksa zalimlerden olursunuz, dedik.",Şaban Piriş
43,2,36,"Şeytan oradan ikisinin de ayağını kaydırdı, onları bulundukları yerden çıkardı. Biz de onlara: -Birbirinize düşman olarak inin, yeryüzünde bir müddet için yerleşip geçineceksiniz, dedik.",Şaban Piriş
44,2,37,"Adem, Rabbinden emirler aldı, onları yerine getirdi. Bunun üzerine, Rabbi de tevbesini kabul etti. Nitekim O, tevbeleri daima kabul eden ve merhametli olandır.",Şaban Piriş
45,2,38,"-Hepiniz oradan inin, dedik. Tarafımdan size bir yol gösterici gelecektir; benim yol göstericime uyan kimselere hiçbir korku yoktur ve onlar üzülecek de değillerdir.",Şaban Piriş
46,2,39,"Yol göstericimi tanımayıp, ayetlerimizi yalan sayanlar, cehennem halkıdır. Onlar, orada temelli kalacaklardır.",Şaban Piriş
47,2,40,"-Ey İsrailoğulları, Size verdiğim nimetlerimi hatırlayın. Bana verdiğiniz sözü tutun ki ben de size verdiğim sözü tutayım. Yalnızca benden korkun!",Şaban Piriş
48,2,41,Elinizde bulunan Tevrat'ı tasdik edici olarak indirdiğim Kur'an'a inanın ve onu inkar edenlerin ilki siz olmayın. Ayetlerimi az bir pahaya satmayın; yalnızca benden korkun!,Şaban Piriş
49,2,42,"Hakka batılı karıştırmayın, bile bile hakkı gizlemeyin.",Şaban Piriş
50,2,43,"Namazı kılın, zekatı verin, (Allah'ın emrine) boyun eğenlerle boyun eğin.",Şaban Piriş
51,2,44,İnsanlara iyiliği emredersiniz de kendinizi unutur musunuz? Kitabı okuyup durduğunuz halde düşünmez misiniz?,Şaban Piriş
52,2,45,(45-46) Sabır ve namazla Allah'tan yardım isteyin. Rablerine kavuşacak ve O'na döneceklerini umanlar ve Allah'a gerçek bir saygı gösterenlerden başkasına namaz elbette ağır gelir.,Şaban Piriş
53,2,46,(45-46) Sabır ve namazla Allah'tan yardım isteyin. Rablerine kavuşacak ve O'na döneceklerini umanlar ve Allah'a gerçek bir saygı gösterenlerden başkasına namaz elbette ağır gelir.,Şaban Piriş
54,2,47,Ey İsrailoğulları! Size verdiğim nimeti ve sizi bir zamanlar toplumlara üstün kıldığımı hatırlayın.,Şaban Piriş
55,2,48,"Kimsenin kimseden faydalanamayacağı, kimseden bir şefaat kabul edilmeyeceği, kimseden bir fidye alınmayacağı ve yardım da görülmeyeceği bir günden kendinizi koruyun.",Şaban Piriş
56,2,49,"Size işkence eden, kadınlarınızı sağ bırakıp oğullarınızı öldüren Firavun Hanedanından sizi kurtarmıştık. Bunda Rabbiniz'den büyük bir imtihan vardı.",Şaban Piriş
57,2,50,"Ve sizin için denizi yardık, sizi kurtarıp; gözünüzün önünde, Firavun Hanedanını suda boğmuştuk.",Şaban Piriş
58,2,51,Musa ile kırk gece için sözleşmiştik ama siz zalimlik ederek onun arkasından buzağıya tapınmıştınız.,Şaban Piriş
59,2,52,Bundan sonra da yine belki şükredersiniz diye sizi affetmiştik.,Şaban Piriş
60,2,53,Doğru yola gelesiniz diye Musa'ya kitabı ve furkanı vermiştik.,Şaban Piriş
61,2,54,"Musa kavmine: -Ey halkım! Siz buzağıyı ilah edinerek kendinize yazık ettiniz. Hemen yaratıcınıza tevbe edip, nefislerinizin hakkından geliniz. Böyle yapmanız, yaratıcınız katında sizin için daha hayırlıdır, o daima tevbeleri kabul eden ve acıyan olduğu için tevbenizi kabul eder, demişti.",Şaban Piriş
62,2,55,"-Ey Musa, Allah'ı apaçık görmedikçe sana inanmayacağız, demiştiniz de, gözünüz bakıp dururken sizi yıldırım çarpmıştı.",Şaban Piriş
63,2,56,Ölümünüzden sonra belki şükredersiniz diye sizi tekrar diriltmiştik.,Şaban Piriş
64,2,57,"Bulutlarla sizi gölgelendirdik, kudret helvası ve bıldırcın gönderdik. Size rızık olarak verdiğimiz güzel şeylerden yiyin, dedik. Onlar bize değil ancak kendilerine zulmediyorlardı.",Şaban Piriş
65,2,58,"Hani: -Şu kasabaya girip, dilediğiniz yerden istediğinizi bol bol yiyin. Kapısından secde ederek girin ve ""bağışla"" deyin de sizi bağışlayalım. Güzel davrananların mükafatını da artıralım, demiştik.",Şaban Piriş
66,2,59,"Fakat, zulmedenler kendilerine söylenmiş olan sözü başka bir sözle değiştirdiler. Biz de, zalimlere, günah işleyerek yoldan çıktıkları için gökten kahredici bir azap indirmiştik.",Şaban Piriş
67,2,60,"Musa halkı için su aradığında -Değneğinle taşa vur, dedik. Ondan on iki pınar fışkırdı ve her grup su içeceği pınarı öğrenmişti. Allah'ın rızkından yiyin, için; fakat yeryüzünde bozguncular olarak, taşkınlık yapmayın!",Şaban Piriş
68,2,61,"Sizin de: -Ey Musa, biz bir çeşit yemeğe dayanamayız bizim için Rabbine dua et de, bize yerde biten sebze, salatalık, sarımsak, mercimek ve soğan çıkarsın, dediğiniz zaman, Musa: -Hayırlı olanı, daha aşağı olanlarla değiştirmek mi istiyorsunuz? Şehre inin, orada istediğiniz var, demişti. ve onlara alçaklık ve yoksulluk damgası vuruldu. Allah'ın gazabına uğradılar. Bu, onların Allah'ın ayetlerini tanımamalarından, Peygamberlerini haksız yere öldürmelerinden dolayı idi. Bu, isyan etmelerinden ve sınırı aşmalarından dolayı idi.",Şaban Piriş
69,2,62,"Şüphesiz İnananlar, Yahudiler, Hıristiyanlar ve Sabiilerden kim Allah'a ve ahiret gününe inanır ve doğru olanı yaparsa; onlara Rab'leri yanında mükafatlar vardır. Onlara bir korku da yoktur, üzülmeyeceklerdir.",Şaban Piriş
70,2,63,"Sizden sapa sağlam söz almıştık. Dağı da üzerinize kaldırmış: -Allah'a karşı gelmekten sakınabilmeniz için size verdiğimiz kitaba kuvvetle sarılın ve onun içindekileri aklınızda tutun, demiştik.",Şaban Piriş
71,2,64,"Bundan sonra yine yüz çevirmiştiniz; eğer Allah'ın size bol nimet ve merhameti olmasaydı, elbette hüsrana uğrayanlardan olurdunuz.",Şaban Piriş
72,2,65,"İçinizden cumartesi gününde yasağı çiğneyenleri de elbette biliyorsunuz. İşte biz onlara: -Hor ve aşağılık maymunlar olun, dedik.",Şaban Piriş
73,2,66,"Böylece onların akıbetini hem önlerinde bulunanlar için, hem de kendilerinden sonra gelecekler için bir ibret ve Allah'tan korkanlar için de bir öğüt vesilesi yaptık.",Şaban Piriş
74,2,67,"Hani Musa kavmine: -Allah, size bir inek kesmenizi emrediyor, demişti. Onlar: -Bizimle alay mı ediyorsun? demişlerdi. Musa da: -Ben cahillerden olmaktan Allah'a sığınırım, demişti.",Şaban Piriş
75,2,68,"-Rabbine bizim için dua et de bize onun nasıl bir şey olduğunu açıklasın, dediler. O: -Allah, onun ne pek yaşlı ne de pek körpe, ikisi ortası bir inek olduğunu söylüyor. Artık size emredilen şeyi yapın, dedi.",Şaban Piriş
76,2,69,"-Bizim için Rabbine dua et de, onun ne renk olduğunu bize iyice açıklasın, dediler. Musa: -Allah, onun, bakanların içini açan, parlak sarı bir inek olduğunu söylüyor, dedi.",Şaban Piriş
77,2,70,"Onlar: -Rabbine dua et, bize açıkça bildirsin. Çünkü bizce inekler birbirine benzer. Allah dilerse elbette biz hidayete erenlerden oluruz, dediler.",Şaban Piriş
78,2,71,"Musa: -Rabbim, onun yeri sürüp ekini sulayarak boyunduruk altında ezilmemiş, kusursuz, alacasız bir inek olduğunu söylüyor, dedi. -Şimdi gerçeği bildirdin, deyip ineği kestiler; az kalsın bunu yapmayacaklardı.",Şaban Piriş
79,2,72,"Siz bir kimseyi öldürmüş ve suçu birbirinize atmıştınız, oysa Allah gizlemekte olduğunuzu ortaya çıkaracaktı.",Şaban Piriş
80,2,73,"-Bir parçasıyla ona vurun, dedik. İşte Allah ölüleri de böyle diriltir. Ve aklınızı kullanasınız diye size ayetlerini gösterir.",Şaban Piriş
81,2,74,"Sonra kalpleriniz yine katılaştı. Taş gibi.. hatta daha da katı oldu. Nitekim öyle taşlar vardır ki, içlerinden ırmaklar kaynar, öyle taşlar var ki Allah korkusundan yukarıdan aşağıya yuvarlanırlar. Allah yaptıklarınızdan gafil değildir.",Şaban Piriş
82,2,75,"Size inanacaklarını mı umuyorsunuz? Oysa onlardan bir grup vardı ki Allah'ın sözünü işitirlerdi de düşünüp akıl erdirdikten sonra, bile bile onu bozarlardı.",Şaban Piriş
83,2,76,"İnananlarla karşılaştıkları zaman ""inandık"" derler, birbirleriyle yalnız kaldıklarında: - Rabbiniz'in yanında size karşı delil getirsinler diye mi, Allah'ın size açıkladığını onlara anlatıp duruyorsunuz? Bunu akıl etmiyor musunuz? derlerdi.",Şaban Piriş
84,2,77,"Onlar, gizlediklerini de açıkladıklarını da Allah'ın bildiğini bilmiyorlar mı?",Şaban Piriş
85,2,78,"Onların bir kısmının okuyup yazması yoktur. Kitabı bilmezler, bildikleri sadece bir takım yalan ve kuruntulardır. Onlar yalnızca zanneder dururlar.",Şaban Piriş
86,2,79,"Kitabı kendi elleriyle yazıp sonra onu az bir paraya satabilmek için: -Bu, Allah katındandır, diyenlerin vay haline! Vay ellerinin yazmış olduğundan dolayı başlarına geleceklere! Kazandıklarından dolayı vay onların haline!",Şaban Piriş
87,2,80,"-Ateş bize sayılı bir kaç günden başka dokunmayacaktır, derler. Onlara: -Allah katından bir söz mü aldınız? Eğer, öyle ise Allah sözünden dönmez; yoksa Allah hakkında bilmediğiniz bir şey mi söylüyorsunuz? de.",Şaban Piriş
88,2,81,"Gerçek şu ki, günah işleyip günahı kendisini kuşatmış olan kimseler, cehennemlikler işte onlardır. Onlar orada ebedi kalacaklardır.",Şaban Piriş
89,2,82,İman edip doğruları yapanlara gelince işte onlar cennetliklerdir. Onlar da orada ebedidirler.,Şaban Piriş
90,2,83,"İsrailoğullarından: -Allah'tan başkasına kulluk etmeyin, anaya, babaya, yakın akrabaya, yetimlere, yoksullara iyilik edin, insanlara güzel söz söyleyin, namazı kılın, zekatı verin! diye söz almıştık. Sonra siz pek azınız dışında sözünüzden döndünüz ve hala da dönmeye devam ediyorsunuz.",Şaban Piriş
91,2,84,"Sizden ""boş yere kanınızı akıtmayınız, birbirinizi yurdunuzdan çıkarmayınız"" diye söz almıştık; sonra siz de söz vermiştiniz ve hala buna şahitlik ediyorsunuz.",Şaban Piriş
92,2,85,"Buna rağmen, yine birbirinizi öldüren, aranızdan bir grubu yurtlarından süren, onlara karşı günah ve düşmanlıkta birleşen, -onları çıkarmak haramken- size esir olarak geldiklerinde fidyelerini veren kimselersiniz; yoksa, siz, kitabın bir kısmına inanıyorsunuz da bir kısmını inkar mı ediyorsunuz? Şu halde içinizden böyle yapanın cezası dünya hayatında rezil olmak ve kıyamet gününde azabın en şiddetlisine uğratılmaktan başka nedir? Allah sizin yaptıklarınızın hiç birinden gafil değildir.",Şaban Piriş
93,2,86,"İşte onlar, ahireti satıp, dünya hayatını satın alan kimselerdir. Onlardan azap hiç hafifletilmeyecektir. Ve onlar, hiç bir yardım da göremeyeceklerdir.",Şaban Piriş
94,2,87,"Andolsun Musa'ya kitap verdik. O'ndan sonra da birbiri ardınca peygamberler gönderdik. Meryem oğlu İsa'ya da belgeler verdik ve O'nu Ruhul Kudüs'le destekledik size ne zaman bir peygamber, hoşunuza gitmeyen bir şey getirse, büyüklük taslayarak, bir kısmını yalancı sayıp bir kısmını da öldüreceksiniz, öyle mi?!",Şaban Piriş
95,2,88,"-Kalplerimiz perdelidir! dediler. Hayır, Allah, inkarları yüzünden onları lanetlemiştir. Ancak onların çok az bir kısmı inanır.",Şaban Piriş
96,2,89,"Allah katından, onlara, yanlarında bulunan (Tevrat)ı tasdik eden bir kitap geldiği zaman; daha önce kafirlere karşı kendilerine yardım gelmesini beklerlerken; onlara, bildikleri şey gelince onu inkar ettiler. Allah'ın laneti kafirlerin üzerinedir.",Şaban Piriş
97,2,90,"Allah'ın kullarından dilediğine, bol ihsanından indirmesini çekemeyerek, Allah'ın indirdiğini inkar etmekle kendilerini ne kötü bir şey karşılığında sattılar, bu yüzden gazap üstüne gazaba uğradılar. Kafirlere alçaltıcı bir azap vardır.",Şaban Piriş
98,2,91,"Onlara: -Allah'ın indirdiğine inanın, dendiği zaman: -Biz, bize indirilene inanırız, deyip ondan sonra geleni (Kur'an'ı) inkar ederler; halbuki O, ellerinde bulunan Tevrat'ı tasdik eden hak bir kitaptır, Onlara: -Gerçekten size indirilene inanıyor idiyseniz niçin daha önce Allah'ın peygamberlerini öldürüyordunuz? de!",Şaban Piriş
99,2,92,"Musa, size apaçık delillerle gelmişti de sonra O'nun ardından buzağıyı ilah edinmiştiniz. İşte siz, böyle zalimlersiniz.",Şaban Piriş
100,2,93,"Bir vakit de sizden üzerinize dağı kaldırarak kesin söz almıştık: -Size verdiğimize kuvvetle sarılın ve dinleyin, demiştik. -İşittik ve karşı geldik, dediler de küfürleri yüzünden gönüllerine buzağı sevgisi sindirildi. De ki: -Eğer mümin iseniz, imanınız size ne kötü şey emrediyor!",Şaban Piriş
101,2,94,"De ki: -Eğer gerçekten, Allah katında ahiret yurdu kimsenin değil yalnız sizin ise; sözünüzde doğru iseniz, haydi ölümü temenni ediniz!",Şaban Piriş
102,2,95,"Ama, hayır, elleriyle işlediklerinden dolayı ölümü hiç bir zaman istemezler. Allah, elbette zalim olanları en iyi bilendir.",Şaban Piriş
103,2,96,"Sen onları öteki insanların hayata en düşkünlerinden; hatta, Allah'a ortak koşanlardan bile yaşamaya daha düşkün bulursun. İçlerinden bazıları bin yıl yaşamak ister; oysa bu onları azaptan kurtaracak değildir. Zira Allah, onların yaptıklarını görendir.",Şaban Piriş
104,2,97,"De ki: -Cebrail'e düşman olan bilsin ki O, daha önceki kitapları doğrulayan, mü'minler için yol gösterici ve müjde olan Kur'an'ı Allah'ın izniyle senin kalbine indirmiştir.",Şaban Piriş
105,2,98,"Kim Allah'a, Meleklerine, elçilerine Cebrail'e ve Mikail'e düşman olursa, şüphesiz Allah da o kafirlerin düşmanıdır.",Şaban Piriş
106,2,99,"Andolsun biz, sana apaçık ayetler indirdik. Onları fasıklardan başkası inkar etmez.",Şaban Piriş
107,2,100,"Onlar ne zaman bir söz vermişlerse, içlerinden bir grup bu sözü bozup atmadı mı? Zaten onların çoğu iman etmezler.",Şaban Piriş
108,2,101,Onlara ne zaman yanlarında olanı tasdik eden bir elçi gelse kendilerine kitap verilenlerden bir grup sanki Allah'ın kitabını bilmiyorlarmış gibi arkalarına atarlar.,Şaban Piriş
109,2,102,"Onlar şeytanların Süleyman'ın saltanatı hakkında uydurdukları şeylere tabi oldular. Oysa Süleyman kafir değildi. Fakat insanlara sihri öğreten şeytanlar kafir idi. Onlar insanlara büyüyü Babil'deki iki meleğe, Harut ile Marut'a indirileni öğretiyorlardı. O ikisi: -Biz bir imtihan vesilesiyiz, sakın kafir olma! demedikçe, hiç kimseye bir şey öğretmiyorlardı. O ikisinden karı ile kocanın arasını ayıracak şeyler öğreniyorlardı. Onlar kendilerine faydalı olanı değil zararlı olanı öğreniyorlardı. Andolsun onlar o büyüyü satın alanın ahirette bir nasibi olmadığını gayet iyi biliyorlardı. Kendilerini sattıkları şeyin ne kadar kötü olduğunu keşke anlasalardı!",Şaban Piriş
110,2,103,"Keşke onlar iman edip korunmuş olsalardı, elbette Allah katında verilecek sevap daha hayırlı olurdu. Keşke bilselerdi!",Şaban Piriş
111,2,104,"-Ey iman edenler! ""Raina"" (bizi gözet) demeyin ""unzurna"" (bize bak) deyin ve sözü dinleyin, kafirler için çok acı bir azap vardır.",Şaban Piriş
112,2,105,"Kitap ehli olan kafirler de, müşrikler de size Rabbinizden hiçbir hayır indirilmesini istemezler. Allah ise rahmetiyle dilediği kimseyi seçerek ihsanda bulunur. Şüphesiz Allah en büyük lütuf ve ihsan sahibidir.",Şaban Piriş
113,2,106,"Biz neshettiğimiz veya, unutturduğumuz bir ayetin yerine ya ondan daha hayırlısını veya onun benzerini getiririz. Allah'ın her şeye gücünün yettiğini bilmez misin?",Şaban Piriş
114,2,107,Göklerin ve yerin hükümranlığının Allah'a ait olduğunu ve sizin Allah'tan başka bir koruyucunuz ve bir yardımcınızın olmadığını bilmez misin?,Şaban Piriş
115,2,108,"Yoksa siz de daha önce Musa'nın sorguya çekildiği gibi Peygamberinizi sorguya çekmek mi istiyorsunuz? Kim imanı, küfür ile değiştirirse doğru yoldan sapmış olur.",Şaban Piriş
116,2,109,"Kitap ehlinden olanların bir çoğu, hak kendilerine apaçık belli olduktan sonra, içlerindeki kıskançlık yüzünden, sizi inanmanızdan sonra tekrar küfre döndürmeyi arzu ederler. Öyleyse onlara Allah'ın emri gelinceye kadar ilişmeyiniz, kendi hallerine bırakınız şüphesiz Allah'ın gücü her şeye yeter.",Şaban Piriş
117,2,110,"-Namazı kılın, zekatı verin, kendiniz için önden ne hayır yollarsanız Allah katında onu bulursunuz. Şüphesiz Allah yaptıklarınızı en iyi görendir!",Şaban Piriş
118,2,111,"-Yahudi ve Hıristiyan olanlardan başkası cennete giremeyecek! dediler; bu onların kuruntusudur. Onlara de ki: -Eğer doğru söylüyorsanız, delilinizi getirin.",Şaban Piriş
119,2,112,"-Hayır, işini güzel yaparak kendini tamamen Allah'a teslim eden kimse cennete gidecektir. Rabbi katında ona mükafat vardır. Onlara hiçbir korku yoktur. Üzülecek de değillerdir.",Şaban Piriş
120,2,113,"Hepsi de (kendilerine indirilen) kitabı okuyup durdukları halde, Yahudiler, Hıristiyanların (doğru) bir şey üzerinde olmadıklarını söylerken, Hıristiyanlar da Yahudilerin (doğru) bir yol üzerinde olmadıklarını söylemektedirler. Bilmeyenler de aynen onların sözlerini söylüyorlar. Allah ise kıyamet günü ihtilafa düştükleri konu hakkında, aralarında elbette hükmünü verecektir.",Şaban Piriş
121,2,114,"Allah'ın mescitlerinde O'nun isminin anılmasını engelleyenlerden ve onları yıkmaya çalışanlardan daha zalim kim vardır? Onların, oralara girmemeleri, girseler bile korka korka girmeleri gerekir. Onlar için dünyada rezillik, ahirette de büyük bir azap vardır.",Şaban Piriş
122,2,115,"Doğu da Allah'ındır batı da, ne tarafa yönelirseniz yönelin Allah'ın yönü orasıdır. Şüphesiz Allah her şeyi kuşatandır, bilendir.",Şaban Piriş
123,2,116,"-Allah çocuk edindi, diyorlar. Haşa! O bundan münezzehtir. Bilakis, göklerde ve yerde olanların hepsi O'nundur. Hepsi O'na boyun eğmiştir.",Şaban Piriş
124,2,117,"O, göklerin ve yerin yaratıcısıdır. Bir şeyin olmasını istediği zaman ona sadece ""ol"" der, o da hemen oluverir.",Şaban Piriş
125,2,118,"Bilmeyenler: -Ne olur Allah bizimle konuşsa veya bize bir ayet gelse?! demektedirler. Onlardan öncekiler de tıpkı onların söyledikleri gibi söylemişlerdi; kalpleri (nasıl da) birbirine benzemiş. Oysa biz, iyice bilmek isteyen bir toplum için ayetlerimizi apaçık göstermişizdir.",Şaban Piriş
126,2,119,"Biz seni hem müjdeci, hem de korkutucu olarak hak ile gönderdik. Cehennem halkından sen sorumlu değilsin.",Şaban Piriş
127,2,120,"Yahudiler de Hıristiyanlar da, sen onların yoluna uymadıkça, asla senden hoşnut olmazlar. -Asıl doğru yol, Allah'ın gösterdiği yoldur! de. Sana gelen ilimden, sonra eğer onların arzularına uyacak olursan, Allah'tan seni koruyacak bir veli de bir yardımcı da yoktur.",Şaban Piriş
128,2,121,"Kendilerine verdiğimiz kitabı hakkıyla okuyanlar, işte bunlar O'na iman eden kimselerdir. Onu tanımayanlar ise işte asıl hüsrana uğrayacaklar da onlardır.",Şaban Piriş
129,2,122,"-Ey İsrailoğulları, Size verdiğim nimeti ve sizi diğer toplumlara üstün kıldığımı hatırlayın.",Şaban Piriş
130,2,123,"Hiç kimsenin hiç kimse adına bir şey ödemeyeceği, hiç kimseden fidye kabul edilmeyeceği, hiç kimseye şefaatin fayda vermeyeceği ve kendilerine yardım da edilmeyeceği bir günden kendinizi koruyun!",Şaban Piriş
