sira,sure,ayet,metin,hoca
79,2,72,"You had murdered a person, and then disputed in the matter; God was to bring out what you were keeping secret.",Edip-Layth
80,2,73,"We said, ""Strike him with its parts."" It is thus that God brings the dead to life, and He shows you His signs that you may reason.",Edip-Layth
81,2,74,"Despite this, your hearts hardened; like rocks. Or even harder, since some rocks allow rivers to gush out, others crack and release water, and some rocks fall down out of reverence for God. God is never unaware of what you do.",Edip-Layth
82,2,75,"Did you expect that they would acknowledge for you, when a group of them had heard God's words then altered them knowingly after what they had reasoned?",Edip-Layth
83,2,76,"When they come across those who acknowledge, they say, ""We acknowledge!"", and when they are alone with each other they say, ""Why do you inform them about what God has said to us? Then, they would use it in an argument against us at your Lord. Do you not reason?""",Edip-Layth
84,2,77,Do they not know that God knows what they conceal and what they declare?,Edip-Layth
85,2,78,"Amongst them are Gentiles who do not know the book except by hearsay, and they only conjecture.",Edip-Layth
86,2,79,"So woe to those who write the book with their hands then say, ""This is from God,"" so that they can seek a cheap gain! Woe to them for what their hands have written, and woe to them for what they have gained.",Edip-Layth
87,2,80,"They said, ""The fire will not touch us except for a few number of days."" Say, ""Have you taken a pledge with God? If so, then God will not break His pledge. Or do you say about God what you do not know?""",Edip-Layth
88,2,81,"Indeed, whoever gains a bad deed and his mistakes surround him; those are the people of the fire, there they abide eternally.",Edip-Layth
89,2,82,"Those who acknowledge and promote reforms, they are the people of paradise, in it they abide eternally.",Edip-Layth
90,2,83,"We took the covenant of the Children of Israel, ""You shall not serve except God, and regard your parents, and regard the relatives, and the orphans, and the needy, and say kind things to the people, and observe the Contact prayer, and contribute towards betterment."" Then you turned away, except a few of you; you were objecting.",Edip-Layth
91,2,84,"We have taken a covenant with you, ""You shall not spill each other's blood, nor drive each other out from your homes."" You agreed to this while bearing witness.",Edip-Layth
92,2,85,"But here you are killing each other and driving out a group of you from their homes; you act towards them with evil and animosity. If they come to you as prisoners, you ransom them while it was forbidden for you to drive them out! Do you acknowledge some of the book and reject some? The punishment for those amongst you who do so is humiliation in this worldly life; and on the day of Resurrection, they will be returned to the most severe retribution. God is not oblivious of what you all do.",Edip-Layth
93,2,86,"These are the ones who have purchased this lowly/worldly life instead of the Hereafter. The retribution will not be reduced for them, nor will they be supported.",Edip-Layth
94,2,87,"We gave Moses the book, and after him, We sent the messengers. Later We gave Jesus son of Mary the clear proofs, and We supported Him with the Holy Spirit. Is it that every time a messenger comes to you with what your minds do not desire, you become arrogant? A group of them you deny, and a group of them you fight/kill!",Edip-Layth
95,2,88,"They said, ""Our hearts are uncircumcised/covered!"" No, it is God who has cursed them for their rejection, for very little do they acknowledge.",Edip-Layth
96,2,89,"At a time when they were asking for victory against those who were unappreciative a book came to them from God, authenticating what is with them. But when what they knew came to them they did not appreciate it! God's curse is upon the ingrates.",Edip-Layth
97,2,90,"Miserable indeed is with what they traded themselves by not appreciating what God has sent down. They did so because of their resentment that God would send down from His grace to whom He pleases from among His servants; thus, they have incurred wrath upon wrath. The ingrates will have a humiliating retribution.",Edip-Layth
98,2,91,"If it is said to them, ""Acknowledge what God has sent down,"" they say, ""We acknowledge only what was sent down to us,"" and they do not appreciate what came after it, while it is the truth authenticating what is with them. Say, ""Why then did you fight/kill God's prophets if you were those who acknowledge?""",Edip-Layth
99,2,92,"Moses had come to you with clear proofs, then you took the calf after him; you were wicked!*",Edip-Layth
100,2,93,"We took your covenant, and raised the mount above you, ""Take what We have given you with strength, and listen."" They said, ""We hear and disobey!"" and they had consumed the calf inside their hearts by their rejection. Say, ""Miserable indeed is what your acknowledgement instructs you if you are those who acknowledge!""",Edip-Layth
101,2,94,"Say, ""If the abode of the Hereafter has been set exclusively for you to the exception of all other people, then you should wish for death if you are truthful!""",Edip-Layth
102,2,95,They will never wish for it because of what their hands have done; and God is aware of the wicked.,Edip-Layth
103,2,96,"You will find them the most obsessive people regarding long life, as well as those who have set up partners. Each one of them wishes that he could live a thousand years. It will not change for him the retribution even if he lived that long; God is watchful over what you do.",Edip-Layth
104,2,97,"Say, ""Whoever is an enemy to Gabriel,"" who has sent it down into your heart by God's permission, authenticating what is already present, and a guide and good news for those who acknowledge.",Edip-Layth
105,2,98,"""Yes, whoever is an enemy to God and His controllers, and His messengers, and Gabriel, and Michael, then so God is the enemy of those who do not appreciate.""",Edip-Layth
106,2,99,We have sent down to you clear signs; only the evil ones would not appreciate them.,Edip-Layth
107,2,100,"Whenever they make a pledge, does a group of them break it? Alas, most of them do not acknowledge.",Edip-Layth
108,2,101,"When a messenger came to them from God, authenticating what was with them, a group of those who had already received the book placed God's book behind their backs as if they did not know.",Edip-Layth
109,2,102,"They followed what the devils recited regarding Solomon's kingship. Solomon did not reject, but it was the devils that rejected by teaching people magic and what was sent down on the two controllers in Babylon, Haroot and Maroot. They would not teach anyone until they would say, ""We are a test, so do not be unappreciative!"" Thus, they teach what can separate a person from his mate; but they cannot harm anyone except by God's permission. They learn what harms them and does not benefit them, and they have known that he who purchases such a thing has no place in the Hereafter. Miserable indeed is what they traded themselves with; if only they knew!",Edip-Layth
110,2,103,"Had they acknowledged and been aware, it would have brought them a reward from God which is far better if they knew!",Edip-Layth
111,2,104,"O you who acknowledge, do not say, ""Shepherd us,"" but say, ""Pay attention to us,"" and listen. For the ingrates is a painful retribution.",Edip-Layth
112,2,105,"Neither do those who have not appreciated among the people of the book, nor from among those who have set up partners, wish that any good comes down to you from your Lord. Nevertheless, God chooses with His mercy whom/whomever He wishes; and from God is the greatest favor.",Edip-Layth
113,2,106,"We do not duplicate a sign, or make it forgotten, unless We bring one which is like it or even greater. Did you not know that God is capable of all things?",Edip-Layth
114,2,107,"Did you not know that to God belongs the kingship of the heavens and earth, and that you do not have besides God any guardian or supporter?",Edip-Layth
115,2,108,"Or do you want to ask your messenger as Moses was asked before? Whoever replaces acknowledgement with rejection, has indeed strayed from the right path.",Edip-Layth
116,2,109,"Many of the people of the book have wished that they could return you to being unappreciative after your acknowledgement, out of envy from themselves after the truth was made clear to them. You shall forgive them and overlook it until God brings His will. God is capable of all things.",Edip-Layth
117,2,110,"Observe the Contact prayer, and contribute towards betterment, and what you bring forth of good for yourselves, you will find it with God. God sees what you do.",Edip-Layth
118,2,111,"They said, ""None shall enter paradise except those who are Jewish or Nazarenes;"" this is what they wish! say, ""Bring forth your proof if you are truthful.""",Edip-Layth
119,2,112,"No, whosoever peacefully surrenders himself to God, while being a good-doer; he will have his reward with his Lord. There will be no fear over them, nor will they grieve.",Edip-Layth
120,2,113,"The Jews said, ""The Nazarenes have no basis,"" and the Nazarenes said, ""The Jews have no basis,"" while they are both reciting the book! Similarly, those who do not know have said the same thing. God will judge between them on the day of Resurrection in what they disputed.",Edip-Layth
121,2,114,Who are more wicked than those who prohibit God's temples; so that His name not be mentioned in them; and they seek their destruction? It is they who should not be able to enter them except in fear; they will have humiliation in this world and in the Hereafter a painful retribution.,Edip-Layth
122,2,115,"To God belongs the east and the west, so wherever you turn, there is God's presence. God is Encompassing, Knowledgeable.",Edip-Layth
123,2,116,"They said, ""God has taken a son!"" Be He glorified. To Him is all that is in the heavens and in the earth, all are humbled to Him.",Edip-Layth
124,2,117,"Initiator of heavens and earth, when He decrees a command, He merely says to it, ""Be,"" and it is.",Edip-Layth
125,2,118,"Those who do not know said, ""If only God would speak to us, or a sign would come to us!"" The people before them have said similar things; their hearts are so similar! We have clarified the signs for a people who have conviction.",Edip-Layth
126,2,119,We have sent you with the truth as a bearer of good news and as a warner. You will not be questioned about the people of hell.,Edip-Layth
127,2,120,"Neither the Jews nor the Nazarenes will be pleased with you until you follow their creed. Say, ""The guidance is God's guidance."" If you follow their wishes after the knowledge has come to you, then none can help or protect you against God.",Edip-Layth
128,2,121,"Those whom We have given the book and they recite it truthfully the way it deserves to be recited; they acknowledge it. As for those who do not appreciate it, they are the losers.",Edip-Layth
129,2,122,"O Children of Israel, remember My blessings that I have bestowed upon you, and that I have preferred you to all the worlds.",Edip-Layth
130,2,123,"Beware of a day when no person can avail another person, nor will any amendment be accepted from it, nor will any intercession help it; they will not be supported.",Edip-Layth
131,2,124,"Abraham was tested by commands from His Lord, which he completed. He said, ""I will make you a leader for the people."" He said, ""Also from my progeny?"" He said, ""My pledge will not encompass the wicked.""",Edip-Layth
132,2,125,"We have made the sanctuary to be a model for the people and a security. Utilize the place of Abraham to reach out. We had entrusted to Abraham and Ishmael, ""You shall purify My sanctuary for those who visit, those who are devoted, and for those who kneel and prostrate.""",Edip-Layth
133,2,126,"Abraham said, ""My Lord, make this town secure, and provide for its inhabitants of the fruits for whoever acknowledges God and the Last day."" He said, ""As for he who does not appreciate, I will let him enjoy for a while, then I will force him to the retribution of the fire, what a miserable destiny!""",Edip-Layth
134,2,127,"As Abraham raised the foundations for the sanctuary with Ishmael, ""Our Lord accept this from us, You are the Hearer, the Knowledgeable.""",Edip-Layth
135,2,128,"""Our Lord, and let us peacefully surrender to You and from our progeny a nation peacefully surrendering to You, and show us our rites and forgive us; You are the Most Forgiving, the Compassionate.""",Edip-Layth
136,2,129,"""Our Lord, and send amongst them a messenger from among themselves, that he may recite to them Your signs and teach them the book and the wisdom, and purify them. You are the Noble, the Wise.""",Edip-Layth
137,2,130,"Who would abandon the creed of Abraham except one who fools himself? We have selected him in this world, and in the Hereafter, he is of the reformers.",Edip-Layth
138,2,131,"When his Lord said to him, ""Peacefully surrender,"" he said, ""I peacefully surrender to the Lord of the worlds.""",Edip-Layth
139,2,132,"Abraham enjoined his sons and Jacob, ""O my sons, God has selected the system for you, so do not die except as ones who have peacefully surrendered.""",Edip-Layth
140,2,133,"Or were you present when death came to Jacob and he told his sons, ""Who shall you serve after I am gone?"" They said, ""Your god, and the god of your fathers Abraham, and Ishmael, and Isaac; One god and to Him we peacefully surrender.""",Edip-Layth
141,2,134,"That was a nation that has passed away. To them is what they have earned, and to you is what you have earned; and you will not be asked regarding what they did.",Edip-Layth
142,2,135,"They said, ""Be Jews or Nazarenes so that you may be guided!"" Say, ""No, rather the creed of Abraham, monotheism; for he was not of those who set up partners.""",Edip-Layth
143,2,136,"Say, ""We acknowledge God and what was sent down to us and what was sent down to Abraham, Ishmael, Isaac, Jacob, the Patriarchs, what was given to Moses and Jesus, and what was given to the prophets from their Lord; we do not make a distinction between any of them and to Him we peacefully surrender.""",Edip-Layth
144,2,137,"So, if they acknowledge exactly as you have acknowledged, then they are guided; but if they turn away, then they are in opposition, and God will suffice you against them; He is the Hearer, the Knower.",Edip-Layth
145,2,138,Such is God's immersion. Whose immersion is better than of God? To Him we serve.,Edip-Layth
146,2,139,"Say, ""Do you debate with us regarding God? He is our Lord and your Lord, and we have our work and you have your work, and to Him we are devoted.""",Edip-Layth
147,2,140,"""Or do you say that Abraham and Ishmael and Isaac and Jacob and the Patriarchs were all Jewish or Nazarene?"" Say, ""Are you more knowledgeable or is God?"" Who is more wicked than one who conceals a testimony with him from God? God is not oblivious of what you do.",Edip-Layth
148,2,141,That was a nation that passed away; to them is what they earned and to you is what you have earned; you will not be asked about what they did.,Edip-Layth
149,2,142,"The foolish from amongst the people will say, ""What has turned them away from the focal point that they were on?"" Say, ""To God is the east and the west, He guides whomsoever He wishes to a straight path.""",Edip-Layth
150,2,143,"As such, We have made you a balanced/impartial nation so that you may be witnesses over the people, and that the messenger may be witness over you. We did not make the focal point that you came on except so that we know who follows the messenger from those who will turn on their heels. It was a big deal indeed except for those whom God had guided; God was not to waste your acknowledgement. God is Kind and Compassionate over the people.",Edip-Layth
151,2,144,"We see the shifting of your face towards the sky; We will thus set for you a focal point that will be pleasing to you, ""You shall set yourself towards the Restricted Temple; and wherever you may be, you shall all set yourselves towards it."" Those who have been given the book know it is the truth from their Lord. God is not oblivious of what you do.",Edip-Layth
152,2,145,"Even if you come to those who have been given the book with every sign, they will not follow your focal point, nor will you follow their focal point, nor will some of them even follow each other's focal point. If you were to follow their desires after the knowledge that has come to you, then you would be one of the wicked.",Edip-Layth
153,2,146,"Those to whom We have given the book know it as they know their own children, and a group of them hides the truth while they know.",Edip-Layth
154,2,147,The truth is from your Lord; so do not be one of those who doubt.,Edip-Layth
155,2,148,"To each is a direction that he will take, so you shall race towards good deeds. Wherever you may be, God will bring you all together. God is capable of all things.",Edip-Layth
156,2,149,"Regardless from where you start, you shall set yourself towards the Restricted Temple; it is the truth from your Lord; and God is not oblivious of what you do.",Edip-Layth
157,2,150,"Again, regardless from where you start, you shall set yourself towards the Restricted Temple. Wherever you may be, you shall set yourselves towards it; that the people will have no room for debate with you, except those of them who are wicked. You shall not fear them, but fear Me so that I may complete My blessings upon you and that you may be guided.",Edip-Layth
158,2,151,"As We have sent a messenger to you from amongst yourselves; they recite Our signs to you. Thereby he purifies you, teaches you the book and the wisdom, and teaches you what you did not know.you what you did not know.",Edip-Layth
159,2,152,"So remember Me that I may remember you, and be thankful to Me and do not become unappreciative.",Edip-Layth
160,2,153,"O you who have acknowledged, seek help through patience and the Contact prayer; God is with the patient ones.",Edip-Layth
161,2,154,"Do not say of those who are killed in the sake of God that they are dead; no, they are alive but you do not perceive.",Edip-Layth
162,2,155,"We will test you with some fear and hunger, and a shortage in money and lives and fruits. Give good news to those who are patient.",Edip-Layth
163,2,156,"The ones who, when afflicted with adversity, say, ""We are to God and to Him we will return.""",Edip-Layth
164,2,157,To these will be a bonding from their Lord and a mercy; they are the guided ones.,Edip-Layth
165,2,158,"The serenity and chivalry are amongst God's emblems. Therefore, whosoever makes Pilgrimage to the sanctuary, or is merely passing through, commits no error by moving between the two traits. Whoever volunteers for goodness; indeed God is Appreciative, Knowledgeable.",Edip-Layth
166,2,159,"Surely those who conceal what We have sent down to them which was clear, and the guidance, after God had made it clear in the book; these will be cursed by God and be cursed by those who curse;",Edip-Layth
167,2,160,"Except those who repent, reform and clarify; for those I will accept their repentance, for I am the One who accepts repentance, the Compassionate.",Edip-Layth
168,2,161,"Surely, those who have not appreciated and then died as ingrates; they will be cursed by God, and the controllers, and all the people.",Edip-Layth
169,2,162,"They will abide therein, where the retribution will not be lightened for them, nor will they be reprieved.",Edip-Layth
170,2,163,"Your god is but One god, there is no god but He, the Gracious the Compassionate.",Edip-Layth
171,2,164,"Surely, in the creation of heavens and earth, the succession of night and day, and the ships that sail in the sea for the benefit of people, and what God has sent down of water from the sky therewith He brings the earth back to life after it had died, and He sends forth from it every creature, and the movement of the winds and the clouds that have been designated between the earth and the sky are signs for a people that reason.",Edip-Layth
172,2,165,"Among the people are some who take other than God as equals to Him, they love them as they love God; but those who acknowledge love God more strongly; and when those who were wicked see the retribution, they will see that all power belongs to God, and that God is severe in retribution.",Edip-Layth
173,2,166,"When those who were followed will disown those who followed them, they will see the retribution; all means have abandoned them.",Edip-Layth
174,2,167,"Those who followed them said, ""If we only could have a chance to disown them as they have disowned us."" It is such that God will show them their works, which will be regretted by them; they will not leave the fire.",Edip-Layth
175,2,168,"O people, eat of what is in the earth as good and lawful, and do not follow the steps of the devil; he is to you a clear enemy.",Edip-Layth
176,2,169,"He only orders you evil and sin, and that you may say about God what you do not know.",Edip-Layth
177,2,170,"If they are told, ""Follow what God has sent down,"" they say, ""No, we will follow what we found our fathers doing!"" What if their fathers did not reason much and were not guided?",Edip-Layth
178,2,171,"The example of those who are unappreciative is like the one who repeats what he has heard of calls and shouts; deaf, dumb, and blind; they do not reason.",Edip-Layth
179,2,172,"O you who acknowledge, eat of the good things We have provided for you, and be thankful to God if it is Him you serve.",Edip-Layth
180,2,173,"He has only forbidden for you what is already dead, the blood, the meat of pig, and what was dedicated to other than God. Whoever finds himself forced out of need and without disobedience or animosity, there is no sin upon him. God is Forgiving, Compassionate.",Edip-Layth
181,2,174,"Surely, those who conceal what God has sent down of the book, and purchase with it a cheap price; they will not eat into their stomachs except the fire, and God will not speak to them on the day of Resurrection, nor will He purify them, and they will have a painful retribution.",Edip-Layth
182,2,175,"These are the ones who have purchased straying for guidance, and retribution for forgiveness. What made them patient towards the fire!",Edip-Layth
183,2,176,This is because God has sent down the book with truth; and those who have disputed in the book are in far opposition.,Edip-Layth
184,2,177,"Piety is not to turn your faces towards the east and the west, but piety is one who acknowledges God and the Last day, and the controllers, and the book, and the prophets, and he gives money out of love to the near relatives, and the orphans, and the needy and the wayfarer, and those who ask, and to free the slaves, and he observes the Contact prayer, and contributes towards betterment; and those who keep their pledges when they make a pledge, and those who are patient in the face of good and bad and during persecution. These are the ones who have been truthful, and they are the righteous.",Edip-Layth
185,2,178,"O you who acknowledge, equivalent execution has been decreed for you in the cases of killings: the free for the free, the slave for the slave, and the female for the female. Whoever is forgiven anything by his brother, then it is to be followed with good deeds and kindness towards him; that is alleviation from your Lord, and a mercy. Whoever transgresses after that, he will have a painful retribution.",Edip-Layth
186,2,179,"Through equivalent execution, you will be protecting life, O you who possess intelligence, that you may be righteous.",Edip-Layth
187,2,180,"It is decreed for you that if death should come to any of you, that it is best if he/she leaves a property, then a will should be for parents and relatives, according to recognized norms. This is due right for the righteous.",Edip-Layth
188,2,181,"Whoever alters it after having heard, the sin will be upon those who alter it. God is Hearer, Omniscient.",Edip-Layth
189,2,182,"If anyone fears deviation or sin from his beneficiary, then he does not commit sin by reconciling what is between them. God is Forgiving, Compassionate.",Edip-Layth
190,2,183,"O you who acknowledge, fasting is decreed for you as it was decreed for those before you that perhaps you may be righteous.",Edip-Layth
191,2,184,"A number of days. Whoever of you is ill or traveling, then the same number from different days; and as for those who can do so but with difficulty, they may redeem by feeding the needy. Whoever does good voluntarily, it is better for him. If you fast, it is better for you if you knew.",Edip-Layth
192,2,185,"The month of Ramadan, in which the Quran was sent down as a guide to the people and a clarification of the guidance and the criterion. Therefore, those of you who witness the month shall fast it. Whoever is ill or traveling, then the same number from different days. God wants to bring you ease and not to bring you hardship; and so that you may complete the count, and glorify God because He has guided you, that you may be thankful.",Edip-Layth
193,2,186,"If My servants ask you about Me, I am near answering the calls of those who call to Me. So let them respond to Me and acknowledge Me that they may be guided.",Edip-Layth
