sira,sure,ayet,metin,hoca
45,2,38,"Onlara şöyle dedik: ""Oradan hep birlikte inin![1] Tarafımdan size bir rehber gelirse,[2] rehberime uyanlarda ne korku olur ne de üzüntü çekerler.""",Süleymaniye Vakfı (Eski Baskı)
46,2,39,Yalan söyleyerek[1] ayetlerimizi görmezlikten gelenler ise cehennem ahalisidir. Onlar orada ölümsüz olarak kalacaklardır.,Süleymaniye Vakfı (Eski Baskı)
47,2,40,Ey İsrailoğulları! Size ettiğim iyilikleri aklınızdan çıkarmayın. Bana verdiğiniz sözü yerine getirin ki ben de size verdiğim sözü yerine getireyim.[1] Yalnız benden korkun.,Süleymaniye Vakfı (Eski Baskı)
48,2,41,Sizin yanınızda olanı (Tevrat'ı) onaylayıcı olarak indirdiğime (Kur'an'a) inanın. Onu görmezlikten gelenlerin ilki olmayın! Âyetlerimi geçici[1] bir bedele karşılık satmayın! Yalnız benden çekinerek kendinizi koruyun!,Süleymaniye Vakfı (Eski Baskı)
49,2,42,"Hakkı, batıl kılığına sokmayın;[1] hakkı bile bile gizlemeyin.",Süleymaniye Vakfı (Eski Baskı)
50,2,43,"Namazı düzgün ve sürekli kılın, zekatı verin; rüku edenlerle birlikte rüku edin![1].",Süleymaniye Vakfı (Eski Baskı)
51,2,44,"İnsanlara iyi olmayı emredip kendinizi unutuyorsunuz, öyle mi? Bir de Kitab'ı okuyorsunuz. Hiç aklınızı kullanmaz mısınız?",Süleymaniye Vakfı (Eski Baskı)
52,2,45,"Sabırlı[1] davranarak ve namaz kılarak yardım isteyin. Bu, Allah'a saygısı olanlardan başkasına ağır gelir.",Süleymaniye Vakfı (Eski Baskı)
53,2,46,"Saygılı olanlar, Sahipleriyle (Rableriyle) yüzleşeceklerini ve O'nun huzuruna çıkarılacaklarını anlayanlardır.[1]",Süleymaniye Vakfı (Eski Baskı)
54,2,47,Ey İsrailoğulları! Size ettiğim iyilikleri ve vaktiyle sizi çağdaşlarınıza tercih ettiğimi aklınızdan çıkarmayın.[1],Süleymaniye Vakfı (Eski Baskı)
55,2,48,"Öyle bir günden çekinip korunun ki o gün kimse kimsenin yerine ceza çekmeyecek, kimseden şefaat[1] kabul edilmeyecek, kimseden fidye alınmayacak ve kimseye yardım edilmeyecektir.",Süleymaniye Vakfı (Eski Baskı)
56,2,49,"Sizi Firavun hanedanından kurtarmıştık. Size en ağır cezayı vermeye çalışıyor, oğullarınızı öldürüyor, kadınlarınızı ise sağ bırakmak istiyorlardı. İşin içinde, Sahibiniz (Rabbiniz) olarak yaptığım[1] büyük bir imtihan vardı.",Süleymaniye Vakfı (Eski Baskı)
57,2,50,"Bir gün denizi ikiye ayırıp sizi kurtardık, Firavun hanedanını da gözünüzün önünde boğduk.",Süleymaniye Vakfı (Eski Baskı)
58,2,51,Musa ile kırk geceliğine sözleştiğimizde onun arkasından buzağıyı ilah edinmiştiniz;[1] yanlışlar içindeydiniz.,Süleymaniye Vakfı (Eski Baskı)
59,2,52,Ondan sonra da görevinizi yerine getirmeniz için sizi bağışlamıştık.[1],Süleymaniye Vakfı (Eski Baskı)
60,2,53,"Belki doğru yola gelirsiniz diye Musa'ya o kitabı, o furkanı[1] vermiştik.",Süleymaniye Vakfı (Eski Baskı)
61,2,54,"Musa halkına şöyle seslenmişti: ""Ey halkım! Buzağıyı ilah edinmekle kendinizi kötü duruma düşürdünüz, derhal sizi farklı farklı yaratana[1] yönelin (tevbe edin) de içinizdekini öldürün.[2] Sizi farklı özelliklerde yaratanın katında iyi olan budur."" Sonra Allah tevbenizi kabul etmişti. Tevbeleri kabul eden, iyiliği bol olan O'dur.",Süleymaniye Vakfı (Eski Baskı)
62,2,55,"Bir gün: ""Bak Musa! Allah'ı apaçık görene kadar sana güvenmeyeceğiz!"" demiştiniz. Bunun üzerine, o şiddetli gürültü sizi sarsmıştı da bakakalmıştınız.",Süleymaniye Vakfı (Eski Baskı)
63,2,56,Bayılmanızın[1] ardından yine de sizi kaldırmıştık ki görevinizi yerine getiresiniz.,Süleymaniye Vakfı (Eski Baskı)
64,2,57,"Bir de bulutları üzerinize gölgelik yapmış, kudret helvası ve bıldırcın indirmiş, ""Verdiğimiz rızıkların temiz ve lezzetli olanlarından yiyin."" demiştik. Onlar bize yanlış yapmadılar; yanlışı kendilerine yapıyorlardı.",Süleymaniye Vakfı (Eski Baskı)
65,2,58,"Bir gün şöyle demiştik: ""Şu şehre girin de beğendiğiniz yerden, çekinmeden[1] yiyin. Secde edip kapıdan girin ve ‘hıtta!' (günah yükümüzü kaldır!) deyin ki hatalarınızı bağışlayalım. Güzel davrananlara ikramımız olacaktır.""",Süleymaniye Vakfı (Eski Baskı)
66,2,59,"Yanlış yapanlar, sözü kendilerine söylenenden başkasıyla değiştirdiler. Biz de yanlış yapanlara, yoldan çıkmalarına karşılık, gökten bir azap indirdik.",Süleymaniye Vakfı (Eski Baskı)
67,2,60,"Bir gün Musa, halkı için su istedi. ""Değneğini şu taşa vur!"" dedik, oradan on iki pınar kaynadı. Her bölük, su içeceği yeri öğrendi. (Onlara:) ""Allah'ın verdiği rızıktan yiyin, için ama ortalığı birbirine katıp tabii düzeni bozmayın."" (dendi.)",Süleymaniye Vakfı (Eski Baskı)
68,2,61,"Bir ara şöyle demiştiniz: ""Musa! Tek çeşit yemeğe katlanamayacağız; Sahibine (Rabbine)yalvar da bize toprak ürünlerinden sebze, hıyar, sarımsak, mercimek ve soğan bitirsin!"" O da: ""Üstün olanı alt seviyede olanla değişmek mi istiyorsunuz?[1] İnin bir şehre, istediğiniz şeyler orada var!"" dedi. Başlarına sefillik ve çaresizlik çökmüş, Allah'ın öfkesiyle yıkılmışlardı. Öyle olmuştu; çünkü Allah'ın ayetlerini görmezlikten geliyor ve nebilerini[2] haksız yere öldürüyorlardı. Öyle olmuştu; çünkü isyana dalıyorlar ve aşırı gidiyorlardı.",Süleymaniye Vakfı (Eski Baskı)
69,2,62,"(Muhammed'e) inananlar ile Yahudi, Hıristiyan ve Sabiiler'den[1] Allah'a ve Ahiret gününe inanan ve iyi işler yapanların[2] ödülleri Sahipleri (Rableri) katındadır. Onların üzerinde korku olmaz, üzüntü de çekmezler[3].",Süleymaniye Vakfı (Eski Baskı)
70,2,63,"Bir gün üstünüze Tur'u[1] kaldırarak kesin söz almıştık: ""Size verdiğimize sıkı sarılın, onda olanı aklınızdan çıkarmayın ki kendinizi koruyabilesiniz!"" demiştik.",Süleymaniye Vakfı (Eski Baskı)
71,2,64,"Sonra bunun ardından yüz çevirmiştiniz. Eğer üzerinizde Allah'ın ikramı ve iyiliği olmasaydı, kaybedenlere karışır giderdiniz.",Süleymaniye Vakfı (Eski Baskı)
72,2,65,"İçinizden cumartesi yasağını çiğneyenleri elbette bilirsiniz. Onlara ""Aşağılık maymunlar gibi olun!"" demiştik.[1]",Süleymaniye Vakfı (Eski Baskı)
73,2,66,"Bunu, o gün yaşayanlara ve arkadan gelenlere ders ve müttakilere[1] öğüt olsun diye yapmıştık.",Süleymaniye Vakfı (Eski Baskı)
74,2,67,"Bir gün Musa halkına, ""Allah bir sığır kesmenizi emrediyor!"" dedi.[1] ""Sen bizimle eğleniyor musun!"" dediler. O da ""Kendini bilmez biri olmaktan, Allah'a sığınırım!"" dedi.",Süleymaniye Vakfı (Eski Baskı)
75,2,68,"""Bizim için Sahibine (Rabbine) sor, o nasıl bir şeydir, bize açıklasın!"" dediler. Dedi ki O, şöyle diyor: ‘Ne yaşlı ne körpe, ikisinin ortası bir sığır.' Haydi, emri yerine getirin!""",Süleymaniye Vakfı (Eski Baskı)
76,2,69,"""Bizim için Sahibine (Rabbine) sor, bize ne renk olduğunu da açıklasın!"" dediler. Musa dedi ki Rabbim şöyle diyor: ""O sarı bir sığırdır, sapsarı renkte, görenlere zevk verir.""",Süleymaniye Vakfı (Eski Baskı)
77,2,70,"""Bizim için Sahibine (Rabbine) bir daha sor, onun nasıl bir şey olduğunu iyice açıklasın! Bize göre o özellikler birçok sığırda var. Allah bulmamızı tercih ederse biz onu buluruz!"" dediler.",Süleymaniye Vakfı (Eski Baskı)
78,2,71,"Dedi ki Sahibim şöyle diyor: ""O bir boğadır;[1] ne koşulup toprağı sürmüş ne de ekin sulamıştır. Salmadır;[2] alacası da yoktur."" ""Şimdi tüm bilgiyi getirdin!"" dediler ve boğayı kestiler. Neredeyse emri yerine getirmeyeceklerdi.",Süleymaniye Vakfı (Eski Baskı)
79,2,72,Bir gün bir kişiyi öldürüp suçu birbirinize atmıştınız. Allah bütün gizlediklerinizi ortaya çıkaracaktır.,Süleymaniye Vakfı (Eski Baskı)
80,2,73,"""Ölenin vücudunun parçasını yerine koyun!"" demiştik. Allah ölülere, bu şekilde (parçaları birleştirerek) can verir.[1] Size ayetlerini gösterir ki aklınızı kullanasınız.",Süleymaniye Vakfı (Eski Baskı)
81,2,74,"Bütün bunların ardından yine de kalpleriniz katılaştı; artık onlar taş gibi, hatta daha da katıdır. Çünkü içinden ırmaklar fışkıran taşlar vardır. Çatlayıp içinden su çıkan hatta Allah korkusundan aşağı yuvarlanan taşlar da vardır. Yaptığınız hiçbir şey, Allah'a gizli kalmaz.",Süleymaniye Vakfı (Eski Baskı)
82,2,75,"Şimdi bunların size inanıp güvenmelerini mi bekliyorsunuz? İçlerinden birtakımı, Allah'ın sözünü dinler, akıllarına da yatar, sonra onu başka tarafa çekerler. Bunu, bile bile yaparlar.",Süleymaniye Vakfı (Eski Baskı)
83,2,76,"Allah'ın Kitabına inanıp güvenenlerle karşılaşınca ""Biz ona güveniriz!"" derler. Birbirleriyle baş başa kalınca da şöyle derler: ""Allah'ın size gösterdiği şeyi (o Kitabın doğruluğunu) ne diye onlara söylüyorsunuz? Sahibinizin (Rabbinizin) katında size karşı delil getirsinler diye mi? Hiç aklınızı çalıştırmaz mısınız?""[1]",Süleymaniye Vakfı (Eski Baskı)
84,2,77,"Bilmezler mi? Allah onların gizlediklerini de bilir, açığa vurduklarını da!",Süleymaniye Vakfı (Eski Baskı)
85,2,78,"Onların bir kısmı ümmidir;[1] o kitabı değil, onunla ilgili kurguları[2] bilir ve sadece tahmin yürütürler.",Süleymaniye Vakfı (Eski Baskı)
86,2,79,"Fakat elleriyle kitap yazan, sonra geçici[1] bir çıkar için ""Bu Allah katındandır!"" diyenlerin çekeceği var. Hem yazdıklarından dolayı çekecekleri var hem de kazandıklarından dolayı çekecekleri var[2]!",Süleymaniye Vakfı (Eski Baskı)
87,2,80,"""Ateş bize, sayılı birkaç gün dışında dokunmaz!"" derler. De ki ""Allah katından söz mü aldınız? Eğer öyleyse Allah sözünden dönmez. Yoksa Allah'ın adını kullanarak bilmediğiniz bir şeyi mi söylüyorsunuz?""",Süleymaniye Vakfı (Eski Baskı)
88,2,81,"Hayır! Kötülük yapan ve kötülüğe iyice batanlar Cehennem ahalisidirler,[1] orada ölümsüz olarak kalırlar.",Süleymaniye Vakfı (Eski Baskı)
89,2,82,Allah'a inanıp güvenen ve iyi işler yapanlar da Cennet ahalisidir. Onlar da orada ölümsüz olarak kalırlar.,Süleymaniye Vakfı (Eski Baskı)
90,2,83,"Bir gün İsrailoğulları'ndan ""Allah'tan başkasına kul olmayacaksınız; ananıza babanıza, yakınlarınıza, yetimlere ve çaresizlere[1] iyi davranacaksınız. İnsanlarla güzel konuşacak, namazı düzgün ve süreklı kılacak ve zekatı vereceksiniz."" diye söz almıştık. Sonra pek azı dışında hepsi yan çizerek sözlerinden dönmüşlerdi.[2]",Süleymaniye Vakfı (Eski Baskı)
91,2,84,"Bir gün sizden yine ""Birbirinizin kanını dökmeyeceksiniz, kendinizden olanları yurdunuzdan çıkarmayacaksınız!"" diye söz aldık. Bunu kabul etmiştiniz; siz de buna şahitsiniz.",Süleymaniye Vakfı (Eski Baskı)
92,2,85,"Artık siz öyle bir haldesiniz ki birbirinizi öldürüyor, içinizden birtakımını yurtlarından çıkarıyor, onlara yapılan kötülük ve düşmanlığa destek veriyorsunuz. Esir düştükleri haberi gelince de fidye verip kurtarıyorsunuz. Onları sürgün etmek size zaten haramdır. Şimdi siz, Kitabın bir bölümüne inanıyor, bir bölümünü görmezlikten mi geliyorsunuz? İçinizden bunu yapanın hak ettiği nedir? Şu hayatta perişanlıktan başkası mı? Böylelerine Kıyamet[1] gününde en şiddetli azap verilir. Yaptığınız hiçbir şey, Allah'a gizli kalmaz.",Süleymaniye Vakfı (Eski Baskı)
93,2,86,"İşte ahireti verip dünyayı alanlar o kimselerdir. Onların azapları hafifletilmez, yardım da görmezler.",Süleymaniye Vakfı (Eski Baskı)
94,2,87,"Musa'ya o kitabı vermiş, ardından da onun izinden giden elçiler göndermiştik. Meryem oğlu İsa'ya da açık belgeler (mucizeler) vermiş, onu Kutsal Ruh (Cebrail) ile güçlendirmiştik. Hoşunuza gitmeyen bir şeyle gelen her elçiye kafa mı tutmalıydınız? Kimini yalancı sayıp, kimini de öldürmeli miydiniz?",Süleymaniye Vakfı (Eski Baskı)
95,2,88,"""Bizim kalbimiz kapalı!"" dediler. Hayır, ayetleri görmezlikten gelmeleri sebebiyle Allah onları dışladı.[1] Artık pek azı inanır.",Süleymaniye Vakfı (Eski Baskı)
96,2,89,"Nihayet Allah katından, yanlarında olanı onaylayan kitap geldi. Önceleri kafirlere karşı önlerinin bu Kitapla açılmasını bekliyorlardı. Ama tanıdıkları[1] Kitap gelince onu görmezlikten geldiler. Allah'ın laneti (dışlaması) böylesi kafirleredir.",Süleymaniye Vakfı (Eski Baskı)
97,2,90,"Kendilerini ne kötü sattılar! Allah, seçtiği[1] bir kuluna iyilik edip Kitap indirdi diye, kıskançlıktan Allah'ın indirdiği her şeye kendilerini kapadılar. Başlarına gazap üstüne gazap geldi. O kafirlerin hak ettikleri, alçaltıcı bir azaptır.",Süleymaniye Vakfı (Eski Baskı)
98,2,91,"Onlara, ""Allah'ın indirdiğine inanıp güvenin!"" denince, ""Biz bize indirilene güveniriz!"" der, gerisini görmezlikten gelirler. Halbuki o, tümüyle gerçektir ve yanlarındakini onaylayıcı özelliktedir. De ki ""Kitabınıza inanıyordunuz da şimdiye kadar Allah'ın nebilerini ne diye öldürüyordunuz?""",Süleymaniye Vakfı (Eski Baskı)
99,2,92,"Musa size, apaçık belgelerle (mucizelerle) gelmişti. Yanınızdan ayrılmasının ardından buzağıyı ilah edinmiştiniz, yanlışlar içindeydiniz.",Süleymaniye Vakfı (Eski Baskı)
100,2,93,"Bir gün Tur'u tepenize kaldırarak[1] sizden kesin söz almış, ""Size verdiğimize sıkı sarılın ve dinleyin!"" demiştik. Siz de ""Dinledik ve sıkı sarıldık""[2] demiştiniz. Oysa ayetleri görmezlikten gelmeniz sebebiyle buzağı tutkusu içinize işlemişti[3]. De ki ""Kendinizi mümin sayıyorsanız, inancınız sizden ne kötü şey istiyor!""[4]",Süleymaniye Vakfı (Eski Baskı)
101,2,94,"De ki ""O son yurt (Cennet) Allah katında başka kimselere değil de yalnız size tahsis edilmişse ölümünüzü isteyin, iddianızda haklıysanız istersiniz!""",Süleymaniye Vakfı (Eski Baskı)
102,2,95,Elleriyle yaptıklarından ötürü ölümü asla isteyemezler. O zalimleri bilen Allah'tır.,Süleymaniye Vakfı (Eski Baskı)
103,2,96,"Kesin olarak göreceksin ki insanların içinde, yaşamaya en düşkün olanlar onlardır; müşriklerden bile! İsterler ki ömürleri bin sene olsun! O kadar ömür verilse bile bu, onları azaptan uzaklaştıracak değildir. Yaptıkları her şeyi gören Allah'tır.",Süleymaniye Vakfı (Eski Baskı)
104,2,97,"De ki ""Cebrail'e kim düşmanlık ederse bilsin ki öncekileri onaylayıcı bir rehber olan ve inanıp güvenenlere müjde veren bu kitabı o, senin kalbine Allah'ın izni ile indirmiştir.""",Süleymaniye Vakfı (Eski Baskı)
105,2,98,"Kim Allah'a, meleklerine, elçilerine, Cebrail'e ve Mikail'e düşman olursa, Allah da o kafirlere düşman olur.",Süleymaniye Vakfı (Eski Baskı)
106,2,99,"Sana, birbirini açıklayan ayetler[1] indirdik. Yoldan çıkmışlar dışında hiç kimse onları görmezlik edemez.",Süleymaniye Vakfı (Eski Baskı)
107,2,100,"Bunlar ne zaman bir anlaşma yapsalar, içlerinden birtakımı yükümlülüklerini üstünden atar; değil mi? Aslında bunların çoğu güveni kötüye kullanır.[1]",Süleymaniye Vakfı (Eski Baskı)
108,2,101,"Allah katından, yanlarındakini (Tevrat'ı) onaylayan bir Kitap[1] gelince, Kitap verilenlerden bir kısmı Allah'ın bu Kitabını, sanki hiç bilmiyorlarmış gibi kulak ardı ettiler.",Süleymaniye Vakfı (Eski Baskı)
109,2,102,"Sonra tuttular, Süleyman'ın iktidarı aleyhine şeytanların takip ettikleri yola girdiler. Süleyman kafir olmamıştı ama insanlara o büyülü (etkili) sözleri öğreten şeytanlar kafir olmuşlardı[1].[2] Harut ile Marut'un başına gelenlerin[3] Halbuki onlar: ""Biz yandık[4], sakın bunu göz ardı etme (kimseyi yakma)!"" demeden birine bir şey öğretmezlerdi. Bu ikisinden, kişi ile eşinin arasını ayıracak şeyler öğrenirlerdi, ama Allah'ın onayı olmadan kimseye zarar veremezlerdi. Bunlar (bu Yahudiler) de işlerine yaramayan, sadece zararı olan şeyi öğreniyorlar. İyi biliyorlar ki kendini o söze kaptıranın[5] ahirette eline bir şey geçmez. Kendilerini ne kötü satıyorlar! Keşke bunu bilseler!",Süleymaniye Vakfı (Eski Baskı)
110,2,103,"(Bu Yahudiler Kur'an'a) İnanıp güvenir ve korunurlarsa, Allah katından alacakları karşılık elbette iyi olur. Keşke bilseler!",Süleymaniye Vakfı (Eski Baskı)
111,2,104,"Müminler! ""Bizi güt!"" demeyin, ""Bizi gözet!""[1] deyin ve dinleyin. Kafirlere acıklı bir azap vardır.",Süleymaniye Vakfı (Eski Baskı)
112,2,105,"Ehl-i Kitap'tan[1] kafir olanlar, Sahibinizden (Rabbinizden) size hayırlı bir şey gelmesini istemezler. Müşrikler de öyledir. Allah, ikramını tercih ettiği kişilere yapar. Büyük ikram sahibi olan Allah'tır.",Süleymaniye Vakfı (Eski Baskı)
