sira,sure,ayet,metin,hoca
72,2,65,"Certainly you have knowledge of those among you who transgressed in (the matter of) the Sabbath. We said to them, ""Become apes, abased.""",Taqi Usmani
73,2,66,"Thus, We made it a deterrent for those around and (those who came) after them - and a lesson for the God-fearing.",Taqi Usmani
74,2,67,"When Mūsā said to his people, ""Allah commands you to slaughter a cow"", they said, “Are you making fun of us?” He said, “I seek refuge with Allah from being one of the ignorant.”",Taqi Usmani
75,2,68,"They said, ""Pray for us to your Lord that He makes it clear to us what sort (of cow) should she be."" He said, “He says she should be a cow neither too old, nor too young - of some middle age in between. Now, do what you are being asked to do.”",Taqi Usmani
76,2,69,"They said, ""Pray for us to your Lord that He makes it clear to us of what colour it should be."" He said: “He says that she should be a yellow cow, rich yellow in her colour that should please the onlookers.”",Taqi Usmani
77,2,70,"They said, ""Pray for us to your Lord that He makes it clear to us of what sort should she be, for this cow has made us confused and, if Allah wills, We shall certainly take the right course.""",Taqi Usmani
78,2,71,"He said, ""He says that it should be a cow which is not tractable for tilling the soil or in watering the fields, (and it should be) sound and without blemish."" They said, “Now, you have come up with the right description.” Then they slaughtered her, although it appeared that they would not do it.",Taqi Usmani
79,2,72,"And when you killed a man, and started putting the blame for it on one another, while Allah was to bring forth what you were holding back.",Taqi Usmani
80,2,73,"So, We said, ""Strike him with a part of it."" This is how Allah revives the dead; and He shows you His signs, so that you may understand.",Taqi Usmani
81,2,74,"When, even after that, your hearts were hardened, as if they were rocks, or still worse in hardness. For surely among the rocks there are some from which rivers gush forth, and there are others that crack open and water flows from them, and there are still others that fall down in fear of Allah. And Allah is not unaware of what you do.",Taqi Usmani
82,2,75,"(O Muslims) do you still fancy that they will believe you, although a group of them used to hear the word of Allah, and then, having understood it, used to distort it knowingly?",Taqi Usmani
83,2,76,"When they meet those who believe, they say, ""We believe."" But when some of them meet others in private, they say, “Do you tell them (the Muslims) what Allah has disclosed to you so that they may thereby argue against you before your Lord? Will you, then, not use reason?”",Taqi Usmani
84,2,77,Are they not aware that Allah knows what they conceal and what they reveal?,Taqi Usmani
85,2,78,"And some among them are illiterate who have no knowledge of the Book, but have some fancies and do nothing but conjecture.",Taqi Usmani
86,2,79,"So, woe to those who write the Book with their hands and then say, ""This is from Allah"", so that they may gain thereby a trifling price. Then, woe to them for what their hands have written, and woe to them for what they earn.",Taqi Usmani
87,2,80,"They say, ""The fire shall not touch us for more than a few days."" Say, “Have you taken a pledge from Allah, and Allah will not go against His promise? Or, do you say about Allah what you do not know?”",Taqi Usmani
88,2,81,"Why not? Those who commit evil and are besieged by their sins, those are people of the Fire - there they shall live forever.",Taqi Usmani
89,2,82,"As for those who believe, and do good deeds, they are the people of Paradise - there they will live forever.",Taqi Usmani
90,2,83,"(Remember) when We took a pledge from the children of Isrā’īl (Israel): ""You shall not worship anyone other than Allah; and you shall do good to the parents, and to near of kin, and to orphans and the needy. And say to the people what is good, and be steadfast in Salāh (prayer), and pay Zakāh ."" Then, you went back (on your word), all but a few among you, and you are used to turning away.",Taqi Usmani
91,2,84,"When We took a pledge from you: ""You shall not shed the blood of one another, and you shall not drive one another out of your homes."" Then you agreed, being yourselves the witnesses.",Taqi Usmani
92,2,85,"Yet, here you are, killing one another, and driving a group of your own people out of their homes, supporting each other against them in sin and aggression - and if they come to you as prisoners, you would ransom them, while their very expulsion was unlawful for you! Do you, then, believe in some parts of the Book, and disbelieve in others? So, what can be the punishment of those among you who do that, except disgrace in present life? And, on the Day of Judgement, they shall be turned to the most severe punishment. And Allah is not unaware of what you do.",Taqi Usmani
93,2,86,"Those are the ones who bought the worldly life at the cost of the Hereafter. So, punishment shall not be lightened for them, nor shall they be helped.",Taqi Usmani
94,2,87,"Indeed, We gave Mūsā the Book, and after him We sent messengers, one following the other; and We gave clear signs to ‘Īsā, the son of Maryam (Jesus, the son of Mary), and supported him with the Holy Spirit. Then, how is it that every time a prophet came to you with what does not meet your desires, you grew arrogant? So, you gave the lie to a group (of the messengers) and killed others.",Taqi Usmani
95,2,88,"And they said, ""Our hearts are veiled."" Rather, Allah has cast damnation upon them for their disbelief. So, they believe just in very little things",Taqi Usmani
96,2,89,"And when there came to them a Book from Allah, which confirms what was with them,- while earlier, they used to seek help against those who disbelieved, - yet when there came to them that which they did recognize, they denied it. So the curse of Allah is upon the disbelievers.",Taqi Usmani
97,2,90,"Vile is that for which they have sold out their selves: that they should deny what Allah has revealed, grudging that Allah should send down some of His bounty to whomsoever He wills from among His servants. So, they came out with wrath upon wrath. And for the unbelievers, there is humiliating punishment.",Taqi Usmani
98,2,91,"When it is said to them, ""Believe in what Allah has revealed,"" they say, “We believe in what has been revealed to us” - and they deny what is beyond it, whereas that is the truth which confirms what is with them. Say, “Why then have you been slaying the prophets of Allah earlier, if you were believers?”",Taqi Usmani
99,2,92,"And certainly Mūsā came to you with clear signs, then you adopted the calf (as god) after his departure (to the mount of Tūr) - and you were transgressors.",Taqi Usmani
100,2,93,"And when We took a pledge from you, and raised high the (mount of) Tūr above you: ""Hold fast to what We have given you, and listen""! They said, “We have heard and disobeyed.” And, on account of their denial, they were soaked with love for the calf in their hearts. Say: “Evil is that which your faith enjoins upon you, if you are believers.”",Taqi Usmani
101,2,94,"Say: ""If the Last Abode near Allah is purely for you, to the exclusion of all people, then make a wish for death, if you are true.""",Taqi Usmani
102,2,95,But they will never wish for it because of what their hands have sent ahead. Allah is All-Aware of the unjust.,Taqi Usmani
103,2,96,"You shall surely find them the more avid, for life than all other men - even more than the polytheists. Every one of them would love that his life is prolonged for one thousand years. But it will not take him away from punishment that his life is (so) prolonged, and Allah is watchful of what they do.",Taqi Usmani
104,2,97,"Say, if someone is an enemy to Jibra’īl (Gabriel) (it can by no means degrade him for) it is he who has brought it (the Qur’ān) down upon your heart by the permission of Allah, confirming what has been before it, and a guidance and good tidings to the believers.",Taqi Usmani
105,2,98,"If someone is an enemy to Allah, His angels, and His messengers, and to Jibra’īl (Gabriel) and Mīka’īl (Michael), then Allah is enemy to the disbelievers.",Taqi Usmani
106,2,99,And certainly We have revealed to you clear signs. And no one denies them except the sinful.,Taqi Usmani
107,2,100,"Would it always be that every time they enter into a pact, a group from among them should throw it aside? In fact, most of them do not believe.",Taqi Usmani
108,2,101,"And when a messenger from Allah came to them, confirming what was already with them, some from among the people of the Book threw the Book of Allah behind their backs, as if they did not know.",Taqi Usmani
109,2,102,"They followed what the devils used to recite in the reign of Sulaimān (Solomon); and it was not Sulaimān who became an infidel, but the devils did become infidels, teaching people magic, and what had been sent down to the two angels, Hārūt and Mārūt, in Babylon. And these two did not teach anyone without first having said (to him), ""We are but a trial, so do not go infidel."" Then, they used to learn from them that with which they could cause separation between a man and his wife. But they were not to bring harm through it to anyone without the will of Allah.They used to learn what harmed them and did no good to them; and they certainly knew that he who buys it has no share in the Hereafter. And, indeed, vile is the thing for which they sold themselves away. If only they knew!",Taqi Usmani
110,2,103,"And had they accepted the faith, and been God-fearing, the reward from Allah would have always been far better. If only they knew!",Taqi Usmani
111,2,104,"O you who believe, do not say Rā‘inā, but say UnZurnā, and listen, as there is a grievous punishment for the unbelievers.",Taqi Usmani
112,2,105,"Those who disbelieve from among the people of the Book and the idolaters do not like that any good should come to you from your Lord. But Allah chooses for His grace whomsoever He wills, and Allah is the Lord of great bounty.",Taqi Usmani
113,2,106,"Whenever We abrogate a verse or cause it to be forgotten, We bring one better than it or one equal to it. Do you not know that Allah is powerful over everything?",Taqi Usmani
114,2,107,"Do you not know that to Allah alone belongs the kingdom of the heavens and the earth? Other than Allah, you have neither a patron, nor a helper.",Taqi Usmani
115,2,108,"Or, do you rather want to question your Prophet as Mūsā was questioned earlier? And whoever takes infidelity in exchange for faith has certainly missed the straight path.",Taqi Usmani
116,2,109,"(O Muslims,) many among the people of the Book desire to turn you, after your accepting the faith, back into disbelievers - all out of envy on their part, even after the truth has become clear to them. So, forgive and overlook till Allah brings out His command. Certainly, Allah is powerful over everything.",Taqi Usmani
117,2,110,"And be steadfast in Salāh (prayer), and give Zakāh. Whatever good you send forth for yourselves, you will find it with Allah. Certainly, Allah is watchful of what you do.",Taqi Usmani
118,2,111,"They say that no one shall ever enter Paradise unless he is a Jew, or a Christian. These are their fancies. Say, ""Bring your proof, if you are truthful.""",Taqi Usmani
119,2,112,"Of course, whosoever submits his face to Allah, and is good in deeds, will have his reward with his Lord, and there shall be no fear for such people, nor shall they grieve.",Taqi Usmani
120,2,113,"The Jews say: ""The Christians have nothing to stand on"" and the Christians say “The Jews have nothing to stand on” while they both read the Book! Similarly, those who do not know have said like they (the Jews and the Christians) say. So, Allah will judge between them on the Day of Resurrection in what they used to dispute.",Taqi Usmani
121,2,114,"Who is more cruel than the one who prevents the mosques of Allah from His name being recited therein, and strives for their destruction? It was not for such men to enter them except in awe. For them there is disgrace in this world, and for them there is a mighty punishment in the other world.",Taqi Usmani
122,2,115,"To Allah belongs the East and the West. So, whichever way you turn, there is the Face of Allah. Indeed, Allah is All-Embracing, All-Knowing.",Taqi Usmani
123,2,116,"They say: ""Allah has got a son."" Pure is He. Instead, to Him belongs all that there is in the heavens and the earth. All stand obedient to Him.",Taqi Usmani
124,2,117,"(He is the) Originator of the heavens and the earth. When He decides a matter, He simply says to it: ""Be"", and it comes to be.",Taqi Usmani
125,2,118,"Those who do not know say: ""Why is it that Allah does not speak to us, nor does a sign come to us?"" So spoke those before them as these people do. Their hearts resemble each other. We have indeed made the signs clear for the people who have certitude.",Taqi Usmani
126,2,119,"Surely, We have sent you with the truth, as a bearer of good tidings, and a warner, and you will not be asked about the people of Hell.",Taqi Usmani
127,2,120,"The Jews will never be pleased with you, nor will the Christians, unless you follow their faith. Say: ""Guidance of Allah is, indeed, the guidance."" Were you to follow their desires despite the knowledge that has come to you, there shall be no friend for you against Allah, nor a helper.",Taqi Usmani
128,2,121,"Those to whom We have given the Book and they recite it observing the rights of its recitation - they are the ones who believe in it. And those who disbelieve in it, they are the losers.",Taqi Usmani
129,2,122,"O children of Isrā’īl (Israel), remember My blessing that I conferred upon you, and that I gave you excellence over the worlds.",Taqi Usmani
130,2,123,"And guard yourselves against a day when no one shall stand for anyone for anything, nor shall ransom be accepted from anyone, nor shall intercession be of benefit to him, nor shall any support be given to such people.",Taqi Usmani
131,2,124,"When his Lord put Ibrāhīm to a test with certain Words, and he fulfilled them, He said, ""I am going to make you an Imām for the people.""He said, “And from among my progeny?” He replied, “My promise does not extend to the unjust.”",Taqi Usmani
132,2,125,"When We made the House (Ka‘bah of Makkah) a frequented place for men, and a place of peace! Make from the Station of Ibrāhīm a place of prayer. We gave the (following directive) to Ibrāhīm and Ismā‘īl (Ishmael): ""Purify My House for those who are to circumambulate (make Tawāf) and those who stay in I‘tikāf, and those who bow down or prostrate themselves (in prayers).",Taqi Usmani
133,2,126,"(Recall) when Ibrāhīm said, ""My Lord, make this a city of peace, and provide its people with fruits - those of them who believe in Allah and the Last Day."" He (Allah) said, “As for the one who disbelieves, I shall let him enjoy a little, then I shall drag him to the punishment of the Fire. How evil an end it is!",Taqi Usmani
134,2,127,"When Ibrāhīm was raising up the foundations of the House, along with Ismā‘īl (Ishmael) (supplicating): ""Our Lord accept (this service) from us! Indeed, You - and You alone - are the All-Hearing, the All-Knowing!",Taqi Usmani
135,2,128,"Our Lord, make us both submissive to You, and (make) of our progeny as well, a people submissive to You and show us our ways of Pilgrimage and accept our repentance. Indeed, You - and You alone - are the Most-Relenting, the Very-Merciful.",Taqi Usmani
136,2,129,"And, our Lord, raise in their midst a Messenger from among them, who should recite to them Your verses, and teach them the Book and the wisdom, and cleanse them of all impurities. Indeed You, and You alone, are the All-Mighty, the All-Wise.""",Taqi Usmani
137,2,130,Who can turn away from the faith of Ibrāhīm except the one who has debased himself in folly? Indeed We have chosen him in this world. And he is certainly among the righteous in the Hereafter.,Taqi Usmani
138,2,131,"When his Lord said to him, ""Submit!"" He said, “I submit myself to the Lord of all the worlds.”",Taqi Usmani
139,2,132,"And Ibrāhīm exhorted the same to his sons, and so did Ya‘qūb (Jacob): ""My sons, Allah has certainly chosen for you the Faith. So, let not death overtake you but as Muslims.""",Taqi Usmani
140,2,133,"Is it that you were present when death approached Ya‘qūb, when he said to his sons: ""What will you worship after me""? They said, “We will worship your God and the God of your fathers, Ibrāhīm, Ismā‘īl (Ishmael) and IsHāq (Isaac), the one God, and to Him we submit ourselves.”",Taqi Usmani
141,2,134,"Those are a people who have passed away. For them is what they earned, and for you is what you earned. Nor shall you be questioned as to what they have been doing.",Taqi Usmani
142,2,135,"They said, ""Become Jews or Christians, and you will find the right path."" Say: “Instead, (we follow) the faith of Ibrāhīm, the upright, - and he was not one of those who associate partners with Allah.”",Taqi Usmani
143,2,136,"Say (O, Muslims): ""We believe in Allah, and in what has been revealed to us, and in what has been revealed to Ibrāhīm, Ismā‘īl (Ishmael), IsHāq (Isaac), Ya‘qūb and his children, and in what has been given to Mūsā and ‘Īsā (Jesus) and what has been given to the prophets from their Lord: We make no difference between any of them, and to Him we submit ourselves.""",Taqi Usmani
144,2,137,"So, if they believe in the same way as you believe, they will have certainly found the right path, and if they turn away, then the fact is that they are in antagonism. Then Allah will suffice you against them, and He is the All-Hearing, the All-Knowing.",Taqi Usmani
145,2,138,(We dye ourselves with) the colouring of Allah! For who is better in colouring than Allah? We are to worship none but Him.,Taqi Usmani
146,2,139,"Say: ""Would you argue with us about Allah, when He is our Lord as well as your Lord? For us our deeds, and for you your deeds! And we are faithful to Him.",Taqi Usmani
147,2,140,"Or, would you say that Ibrāhīm, Ismā‘īl, IsHāq, Ya‘qūb and their children were Jews or Christians?"" Say: ""Do you know better or does Allah?” Who can be more unjust than the one who conceals the testimony he has from Allah? Allah is not unaware of what you do.",Taqi Usmani
148,2,141,"Those are a people who have passed away. For them is what they earned, and for you is what you earned, and you shall not be questioned about what they have been doing.",Taqi Usmani
149,2,142,"The foolish among the people will say: ""What has turned them away from their Qiblah which they used to observe?"" Say: “To Allah belong the East and the West. He guides whom He wills to a straight path.”",Taqi Usmani
150,2,143,"In the same way We made you a moderate Ummah (community), so that you should be witnesses over the people, and the Messenger a witness to you.And We did not prescribe the Qiblah which you used to observe except to know the one who follows the Messenger as distinct from the one who turns on his heels. It was burdensome indeed, but not on those whom Allah guided. Allah will not allow your faith go to waste. Certainly Allah is very kind, very merciful to the people.",Taqi Usmani
151,2,144,"We have been seeing you turning your face to the heavens. So, We will certainly assign to you a Qiblah that you would like. Now, turn your face in the direction of the Sacred Mosque (Al-Masjid-ul-Harām), and (O Muslims), wherever you are, turn your faces in its direction. Even those who have been given the Book know well that it is the truth from their Lord, and Allah is not unaware of what they do.",Taqi Usmani
152,2,145,"Even if you bring every sign to those who have been given the Book, they would not follow your Qiblah, and you are not to follow their Qiblah, nor are they to follow each other’s Qiblah. If you were to follow their desires despite the knowledge that has come to you, you will then certainly be among the unjust.",Taqi Usmani
153,2,146,"Those whom We have given the Book recognize him (the Holy Prophet) as they recognize their own sons. In fact, a group of them conceals the truth, while they know (it).",Taqi Usmani
154,2,147,"The truth is from your Lord. So, never be among those who doubt (it).""",Taqi Usmani
155,2,148,"For everyone there is a direction to which he turns his face. Strive, then, to excel each other in good deeds. Wherever you are, Allah will bring you all together. Allah is certainly powerful over everything.",Taqi Usmani
156,2,149,"From wherever you set out, turn your face in the direction of the Sacred Mosque (Al-Masjid-ul-Harām). That, indeed, is the truth from your Lord, and Allah is not unaware of what you do.",Taqi Usmani
157,2,150,"And from wherever you set out, turn your face in the direction of the Sacred Mosque (Al-Masjid-ul-Harām), and (O Muslims), wherever you are, turn your faces in its direction, so that people should have no argument against you, except for those among them who are unjust,- do not fear them, but fear Me-, and so that I should perfect My blessings upon you, and that you may take the right path.",Taqi Usmani
158,2,151,"As also We have sent in your midst a messenger from among you, who recites to you Our verses, and purifies you, and teaches you the Book and the wisdom, and teaches you what you did not know.",Taqi Usmani
159,2,152,"So Remember Me, and I will remember you, and be thankful to Me, and be not ungrateful to Me.",Taqi Usmani
160,2,153,"O you who believe, seek help through patience and prayer. Surely, Allah is with those who are patient.",Taqi Usmani
161,2,154,"Do not say of those who are slain in the way of Allah that they are dead. Instead, they are alive, but you do not perceive.",Taqi Usmani
162,2,155,"Surely We will test you with a bit of fear and hunger, and loss in wealth and lives and fruits, and give good tidings to the patient.",Taqi Usmani
163,2,156,"who, when a suffering visits them, say: ""We certainly belong to Allah, and to Him we are bound to return.""",Taqi Usmani
164,2,157,"Those are the ones upon whom there are blessings from their Lord, and mercy as well; and those are the ones who are on the right path.",Taqi Usmani
165,2,158,"Indeed Safā and Marwah are among the marks of Allah.So whoever comes to the House for Hajj or performs ‘Umrah, there is no sin for him if he makes rounds between them; whoever comes up with good on his own, then Allah is Appreciating, All-Knowing.",Taqi Usmani
166,2,159,"Surely, those who conceal the clear signs and the guidance We have revealed, even after We have explained them for people in the Book, upon them Allah casts damnation, and they are cursed by all those who curse.",Taqi Usmani
167,2,160,"Yet, those who repent and correct and declare (what they used to conceal), their repentance is accepted by Me. I am the Most-Relenting, the Most-Merciful.",Taqi Usmani
168,2,161,"Indeed, those who disbelieved and died while they were disbelievers, upon them is the curse of Allah, and of angels, and of all human beings together,",Taqi Usmani
169,2,162,"in a way that they will remain in it forever. Neither the punishment will be lightened for them, nor will they be given respite.",Taqi Usmani
170,2,163,"Your god is one God: There is no god but He, the All-Merciful, the Very-Merciful.",Taqi Usmani
171,2,164,"Surely, in the creation of heavens and earth, and the alternation of night and day, and the ships that sail in the sea, carrying that which benefits men, and in the water Allah sent down from the sky, then revived with it the earth after it was dead, and in every creature He has scattered on it, and in turning of winds, and in the clouds employed to serve between heaven and earth, there are signs for those who have sense.",Taqi Usmani
172,2,165,"Among the people there are some who set up co-gods beside Allah whom they love like the love due to Allah. But those who believe are most firm in their love for Allah. Would that the unjust people could perceive - when they see the torment (i.e. any calamity in this world) - that all power belongs to Allah alone, and that Allah is severe in punishment!",Taqi Usmani
