sira,sure,ayet,metin,hoca
43,2,36,"Derken, şeytan ayaklarını oradan kaydırdı. Onları içinde bulundukları konumdan çıkardı. Bunun üzerine biz de, ""Birbirinize düşman olarak inin. Sizin için yeryüzünde belli bir süre barınak ve yararlanma vardır"" dedik.",Diyanet İşleri
44,2,37,"Derken, Adem (vahy yoluyla) Rabbinden birtakım kelimeler aldı, (onlarla amel edip Rabb'ine yalvardı. O da) bunun üzerine tövbesini kabul etti. Şüphesiz O, tövbeleri çok kabul edendir, çok bağışlayandır.",Diyanet İşleri
45,2,38,"""İnin oradan (cennetten) hepiniz. Tarafımdan size bir yol gösterici (peygamber) gelir de kim ona uyarsa, onlar için herhangi bir korku yoktur, onlar üzülmeyeceklerdir"" dedik.",Diyanet İşleri
46,2,39,"İnkar edenler ve ayetlerimizi yalanlayanlara gelince, işte bunlar cehennemliktir. Onlar orada ebedi kalacaklardır.",Diyanet İşleri
47,2,40,Ey İsrailoğulları! Size verdiğim nimeti hatırlayın. Bana verdiğiniz sözü yerine getirin ki ben de size verdiğim sözü yerine getireyim. Yalnız benden korkun.,Diyanet İşleri
48,2,41,Elinizdeki Tevrat'ı tasdik edici olarak indirdiğimize (Kur'an'a) iman edin. Onu inkar edenlerin ilki olmayın. Ayetlerimi az bir karşılığa değişmeyin ve bana karşı gelmekten sakının.,Diyanet İşleri
49,2,42,Hakkı batılla karıştırıp da bile bile hakkı gizlemeyin.,Diyanet İşleri
50,2,43,"Namazı kılın, zekatı verin. Rüku edenlerle birlikte siz de rüku edin.",Diyanet İşleri
51,2,44,"Siz Kitab'ı (Tevrat'ı) okuyup durduğunuz halde, kendinizi unutup başkalarına iyiliği mi emrediyorsunuz? (Yaptığınızın çirkinliğini) anlamıyor musunuz?",Diyanet İşleri
52,2,45,"Sabrederek ve namaz kılarak (Allah'tan) yardım dileyin. Şüphesiz namaz, Allah'a derinden saygı duyanlardan başkasına ağır gelir.",Diyanet İşleri
53,2,46,"Onlar, Rablerine kavuşacaklarını ve gerçekten O'na döneceklerini çok iyi bilirler.",Diyanet İşleri
54,2,47,Ey İsrailoğulları! Size verdiğim nimetimi ve (bir zamanlar) sizi cümle aleme üstün kıldığımı hatırlayın.,Diyanet İşleri
55,2,48,"Öyle bir günden sakının ki, o gün hiç kimse bir başkası adına bir şey ödeyemez. Hiçbir kimseden herhangi bir şefaat kabul olunmaz, fidye alınmaz. Onlara yardım da edilmez.",Diyanet İşleri
56,2,49,"Hani, sizi azabın en kötüsüne uğratan, kadınlarınızı sağ bırakıp, oğullarınızı boğazlayan Firavun ailesinden kurtarmıştık. Bunda, size Rabbinizden (gelen) büyük bir imtihan vardı.",Diyanet İşleri
57,2,50,"Hani, sizin için denizi yarmış, sizi kurtarmış, gözlerinizin önünde Firavun ailesini suda boğmuştuk.",Diyanet İşleri
58,2,51,"Hani, biz Musa ile kırk gece için sözleşmiştik. Sizler ise onun ardından (kendinize) zulmederek bir buzağıyı tanrı edinmiştiniz.",Diyanet İşleri
59,2,52,Sonra bunun ardından şükredesiniz diye sizi affetmiştik.,Diyanet İşleri
60,2,53,"Hani, doğru yolu tutasınız diye Musa'ya Kitab'ı (Tevrat'ı) ve Furkan'ı vermiştik.",Diyanet İşleri
61,2,54,"Musa, kavmine dedi ki: ""Ey kavmim! Sizler, buzağıyı ilah edinmekle kendinize yazık ettiniz. Gelin yaratıcınıza tövbe edin de nefislerinizi öldürün (kendinizi düzeltin). Bu, Yaratıcınız katında sizin için daha iyidir. Böylece Allah da onların tövbesini kabul etti. Çünkü O, tövbeleri çok kabul edendir, çok merhametlidir.""",Diyanet İşleri
62,2,55,"Hani siz, ""Ey Musa! Biz Allah'ı açıktan açığa görmedikçe sana asla inanmayız"" demiştiniz. Bunun üzerine siz bakıp dururken sizi yıldırım çarpmıştı.",Diyanet İşleri
63,2,56,"Sonra, şükredesiniz diye ölümünüzün ardından sizi tekrar dirilttik.",Diyanet İşleri
64,2,57,"Bulutu üstünüze gölge yaptık. Size, kudret helvası ile bıldırcın indirdik. ""Verdiğimiz rızıkların iyi ve güzel olanlarından yiyin"" (dedik). Onlar (verdiğimiz nimetlere nankörlük etmekle) bize zulmetmediler, fakat kendilerine zulmediyorlardı.",Diyanet İşleri
65,2,58,"Hani, ""Şu memlekete girin. Orada dilediğiniz gibi, bol bol yiyin. Kapısından eğilerek tevazu ile girin ve ""hıtta!"" (Ya Rabbi, bizi affet) deyin ki, biz de sizin hatalarınızı bağışlayalım. İyilik edenlere ise daha da fazlasını vereceğiz"" demiştik.",Diyanet İşleri
66,2,59,"Derken, onların içindeki zalimler, sözü kendilerine söylenenden başka şekle soktular. Biz de haktan ayrılmaları sebebiyle, o zalimlere gökten bir azap indirdik.",Diyanet İşleri
67,2,60,"Hani, Musa kavmi için su dilemişti. Biz de, ""Asanı kayaya vur"" demiştik, böylece kayadan on iki pınar fışkırmış, her boy kendi su alacağı pınarı bilmişti. ""Allah'ın rızkından yiyin, için. Yalnız, yeryüzünde bozgunculuk yaparak fesat çıkarmayın"" demiştik.",Diyanet İşleri
68,2,61,"Hani, ""Ey Musa! Biz bir çeşit yemeğe asla katlanamayız. O halde, bizim için Rabbine yalvar da, o bize yerden biten sebze, kabak, sarımsak, mercimek, soğan versin"" demiştiniz. O da size, ""İyi olanı düşük olanla değiştirmek mi istiyorsunuz? Öyle ise inin şehre! İstedikleriniz orada var"" demişti. Böylece zillet ve yoksulluk onları kapladı. Onlar, Allah'ın gazabına uğradılar. Bunun sebebi, onların; Allah'ın ayetlerini inkar ediyor, peygamberleri de haksız yere öldürüyor olmaları idi. Bütün bunların sebebi ise, isyan etmek ve aşırı gitmekte oluşlarıydı.",Diyanet İşleri
69,2,62,"Şüphesiz, inananlar (Müslümanlar) ile Yahudiler, Hıristiyanlar ve Sabiilerden (her bir grubun kendi şeriatında) ""Allah'a ve ahiret gününe inanan ve salih ameller işleyenler için Rableri katında mükafat vardır; onlar korkuya uğramayacaklar, mahzun da olmayacaklardır"" (diye hükmedilmiştir).",Diyanet İşleri
70,2,63,"Hani, (Tevrat ile amel edeceğinize dair) sizden sağlam bir söz almış, Tur dağını da tepenize dikmiş ve ""Sakınasınız diye, size verdiğimiz Kitab'ı sıkı tutun, onun içindekileri düşünün (gafil olmayın)"" demiştik.",Diyanet İşleri
71,2,64,"Bundan sonra yine yüz çevirdiniz. Allah'ın bol nimeti ve merhameti olmasaydı, herhalde ziyana uğrayanlardan olurdunuz.",Diyanet İşleri
72,2,65,"Şüphesiz siz, içinizden Cumartesi yasağını çiğneyenleri bilirsiniz. Biz onlara, ""Aşağılık maymunlar olun"" demiştik.",Diyanet İşleri
73,2,66,"Biz bunu, hem onu görenlere, hem de sonra geleceklere bir ibret ve Allah'a karşı gelmekten sakınanlara da bir öğüt kıldık.",Diyanet İşleri
74,2,67,"Hani Musa kavmine, ""Allah, size bir sığır kesmenizi emrediyor"" demişti. Onlar da, ""Sen bizimle eğleniyor musun?"" demişlerdi. Musa, ""Kendini bilmez cahillerden olmaktan Allah'a sığınırım"" demişti.",Diyanet İşleri
75,2,68,"""Bizim için Rabbine dua et de onun nasıl bir sığır olduğunu bize açıklasın."" dediler. Musa şöyle dedi: ""Rabbim diyor ki: O, ne yaşlı, ne körpe, ikisi arası bir sığırdır. Haydi, emrolunduğunuz işi yapın.""",Diyanet İşleri
76,2,69,"Onlar, ""Bizim için Rabbine dua et de, rengi neymiş? açıklasın"" dediler. Musa şöyle dedi: ""Rabbim diyor ki, o, sapsarı; rengi, bakanların içini açan bir sığırdır"" dedi.",Diyanet İşleri
77,2,70,"""Bizim için Rabbine dua et de onun nasıl bir sığır olduğunu bize açıklasın. Çünkü sığırlar, bizce, birbirlerine benzemektedir. Ama Allah dilerse elbet buluruz"" dediler.",Diyanet İşleri
78,2,71,"Musa şöyle dedi: ""Rabbim diyor ki; o, çift sürmek, ekin sulamak için boyunduruğa vurulmamış, kusursuz, hiç alacası olmayan bir sığırdır."" Onlar, ""İşte, şimdi tam doğrusunu bildirdin"" dediler. Nihayet o sığırı kestiler. Neredeyse bunu yapmayacaklardı.",Diyanet İşleri
79,2,72,"Hani, bir kimseyi öldürmüştünüz de suçu birbirinizin üstüne atmıştınız. Halbuki Allah, gizlemekte olduğunuzu ortaya çıkaracaktı.",Diyanet İşleri
80,2,73,"""Sığırın bir parçası ile öldürülene vurun"" dedik. (Denileni yaptılar ve ölü dirildi.) İşte, Allah ölüleri böyle diriltir, düşünesiniz diye mucizelerini de size böyle gösterir.",Diyanet İşleri
81,2,74,"Sonra bunun ardından kalpleriniz yine katılaştı; taş gibi, hatta daha katı oldu. Çünkü taş vardır ki, içinden ırmaklar fışkırır. Taş vardır ki yarılır da içinden sular çıkar. Taş da vardır ki, Allah korkusuyla (yerinden kopup) düşer. Allah, yaptıklarınızdan hiçbir zaman habersiz değildir.",Diyanet İşleri
82,2,75,"Şimdi, bunların size inanacaklarını mı umuyorsunuz? Oysa içlerinden birtakımı, Allah'ın kelamını dinler, iyice anladıktan sonra, onu bile bile tahrif ederlerdi.",Diyanet İşleri
83,2,76,"Onlar iman edenlerle karşılaşınca, ""İman ettik"" derler. Birbirleriyle baş başa kaldıklarında da şöyle derler: ""Rabbinizin huzurunda delil olarak kullanıp sizi sustursunlar diye mi, Allah'ın (Tevrat'ta) size bildirdiklerini onlara söylüyorsunuz? (Bu kadarcık şeye) akıl erdiremiyor musunuz?""",Diyanet İşleri
84,2,77,"Onlar bilmiyorlar mı ki, Allah onların gizli tuttuklarını da bilir, açığa vurduklarını da.",Diyanet İşleri
85,2,78,Bunların bir de ümmi takımı vardır; Kitab'ı (Tevrat'ı) bilmezler. Onların bütün bildikleri bir sürü kuruntulardır. Onlar sadece zanda bulunurlar.,Diyanet İşleri
86,2,79,"Vay o kimselere ki, elleriyle Kitab'ı yazarlar, sonra da onu az bir karşılığa değişmek için, ""Bu, Allah'ın katındandır"" derler. Vay ellerinin yazdıklarından ötürü onların haline! Vay kazandıklarından dolayı onların haline!",Diyanet İşleri
87,2,80,"Bir de dediler ki: ""Bize ateş, sayılı birkaç günden başka asla dokunmayacaktır."" Sen onlara de ki: ""Siz bunun için Allah'tan söz mü aldınız? -Eğer böyle ise, Allah verdiği sözden dönmez-. Yoksa siz Allah'a karşı bilemeyeceğiniz şeyleri mi söylüyorsunuz?""",Diyanet İşleri
88,2,81,"Evet, kötülük işleyip suçu benliğini kaplamış (ve böylece şirke düşmüş) olan kimseler var ya, işte onlar cehennemliklerdir. Onlar orada ebedi kalacaklardır.",Diyanet İşleri
89,2,82,İman edip salih ameller işleyenler ise cennetliklerdir. Onlar orada ebedi kalacaklardır.,Diyanet İşleri
90,2,83,"Hani, biz İsrailoğulları'ndan, ""Allah'tan başkasına ibadet etmeyeceksiniz, anne babaya, yakınlara, yetimlere, yoksullara iyilik edeceksiniz, herkese güzel sözler söyleyeceksiniz, namazı kılacaksınız, zekatı vereceksiniz"" diye söz almıştık. Sonra pek azınız hariç, yüz çevirerek sözünüzden döndünüz.",Diyanet İşleri
91,2,84,"Hani, ""Birbirinizin kanını dökmeyeceksiniz, birbirinizi yurtlarınızdan çıkarmayacaksınız"" diye de sizden kesin söz almıştık. Sonra bunu böylece kabul etmiştiniz. Kendiniz de buna hala şahitlik etmektesiniz.",Diyanet İşleri
92,2,85,"Ama siz, birbirinizi öldüren, içinizden bir kesime karşı kötülük ve zulümde yardımlaşarak; size haram olduğu halde onları yurtlarından çıkaran, size esir olarak geldiklerinde ise, fidye verip kendilerini kurtaran kimselersiniz. Yoksa siz Kitab'ın (Tevrat'ın) bir kısmına inanıp, bir kısmını inkar mı ediyorsunuz? Artık sizden bunu yapanın cezası, dünya hayatında rezil olmaktan başka bir şey değildir. Kıyamet gününde ise onlar azabın en şiddetlisine uğratılırlar. Çünkü Allah, yaptıklarınızdan habersiz değildir.",Diyanet İşleri
93,2,86,"Onlar, ahireti verip dünya hayatını satın alan kimselerdir. Artık bunlardan azap hiç hafifletilmez. Onlara yardım da edilmez.",Diyanet İşleri
94,2,87,"Andolsun, Musa'ya Kitab'ı (Tevrat'ı) verdik. Ondan sonra ard arda peygamberler gönderdik. Meryem oğlu İsa'ya mucizeler verdik. Onu Ruhu'l-Kudüs (Cebrail) ile destekledik. Size herhangi bir peygamber, hoşunuza gitmeyen bir şey getirdikçe, kibirlenip (onların) bir kısmını yalanlayıp bir kısmını da öldürmediniz mi?",Diyanet İşleri
95,2,88,"""Kalplerimiz muhafazalıdır"" dediler. Öyle değil. İnkarları sebebiyle Allah onları lanetlemiştir. Bu yüzden pek az iman ederler.",Diyanet İşleri
96,2,89,"Kendilerine ellerindekini (Tevrat'ı) tasdik eden bir kitap (Kur'an) gelince onu inkar ettiler. Oysa, daha önce (bu kitabı getirecek peygamber ile) inkarcılara (Arap müşriklerine) karşı yardım istiyorlardı. (Tevrat'tan) tanıyıp bildikleri (bu peygamber) kendilerine gelince ise onu inkar ettiler. Allah'ın laneti inkarcıların üzerine olsun.",Diyanet İşleri
97,2,90,"Karşılığında nefislerini sattıkları şeyi kıskançlıkları sebebiyle Allah'ın, kullarından dilediğine lütfuyla indirdiği vahyi inkar etmeleri ne kötüdür! Bu yüzden gazap üstüne gazaba uğradılar. İnkar edenlere alçaltıcı bir azap vardır.",Diyanet İşleri
98,2,91,"Onlara, ""Allah'ın indirdiğine (Kur'an'a) iman edin"" denilince, ""Biz sadece bize indirilene (Tevrat'a) inanırız"" deyip, ondan sonra geleni (Kur'an'ı) inkar ederler. Halbuki o, ellerinde bulunanı (Tevrat'ı) tasdik eden hak bir kitaptır. De ki: ""Eğer inanan kimseler idiyseniz, daha önce niçin Allah'ın peygamberlerini öldürüyordunuz?""",Diyanet İşleri
99,2,92,"Andolsun, Musa size açık mucizeler getirmişti de, arkasından sizler nefislerinize zulüm ederek buzağıyı ilah edinmiştiniz.",Diyanet İşleri
100,2,93,"Hani, Tur'u tepenize dikerek sizden söz almıştık, ""Size verdiğimiz Kitab'a sımsıkı sarılın; ona kulak verin"" demiştik. Onlar, ""Dinledik, karşı geldik"" demişlerdi. İnkarları yüzünden buzağı sevgisi onların kalplerine sindirilmişti. Onlara de ki: (Tevrat'a beslediğinizi iddia ettiğiniz) imanınızın size emrettiği şey ne kötüdür, eğer inanan kimselerseniz!",Diyanet İşleri
101,2,94,"De ki: ""Eğer (iddia ettiğiniz gibi) Allah katındaki ahiret yurdu (cennet) diğer insanlar için değil de, yalnız sizinse ve doğru söyleyenler iseniz haydi ölümü temenni edin!""",Diyanet İşleri
102,2,95,"Fakat kendi elleriyle önceden yaptıkları işler yüzünden ölümü hiçbir zaman temenni edemezler. Allah, o zalimleri hakkıyla bilendir.",Diyanet İşleri
103,2,96,"Andolsun, sen onların, yaşamaya, bütün insanlardan; hatta Allah'a ortak koşanlardan bile daha düşkün olduklarını görürsün. Onların her biri bin yıl yaşamak ister. Halbuki uzun yaşamak, onları azaptan kurtaracak değildir. Allah, onların bütün işlediklerini görür.",Diyanet İşleri
104,2,97,"De ki: ""Her kim Cebrail'e düşman ise, bilsin ki o, Allah'ın izni ile Kur'an'ı; önceki kitapları doğrulayıcı, mü'minler için de bir hidayet rehberi ve müjde verici olarak senin kalbine indirmiştir.""",Diyanet İşleri
105,2,98,"Her kim Allah'a, meleklerine, peygamberlerine, Cebrail'e ve Mikail'e düşman olursa bilsin ki, Allah da inkar edenlerin düşmanıdır.",Diyanet İşleri
106,2,99,"Andolsun, biz sana apaçık ayetler indirdik. Bunları ancak fasıklar inkar eder.",Diyanet İşleri
107,2,100,"Onlar ne zaman bir antlaşma yaptılarsa, içlerinden birtakımı o antlaşmayı bozmadı mı? Zaten onların çoğu iman etmez.",Diyanet İşleri
108,2,101,"Onlara, Allah katından ellerinde bulunan Kitab'ı (Tevrat'ı) doğrulayıcı bir peygamber gelince, kendilerine kitap verilenlerden bir kısmı, sanki bilmiyorlarmış gibi Allah'ın Kitab'ını (Tevrat'ı) arkalarına attılar.",Diyanet İşleri
109,2,102,"""Süleyman'ın hükümranlığı hakkında şeytanların (ve şeytan tıynetli insanların) uydurdukları yalanların ardına düştüler. Oysa Süleyman (büyü yaparak) küfre girmedi. Fakat şeytanlar, insanlara sihri ve (özellikle de) Babil'deki Harut ve Marut adlı iki meleğe ilham edilen (sihr)i öğretmek suretiyle küfre girdiler. Halbuki o iki melek, ""Biz ancak imtihan için gönderilmiş birer meleğiz. (Sihri caiz görüp de) sakın küfre girme"" demedikçe, kimseye (sihir) öğretmiyorlardı. Böylece (insanlar) onlardan kişi ile karısını birbirinden ayıracakları sihri öğreniyorlardı. Halbuki onlar, Allah'ın izni olmadıkça o sihirle hiç kimseye zarar veremezlerdi. (Onlar böyle yaparak) kendilerine zarar veren, fayda getirmeyen şeyleri öğreniyorlardı. Andolsun, onu satın alanın ahirette bir nasibi olmadığını biliyorlardı. Kendilerini karşılığında sattıkları şey ne kötüdür! Keşke bilselerdi!",Diyanet İşleri
110,2,103,"Eğer onlar iman edip Allah'ın emirlerine karşı gelmekten sakınmış olsalardı, Allah katında kazanacakları sevap kendileri için daha hayırlı olacaktı. Keşke bilselerdi!",Diyanet İşleri
111,2,104,"Ey iman edenler! ""Ra'ina (bizi gözet)"" demeyin, ""unzurna (bize bak)"" deyin ve dinleyin. Kafirler için acıklı bir azap vardır.",Diyanet İşleri
112,2,105,"Ne Kitab ehlinden inkar edenler ve ne de Allah'a ortak koşanlar, Rabbinizden size bir iyilik gelmesini isterler. Oysa Allah, rahmetini dilediğine tahsis eder. Allah, büyük lütuf sahibidir.",Diyanet İşleri
113,2,106,"Biz herhangi bir ayetin hükmünü yürürlükten kaldırır veya onu unutturur (ya da ertelersek), yerine daha hayırlısını veya mislini getiririz. Allah'ın gücünün her şeye hakkıyla yettiğini bilmez misin?",Diyanet İşleri
114,2,107,"Bilmez misin ki, göklerin ve yerin hükümranlığı Allah'ındır. Sizin için Allah'tan başka ne bir dost, ne de bir yardımcı vardır.",Diyanet İşleri
115,2,108,"Yoksa daha önce Musa'nın sorguya çekildiği gibi, siz de peygamberinizi sorguya çekmek mi istiyorsunuz? Her kim imanı küfre değişirse, o artık doğru yoldan sapmış olur.",Diyanet İşleri
116,2,109,"Kitap ehlinden birçoğu, hak kendilerine belirdikten sonra dahi, içlerindeki kıskançlıktan ötürü sizi, imanınızdan sonra küfre döndürmek isterler. Siz şimdilik, Allah onlar hakkındaki emrini getirinceye kadar affedin, hoşgörün. Şüphesiz Allah, gücü her şeye hakkıyla yetendir.",Diyanet İşleri
117,2,110,"Namazı dosdoğru kılın, zekatı verin. Kendiniz için her ne iyilik işlemiş olursanız, Allah katında onu bulursunuz. Şüphesiz Allah bütün yaptıklarınızı görür.",Diyanet İşleri
118,2,111,"Bir de; ""Yahudi ve Hıristiyanlardan başkası Cennet'e girmeyecek"" dediler. Bu, onların kuruntuları! De ki: ""Eğer doğru söyleyenler iseniz (iddianızı ispat edecek) delilinizi getirin.""",Diyanet İşleri
119,2,112,"Hayır, öyle değil! Kim ""ihsan"" derecesine yükselerek özünü Allah'a teslim ederse, onun mükafatı Rabbinin katındadır. Artık onlara korku yoktur, onlar üzülmeyeceklerdir.",Diyanet İşleri
