sira,sure,ayet,metin,hoca
28,2,21,Ey insanlar! O sizi ve sizden evvelkileri yaratmış olan rabbinize kulluk ve ibadet ediniz ki korunup müttekilerden olasınız,Elmalılı Hamdi Yazır
29,2,22,"O öyle bir lutufkar ki sizin için yeri bir döşek yaptı, semayı bir bina ve sizin için semadan bir su indirdi de onunla türlü mahsullerden size bir rızk çıkardı, sizde artık bilecek halde iken tutupta Allah'a menendler koşmayın",Elmalılı Hamdi Yazır
30,2,23,"ve eğer kulumuza ceste ceste indirdiğimiz kur'andan şüphede iseniz haydi onun ayarından bir sure meydana getirin ve Allahtan başka güvendiklerinizin hepsini çağırın, eğer sadıksanız bunu yapın",Elmalılı Hamdi Yazır
31,2,24,"yok yapamazsanız -ki hiç bir zaman yapamıyacaksınız- o halde çırası insanlarla taşlar olan o ateşten sakının, o kafirler için hazırlandı",Elmalılı Hamdi Yazır
32,2,25,"iman edip salih ameller işliyenlere ise müjdele: Kendileri için altından ırmaklar akar cennetler var, onlardan: hangi bir semereden bir rızk rızıklandıkça onlar, her def'asında ""ha! bu bizim önceden merzuk olduğumuz"" diyecekler ve ona öyle müteşabih olarak sunulacaklar, kendileri için orada pak, çok pak zevceler de var, hem onlar orada ebedi kalacaklar",Elmalılı Hamdi Yazır
33,2,26,"Bilmeli ki Allah bir sivrisineği hatta daha üstününü bir mesel yapmaktan sıkılmaz, iman edenler bilirler ki o şüphesiz hakdır, rablarındandır, amma küfre saplananlar Allah böyle bir mesel ile ne murad etmiş? derler, evet Allah onunla bir çoklarını şaşırtır, yine onunla bir çoklarını yola getirir, hem onunla ancak o fasıkları şaşırtır",Elmalılı Hamdi Yazır
34,2,27,"ki Allahın ahdini misak ile bağlandıktan sonra bozarlar, Allahın vaslını emrettiğini kat'ederler ve yer yüzünde fesad yaparlar, işte bunlar hep o husrana düşenlerdir",Elmalılı Hamdi Yazır
35,2,28,Allaha nasıl küfr ediyorsunuz ki ölü idiniz sizleri diriltti. Sonra sizleri yine öldürecek sonra sizleri yine diriltecek. Sonra da döndürülüp ona götürüleceksiniz,Elmalılı Hamdi Yazır
36,2,29,"O, o halikdir ki yerde ne varsa hepsini sizin için yarattı. Sonra Semaya inayet buyurdu da onları yedi sema halinde nizamına koydu o her şey'i bilir bir alimdir",Elmalılı Hamdi Yazır
37,2,30,"Ve düşün ki rabbin melaikeye ""Ben Yerde muhakkak bir halife yapacağım"" dediği vakıt ""A!.. Orada fesat edecek ve kanlar dökecek bir mahluk mu yaratacaksın?. biz hamdinle tesbih ve seni takdis edip dururken"" dediler. ""Her halde ben sizin bilemiyeceğiniz şeyler bilirim"" buyurdu",Elmalılı Hamdi Yazır
38,2,31,"Ve Ademe bütün esmayı ta'lim eyledi, sonra o alemini melaikeye gösterip ""Haydin davanızda sadıksanız bana şunları isimleriyle haber verin"" buyurdu",Elmalılı Hamdi Yazır
39,2,32,"Subhansın Yarab! Bizim için senin bize bildirdiğinden başka ilim ne mümkin, o alim, hakim sen, şüphesiz sensin"" dediler",Elmalılı Hamdi Yazır
40,2,33,"Ey Adem bunlara onları isimleriyle haber ver buyurdu. Bu emir üzerine Adem onlara isimleriyle onları haber veriverince de buyurdu ki demedim mi size Ben her halde Semavüt-ü Arzın gaybini bilirim, ve biliyorum ne izhar ediyorsunuz da ne ketmeyliyordunuz",Elmalılı Hamdi Yazır
41,2,34,"Ve o vakit melaikeye ""Adem için secde edin"" dedik, derhal secde ettiler, ancak İblis dayattı, kibrine yediremedi, zaten kafirlerden idi",Elmalılı Hamdi Yazır
42,2,35,"ve dedik ki ""ya Adem sen ve zevcen Cenneti mesken edin, ikiniz de ondan dilediğiniz yerde bol bol yeyin, fakat şu ağaca yaklaşmayın ki haddi aşan zalimlerden olmayasınız",Elmalılı Hamdi Yazır
43,2,36,"Bunun üzerine Şeytan onları oradan kaydırdı, ikisini de bulundukları naz-ü naimden çıkardı, biz de haydi dedik bazınız bazınıza düşman olarak inin ve size yerde bir zamana kadar bir karar ve bir nasip alma var",Elmalılı Hamdi Yazır
44,2,37,"derken Adem rabbından bir takım kelimeler telakkı etti yalvardı, o da tevbesini kabul buyurup ona yine baktı, Filhakika odur ancak öyle tevvab öyle rahim",Elmalılı Hamdi Yazır
45,2,38,"Dedik: İnin oradan hepiniz, sonra benden size ne zaman bir hidayetci gelir de kim o hidayetcimin izince giderse onlara bir korku yoktur ve mahzun olacaklar onlar değildir",Elmalılı Hamdi Yazır
46,2,39,"Küfre saplananlar ve ayetlerimize yalan diyenler ise işte bunlar ateş arkadaşlarıdır, onlar orda muhalled kalacaklardır",Elmalılı Hamdi Yazır
47,2,40,"Ey İsrail oğulları! size in'am ettiğim nimetimi hatırlayın ve ahdime vefa edin ki ahdinize vefa edeyim, ve benden korkun artık benden",Elmalılı Hamdi Yazır
48,2,41,"ve beraberinizdekini musaddık olarak indirdiğim Kur'ana iman edin, ona inanmıyanların birincisi olmayın, benim ayetlerimi bir kaç paraya değişmeyin, ve benden sakının artık benden",Elmalılı Hamdi Yazır
49,2,42,hakkı batılla bulayıp da bile bile hakkı gizlemeyin,Elmalılı Hamdi Yazır
50,2,43,"hem namazı dürüst kılın ve zekatı verin, rüku edenlerle birlikte siz de rüku edin",Elmalılı Hamdi Yazır
51,2,44,"nasa iyilik emreder de kendinizi unutur musunuz? Halbuki kitap okuyorsunuz, artık akıl etmez misiniz",Elmalılı Hamdi Yazır
52,2,45,"bir de sabır ile salat ile yardım isteyin, gerçi bu ağır gelir, fakat saygılı kimselere değil",Elmalılı Hamdi Yazır
53,2,46,"onlar ki kendilerini hakikaten rablerine kavuşuyor ve hakikaten ona rücu ediyor sayarlar, böyle bir huşu ile kılarlar",Elmalılı Hamdi Yazır
54,2,47,Ey İsrail oğulları! size in'am ettiğim nimeti ve vaktile sizi alemlerin üstüne geçirdiğimi hatırlayın,Elmalılı Hamdi Yazır
55,2,48,"Ve öyle bir günden korunun ki kimse kimseden bir şey ödeyemez, kimseden şefaat de kabul edilmez, kimseden fidye de alınmaz, hem onlar kurtarılacak da değillerdir.",Elmalılı Hamdi Yazır
56,2,49,"Hem hatırlayın ki bir vakit sizi Ali Firavnden kurtardık, sizi azabın kötüsüne peyleyorlardı; oğullarınızı boğazlıyorlar ve kızlarınızı diri tutmak istiyorlardı ve bunda size rabbınız tarafından büyük bir imtihan vardı",Elmalılı Hamdi Yazır
57,2,50,"Ve bir vakit sizin sebebinize denizi yardık, sizi necata çıkardık da Ali Fir'avni garkettik sizler bakıp duruyordunuz",Elmalılı Hamdi Yazır
58,2,51,"Ve bir vakit Musaya kırk geceye vad verdik, sonra siz onun arkasından danaya tutuldunuz zulmediyordunuz",Elmalılı Hamdi Yazır
59,2,52,"sonra bunun arkasından da sizden afvettik, gerekti ki şükredecektiniz",Elmalılı Hamdi Yazır
60,2,53,"Ve bir vakit Musaya o kitabı ve fürkanı verdik, gerekti ki doğru gidecektiniz",Elmalılı Hamdi Yazır
61,2,54,"Ve bir vakit Musa kavmine dedi ki: ""Ey kavmim cidden siz o danaya tutulmanızla kendinize zulmettiniz gelin barinize dönün, tevbe edin de nefislerinizi öldürün, böyle yapmanız bariniz yanında sizin için hayırlıdır"" bu suretle tevbenizi kabul buyurdu. Filhakika o, öyle tevvab öyle rahimdir",Elmalılı Hamdi Yazır
62,2,55,"Ve bir vakit ""ya Musa, dediniz: Biz Allahı aşikare görmedikçe senin sözünle asla inanmıyacağız"" bunun üzerine sizi o saıka yakalayıverdi bakınıp duruyordunuz",Elmalılı Hamdi Yazır
63,2,56,sonra sizi şükredesiniz diye ba's badelmevte mazhar ettik,Elmalılı Hamdi Yazır
64,2,57,"Ve üstünüze o bulutu gölgelik çekdik, ve ""size kısmet ettiğimiz hoş rızıklardan yeyin"" diye üzerinize hem kudret helvası, hem bıldırcın indirdik, zulmü, bize etmediler lakin kendilerine ediyorlardı.",Elmalılı Hamdi Yazır
65,2,58,"Ve bir vakit ""şu şehre girin de ni'metlerinden dilediğiniz veçhile bol bol yeyin ve secdeler ederek kapıya girin ve ""hıtta"" deyin ki size hatı'elerinizi mağfiret ediverelim, muhsinlere ise daha artıracağız"" dedik",Elmalılı Hamdi Yazır
66,2,59,"derken o zulmedenler sözü değiştirdiler, kendilerine söylenildiğinden başka bir şekle koydular, biz de o zalimlere fısk işledikleri için gökten bir murdar azap indirdik",Elmalılı Hamdi Yazır
67,2,60,"Ve bir vakit Musa, kavmi için su dilemişti, biz de asan ile taşa vur demiştik, onun üzerine ondan on iki pınar fışkırdı, her kısım insanlar kendi su alacağı menbaı bildi, Allahın rızkından yeyin, için de müfsitlik ederek yer yüzünü fesada vermeyin",Elmalılı Hamdi Yazır
68,2,61,"Ve bir vakit ""ya Musa biz bir türlü yemeğe kabil değil katlanamıyacağız, artık bizim için rabbine dua et, bize Arzın yetiştirdiği şeylerden: Sebzesinden, kabağından, sarmısağından, mercimeğinden, soğanından çıkarsın"" dediniz, ya: O hayırlı olanı o daha aşağı olanla değişmek mi istiyorsunuz? Bir kasabaya inin o vakit size istediğiniz var"" dedi, üzerlerine de zillet ve meskenet binası kuruldu ve nihayet Allahdan bir gadaba değdiler, evet öyle: Çünkü Allahın ayetlerine küfrediyorlar ve haksızlıkla Peygamberleri öldürüyorlardı, evet öyle: Çünkü isyana daldılar ve aşırı gidiyorlardı",Elmalılı Hamdi Yazır
69,2,62,"Şüphe yok ki iman edenler ve Yehudiler, Nasraniler, Sabiiler bunlardan her kim Allaha ve Ahıret gününe hakikaten iman eder ve salih bir amel işlerse elbette bunların Rableri yanında ecirleri vardır, bunlara bir korku yoktur ve bunlar mahzun olacak değillerdir",Elmalılı Hamdi Yazır
70,2,63,"Bir vakit de misakınızı almıştık, ve Turu üstünüze kaldırıp demiştik ki verdiğimiz kitabı kuvvetle tutun ve içindekinden gafil olmayın, gerek ki korunursunuz",Elmalılı Hamdi Yazır
71,2,64,"sonra onun arkasından yüz çevirdiniz, eğer üzerinize Allahın fazl-ü rahmeti olmasa idi her halde hüsrana düşenlerden olurdunuz",Elmalılı Hamdi Yazır
72,2,65,içinizden sebt -istirahat- günü tecavüz edenleri elbette bilirsiniz biz onlara sefil maymunlar olun dedik,Elmalılı Hamdi Yazır
73,2,66,ve bu ukubeti önündekilere ve arkasındakilere bir dersi ibret ve korunacaklara bir va'z-u nasıhat olmak üzere yaptık.,Elmalılı Hamdi Yazır
74,2,67,"Bir vakit de Musa kavmine demişti: Allah size bir bakare boğazlamanızı emrediyor, ay dediler: Bizi eğlence yerine mi koyuyorsun? Dedi: Allaha sığınırım öyle cahillere katılmaktan",Elmalılı Hamdi Yazır
75,2,68,"dediler; bizim için rabbine dua et nedir o? Bize beyan etsin, dedi: Rabbim şöyle buyuruyor: Bir bakare ki ne farımış ne bakir, ikisi ortası bir dinç, haydi emrolunduğunuz işi yapın",Elmalılı Hamdi Yazır
76,2,69,"bizim için dediler: Rabbine dua et, rengi ne imiş bize beyan etsin, Rabbim, dedi, Şöyle buyuruyor: Bir bakare ki sapsarı, rengi bakanlara sürur verir",Elmalılı Hamdi Yazır
77,2,70,"dediler: Bizim için rabbine dua et nedir o bize beyan etsin, çünkü o bakare bize müteşabih geldi, Maamafih Allah dilerse elbette buluruz",Elmalılı Hamdi Yazır
78,2,71,"Rabbim, dedi: Şöyle buyuruyor: Bir bakare ki ne koşulur arazi sürer ne de ekin sular, salma, hiç alacası yok, işte dediler, şimdi hak ile geldin, bunun üzerine o bakareyı boğazladılar, ki az kaldı yapmıyacaklardı",Elmalılı Hamdi Yazır
79,2,72,"Ve o vakit bir kimse katletmiştiniz de hakkında biribirinizle atışmış, üstünüzden atmıştınız, halbuki Allah sakladığınızı çıkaracaktı",Elmalılı Hamdi Yazır
80,2,73,"onun için dedik ki o bakaranın bir parçasile o maktule vurun, işte böyle Allah ölüleri diriltir ve size ayetlerini gösterir gerek ki akıllanasınız",Elmalılı Hamdi Yazır
81,2,74,"sonra bunun arkasından kalbleriniz katılaştı, şimdi onlar taşlar gibi hatta daha duygusuz, çünkü taşların öylesi var ki içinde nehirler kaynıyor, öylesi var ki çatlıyor da bağrından sular fışkırıyor ve öylesi var ki Allahın haşyetinden yerlerde yuvarlanıyor, sizler ise neler yapıyorsunuz Allah gafil değil",Elmalılı Hamdi Yazır
82,2,75,Şimdi bunların size iman edivereceklerini ümit mi ediyorsunuz? Halbuki bunlardan bir fırka vardı ki Allahın kelamını işitirlerdi de akılları aldıktan sonra onu bile bile tahrif ederlerdi,Elmalılı Hamdi Yazır
83,2,76,"Hem iman edenlere rast geldiklerinde ""amenna"" derler. Birbirleriyle halvet yaptıklarında da ""rabbinizin huzurunda aleyhinize huccet edinsinler diye mi tutup Allahın size açtığı hakikati onlara söylüyorsunuz? aklınız yok mu be?"" dediler",Elmalılı Hamdi Yazır
84,2,77,Ya bilmezler mi de? ki onlar ne sır tutarlar ve ne i'lan ederlerse Allah hepsini bilir,Elmalılı Hamdi Yazır
85,2,78,"Bunların bir de ümmi kısmı vardır, kitabı, kitabeti bilmezler, ancak bir takım kuruntu yığını ümniyyeler kurar ve sırf zann ardında dolaşırlar",Elmalılı Hamdi Yazır
86,2,79,"Artık vay o kimselere ki kendi elleriyle kitap yazarlar da sonra biraz para almak için ""bu, Allah tarafındandır"" derler, artık vay o ellerinin yazdıkları yüzünden onlara, vay o kazandıkları vebal yüzünden onlara",Elmalılı Hamdi Yazır
87,2,80,"Bir de dediler: Bize sayılı bir kaç günden maada asla ateş dokunmaz. Siz de Allahtan bir ahit aldınız mı? Böyle ise Allah asla ahdinde hulfetmez, yoksa Allaha karşı bilemiyeceğiniz şeyleri mi söylüyorsunuz?",Elmalılı Hamdi Yazır
88,2,81,"Evet kim bir seyyie kesbetmiş de hatiesi kendini her taraftan kuşatmış ise işte öyleler, ateş ehli, hep onda muhalleddirler",Elmalılı Hamdi Yazır
89,2,82,"iman edip salih salih ameller işleyenler, öyleler de işte cennet ehli hep onda muhalledler",Elmalılı Hamdi Yazır
90,2,83,"Ve bir vakit İsrail oğullarının şöyle misakını aldık: Allahdan başkasına tapmıyacaksınız; ebeveyne ihsan, yakınlığı olanlara da, öksüzlere de, biçarelere de; nasa güzellik söyleyin; namazı kılın; zekatı verin; sonra pek azınız müstesna sözünüzden döndünüz, hala da dönüyorsunuz",Elmalılı Hamdi Yazır
91,2,84,"Yine bir vakit misakınızı aldık; biribirinizin kanlarını dökmeyeceksiniz, ve nüfusunuzu diyarınızdan çıkarmıyacaksınız, sonra siz buna ıkrar da verdiniz ve ıkrarınıza şahit de oldunuz",Elmalılı Hamdi Yazır
92,2,85,"Sonra da sizler ta şunlarsınız ki kendilerinizi öldürüyorsunuz ve kendinizden bir firkayı diyarlarından çıkarıyorsunuz, aleyhlerinde ism-ü udvan ile birleşiyor tezahürde bulunuyorsunuz ve şayet size esir olarak gelirlerse fidyeleşmeğe kalkıyorsunuz, halbuki çıkarılmaları üzerinize haram kılınmış idi, ya siz kitabın bir kısmına inanıp da bir kısmına küfür mü ediyorsunuz? Şu halde içinizden böyle yapanlar binnetice Dünya hayatında bir rüsvalıktan başka ne kazanırlar, kıyamet günü de en şiddetli azaba kakılırlar, Allah yaptıklarınızdan gafil değildir",Elmalılı Hamdi Yazır
93,2,86,"Bunlar Ahıreti dünya hayatına satmış kimselerdir, onun için bunlardan azab hafiflendirilmez ve kendilerine bir yardım da olunmaz",Elmalılı Hamdi Yazır
94,2,87,"Celalim hakkı için: Musaya o kitabı verdik arkasından bir takım Peygamberlerle de takib ettik, hele Meryemin oğlu İsaya beyyineler verdik ve onu ruhülkudüs ile te'yit eyledik, ya artık size nefislerinizin hoşlanmayacağı bir emr ile bir Peygamber geldikçe her def'asında kafa tutarsınız kibrinize dokunduğu için kimine yalan der kimini öldürür müsünüz?",Elmalılı Hamdi Yazır
95,2,88,"""Bizim dediler: kalblerimiz gılıflıdır"", öyle değil kafirlikleri sebebile Allah onları lanetledi onun için az, pek az imana gelirler",Elmalılı Hamdi Yazır
96,2,89,Yanlarındakini tasdıklamak üzere onlara Allah tarafından bir kitab gelince önceden küfredenlere karşı istimdad edib dururlarken o tanıdıkları kendilerine gelince tuttular ona küfrettiler imdi Allahın laneti kafirlerin boynuna,Elmalılı Hamdi Yazır
97,2,90,"Ne çirkindir o kendilerini sattıkları ki; Allahın kullarından dilediğine kendi fadlından vahiy indirmesine bağyederek, Allah ne indirdise hepsine küfrettiler de gadab üstüne gadaba değdiler ve o kafirler için mühin bir azab var",Elmalılı Hamdi Yazır
98,2,91,"""Allah ne indirdise iman edin"" denildiği zaman da onlara ""biz kendimize indirilene iman ederiz"" derler de ötekine küfrederler, halbuki beraberlerindekini tasdık edecek hakk o, ya, de: İman ediyordunuz da niçin Allahın peygamberlerini öldürüyordunuz?",Elmalılı Hamdi Yazır
99,2,92,Celalim hakkı için Musa size beyyinelerle gelmişti de arkasından tuttunuz danaya taptınız siz o zalimlersiniz,Elmalılı Hamdi Yazır
100,2,93,"Bir vakit size verdiğimiz kitabı kuvvetle tutun ve dinleyin diye Turu tepenize kaldırıb misakınızı aldık, dinledik ısyan ettik dediler, ve küfürleriyle danayı kalblerinde iliklerine işlettiler, eğer, de: sizler mü'minlerseniz imanınız size ne çirkin şeyler emrediyor?",Elmalılı Hamdi Yazır
101,2,94,"De ki Allah yanında Ahıret evi (Cennet) başkalarının değil de hassaten sizin ise, eğer davanız da sadıksanız, haydi ölümü ümniye edinin, canınıza minnet bilin",Elmalılı Hamdi Yazır
102,2,95,"fakat ellerinden çıkan işler dururken onu hiç bir zaman temenni edemezler, Allah bilir o zalimleri",Elmalılı Hamdi Yazır
103,2,96,"her halde onları insanların hayata en harisı, müşriklerden de haris bulacaksın, her biri arzu eder ki bin sene mu'ammer olsa, halbuki mu'ammer olmak kendisini azabdan uzaklaştıracak değil Allah görüyor onlar neler yapıyorlar",Elmalılı Hamdi Yazır
104,2,97,"Söyle, her kim Cibrile düşman ise bilsin ki o, o Kur'anı senin kalbin üzerine Allahın iznile indirdi, önündekileri tasdıklayıcı ve mü'minlere bir hidayet ve bişaret olmak için",Elmalılı Hamdi Yazır
105,2,98,her kim Allaha ve Allahın Meleklerine ve Resullerine ve Cibrile ve Mi'kale duşman olur ise bilsin ki Allah kafirlerin duşmanıdır,Elmalılı Hamdi Yazır
106,2,99,Şanım hakkı için sana çok açık ayetler: parlak mu'cizeler indirdik öyle ki iman sahasından uzaklaşmış fasıklardan başkası onlara kafirlik etmez,Elmalılı Hamdi Yazır
107,2,100,ya o fasıklar hem bunları tanımıyacaklar hem de ne zaman bir ahd üzerine muahede yapsalar her def'asında mutlaka içlerinden bir güruh onu bozup atıverecek öyle mi? hatta az bir güruh değil ekserisi ahd tanımaz imansızlar,Elmalılı Hamdi Yazır
108,2,101,"hem Allah tarafından onlara beraberlerindekini tasdikleyici bir Peygamber gelince, eski kitab verilenlerden bir kısmı Allahın kitabını, omuzlarının arkasına attılar sanki bilmiyorlarmış gibi de",Elmalılı Hamdi Yazır
109,2,102,"tuttular Süleyman mülküne dair Şeytanların uydurup takib etdikleri şeylerin ardına düştüler, halbuki Süleyman küfretmedi ve lakin o şeytanlar küfr ettiler, nasa sihir ta'lim ediyorlar ve Babilde Harut Marut iki melek üzerine indirilen şeyleri öğretiyorlardı, halbuki o ikisi ""biz ancak bir imtihan için gönderildik sakın sihir yapmayı tecviz edib de kafir olma"" demedikce bir kimseye öğretmezlerdi, işte bunlardan kişi ile zevcesinin arasını ayıracak şeyler öğreniyorlardı, fakat Allahın izni olmadıkça bununla kimseye zarar verebilir değillerdi, kendilerine zarar verecek, menfaati olmıyacak bir şey öğreniyorlardı, kasem olsun onu her kim satın alsa her halde onun Ahırette bir nasibi yok, bunu muhakkak bilmişlerdi amma canlarını sattıkları o şey ne çirkin bir şeydi onu bilselerdi",Elmalılı Hamdi Yazır
110,2,103,"evet iman edib de korunmuş olsa idiler elbette Allah tarafından bir mükafat çok hayırlı olacaktı, bunu bilselerdi",Elmalılı Hamdi Yazır
111,2,104,"Ey iman edenler! ""raina"" demeyin ""unzurna"" deyin ve dinleyin ki kafirler için elim bir azab var",Elmalılı Hamdi Yazır
112,2,105,"Arzu etmez o küfredenler: Ne ehli kitabdan ve ne müşriklerden ki size rabbinizden bir hayır indirilsin, Allah ise rahmetiyle imtiyazı dilediğine bahşeder ve Allah çok büyük fazıl sahibidir",Elmalılı Hamdi Yazır
113,2,106,"Biz bir ayetden her neyi nesih veya insah edersek ondan daha hayırlısını yahut mislini getiririz, bilmez misin ki Allah her şey'e kadir, daima kadirdir",Elmalılı Hamdi Yazır
114,2,107,"bilmez misin ki Allah, hakikat göklerin ve yerin mülkü, hep onun, size de Allahdan başka ne bir veliy vardır ne bir nasir",Elmalılı Hamdi Yazır
115,2,108,yoksa siz Peygamberinizi bundan evvel Musaya sorulduğu gibi sorguya çekmek mi istiyorsunuz? Halbuki her kim imanı küfre değişirse artık düz yolun ortasında sapıtmışdır,Elmalılı Hamdi Yazır
116,2,109,"Ehli kitabdan bir çoğu arzu etmektedir ki sizi imanınızdan sonra çevirip kafir etseler: hak kendilerine tebeyyün ettikten sonra sırf nefsaniyetlerinden, hasedden, şimdi siz afv ile safh ile davranın ta Allah emrini verinceye kadar, şüphe yok ki Allah her şeye kadir, daima kadirdir",Elmalılı Hamdi Yazır
117,2,110,"hem namazı doğru kılın ve zekatı verin, nefsileriniz için her ne hayır da takdim ederseniz Allah yanında onu bulursunuz, her halde Allah bütün yaptıklarınızı görüyor",Elmalılı Hamdi Yazır
118,2,111,"bir de Yehud veya Nasradan başkası asla Cennete giremiyecek dediler, bu onların kendi kuruntuları, haydi de; doğru iseniz getirin bürhanınızı",Elmalılı Hamdi Yazır
119,2,112,hayır: kim özü muhsin olarak yüzünü tertemiz Allaha teslim ederse işte onun rabbinin indinde ecri vardır onlara bir korku yoktur ve onlar mahzun olacak değillerdir,Elmalılı Hamdi Yazır
120,2,113,"Yehud dedi ki: ""Nasara hiç bir şey üzerinde değil"" Nasara da dedi ki: ""Yehud, hiç bir şey üzerinde değil"" halbuki hepsi de kitab okuyorlar; İlmi olmıyanlar da tıpkı öyle onların dedikleri gibi dedi, onun için Allah ihtilaf etmekde oldukları davada Kıyamet günü beyinlerinde hükmünü verecekdir.",Elmalılı Hamdi Yazır
121,2,114,"Allahın mescidlerini içlerinde Allahın ismi anılmakdan meneden ve harab olmaları zımnında çalışan kimselerden daha zalim de kim olabilir? Bunlar oralara korka korka olmakdan başka suretle girmek salahiyetini haiz değildirler, bunlara Dünyada bir zillet var, bunlara Ahırette azim bir azap var",Elmalılı Hamdi Yazır
122,2,115,"Maamafih, meşrık de Allahın mağrib de, nerede yönelseniz orada Allaha durulacak cihet var, şüphe yok ki Allah vasi'dir alimdir,",Elmalılı Hamdi Yazır
123,2,116,"Hem o zalimler Allah veled ittihaz etti dediler, haşa, sübhane: Doğrusu Göklerde ve Yerde ne varsa hep onun, hepsi ona Ram",Elmalılı Hamdi Yazır
124,2,117,"Göklerin, Yerin mübdii, bir emri murad etti mi ona yalnız ""ol!"" der, oluverir",Elmalılı Hamdi Yazır
125,2,118,"İlmi olmıyanlar da, Allah bizimle konuşsa ya, yahud bize bir mu'cize gelse ya, dediler, bunlardan evvelkiler de tıpkı böyle, bunların dedikleri gibi demişti, kalbleri birbirine benzedi; cidden yakin edinecek bir ümmet için biz mucizeleri açık bir suretde gösterdik",Elmalılı Hamdi Yazır
126,2,119,Şek yok: biz seni hakkile rahmetimizin müjdecisi ve azabımızın habercisi gönderdik; sen o Cehennemliklerden mes'ul de değilsin,Elmalılı Hamdi Yazır
