sira,sure,ayet,metin,hoca
61,2,54,"Ve hani Musa, kavmine: ""Ey kavmim, siz buzağıya tutunmakla (onu tanrı edinmekle) şübhesiz kendinize yazık etmişsiniz. Hemen Yaradanınıza tevbe edip nefislerinizi öldürün (ıslah edin), böyle yapmanız Yaradanınız katında, sizin için çok hayırlıdır"" demişdi de (Allah da) tevbelerinizi kabul etmişdi. Çünkü o, tevbeleri en çok kabul edenin, en çok esirgeyenin, ta kendisidir.",Hasan Basri Çantay
62,2,55,"Bir de hatırlayın o zamanı ki siz (Musa ile birlikde Allaha karşı özür dilemek, onun emirlerini dinlemek üzere çıkdığınız vakit) ""Ey Musa, biz Allahı apaşikar görünceye kadar sana kat'iyyen iman etmeyiz"" demişdiniz de gözünüz bakıb dururken sizi o yıldırım (sayha) çarpmışdı.",Hasan Basri Çantay
63,2,56,Sonra ölümünüzün arkasından sizi yine diriltmişdik. Gerekdi ki şükredesiniz.,Hasan Basri Çantay
64,2,57,"Ve (""Tih"" de güneşin sıcaklığından korunmanız için) üstünüze (ince bir) bulutu gölge yapmış, size (orada) kudret helvasiyle yelve kuşunu indirmiş, ""Size rızk olarak verdiğimiz şeylerin iyilerinden, güzellerinden (en temiz ve halal olanlarından) yeyin"" (onları gizlice saklayıb ve biriktirib de nankörlük ve tama'karlık etmeyin demişdik). Onlar (o nankörlükleriyle) bize zulmetmemişler, fakat kendi kendilerine zulmetmişlerdi.",Hasan Basri Çantay
65,2,58,"Hani: (""Tih"" den çıkdıkdan sonra) şu kasabaya girib dilediğiniz yerde istediğinizi bol bol yeyin, kapısından secde ederek (eğilerek, saygı göstererek) girin ve (dileğimiz) hıtta (dır, günahlarımızın dökülüp düşmesidir) deyin, (tevbe edin de o sayede) kusurlarınızı örtelim, iyilik (ve itaat) edenler (in ecrin) i ise daha artıracağız"" demişdik.",Hasan Basri Çantay
66,2,59,"(Evet, öyle demişdik de içlerinden nefislerine) zulmedenler sözü kendilerine söylenenden başkasına çevirmişlerdi, biz de o zaalimlerin üstüne gökden etdikleri fıskın karşılığı olmak üzere murdar bir azab indirmişdik.",Hasan Basri Çantay
67,2,60,"Bir de hani Musa, (""Tih"" de susayan) kavmi için su arayınca: ""Asaanı taşa vur demişdik de ondan (on iki sıbt adedince) on iki pınar kaynamış ve her sınıf, su alacağı yeri öğrenmişdi. (Demişdik ki) ""Allanın rızkından yeyin, için. (Fakat) yer yüzünde fesadcılar olarak taşkınlık yapmayın"".",Hasan Basri Çantay
68,2,61,"Hani siz ""Ey Musa, bir çeşid yemeğe (kudret helvasiyle bıldırcın etine), mümkin değil, dayanamayız. O halde bizim için Rabbine dua et de yerin bitirdiği şeylerden, sebze, acur, sarımsak, mercimek ve soğan çıkarsın"" demişdiniz. (Musa da): ""O hayırlı olanı şu daha aşağı olanla değişdirmek mi istiyorsunuz? (öyle ise) bir şehre inin, çünkü (orada) size istediğiniz (sebzeler) var"" demişdi. Onların üzerine horluk ve yoksulluk vuruldu. Allahdan bir gazaba da uğradılar. Bu, onların Allahın ayetlerini inkar etdiklerinden, Peygamberlerini haksız yere öldürdüklerindendi. Bu, isyan eylediklerinden ve (meaaside) aşırı gitdiklerindendi.",Hasan Basri Çantay
69,2,62,"Şübhe yok ki (senden evvel peygamberlere) iman edenler (olsun, Musa dinini kabul eden) Yahudiler (olsun), Nasrani (Hiristiyan) ve Sabiiler (olsun) kim (peygamberin şeriatine göre) Allaha ve ahiret gününe inanır, bununla beraber (o şeriatin emri vech ile) saalih (iyi) amel (ve hareket) de bulunursa elbette onların Rableri katında ecirleri (mükafatları) vardır. Hem onlara bir korku da yokdur, onlar mahzun da olacak değillerdir.",Hasan Basri Çantay
70,2,63,"Hani sizden (Tevrat ile amil olacağınıza dair) sapasağlam söz almışdık, ""Tur"" u da (tepenize iniverecek bir durumda) üstünüze kaldırmışdık, (ve demişdik ki:) ""Size verdiğimiz (Kitab) ı (n hükümlerini) kuvvetle tutun, onda onlar (la amel etmek lüzumun) u hatırlayın. Ta ki (cehennemden, günahlardan) sakınmış olasınız"".",Hasan Basri Çantay
71,2,64,Sonra onun (Tevratı kabul edişinizin) arkasından yine yüz çevirmişdiniz. İşte eğer üzerinizde Allanın fazl-u rahmeti olmasaydı elbette maddi ve ma'nevi en büyük zarara uğrayanlardan olacakdınız (mahvolacakdınız).,Hasan Basri Çantay
72,2,65,"Andolsun, içinizden Cumartesi günü (ne saygı göstermek) hakkında (ki dini hududu balık avlamak suretiyle) çiğneyib geçen (""eyle"" li) ler (in hallerini, başlarına gelenler) i de her halde bil (ib öğren) mişsinizdir. İşte biz onlara (Davud lisaniyle) ""Hor ve zelil maymunlar olun"" dedik, (üç gün sonra hepsi helak oldu).",Hasan Basri Çantay
73,2,66,"Binaen'aleyh onu hem önündekilere (o zaman hazır olanlara), hem ardındakilere (sonradan geleceklere) ibret verici ceza ve (mü'minlerden) takvaaye erenler de bir öğüd yaptık.",Hasan Basri Çantay
74,2,67,"Bir zaman da Musa, kavmine: ""Allah size her halde bir inek boğazlamanızı emrediyor"" demişdi. Onlar: ""Bizi eğlence mi ediniyorsun?"" demişdi. Musa da: ""Ben cahillerden olmakdan Allaha sığınrım"" demişdi.",Hasan Basri Çantay
75,2,68,"(Yine) demişlerdi ki: ""Bizim için Rabbine dua et de onun (o ineğin) ne olduğunu (kaç yaşında olacağını) bize iyice açıklasın"". (Musa da): ""Allah diyor ki o, ne çok yaşlı, ne de pek gene değil, ikisi ortası bir dine (inek) dir. Artık emrolunduğunuz şey'i yapın"" demişdi.",Hasan Basri Çantay
76,2,69,"(Tekrar) şöyle söyledilerdi: ""Bizim için Rabbine dua et de onun donu (rengi) nedir, bize tam açıklasın"". O da (""Rabbim) diyor ki: o, bakanlara ferahlık verecek sapsarı bir inekdir"" demişdi.",Hasan Basri Çantay
77,2,70,"(Yine) demişlerdi: ""Bizim için Rabbine dua et de o nedir? Apaçık anlatsın bize. Çünkü bizce bir çok inekler birbirine benziyor. Allah dilerse (istenen ineği bulmıya) muvaffak oluruz (yahud hidayete erdirilmiş bulunuruz).",Hasan Basri Çantay
78,2,71,"(Musa şöyle dedi: ""Rabbim buyuruyor ki: O, ne boyunduruğa koşulub arazi sürecek, ne ekin sulayacak bir inek değildir. Salmadır (yahud ayıbdan salimdir). Hiçbir alacası da yokdur"". Onlar: ""İşte şimdi hakikati getirdin (vasfını tastamam bildirdin)"" dediler. Bunun üzerine o ineği (bulub) boğazladılar ki az kaldı (bunu) yapmayacaklardı.",Hasan Basri Çantay
79,2,72,Hani siz bir kimse öldürmüşdünüz de onun (kaatili) hakkında birbirinizle atışmışdınız (her biriniz suçu üstünüzden atmışdınız). Halbuki Allah sizin gizleyecek olduğunuz şey'i açığa vurandı.,Hasan Basri Çantay
80,2,73,"Onun için biz ""Ona (öldürülen o adama, kesilen o ineğin) bir parçasiyle vurun"" demişdik. İşte Allah böylece ölüleri diriltir, size ayetlerini (kudretini açıklayan delilleri, alametleri, mu'cizeleri) gösterir. Gerek ki aklınızı başınıza alasınız.",Hasan Basri Çantay
81,2,74,"Sonra, bunun arkasından yine kalbleriniz katılaşdı. Şimdi o, taş gibi, yahud daha katı. Çünkü taşın öylesi vardır ki ondan ırmaklar kaynar, öylesi vardır ki yarılıb ondan su fışkırır, öylesi de vardır ki Allah korkusiyle yukardan aşağı düşer (yüksekden aşağı yuvarlanır). Allah, ne yaparsanız (hiç birinden) gaafil değildir.",Hasan Basri Çantay
82,2,75,Artık (ey mü'minler) onların (Yahudilerin) size inanacaklarını umar mısınız? Halbuki onlardan (hahamlık eden) bir zümre vardır ki Allanın kelamını (Tevratı) dinlerlerdi de akılları aldıkdan sonra onlar bunu bile bile tahrif (ve tağyir) ederlerdi.,Hasan Basri Çantay
83,2,76,"(Yahudi münafıklar) iman edenlere kavuşdukları zaman ""İnandık"" derler. Birbirine (dönüb) halvet oldukları vakit ise (aralarındaki ileri gelenler, münafıklık eden arkadaşlarına) ""Allahın size açdığı şey'i (Resulüllahın sıfatlarına ve saireye dair Tevratda öğretdiklerini) mü'minler onunla Rabbiniz katında (aleyhinizde) kuvvetli delil getirsinler diye mi onlara söyleyib duruyorsunuz? Buna aklınız ermiyor mu?"" derler.",Hasan Basri Çantay
84,2,77,"Onlar bilmiyorlar mı ki Allah, ne gizlerlerse, ne açıklarlarsa (hepsini) bilir.",Hasan Basri Çantay
85,2,78,"Onların içinde ümmi ler de var ki Kitabı (Tevratı) bilmezler. (Bütün bildikleri yalınız reislerinin telkin etdikleri) bir sürü kuruntu ve yalandan başkası değil. Onlar başka değil, yalınız zanda (ve cehaletde) kalmış bulunuyorlar.",Hasan Basri Çantay
86,2,79,"Artık, elleriyle Kitabı (Tevratı yalan yanlış) yazıb da sonra onu az bir baha ile satabilmek için ""Bu, Allah karındadır"" diyegelenlerin vay haaline!.. Vay ellerinin yazdıklarından başlarına geleceklere! Vay şu kazanmakda oldukları (rişvet, günah) yüzünden onlara!.",Hasan Basri Çantay
87,2,80,"(Peygamber onları Cehennemle korkutduğu zaman da ""Atalarımızın buzağıye tapdıkları) sayılı (ve mahdud) günlerden (kırk günden) başka (fazla) bize kat'iyyen Cehennem (azabı) dokunmayacak"" dediler. Söyle (Habibim) ki: ""Allah katından (bu hususda) bir ahdi mi elde etdiniz? (Ondan böyle bir sözü mü aldınız?) ki Allah ahdinden asla caymaz yoksa Allaha karşı bilmeyeceğiniz bir şey'i mi söylüyorsunuz?"".",Hasan Basri Çantay
88,2,81,"Hayır (iş öyle değil). Kim bir kötülük (günah) kazanır da suçu kendisini çepçevre kuşatırsa onlar cehennemin saahibleridirler. Onlar orada, bir daha çıkmamak üzere, kalıcıdırlar.",Hasan Basri Çantay
89,2,82,İman edib güzel güzel amel (ve hareket) lerde bulunanlar (a gelince) onlar da cennetin arkadaşlarıdırlar. Onlar orada muhalleddirler (ebedi kalacaklardır).,Hasan Basri Çantay
90,2,83,"Hani İsrail oğullarından: ""Allahdan başkasına ibadet etmeyin, anaya, babaya, hısımlara, yetimlere, yoksullara iyilik yapın, insanlara güzellikle söyleyin, dosdoğru namaz kılın, zekat verin"" diye (emretmiş), te'minatlı söz almışdık. Sonra (bu sağlam sözünüze karşı) içinizden birazınız hark olmak üzere arka döndünüz ve siz (de atalarınız gibi) haala yüz çevirmekde berdevamsınız.",Hasan Basri Çantay
91,2,84,"Hani sizden (ey Yahudiler,) ""(Birbirinizin) kanlarını (haksız) yere) akıtmayın, kendinizi kendi yurdlarınızdan çıkarmayın"" diye kat'i söz almışdık. Sonra siz de (buna karşı) ikraar vermişdiniz ve haala (bu yolda aleyhinizde) şahidlik edib duruyorsunuz da.",Hasan Basri Çantay
92,2,85,"(Öyle oldukdan) sonra sizler, yine onlarsınız ki (işte) kendilerinizi öldürüyor, içinizden bir fırkayı yurdlarından çıkarıyor, aleyhlerinde günah ile, düşmanlıkla birleşib yardımlaşıyorsunuz. Eğer size esir olub gelirlerse kendileriyle fidyeleşir (esir mübadelesi yapar, Yine onların; yurdlarında kalmasına müsaade etmez) siniz. Halbuki onların çıkarılması size haram kılınmışdı. Yoksa siz Kitabın (fidyeye aid) bir kısmına inanıyorsunuz da (Katl-i nefsi, nefyi, kötülükde yardımlaşmayı men' eden) bir kısmını inkar mı ediyorsunuz? Şu halde içinizden böyle yapan (lar) ın cezası dünya hayaatında bir rüsvaylıkdan (esir ve makhur yaşamakdan) başka (bir şey) değildir. Kıyamet gününde de onlar azabın en çetinine itileceklerdir. Allah, ne yaparsanız (hiç birinden) gaafil değildir.",Hasan Basri Çantay
93,2,86,"Onlar ahirete bedel dünya hayatını satın almış kimselerdir. Bundan dolayı kendilerinden azab kaldırılıb hafifletilmeyecek, onlara yardım da edilmeyecekdir.",Hasan Basri Çantay
94,2,87,"Andolsun, Musaya o Kitabı verdik, ondan (Musadan) sonra da birbiri ardınca (ayni şeriatle memur) peygamberler gönderdik. Meryemin oğlu İsaye de beyyineler (gaayet açık burhanlar, mu'cizeler) verdik ve onu Ruuh-ül kuds ile destekledik. Demek, size ne vakit bir peygamber gönüllerinizin hoşlanmadığı bir şey'i getirirse kibirlenmek isteyeceksiniz de kiminiz yalanlayacak, kiminiz de öldüreceksiniz, öyle mi.",Hasan Basri Çantay
95,2,88,"(Yahudiler, Peygamberle istihza yolunda) dediler: ""Kalblerimiz perdelidir (kaşerlenmişdir. Bize ne söylersen karetmez)"". Öyle değil. Allah onları küfürleri yüzünden rahmetinden koğmuşdur. Onun için ancak birazı iman edeceklerdir.",Hasan Basri Çantay
96,2,89,"Vaktaki onlara Allah katından nezdlerinde bulunan (Tevrat) ı tasdıyk edici (ve doğrultucu) bir Kitab (Kur'an) geldi, ki daha evvel küfredenlerin (Arab müşriklerinin) aleyhine (Allahdan böyle bir) feth istiyorlardı, işte (Tevratın şehadet ve saraahatiyle) tanıdıkları o şey (Kur'an) kendilerine gelince ona (hasedlerinden ve mevki' hırsından dolayı) küfretdiler. Artık Allahın la'neti o kafirlerin tepesine.",Hasan Basri Çantay
