sira,sure,ayet,metin,hoca
77,2,70,"They said: ""Pray to your Lord that He make clear to us what cow she is. Cows seem much alike to us, and if Allah wills, we shall be guided.""[1]",Abul A'la Maududi
78,2,71,"Moses answered: ""Lo! He says, she is a cow unyoked to plough the earth or to water the tillage, one that has been kept secure, with no blemish on her!"" Thereupon they cried out: “Now you have come forth with the information that will direct us aright.” And they slaughtered her although they scarcely seemed to do so.",Abul A'la Maududi
79,2,72,And recall when you killed a man and then began to remonstrate and cast the blame (of killing) upon one another even though Allah was determined to bring to light what you were hiding.,Abul A'la Maududi
80,2,73,"Then We ordered: ""Smite the corpse with a part of it."" Thus does Allah bring the dead to life and thus does He show His Signs that you might understand.[1]",Abul A'la Maududi
81,2,74,"Then (even after observing this) your hearts hardened and became like stones, or even harder. For surely there are some stones from which streams burst forth and some that split asunder and water issues out, and some that crash down for fear of Allah. Allah is not heedless of the things you do.",Abul A'la Maududi
82,2,75,"Do you hope that these people will believe in the Message you are preaching,[1] even though a party of them has been wont to listen to the Word of Allah and after they had fully grasped it, knowingly distorted it?[2]",Abul A'la Maududi
83,2,76,"And when they meet those who believe (in Muhammad) they say: ""We too believe in him."" But in their intimate meetings they say to one another: “How foolish! Why should you intimate to them what Allah has revealed to you, for they will use it as argument against you before your Lord?”[1]",Abul A'la Maududi
84,2,77,Are they unaware that Allah knows all that they hide and all that they disclose?,Abul A'la Maududi
85,2,78,Among them are also the unlettered folk who do not know about the Scriptures but cherish baseless wishes and merely follow their conjectures.[1],Abul A'la Maududi
86,2,79,"Woe, then, to those who write out the Scriptures with their own hands and then, in order to make a trifling gain, claim: ""This is from Allah.""[1] Woe to them for what their hands have written and woe to them for what they thus earn.",Abul A'la Maududi
87,2,80,"They say: ""The Fire will certainly not touch us except for a limited number of days.""[1] Say (to them): “Have you received a promise from Allah – for Allah never breaks His promise – or do you attribute to Allah something about which you have no knowledge?”",Abul A'la Maududi
88,2,81,"Those who earn evil and are encompassed by their sinfulness are the people of the Fire, and there will they abide;",Abul A'la Maududi
89,2,82,"those who believe and do righteous deeds are the people of the Garden, and there will they abide.",Abul A'la Maududi
90,2,83,"And recall when We made a covenant with the Children of Israel: ""You shall serve none but Allah and do good to parents, kinsmen, orphans and the needy; you shall speak kindly to people, and establish Prayer and give Zakah (Purifying Alms). And yet, except for a few of you, you turned back on this covenant, and you are still backsliders.",Abul A'la Maududi
91,2,84,"And recall when We made a covenant with you, that you shall not shed one another’s blood, and shall not turn out one another from your homelands; you confirmed it, and you yourselves are witnesses to it.",Abul A'la Maududi
92,2,85,"And here you are, killing one another, turning out a party of your own from their homelands, aiding one another against them in sin and enmity, and if they come to you as captives you ransom them although the very act of expelling them was unlawful to you. Do you believe in a part of the Scripture and reject the rest?[1] What else, then, could be the retribution of those among you who do this than that they should live in degradation in the present life, and that on the Day of Resurrection they should be sent to the severest chastisement? Allah is not heedless of what you do.",Abul A'la Maududi
93,2,86,"These are the ones who have bought the present life in exchange for the World to Come. Their chastisement shall not be lightened, nor shall they be helped.",Abul A'la Maududi
94,2,87,"Surely We gave Moses the Scripture and caused a train of Messengers to follow him and then sent Jesus, the son of Mary, with Clear Proofs and supported him with the spirit of holiness.[1] But is it not true that every time a Messenger brought to you something that was not to your liking, you acted arrogantly: you called some Messengers liars and killed others?",Abul A'la Maududi
95,2,88,"They say: ""Our hearts are well-protected.""[1] No! The fact is that Allah has cursed them because of their denying the Truth. So, scarcely do they believe.",Abul A'la Maududi
96,2,89,"And now that there has come to them a Book from Allah, how are they treating it? Even though it confirms the Truth already in their possession, and even though they had prayed for victory against the unbelievers, and yet when that Book came to them – and they recognized it – they refused to acknowledge its Truth.[1] Allah’s curse be upon the unbelievers.",Abul A'la Maududi
97,2,90,"Evil indeed is what they console themselves with.[1] They deny the guidance revealed by Allah, grudging that He chose to bestow His gracious bounty (of revelation and prophethood) on some of His servants whom He willed.[2] Thus they have brought on themselves wrath after wrath, and a humiliating chastisement is in store for such unbelievers.",Abul A'la Maududi
98,2,91,"When they are told: ""Believe in what Allah has revealed,"" they say: “We believe only in what was revealed to us (Israel).” They deny everything else even though it be the Truth which confirms what they possess. Say (to them): “If indeed you are believers, why is it that in the past you killed the Prophets of Allah (who were from Israel)?”",Abul A'la Maududi
99,2,92,Moses came to you with clear proofs and yet you were so wont to wrong-doing that as soon as he was gone you took to worshipping the calf.,Abul A'la Maududi
100,2,93,"Recall the covenant We made with you and caused the Mount to tower above you, stressing: ""Hold to what We have given you with full strength and give heed to it."" But their forefathers said: “We hear, but we disobey” – for their hearts were overflowing with love for the calf because of their unbelief. Say: “If you are people of faith, then evil are the things that your faith enjoins upon you.”",Abul A'la Maududi
101,2,94,"Say to them: ""If indeed the Last Abode with Allah is yours, in exclusion of other people, then long for death[1] if you are truthful.""",Abul A'la Maududi
102,2,95,But they shall never long for it because of the (evil) deeds they have committed; Allah is well aware of the wrong-doers.,Abul A'la Maududi
103,2,96,"You will certainly find them most eager to cling on to life,[1] indeed even more eager than those who associate others with Allah in His Divinity. Each one of them wishes to live a thousand years although the bestowal of long life cannot remove him from chastisement. Allah sees whatever they do.",Abul A'la Maududi
104,2,97,"Say: ""Whoever is an enemy to Gabriel[1] (should know that) he revealed this (Qur’an) to your heart by Allah’s[2] leave: it confirms the Scriptures revealed before it,[3] and is a guidance and good tiding to the people of faith.[4]",Abul A'la Maududi
105,2,98,"(And if this is the cause of their hostility to Gabriel, let them know) whoever is an enemy to Allah, His Angels and His Messengers and to Gabriel and Michael will surely find Allah an enemy to such unbelievers.""",Abul A'la Maududi
106,2,99,"We surely sent down to you clear verses that elucidate the Truth, (verses) which only the transgressors reject as false.",Abul A'la Maududi
107,2,100,Is it not that every time they made a covenant with Allah a party of them set it aside? The truth is that most of them do not truly believe.,Abul A'la Maududi
108,2,101,"And whenever a Messenger from Allah came to them, confirming what they already possessed, a party of those who had been given the Scripture flung the Book of Allah behind their backs as if they knew nothing,",Abul A'la Maududi
109,2,102,"and then followed what the evil ones falsely attributed to the Kingdom of Solomon[1] even though Solomon had never disbelieved; it is the evil ones who disbelieved, teaching people magic. And they followed what had been revealed to the two angels in Babylon – Harut and Marut – although these two (angels) never taught it to anyone without first declaring: ""We are merely a means of testing people; so, do not engage in unbelief.""[2] And yet they learned from them what might cause division between a man and his wife[3]. They could not cause harm to anyone except by the leave of Allah, and still they learned what harmed rather than profited them, knowing well that he who bought it will have no share in the World to Come. Evil indeed is what they sold themselves for. Had they but known!",Abul A'la Maududi
110,2,103,Had they believed and been God-fearing Allah’s reward would have been better! Had they but known!,Abul A'la Maududi
111,2,104,"O you who believe![1] Do not say (to the Prophet): Ra'ina (Lend ear to us), but say Unzurna (Favour us with your attention) and pay heed (to him).[2] A painful chastisement awaits the unbelievers.",Abul A'la Maududi
112,2,105,"The unbelievers, be they the People of the Book or those who associate others with Allah in His Divinity, do not wish that any good should be sent down upon you from your Lord. But Allah chooses for His mercy whomsoever He wills. Allah is Lord of Abounding Bounty.",Abul A'la Maududi
113,2,106,"For whatever verse We might abrogate or consign to oblivion, We bring a better one or the like of it.[1] Are you not aware that Allah is All-Powerful?",Abul A'la Maududi
114,2,107,"Are you not aware that the dominion of the heavens and the earth belongs to Allah, and that none apart from Allah is your protector or helper?",Abul A'la Maududi
115,2,108,Or would you ask your Messenger in the manner Moses[1] was asked before? And whoever exchanges faith for unbelief has surely strayed from the Right Way.,Abul A'la Maududi
116,2,109,"Out of sheer envy many People of the Book would be glad to turn you back into unbelievers after you have become believers even though the Truth has become clear to them. Nevertheless, forgive and be indulgent[1] towards them until Allah brings forth His decision. Surely Allah is All-Powerful.",Abul A'la Maududi
117,2,110,"Establish Prayer and dispense Zakah. Whatever good deeds you send forth for your own good, you will find them with Allah. Surely Allah sees all that you do.",Abul A'la Maududi
118,2,111,"They say: ""None shall enter the Garden unless he be a Jew or (according to the Christians), a Christian."" These are their vain desires.[1] Say: “Bring your proof if you are speaking the truth.”",Abul A'la Maududi
119,2,112,"(None has any special claim upon reward from Allah.) Whoever submits himself completely to the obedience of Allah and does good will find his reward with his Lord. No fear shall come upon them, nor shall they grieve.",Abul A'la Maududi
120,2,113,"The Jews say: ""The Christians have no basis for their beliefs,"" and the Christians say: “The Jews have no basis for their beliefs.” They say so even though they read the Scripture. The claim of those who have no knowledge (of the Scripture) is similar.[1] Allah will judge between them concerning their differences on the Day of Resurrection.",Abul A'la Maududi
121,2,114,"Who is more iniquitous than he who bars Allah’s places of worship, that His name be mentioned there, and seeks their destruction? It does not behove such people to enter them, and should they enter, they should enter in fear.[1] There is degradation for them in this world and a mighty chastisement in the Next.",Abul A'la Maududi
122,2,115,"The East and the West belong to Allah. To whichever direction you turn, you will be turning to Allah.[1] Allah is All-Embracing, All-Knowing.[2]",Abul A'la Maududi
123,2,116,"They say: ""Allah has taken to Himself a son."" Glory to Him! Nay, whatever is in the heavens and the earth belongs to Him; to Him are all in obeisance.",Abul A'la Maududi
124,2,117,"He is the Originator of the heavens and the earth; whenever He decrees a matter He (merely) says: ""Be"", and it is.",Abul A'la Maududi
125,2,118,"The ignorant say: ""Why does Allah not speak to us?[1] Why does no Sign come to us?"" The same was said by people before them. Their hearts are all alike.[2] We have made the Signs clear for people of firm faith.[3]",Abul A'la Maududi
126,2,119,(What greater Sign can there be than that) We sent you with the Truth as a bearer of good tidings and a warner![1] And you will not be answerable about the people of the Blazing Flame!,Abul A'la Maududi
127,2,120,"Never will the Jews be pleased with you, (O Prophet), nor the Christians until you follow their way.[1] Say: ""Surely Allah’s guidance, is the true guidance."" Should you follow their desires disregarding the knowledge which has come to you, you shall have no protector or helper against Allah.",Abul A'la Maududi
128,2,121,"Those to whom We have given the Scripture, and who recite it as it ought to be recited, they truly believe in it;[1] and those who disbelieve in it, they are the real losers.",Abul A'la Maududi
129,2,122,"Children of Israel![1] Recall My favour which I bestowed upon you and I exalted you above the nations of the world,",Abul A'la Maududi
130,2,123,"and beware of the Day when no one shall avail another, when ransom shall be accepted from no one, when no one’s intercession will profit anyone, when there shall be no help from any quarter.",Abul A'la Maududi
131,2,124,"Recall when Abraham’s Lord tested him in certain matters[1] and when he successfully stood the test, He said: ""Indeed I am going to appoint you a leader of all people."" When Abraham asked: “And is this covenant also for my descendants?” the Lord responded: “My covenant does not embrace the wrong-doers.”[2]",Abul A'la Maududi
132,2,125,"And We made this House (Ka'bah) a resort for mankind and a place of security, commanding people: ""Take the station of Abraham as a permanent place for Prayer,"" and enjoined Abraham and Ishmael: “Purify My House for those who walk around it, and those who abide in devotion, and those who bow, and who prostrate themselves (in Prayer).”[1]",Abul A'la Maududi
133,2,126,"And when Abraham prayed: ""O my Lord! Make this a place of security and provide those of its people that believe in Allah and the Last Day with fruits for sustenance,"" Allah answered, “And I shall still provide him who disbelieves with the wherewithal for this short life,[1] and then I shall drive him to the chastisement of the Fire; that is an evil end.”",Abul A'la Maududi
134,2,127,"Recall when Abraham and Ishmael raised the foundations of the House, praying: ""Our Lord! Accept this from us; You are All-Hearing, All-Knowing.",Abul A'la Maududi
135,2,128,"Our Lord! Make us submissive to You and make out of our descendants a community that submits itself to You, and show us the ways of Your worship, and turn to us in mercy. You are Much-Relenting, Most Compassionate.",Abul A'la Maududi
136,2,129,"Our Lord! Raise up in the midst of our offspring a Messenger from among them who shall recite to them Your verses, and instruct them in the Book and in Wisdom, and purify their lives.[1] Verily, You are the Most Mighty, the Most Wise.""[2]",Abul A'la Maududi
137,2,130,"And who but a fool would be averse to the way of Abraham? For it is We Who chose Abraham for Our mission in this world, and surely in the World to Come he shall be reckoned among the righteous.",Abul A'la Maududi
138,2,131,"Such was Abraham that when his Lord said to him: ""Submit,""[1] he said: “I have submitted to the Lord of the Universe.”",Abul A'la Maududi
139,2,132,"And Abraham enjoined the same upon his children, and so did Jacob:[1] ""My children! Behold, Allah has chosen this religion for you.[2] Remain till death in submission (to Allah).""[3]",Abul A'la Maududi
140,2,133,"Why, were you witnesses when death came to Jacob? He asked his children: ""Whom will you serve after me?"" They said: “We shall serve your God, the God of your forefathers, Abraham, Ishmael and Isaac, the One God, and unto Him do we submit.”",Abul A'la Maududi
141,2,134,"Now, they were a people who passed away. Theirs is what they have earned, and yours is what you have earned. You shall not be asked concerning what they did.[1]",Abul A'la Maududi
142,2,135,"They say: ""Be Jews,"" or “Be Christians.” “Then you will be rightly guided.” Say to them: “No, follow exclusively the way of Abraham who was not one of those who associate others with Allah in His Divinity.”[1]",Abul A'la Maududi
143,2,136,"Say: ""We believe in Allah, and in what has been revealed to us and to Abraham, Ishmael, Isaac, Jacob and the descendants (of Jacob) and in what was given to Moses and Jesus and in what the other Prophets received from their Lord. We make no distinction between any of them,[1] and we are those who submit to Allah.""",Abul A'la Maududi
144,2,137,"And then if they come to believe as you believe, they are on right guidance; and if they turn away, then quite obviously they have merely fallen into opposition to the Truth. Allah will suffice you for protection against them. He is All-Hearing, All-Knowing.",Abul A'la Maududi
145,2,138,"Say: ""Take on Allah’s colour.""[1] And whose colour is better than Allah’s? It is Him that we serve.",Abul A'la Maududi
146,2,139,"Say (O Prophet): ""Will you then dispute with us concerning Allah when He is our Lord and your Lord?[1] Our deeds are for us and your deeds are for you. And it is Him that we serve exclusively.""[2]",Abul A'la Maududi
147,2,140,"Or do you claim that Abraham and Ishmael, Isaac and Jacob and the descendants (of Jacob) were ""Jews"" or “Christians?” Say: “Who has greater knowledge, you or Allah?”[1] Who does greater wrong than he who conceals a testimony he has received from Allah? Allah is not heedless of the things you do.[2]",Abul A'la Maududi
148,2,141,"Now, they were a people who passed away. Theirs is what they earned, and yours is what you earn; you shall not be questioned concerning what they did.",Abul A'la Maududi
149,2,142,"The block-headed will say: ""What has turned them away from the direction they formerly observed in Prayer?""[1] Say: “To Allah belong the East and the West; He guides whomsoever He wills onto a Straight Way.”[2]",Abul A'la Maududi
150,2,143,And it is thus that We appointed you to be the community of the middle way so that you might be witnesses to all mankind and the Messenger might be a witness to you.[1] We appointed the direction which you formerly observed so that We might distinguish those who follow the Messenger from those who turn on their heels.[2] For it was indeed burdensome except for those whom Allah guided. And Allah will never leave your faith to waste. Allah is full of gentleness and mercy to mankind.,Abul A'la Maududi
151,2,144,"We see you oft turning your face towards the sky; now We are turning you to the direction that will satisfy you. Turn your face towards the Holy Mosque, and wherever you are, turn your faces towards it in Prayer.[1]Those who have been granted the Scripture certainly know that this (injunction to change the direction of Prayer) is right and is from their Lord. Allah is not heedless of what they do.",Abul A'la Maududi
152,2,145,"And yet no matter what proofs you bring before the People of the Book they will not follow your direction of Prayer; nor will you follow their direction of Prayer. None is prepared to follow the other’s direction of Prayer. Were you to follow their desires in disregard of the knowledge which has come to you, you will surely be reckoned among the wrong-doers.[1]",Abul A'la Maududi
153,2,146,"Those to whom We have given the Scripture recognize the place (towards which one must turn in Prayer) as fully as they recognize their own sons,[1] this even though a group of them knowingly conceals the Truth.",Abul A'la Maududi
154,2,147,"This is a definite Truth from your Lord; be not, then, among the doubters.",Abul A'la Maududi
155,2,148,"Everyone has a direction towards which he turns; so excel one another in good works.[1] Allah will bring you all together wherever you might be, for nothing is beyond His power.",Abul A'la Maududi
156,2,149,"From wheresoever you might come forth turn your face towards the Holy Mosque; for that indeed is the Truth from your Lord, and Allah is not heedless of what you do.",Abul A'la Maududi
157,2,150,"From wheresoever you come forth turn your faces towards the Holy Mosque, and wheresoever you may be, turn your faces towards it in Prayer so that none may have an argument against you,[1] unless they be those immersed in wrong-doing. Do not fear them, but fear only Me so that I may complete My favour upon you;[2] perhaps you will be guided to the Right Way.[3]",Abul A'la Maududi
158,2,151,"Just as when We sent among you a Messenger of yourselves, who recites to you Our Signs, purifies your lives, instructs you in the Book and in Wisdom, and instructs you what you did not know.",Abul A'la Maududi
159,2,152,So remember Me and I shall remember you; give thanks to Me and do not be ungrateful to Me for My favours.,Abul A'la Maududi
160,2,153,Believers![1] Seek help in patience and in Prayer; Allah is with those that are patient.[2],Abul A'la Maududi
161,2,154,And do not say of those who are killed in the way of Allah that they are dead; they are alive even though you have no knowledge of their life.[1],Abul A'la Maududi
