sira,sure,ayet,metin,hoca
25,2,18,"Sağırdırlar, dilsizdirler ve kördürler; artık onlar dönmezler (rücu).",Gültekin Onan
26,2,19,"Ya da, karanlık, gökgürültüsü ve şimşekler arasında gökten boşanan bir yağmur altında yıldırımlardan ölüm korkusuyla parmaklarını kulaklarına tıkayan kimseye benzerler. Tanrı kafirleri böyle kuşatmıştır (muhiytun).",Gültekin Onan
27,2,20,"Şimşek neredeyse gözlerini kapıverecek! Önlerini aydınlattıkça ışığında yürürler. Üzerlerine karanlık basınca da dikilir kalırlar. Tanrı dileseydi işitmelerini de, görmelerini de gideriverirdi. Tanrı herşeye gücü yetendir (kadir).",Gültekin Onan
28,2,21,Ey insanlar! Sizi ve sizden öncekileri yaratan (haleka) rabbinize kulluk (ibadet) edin ki korunasınız / sakınasınız (tettekune).,Gültekin Onan
29,2,22,"O, yeryüzünü sizin için bir döşek (firaşen) ve göğü de bir yapı (bina) kıldı / yaptı (ceale). Gökten su indirdi ve bununla sizin için (çeşitli) ürünlerden (semere) rızk çıkardı. Öyleyse bile bile Tanrı'ya eşler (endaden) koşmayın.",Gültekin Onan
30,2,23,"Eğer kulumuza indirdiğimizden kuşku içinde iseniz / kuşkulanıyorsanız (rayb), buna benzer / bunun benzerinden / buna benzeyen (min misli) bir (tek) sure getirin (fe'tu). Tanrı'dan başka tüm tanıklarınızı da (yardıma) çağırın (ved'u), doğru (sözlü) / dürüst (sadık) iseniz.",Gültekin Onan
31,2,24,Ama bunu yapamazsanız -ki asla yapamayacaksınız- bu durumda kafirler için hazırlanan ve yakıtı (kudüh) insanlar ile taşlar olan ateşten (nar) sakının (fettekunnarelletiy).,Gültekin Onan
32,2,25,"İnanıp salih amellerde bulunanları müjdele: Gerçekten onlar için içlerinden / altlarından ırmaklar akan cennetler vardır. Kendilerine rızk olarak bu ürünlerden (min semeretin rizkan) yedirildiğinde ""Bu, daha önce de rızıklandığımızdır"" derler. Bu onlara (dünyadakine) benzer (müteşabihe) olarak verilmiştir. Onlar için orada tertemiz eşler vardır ve onlar orada süresiz (halidun) kalıcıdırlar.",Gültekin Onan
33,2,26,"Tanrı küçük bir sivrisinekten daha büyüğüne kadar her çeşit örneği vermekten (yedribe meselen) çekinmez. İnananlar bunun rablerinden gelen bir gerçek (hakk) olduğunu bilirler. Kafirler ise ""Tanrı bu örnek (mesel) ile neyi amaçladı (irade)?"" derler. O, bununla bir kısmını / çoğunu (kesiyr) saptırır (yudıllü-dalalet) ve bir kısmını / çoğunu da doğruya iletir (yehdiy). O, bununla sadece fasıkları saptırır (dalalet).",Gültekin Onan
34,2,27,"Onlar ki Tanrı ile yaptıkları anlaşmayı (ahid) onayladıktan (misakihi) sonra onu bozarlar, Tanrı'nın birleştirilmesini buyurduğu şeyi keserler / ayırırlar ve yeryüzünde bozgunculuk (fesad) yaparlar. İşte onlar zarara uğrayanlardır (hümülhasirun).",Gültekin Onan
35,2,28,"Tanrı'ya nasıl küfredersiniz? Siz ölüler (emvaten) idiniz, o sizi diriltti (feahyaküm). Sonra sizi öldürür (yümiytüküm) ve tekrar diriltir (yuhyiyküm) ve sonunda / sonra da ona döndürülüceksiniz / döneceksiniz (türceun).",Gültekin Onan
36,2,29,Yeryüzündekilerin tümünü sizin için yaratan (haleka) O'dur. Sonra göğe yönelip (istiva) onu yedi gök olarak düzenledi. O her şeyi bilendir.,Gültekin Onan
37,2,30,"Rabbin, meleklere şöyle demişti: ""Yeryüzüne bir halife yerleştireceğim / Yeryüzünde bir halife varedeceğim / Yeryüzünde (birisini) halife yapacağım (caılün)"". Melekler de: ""Orada bozgunculuk yapacak (yüfsidü), kan akıtacak (yesfiküddima) birisini mi yerleştireceksin / var edeceksin / (halife) yapacaksın? Halbuki biz seni hamdinle yüceltiyor (nüsebbihu) ve kutsuyoruz (nükaddisu)"" dediler. ""Sizin bilmediğinizi / bilmediklerinizi / bilemeyeceklerinizi ben bilirim"" dedi.",Gültekin Onan
38,2,31,"Ve Adem'e tüm isimleri öğretti, sonra onları meleklere sunup (aredahüm), ""Doğru sözlü / dürüst (sadık) iseniz, şunların isimlerini siz bana bildirin (enbiuniy)"" dedi.",Gültekin Onan
39,2,32,"Dediler ki: ""Sen yücesin (sübhaneke), senin bize öğrettiğinden başka bir bilgimiz / bildiğimiz yok. Sen bilensin, hakimsin (aliymülhakiym)"".",Gültekin Onan
40,2,33,"Dedi ki: ""Ey Adem! Onların isimlerini şunlara bildir / bunları onlara isimleriyle bildir."" İsimlerini onlara bildirince, ""Size, göklerin ve yerin gaybını ben bilirim, açıkladıklarınızı / açığa vurduklarınızı da (tübdune) gizlediklerinizi de (tektümun) biliyorum / bilirim dememiş miydim?"" dedi.",Gültekin Onan
41,2,34,"Ve meleklere, ""Adem'e secde edin"" dedik. İblis dışında (hepsi) secde ettiler, o ise diretti / yüz çevirdi (eba), büyüklüklendi / böbürlendi (vestekbere) ve kafirlerden oldu.",Gültekin Onan
42,2,35,"Ve dedik ki: ""Ey Adem! Eşinle birlikte cennette kal / yerleş / otur (üskün). Dilediğiniz yerden bolca yiyin ancak şu ağaca (hazihişşecerete) yaklaşmayın, yoksa zalimlerden olursunuz!""",Gültekin Onan
43,2,36,"Şeytan, onları oradan kaydırıp bulundukları yerden çıkarttı. Nihayet, ""Birbirinize düşman olarak aşağı inin. Yeryüzünde belli bir süre kalıp yaşayacaksınız"" dedik.",Gültekin Onan
44,2,37,"Adem, rabbinden kelimeler aldı. Bunun üzerine onun tevbesini kabul etti. O, yönelişlere karşılık verendir, rahimdir.",Gültekin Onan
45,2,38,"""Oradan topluca ininiz"" dedik. ""Yalnız benden size bir yol gösterici geldiği zaman, o yol göstericiye uyanlar için artık bir korku yok ve onlar üzülmeyecekler.""",Gültekin Onan
46,2,39,"""Küfredip ayetlerimizi yalanlayanlar ise ateşe mahkumdur, orada sürekli kalacaklardır"".",Gültekin Onan
47,2,40,"Ey İsrailoğulları! Size bağışladığım (enamtü) nimetimi anımsayın, ahdime bağlı kalın (evfu) ki ben de ahdinize bağlı kalayım (ufi) ve yalnızca benden korkun / çekinin (iyyaye).",Gültekin Onan
48,2,41,Yanınızdakini (meaküm) doğrulayıcı (musaddikan) olarak indirdiğime inanın. Ona küfredenlerin ilki olmayın. Ayetlerimi az bir değer karşılığında değişmeyin (teşteru) ve yalnızca benden korkun / çekinin (iyyaye).,Gültekin Onan
49,2,42,Hakkı batıl ile örtmeyin (libas) ve hakkı gizlemeyin (tektümülhakka). Siz biliyorsunuz. (VEYA: Bildiğiniz halde hakkı batıl ile örtmeyin ve...) (VEYA: ...bildiğiniz halde hakkı gizlemeyin),Gültekin Onan
50,2,43,"Namazı gözetin (kıyam), zekatı verin ve eğilenlerle / rüku edenlerle (ma'arrakiiyn) birlikte eğilin / rüku edin (verkeu).",Gültekin Onan
51,2,44,İnsanlara iyiliği (birr) buyururken kendinizi (enfüseküm) unutuyor musunuz? (tensevne) Üstelik kitabı da okuyorsunuz (tetlunelkitab). Akletmez misiniz?,Gültekin Onan
52,2,45,"Sabır ve namazla yardım isteyin (veste'ıynu). Elbette bu, huşu duyanların / huşu sahiplerinin / saygılı olanların (E.Yüksel) (alel-haşiiyne) dışındakilere ağır gelir (lekebiyretün).",Gültekin Onan
53,2,46,Nitekim onlar rablerine kavuşacaklarını / rableriyle karşılaşacaklarını (mülaku) ve O'na döneceklerini (raciun) bilirler (yezunnune). (S.Ateş'in notu: İbn Mesud'un mushafında yezunnun yerine yalemun yazıldığından bu anlamı tercih ettik.),Gültekin Onan
54,2,47,Ey İsrailoğulları! Size bağışladığım (enamtü) nimetimi ve sizi alemlere üstün kıldığımı (faddaltüküm) anımsayın.,Gültekin Onan
55,2,48,"Kimsenin kimse yerine birşey ödeyemeyeceği, aracılık (şefaat) kabul edilmeyeceği, kimseden bir fidye alınmayacağı ve yardım da edilmeyeceği bir günden sakının.",Gültekin Onan
56,2,49,"Size işkencenin en kötüsünü yapan, kadınlarınızı bırakıp oğullarınızı öldüren Firavun'un adamlarından sizi kurtarmıştık. Bu, rabbinizden büyük bir sınav idi.",Gültekin Onan
57,2,50,"Denizi yararak (ferakna) sizi kurtarmış (feenceynaküm), Firavun'un adamlarını / taraftarlarını / ordusunu da (ale) gözlerinizin önünde (tenzurun) boğmuştuk (ağrakna).",Gültekin Onan
58,2,51,Hani Musa'yla kırk gece için sözleşmiştik (vaadna). Ancak siz onun ardından kendinize buzağıyı (Tanrı) edinmiş ve zalimler olmuştunuz.,Gültekin Onan
59,2,52,"Bundan sonra, şükredersiniz diye sizi bağışladık (afevna).",Gültekin Onan
60,2,53,Ve hidayete ermeniz için de Musa'ya kitabı ve furkanı verdik.,Gültekin Onan
61,2,54,"Musa kavmine demişti ki: ""Ey kavmim, sizler buzağıyı (Tanrı) edinmekle nefsinize zulmettiniz. Barinize tevbe edin ve nefsinizi öldürün (faktulü). Bu, bariniz katında sizin için daha hayırlıdır. (Bunun üzerine) O, tevbenizi (kabul etti) (fetabe aleyküm). Elbette O, tövbeleri kabul edendir (tevvab), rahimdir.",Gültekin Onan
62,2,55,"Ve demiştiniz ki: ""Ey Musa, biz Tanrı'yı apaçık (cehreten) görmedikçe sana inanmayız"". Bunun üzerine yıldırım sizi almıştı / yakalamıştı / çarpmıştı (kümüssaıkatü). Ve siz bakıp duruyordunuz / bakıyordunuz (tenzurun).",Gültekin Onan
63,2,56,"Sonra, belki şükredersiniz diye ölümünüzün (mevtiküm) ardından sizi diriltmiştik (beasnaküm).",Gültekin Onan
64,2,57,"Sizi bulutlarla gölgelendirmiş ve sizin için manna ve bıldırcın (selva) indirmiştik: ""Sizi rızıklandırdıklarımızın temizlerinden (tayyib) yiyin (külu)"" (dedik). Onlar bize zulmetmediler, ancak kendi nefslerine zulmetmişlerdi.",Gültekin Onan
65,2,58,"Ve demiştik ki: ""Şu şehre girin. Orada dilediğiniz yerden bol bol yiyin. Kapıdan secde ederek girin ve ""dileğimiz bağışlanmadır"" deyin ki hatalarınızı bağışlayalım. Muhsinlerin (alacaklarını / karşılıklarını / ecirlerini) arttıracağız (seneziydülmuhsiniyn)"".",Gültekin Onan
66,2,59,Ancak zalimler kendilerine söylenen sözü (kavlen) (yani: 'dileğimiz bağışlanmadır'ı-?) başkasıyla değiştirdiler (bedele). Biz de fasıklık (yapma)larına karşılık o zalimlerin üzerine gökten iğrenç bir azap (riczen) indirdik.,Gültekin Onan
67,2,60,"Musa, bir zamanlar kavmi için su aramıştı / istemişti. ""Değneğinle taşa vur (daraba)"" demiştik de bunun üzerine taştan (hüsneta) on iki pınar / göze (ayn) fışkırmıştı (feceret). Böylece herkes içeceği yeri bilmişti. ""Tanrı'nın rızkından yiyin için, yeryüzünde bozgunculuk (fesad) yaparak dolaşmayın.""",Gültekin Onan
68,2,61,"Demiştiniz ki: ""Ey Musa! Artık tek bir çeşit yiyeceğe dayanamayacağız. Rabbine bizim için dua et de bize yerin bitirdiklerinden kabak, sarımsak, mercimek ve soğan yetiştirsin / çıkartsın."" (Musa:) ""Hayırlı olanı daha değersiz olanla mı değiştirmek (bedele) istiyorsunuz? İsterseniz Mısır'a geri dönün / inin, orada aradığınızı bulabilirsiniz / istediğiniz var!"" demişti. Böylece alçaklık ve yoksulluğa mahkum edildiler / üzerlerine alçaklık ve yoksulluk (damgası) vuruldu ve Tanrı'nın gazabına uğradılar. Bu, kuşkusuz, Tanrı'nın ayetlerine küfretmeleri ve nebileri haksız yere öldürmelerindendi. (Yine) bu, isyan etmelerinden ve sınırı aşmalarındandı.",Gültekin Onan
69,2,62,"Kuşkusuz inananlar, Yahudiler, Hristiyanlar ve Sabiilerden (kim) Tanrı'ya ve ahiret gününe inanır ve salih amellerde bulunursa, onların ödülleri / karşılıkları (ecir) rableri katındadır. Onlara korku yoktur ve onlar üzüntü duymayacaklardır.",Gültekin Onan
70,2,63,"Sina dağını üzerinize kaldırarak sizden söz (misak) almıştık: ""Size verdiğimize kuvvetle / sımsıkı sarılın, içindekileri / onda olanı anımsayın ki korunasınız (tettekun)"" (demiştik).",Gültekin Onan
71,2,64,Siz ise bundan sonra da yüz çevirdiniz / döneklik ettiniz (tevelleytüm). Tanrı'nın üzerinizdeki fazlı ve rahmeti olmasaydı kaybedenlerden / hüsrana uğrayanlardan / kendini aldatanlardan / aldatılanlardan (hasiriyn) olurdunuz.,Gültekin Onan
72,2,65,"Sizden Cumartesi yasağını çiğneyenleri elbette biliyorsunuz. İşte biz onlara ""Aşağılık maymunlar olun"" dedik.",Gültekin Onan
73,2,66,Bunu çağdaşlarına / yanında olanlara (lima beyne yedeyha) ve sonraki kuşaklara / gelecek olanlara (halfeha) bir ceza / azab / ibret verici ceza (nekalen) ve muttakiler için de bir öğüt / nasihat (mevızaten) yaptık.,Gültekin Onan
74,2,67,"Hani Musa kavmine: ""Tanrı, bir sığır boğazlamanızı / kesmenizi buyuruyor"" demişti. ""Bizimle alay mı ediyorsun?"" dediklerinde de ""Cahillerden olmaktan Tanrı'ya sığınırım (euzü)"" dedi.",Gültekin Onan
75,2,68,"Dediler ki: ""Bizim için rabbine dua et de onun niteliğini / durumunu (hiy) bize açıklasın / bildirsin (yübeyyin)"". (Musa) Dedi ki: ""O diyor ki, o ne yaşlı, ne de genç, ikisinin ortasında / arasında (avanün) bir sığırdır. Artık buyrulduğunuzu yapın / yerine getirin.""",Gültekin Onan
76,2,69,"Dediler ki: ""Bizim için rabbine dua et de onun rengini açıklasın / bildirsin"". (Musa) Dedi ki: ""O diyor ki, rengi parlak sarı bir sığırdır, bakanların içini açar"".",Gültekin Onan
77,2,70,"Dediler ki: ""Bizim için rabbine dua et de onun niteliğini / durumunu (hiye) bize (biraz daha) açıklasın / bildirsin (yübeyyin)"". Çünkü bize göre sığırlar birbirine benziyor. Tanrı dilerse doğru yolu / doğruyu (muhtedun) buluruz"".",Gültekin Onan
78,2,71,"(Musa) Dedi ki: ""O diyor ki, o sığır yeri sürüp ekini sulayarak boyunduruk altında ezilmemiş, kusursuz, alacasız bir sığırdır."" ""İşte şimdi gerçeği (hakk) getirdin"" diyerek sonunda sığırı boğazladılar / kestiler; az kalsın bunu yapmayacaklardı.",Gültekin Onan
79,2,72,Hani bir kişiyi öldürmüş ve suçu birbirinize / birbirinizin üzerine atmıştınız / birbirinize düşmüştünüz (feddaretüm). Oysa Tanrı gizlediklerinizi (tektümun) açığa çıkaracaktı / çıkartıcıdır (muhricun).,Gültekin Onan
80,2,73,"""(Sığırın) bir parçasıyla ona (öldürülene) vurun (daraba)"" dedik. İşte, Tanrı ölüleri böyle diriltir ve ayetlerini böyle gösterir (yüriyküm) ki akledesiniz.",Gültekin Onan
81,2,74,"Bundan sonra kalpleriniz yine katılaştı; taş gibi, hatta daha katı. Çünkü taşlardan öyleleri var ki onlardan nehirler fışkırır (yetefeccerü). Bazıları yarılır, bağrından su çıkarır. Öyleleri de vardır ki Tanrı'ya olan saygılarından (haşyetillah) dolayı yuvarlanır. Tanrı yaptıklarınızdan / işlerinizden (tamelun) habersiz (gafilin) değildir.",Gültekin Onan
82,2,75,"Onların size inanacaklarını (güveneceklerini) umuyor musunuz? Oysa onların bir bölümü / zümresi (feriykun) Tanrı'nın sözünü (kelam) işitip (yesmeune) aklettikten sonra, bile bile / bilerek (yalemun) onu değiştirirlerdi (yuharrifunehu).",Gültekin Onan
83,2,76,"İnananlarla karşılaştıklarında ""inandık"" derler; başbaşa kaldıklarında ise ""Tanrı'nın size açıkladığını / açtığını (fetehallahu) rabbiniz katında size (karşı) delil olarak kullanmaları / delil getirmeleri (liyuhacciküm) için mi onlara anlatıyorsunuz / söylüyorsunuz (etuhaddisunehüm)? Akletmez misiniz?"" derler.",Gültekin Onan
84,2,77,"Bilmezler mi ki Tanrı gizlediklerini de (yüsirrune), açıkladıklarını da (yulinun) biliyor?",Gültekin Onan
85,2,78,"Onlardan (bir bölümü) ümmidir / (İçlerinde / aralarında) ümmiler vardır, kuruntu ve söylentilerin / asılsız şeylerin (emaniyye) dışında kitabı bilmezler; yalnızca zannederler.",Gültekin Onan
86,2,79,"Kitabı elleriyle yazdıktan sonra onu az bir değer karşılığında satmak için ""bu Tanrı katındandır"" diyenlerin vay haline. Ellerinin yazdığından dolayı vay haline onların. Kazandıklarından / kazanmakta olduklarından dolayı vay haline onların!",Gültekin Onan
87,2,80,"""Sayılı birkaç gün dışında ateş bize değmeyecek"" dediler. De ki: ""Tanrı'dan böyle bir söz mü (ahid) aldınız -ki Tanrı sözünden (ahid) dönmez- yoksa Tanrı'ya karşı bilmediğiniz bir şeyi mi / bilmediğinizi mi söylüyorsunuz?""",Gültekin Onan
88,2,81,"Kim kötülük işler de günahı kendisini kuşatırsa, artık onlar ateşin halkıdırlar, orada sürekli kalırlar.",Gültekin Onan
89,2,82,İnanıp salih amel işleyenler ise cennet halkıdır (ashabülcennet); onlar da orada sürekli kalırlar.,Gültekin Onan
90,2,83,"Hani İsrailoğullarından ""Tanrı'dan başkasına kulluk etmeyin, anaya babaya, yakınlara, yetimlere ve yoksullara iyilikle davranın (ihsanen), insanlara güzel söz söyleyin, namazı gözetin ve zekatı verin"" diye misak almıştık Sonra siz pek azınız dışında döndünüz / yüz çevirdiniz (tevelleytüm) ve (hala) yüz çeviriyorsunuz.",Gültekin Onan
91,2,84,"Hani sizden ""Birbirinizin kanını dökmeyeceksiniz ve birbirinizi yurtlarınızdan (diyariküm) çıkarmıyacaksınız diye misak almıştık. Sonra sizler bunu onaylamıştınız (akrertüm). Hala da buna tanıklarsınız.",Gültekin Onan
92,2,85,"(Tüm bunlardan) sonra, sizler hala birbirinizi öldürüyor, aranızdan bir bölümü (ferai) yurtlarından çıkarıyor, kötülük ve düşmanlıkta onlara karşı birleşiyorsunuz. Onları yurtlarından çıkarmanız zaten size haramken, bu yetmiyormuş gibi size esir düştüklerinde bir de onlardan fidye istiyorsunuz. Yoksa siz kitabın bir kısmına inanıp bir kısmına küfür mü ediyorsunuz? Böyle davrananların cezası dünya hayatında rezil olmak ve diriliş gününde de azabın en çetinine uğratılmaktan başka ne olabilir? Tanrı yaptıklarınızdan gafil değildir.",Gültekin Onan
93,2,86,"İşte bunlar, ahiret karşılığında dünya hayatını satın alan kimselerdir. Bu yüzden / bundan dolayı azapları hafifletilmez ve kendilerine yardım edilmez (yunsarun).",Gültekin Onan
94,2,87,"Andolsun (lekad) Musa'ya kitabı verdik ve ardından peşpeşe elçiler gönderdik / ardından elçileri sıraladık. Meryemoğlu İsa'ya da apaçık (deliller) (beyyinati) verdik ve onu Kutsal Ruh (ruhılkudüs) ile destekledik (eyyednahü). Ne zaman bir elçi hoşunuza gitmeyen bir şeyle size gelse büyüklük taslayarak bir bölümünüz onu yalanlayacak, bir bölümünüz de onu öldürecek misiniz?",Gültekin Onan
95,2,88,"""Kalplerimiz örtülüdür / kılıflıdır / fazlalıklıdır"" (gulf) dediler. Hayır / Halbuki Tanrı küfürlerinden dolayı onları lanetlemiştir! Bundan dolayı onların pek azı inanır.",Gültekin Onan
96,2,89,"Tanrı katından yanlarında olanı doğrulayan bir kitap geldiği zaman, daha önce küfredenlere karşı yardım isteyip dururlarken bilip tanıdıkları gelince ona küfrettiler. Artık Tanrı'nın laneti kafirlere olsun!",Gültekin Onan
97,2,90,Tanrı'nın kullarından dilediğine kendi fazlından indirmesini çekemiyerek (bagyen) Tanrı'nın indirdiğine küfretmekle nefslerini ne kötü şeye karşılık sattılar. Böylece gazap üstüne gazaba uğradılar. Kafirlere alçaltıcı (mühiyn) bir azap vardır.,Gültekin Onan
98,2,91,"Onlara ""Tanrı'nın indirdiğine inanın"" denildiğinde, ""Biz bize indirilene inanırız"" derler ve ondan sonrasına / başkasına / ötesine (veraehu) küfrederler. Oysa o / bu, yanlarındakini doğrulayan (musaddikan) gerçektir (hakk). De ki: ""İnançlılar iseniz / idiyseniz neden daha önce Tanrı'nın nebilerini öldürüyordunuz?""",Gültekin Onan
99,2,92,"Andolsun Musa size beyyinelerle gelmişti, fakat onun ardından buzağıyı (Tanrı) edindiniz ve (böylece) zalimler oldunuz.",Gültekin Onan
100,2,93,"Hani sizden misak almış ve üzerinize Tur (dağını) kaldırmıştık / yükseltmiştik: ""Size verdiğime sıkıca sarılın ve dinleyin"" (demiştik). Demişlerdi ki: ""Dinledik ve karşı geldik / baş kaldırdık"" (asayna). Küfürlerinden dolayı buzağı (tutkusu) kalplerine sinmişti / içirilmişti (üşribu). De ki: ""Eğer inançlılar iseniz inancınız size ne kötü / çirkin (şeyler) buyuruyor VEYA inançlılar olsaydınız inancınız size kötü / böyle çirkin şeyler buyurmazdı"".",Gültekin Onan
101,2,94,"De ki: ""Eğer Tanrı katında ahiret yurdu (darulahiret), hiçkimseye / diğer insanların değil yalnızca sizin ise VEYA diğer insanlara değil yalnızca size ayrılmışsa / özgü kılınmışsa (halisaten min duninnasi) ve bunda doğru sözlüyseniz / dürüstseniz / sadık iseniz o halde hemen ölümü dileyin / isteyin (fetemennevülmevte)""",Gültekin Onan
102,2,95,Oysa onlar (önceden) ellerinin işlediklerinden / sunduklarından (kaddemet eydihim) ötürü bunu ebediyen dilemiyeceklerdir / istemeyeceklerdir. Tanrı zalimleri bilir / bilendir.,Gültekin Onan
103,2,96,"(Andolsun) onları yaşamaya / yaşama karşı (diğer) insanlardan ve şirk koşanlardan (bile) daha ihtiraslı bulursun. (Onlardan) herbiri bin yıl yaşamak / yaşatılsın ister. Oysa, bunca / uzun yaşaması onu azaptan uzaklaştırmaz / kurtarmaz. Tanrı, yaptıklarını / yapmakta olduklarını görendir.",Gültekin Onan
104,2,97,"De ki: ""Cebrail'e kim düşman ise, (bilsin ki) gerçekten onu (kitabı) Tanrı'nın izniyle kendinden öncekileri (bence: yanınızda olanı / olanları) doğrulayıcı ve inançlılar için hidayet ve müjde verici olarak senin kalbine indiren O'dur. (A.Bulaç)",Gültekin Onan
105,2,98,"Her kim Tanrı'ya, meleklerine, elçilerine, Cebrail'e ve Mikail'e düşman ise Tanrı da kafirlerin düşmanıdır.",Gültekin Onan
106,2,99,Andolsun sana apaçık ayetler indirdik. Fasıklardan başkası bunlara küfretmez.,Gültekin Onan
107,2,100,"Ne zaman bir ahidde bulundularsa, onların bir bölümü (feriykun) onu bozmadı mı? Zaten onların çoğu inanmış değildir.",Gültekin Onan
108,2,101,"Ne zaman onlara Tanrı katından yanlarındakini doğrulayan bir elçi gelse, kitap verilenlerin bir bölümü (feriykun), sanki bilmiyorlarmış gibi Tanrı'nın kitabını arkalarına (keennehüm) attılar.",Gültekin Onan
109,2,102,"Ve onlar Süleyman'ın mülkü hakkında şeytanların anlattığına / okuduğuna (tetluşşeyatıynu) uydular. Süleyman küfretmedi ancak şeytanlar küfrettiler. Onlar insanlara büyücülüğü (sihr) ve Babil'deki iki meleğe, Harut ve Marut'a indirileni öğretiyorlardı. Oysa o ikisi ""Biz bir fitneyiz, (bu bilgiyi kötüye kullanıp) küfretmeyin?"" demedikçe hiç kimseye onu / birşey öğretmezlerdi. Fakat onlardan koca (beynelmer) ile karısının (zevcihi) arasını açan şeyi öğrendiler / öğreniyorlardı. Oysa onunla Tanrı'nın izni olmadan hiç kimseye zarar veremezlerdi. Kendilerine yarar sağlayanı değil, zarar vereni öğreniyorlardı. Andolsun onlar, bunu satın alanın ahirette bir payı olmadığını da biliyorlardı. Karşılığında nefslerini sattıkları şey ne kötü. Bir bilselerdi!",Gültekin Onan
110,2,103,"Eğer gerçekten inanıp sakınsalardı, Tanrı katındaki sevap(ları) gerçekten daha hayırlı olurdu; bir bilselerdi.",Gültekin Onan
111,2,104,"Ey inananlar, ""Raina (bize çobanlık et, bizi güt, bize bak)"" demeyin; ""Unzurna (bizi gözet)"" deyin ve dinleyin. Kafirler için acı bir azap var.",Gültekin Onan
112,2,105,Kitap ehlinden olan küfredenler ve müşrikler rabbinizden üzerinize bir hayrın indirilmesini istemezler / arzu etmezler. (Oysa) Tanrı (ise) rahmetini dilediğine verir. Tanrı büyük fazl sahibidir.,Gültekin Onan
