sira,sure,ayet,metin,hoca
34,2,27,"O fasıklar ki, Allah'a kesin söz verdikten sonra sözlerinden dönerler; Allah'ın bitiştirilmesini emrettiği ilişkileri keser ve yeryüzünde bozgunculuk yaparlar. Onlar manen iflas etmiş kimselerdir.",Bayraktar Bayraklı
35,2,28,"Allah'ı nasıl inkar ediyorsunuz? Siz yokken, sizi var etti. Sonra sizi öldürecek ve sonra tekrar diriltecek. Sonunda O'na döndürüleceksiniz.",Bayraktar Bayraklı
36,2,29,"Allah, yerde olanların hepsini sizin için yarattı, sonra iradesini göğe yöneltip onları yedi gök olarak düzenledi. O, her şeyi bilendir.",Bayraktar Bayraklı
37,2,30,"Rabbin meleklere, ""Ben yeryüzünde bir halife yaratacağım"" dediği vakit melekler, ""Biz seni överek anarken ve yüceltip dururken, orada fesat çıkaracak, kan dökecek birini mi yaratacaksın?"" dediler. Allah, ""Ben sizin bilmediğinizi bilirim"" diye cevap verdi.",Bayraktar Bayraklı
38,2,31,"Allah, Adem'e bütün isimleri öğretti. Sonra o varlıkları ve nesneleri meleklerin karşısına çıkarıp ""Görüşünüzde doğru iseniz, bunların adlarını bana söyleyiniz"" dedi.",Bayraktar Bayraklı
39,2,32,"Melekler, ""Seni bütün eksikliklerden uzak tutarız! Bizim senin öğrettiğinden başka bilgimiz yoktur. Her şeyi bilen ve hikmet sahibi sensin"" dediler.",Bayraktar Bayraklı
40,2,33,"Allah, ""Ey Adem! Onlara eşyanın isimlerini anlat"" dedi. Adem, onların isimlerini meleklere anlatınca Allah, ""Size demedim mi, göklerin ve yerin sırlarını ben bilirim ve ben sizin açıkladığınız ve gizlediğiniz şeyleri de bilirim"" dedi.",Bayraktar Bayraklı
41,2,34,"Meleklere, ""Adem'e secde ediniz"" dediğimiz vakit İblis'ten başka hepsi secde ettiler. İblis secde etmedi,  kibirlendi ve kafirlerden oldu.",Bayraktar Bayraklı
42,2,35,"Adem'e şöyle dedik: ""Sen ve eşin birlikte cennete yerleşiniz, ikiniz de oradaki nimetlerden istediğinizi bol bol yiyiniz, ancak şu ağaca yaklaşmayınız, yoksa zalim/büyük hata yapanlardan olursunuz.""",Bayraktar Bayraklı
43,2,36,"Bunun üzerine şeytan, onları bulundukları yerden kaydırıp çıkardı. Biz de, ""Birbirinize düşman olarak oradan ininiz ve yeryüzünde belli bir zamana kadar ikamet edip yaşayacaksınız"" dedik.",Bayraktar Bayraklı
44,2,37,"Bunun üzerine Adem, Rabbinden bazı kelimeler alıp öğrendi. Allah da tövbesini kabul etti. Çünkü Allah, tövbeyi çok kabul eden ve çok merhamet edendir.",Bayraktar Bayraklı
45,2,38,"Dedik ki: ""Hepiniz oradan inin. Size benden doğru yolu gösteren bir rehber geldiğinde, kim rehberime uyarsa, onlara hiçbir korku yoktur ve onlar üzülmeyeceklerdir"".",Bayraktar Bayraklı
46,2,39,"İnkar edip ayetlerimizi yalanlayanlara gelince, onlar da cehennemliktirler;onlar orada süreli olarak kalacaklardır.",Bayraktar Bayraklı
47,2,40,"Ey İsrailoğulları! Sizlere verdiğim nimetleri hatırlayınız. Siz benim emrimi yerine getiriniz ki, ben de sizin isteğinizi yerine getireyim. Sadece benden çekinin.",Bayraktar Bayraklı
48,2,41,Beraberinizde olan Tevrat'ı doğrulayıcı olarak indirdiğim Kur'an'a iman ediniz. Sakın onu inkar edenlerin ilki olmayınız. Ayetlerimi de küçük bir değerle değiştirmeyiniz ve yalnız benden sakınınız.,Bayraktar Bayraklı
49,2,42,Bilerek hakkı batıl ile karıştırmayınız ve hakkı gizlemeyiniz.,Bayraktar Bayraklı
50,2,43,"Namazı kılınız, zekatı veriniz ve rüku edenlerle beraber rüku ediniz.",Bayraktar Bayraklı
51,2,44,"Ey bilginler, kitabı okuduğunuz halde, insanlara iyiliği emredip, kendinizi unutuyor musunuz? Aklınızı kullanmıyor musunuz?",Bayraktar Bayraklı
52,2,45,"-Sabır ve dua ile Allah'tan yardım isteyin.Sabır ve dua, Rablerine kavuşacaklarını ve kesinlikle O'na döneceklerini bilen, gerçekten kalbi Allah sevgisinden dolayı ürperenlerin dışındakilere ağır gelir.",Bayraktar Bayraklı
53,2,46,"-Sabır ve dua ile Allah'tan yardım isteyin.Sabır ve dua, Rablerine kavuşacaklarını ve kesinlikle O'na döneceklerini bilen, gerçekten kalbi Allah sevgisinden dolayı ürperenlerin dışındakilere ağır gelir.",Bayraktar Bayraklı
54,2,47,Ey İsrailoğulları! Size verdiğim nimetimi ve sizi alemlere üstün kıldığımı hatırlayınız.,Bayraktar Bayraklı
55,2,48,"Hiç kimsenin başkasına fayda veremeyeceği, şefaatin kabul edilmeyeceği, fidye alınmayacağı ve yardım yapılmayacağı bir günden sakınınız.",Bayraktar Bayraklı
56,2,49,"Hani sizi Firavun'un yandaşlarından kurtarmıştık. Zira onlar, eziyetin en kötüsünü size layık görüyorlardı. Erkek çocuklarınızı boğazlıyor, kızlarınızı hayatta bırakıyorlardı. Bu uygulamada, sizin için Rabbinizden ağır bir imtihan vardı.",Bayraktar Bayraklı
57,2,50,"Sizin için denizi yarmış, sizi kurtarmış ve Firavun taraftarlarını boğmuştuk; siz de bunu görüyordunuz.",Bayraktar Bayraklı
58,2,51,"Musa ile kırk gece için sözleştikten sonra, siz onun ardından şirk koşarak buzağıyı tanrı edindiniz.",Bayraktar Bayraklı
59,2,52,Bu davranışınızdan sonra şükredersiniz diye sizi affetmiştik.,Bayraktar Bayraklı
60,2,53,"Hani biz, doğru yolu bulasınız diye Musa'ya kitabı ve furkanı vermiştik.",Bayraktar Bayraklı
61,2,54,"Musa, kavmine ""Ey kavmim!Buzağıyı tanrı edinmekle kendinize büyük kötülük ettiniz. Hemen yaratanınıza tövbe ediniz ve kendinizi ıslah ediniz. Böyle yapmanız yaratanınız katında sizin için hayırlıdır"" demişti. Allah da tövbelerinizi kabul etti. Çünkü O, tövbeleri kabul edendir; merhamet sahibidir.",Bayraktar Bayraklı
62,2,55,"Şu zamanı da hatırlayınız ki, siz ""Ey Musa! Allah'ı apaçık görünceye kadar sana asla iman etmeyeceğiz!"" demiştiniz de, göre göre sizi yıldırım çarpmıştı.",Bayraktar Bayraklı
63,2,56,"Şükredersiniz diye, sizi ölümünüzün ardından dirilttik.",Bayraktar Bayraklı
64,2,57,"Sizi bulutla gölgeledik, size kudret helvası ve bıldırcın gönderdik de,""Verdiğimiz iyi nimetlerden yiyiniz"" dedik. Hakikatte onlar bize değil, sadece kendilerine kötülük ettiler.",Bayraktar Bayraklı
65,2,58,"İsrailoğulları'na, ""bu kente giriniz, orada bulunanlardan bol bol yiyiniz; kapısından boyun eğerek giriniz;'Hıtta/hatalıyız'deyiniz ki hatalarınızı bağışlayalım. Çünkü biz, iyi davrananlara fazlasıyla vereceğiz"" demiştik.",Bayraktar Bayraklı
66,2,59,"Fakat zalimler, kendilerine söylenenleri başka sözlerle değiştirdiler. Bunun üzerine biz, yapmakta oldukları kötülükler sebebiyle zalimlerin üzerine gökten acı bir azap indirdik.",Bayraktar Bayraklı
67,2,60,"Musa, kavmi için su istemişti de biz ona,""Değneğinle taşa vur"" demiştik. Taştan hemen on iki kaynak fışkırdı. Her grup, içeceği kaynağı bildi. Onlara: ""Allah'ın nimetlerinden yiyiniz, içiniz, sakın yeryüzünde bozgunculuk etmeyiniz"" dedik.",Bayraktar Bayraklı
68,2,61,"Siz, ""Ey Musa, hep aynı şeyi yemeye katlanamayız. Bizim için Rabbine dua et de, bize yerin bitirdiği şeylerden sebze, salatalık, sarımsak, mercimek ve soğan çıkarsın"" demiştiniz. Musa da, ""Daha iyi olanı daha değersiz olanla değişmek mi istiyorsunuz? İnin şehre, orada istediğiniz var"" dedi. Horluk ve yoksulluğa maruz kaldılar ve Allah'ın gazabına uğradılar. Bu musibet, Allah'ın ayetlerini inkar etmeleri, peygamberlerini haksız yere öldürmeleri ve isyan edip aşırı gitmelerisebebiyle geldi.",Bayraktar Bayraklı
69,2,62,"Kesinlikle, iman edenlerden, Yahudi olanlardan, Hıristiyanlardan ve Sabiilerden kim Allah'a ve ahiret gününe inanıp iyi amelde bulunursa, Rabbleri katında onların ödülü vardır. Onlara bir korku yoktur ve onlar kederlenmeyeceklerdir.",Bayraktar Bayraklı
70,2,63,"Hani sizden sağlam bir söz almış, Tur'u da üstünüze kaldırmış ve ""Size verdiğimiz kitabın hükümlerine sımsıkı sarılınız, içinde olanları hatırlayınız ki, ruh olgunluğuna ulaşasınız""demiştik.",Bayraktar Bayraklı
71,2,64,"Bundan sonra yine yüz çevirdiniz. Allah'ın iyiliği ve merhameti üzerinizde olmasaydı, manen iflas etmiş olacaktınız.",Bayraktar Bayraklı
72,2,65,"İçinizden Cumartesi günü yasağını çiğneyenleri elbette bilirsiniz. İşte bundan dolayı onlara,""Aşağılık maymunlar olun"" dedik.",Bayraktar Bayraklı
73,2,66,"Biz bu cezayı, bizzat görenlere ve sonradan gelenlere bir ders, sakınanlar için de bir öğüt vesilesi kıldık.",Bayraktar Bayraklı
74,2,67,"Musa,toplumuna""Allah size bir inek kesmenizi emrediyor' demişti. 'Bizimle alay mı ediyorsun?"" dediler. O da,""Cahillerden olmaktan Allah'a sığınırım"" dedi.",Bayraktar Bayraklı
75,2,68,"""Bizim adımıza Rabbine dua et, bize ineğin nasıl olduğunu açıklasın"" dediler. Musa, ""Allah diyor ki, o ne yaşlı ne de körpe; ikisi arasında bir inektir. Size emredileni, hemen yapın"" dedi.",Bayraktar Bayraklı
76,2,69,"Bu defa, ""Bizim için Rabbine dua et, bize onun rengini açıklasın"" dediler. Musa da, ""Allah diyor ki,sarı renkli, parlak tüylü, bakanların içini açan bir renktedir"" dedi.",Bayraktar Bayraklı
77,2,70,"""Bizim için Rabbine dua et de onun nasıl bir inek olduğunu bize açıklasın, nasıl bir inek keseceğimizi anlayamadık. Biz, inşallah emredileni yerine getiririz"" dediler.",Bayraktar Bayraklı
78,2,71,"Musa dedi ki: ""Allah şöyle buyuruyor: O inek, henüz boyunduruk altına alınmayan, yer sürmeyen, ekin sulamayan, serbest dolaşan, hiç alacası bulunmayan bir inektir.""""İşte şimdi gerçeği anlattın"" dediler ve bunun üzerine onu bulup kestiler, ama az kalsın kesmeyeceklerdi.",Bayraktar Bayraklı
79,2,72,"Hani siz, bir adam öldürmüştünüz ve katili hakkında birbirinizle tartışmıştınız. Fakat Allah, gizlediğinizi ortaya çıkaracaktır.",Bayraktar Bayraklı
80,2,73,"""Haydi, şimdi öldürülen bu adama, kesilen ineğin bir parçasıyla vurun"" dedik. Allah ölüleri bu şekilde diriltir ve size ayetlerini gösterir. Umulur ki, aklınızı kullanırsınız.",Bayraktar Bayraklı
81,2,74,"Sonra bu mucizenin ardından kalpleriniz katılaştı, taş gibi, hatta daha da katı oldu. Halbuki taşın öylesi vardır ki, ondan ırmaklar fışkırır; öylesi vardır ki, yarılıp içinden su akar; öylesi de vardır ki, Allah'a olan saygısından dolayı yuvarlanır. Allah yaptıklarınızdan habersiz değildir.",Bayraktar Bayraklı
82,2,75,"Artık onların, size inanacaklarını mı umuyorsunuz? Onlardan bir zümre vardı ki, Allah'ın kelamını dinlerler ve kavrayıp anladıktan sonra, bile bile onda değişiklik yaparlardı.",Bayraktar Bayraklı
83,2,76,"Münafıklar, müminlerle karşılaştıklarında, ""İman ettik"" derler. Birbirleriyle başbaşa kaldıklarında ise, ""Allah'ın size açtıklarını, Rabbiniz katında sizin aleyhinize delil getirmeleri için mi onlara anlatıyorsunuz; bunları düşünemiyor musunuz?"" derler.",Bayraktar Bayraklı
84,2,77,"Allah'ın,onların gizlediklerini ve açığa vurduklarını bildiğini bilmiyorlar mı?",Bayraktar Bayraklı
85,2,78,Onların arasında kitabı bilmeyen cahiller vardır. Bildikleri sadece kendilerine anlatılan asılsız kuruntulardır. Onlar sadece zanda bulunuyorlar.,Bayraktar Bayraklı
86,2,79,"Elleriyle kitabı yazıp sonra onu az bir bedel karşılığında satmak için, ""Bu, Allah katındandır"" diyenlere yazıklar olsun! Elleriyle yazdıklarından ötürü vay haline onların! Kazandıklarından ötürü vay haline onların!",Bayraktar Bayraklı
87,2,80,"İsrailoğulları, ""Ateş bize birkaç günden fazla dokunmaz"" derler. Onlara de ki: ""Allah'tan bir söz mü aldınız; çünkü Allah asla sözünden caymaz;yoksa Allah hakkında bilmediğiniz bir şeyi mi söylüyorsunuz?""",Bayraktar Bayraklı
88,2,81,"Hayır! Kim bir kötülük eder de, kötülüğü kendisini çepeçevre kuşatırsa, işte o kimseler cehennemliklerdir. Onlar orada uzun süreli kalırlar.",Bayraktar Bayraklı
89,2,82,"İman edip yararlı iş yapanlara gelince, onlar da cennetliklerdir. Onlar orada süreli kalırlar.",Bayraktar Bayraklı
90,2,83,"Hani biz,İsrailoğulları'ndan şöyle söz almıştık: Sadece Allah'a kulluk edeceksiniz; ana babaya, yakın akrabaya, yetimlere ve yoksullara iyilik edeceksiniz. İnsanlara doğru olanı söyleyiniz, namazı kılınız, zekatı veriniz. Sonunda azınız müstesna, yüz çevirerek dönüp gittiniz.",Bayraktar Bayraklı
91,2,84,"Hatırlayınız ki, sizden,""Birbirinizin kanını akıtmayınız, birbirinizi yurtlarınızdan çıkartmayınız""diye sağlam söz almıştık. Sonra siz bunu kabullendiniz ve birbirinize karşı şahitlik ettiniz.",Bayraktar Bayraklı
92,2,85,"Bu sözleşmeyi kabul eden sizler, verdiğiniz sözün aksine birbirinizi öldürüyor ve aranızdan bir grubu yurtlarından çıkarıyorsunuz. Günah ve düşmanlıkta onlara karşı birleşip yardımlaşıyorsunuz. Onları yurtlarından çıkarmak size haram olduğu halde, size esir olarak geldiklerinde, fidyeleşip esir değişimi yapıyorsunuz. Siz kitabın bir kısmına inanıyor, bir kısmını inkar mı ediyorsunuz? Sizden böyle yapanların cezası, dünya hayatında rüsvaylıktan başka bir şey değildir. Kıyamet gününde de onlar, en şiddetli azaba iletilecekler. Allah, yaptıklarınızdan habersiz değildir.",Bayraktar Bayraklı
93,2,86,Ahirete karşılık dünya hayatını tercih eden bu kişilerin azapları hafifletilmeyecek ve kendilerine yardım da edilmeyecektir.,Bayraktar Bayraklı
94,2,87,"Yemin olsun biz Musa'ya Kitab'ı verdik. Ondan sonra peşpeşe peygamberler gönderdik. Meryem oğlu İsa'ya da mucizeler verdik ve onu Ruhulkudüs/Cebrail ile destekledik. Nefsinizin arzulamadığı şeyleri söyleyen bir peygamber geldikçe ona karşı kibirlendiniz, bir kısmını yalanladınız, bir kısmını da öldürdünüz.",Bayraktar Bayraklı
95,2,88,"Yahudiler, ""Kalplerimiz perdelidir"" dediler. Hayır, küfür ve isyanları sebebiyle Allah onlara lanet etmiştir;bu yüzden çok azı inanır.",Bayraktar Bayraklı
96,2,89,"Daha önce kafirlere karşı zafer isterlerken, kendilerine Allah katından, yanlarındakilerini doğrulayan bir kitap gelip de öğrendikleriyle karşılaşınca inkar ettiler. İşte Allah'ın laneti böyle inkarcılaradır.",Bayraktar Bayraklı
97,2,90,"Kendilerini ne kötü şey karşılığında sattılar! Çekemediklerinden dolayı, Allah'ın, kullarından dilediğine vahiy indirmesini ve Allah'ın indirdiğini inkar ettiler. Bu inkarları sebebiyle gazap üstüne gazaba uğradılar. İnanmayanları utanç verici azap beklemektedir.",Bayraktar Bayraklı
98,2,91,"Kendilerine ""Allah'ın indirdiğine inanın"" denilince, ""Biz sadece bize indirilen kitaba inanırız"" derler ve ondan başkasını inkar ederler. Halbuki Kur'an, ellerinde bulunanı doğrulayıcı olarak gelmiş hak kitaptır. Onlara de ki, ""Şayet siz gerçekten inanıyor idiyseniz, daha önce Allah'ın peygamberlerini neden öldürüyordunuz?""",Bayraktar Bayraklı
99,2,92,Andolsun ki Musa size en açık delilleri getirdi. Sonra ardından buzağıyı ilah edindiniz. Siz zalimsiniz.,Bayraktar Bayraklı
100,2,93,"Hatırlayınız ki, ""Size verdiklerimizi kuvvetlice tutun, söylenenleri dikkatlice dinleyin"" diye sizden söz almış ve Tur'u üzerinize kaldırmıştık. Onlar, ""İşittik ve isyan ettik"" dediler. İnkarları sebebiyle buzağı sevgisi gönüllerine dolduruldu. De ki: ""Eğer inanıyorsanız, inancınız size ne kötü şeyler emrediyor!""",Bayraktar Bayraklı
101,2,94,"Söyle onlara: ""Şayet ahiret yurdu Allah katında diğer insanlara değil de sadece size ait ise ve bu iddianızda da doğru iseniz, haydi ölümü temenni ediniz.""",Bayraktar Bayraklı
102,2,95,"Onlar, kendi elleriyle yaptıkları ameller sebebiyle hiçbir zaman ölümü temenni etmeyeceklerdir. Allah zalimleri iyi bilir.",Bayraktar Bayraklı
103,2,96,"Onları, insanlar içinde dünya hayatına en çok düşkün olanlar olarak bulacaksın. İçlerinden şirk koşanlar bin sene yaşamak ister. Fakat bu kadar yaşasa da, bu uzun ömür onları azaptan uzaklaştıramaz. Allah onların yaptıklarını eksiksiz görür.",Bayraktar Bayraklı
104,2,97,"- De ki: ""Cebrail'e düşman olanlar bilsinler ki, Cebrail Kur'an'ı senin gönlüne Allah'ın izniyle indirdi. Kur'an,  kendinden önce gelen kitapları doğrulayıcı, müminler için rehber ve müjdedir."" Kim Allah'a, meleklerine, peygamberlerine, Cebrail'e ve Mikail'e düşman olursa, bilsin ki Allah da inkarcıların düşmanıdır.",Bayraktar Bayraklı
105,2,98,"- De ki: ""Cebrail'e düşman olanlar bilsinler ki, Cebrail Kur'an'ı senin gönlüne Allah'ın izniyle indirdi. Kur'an,  kendinden önce gelen kitapları doğrulayıcı, müminler için rehber ve müjdedir."" Kim Allah'a, meleklerine, peygamberlerine, Cebrail'e ve Mikail'e düşman olursa, bilsin ki Allah da inkarcıların düşmanıdır.",Bayraktar Bayraklı
106,2,99,"Andolsun ki, sana apaçık ayetler indirdik. Onları fasıklardan başka kimse inkar etmez.",Bayraktar Bayraklı
107,2,100,"Ne zaman, onlar bir antlaşma yaptılarsa, yine kendilerinden bir grup onu bozmadı mı? Zaten onların çoğu iman etmez.",Bayraktar Bayraklı
108,2,101,"Onlara, yanlarındaki kitabı doğrulayan peygamber geldiği zaman, kendilerine kitap verilenlerden bir grup, güya hakikati bilmiyorlarmış gibi, Allah'ın kitabını arkalarına atarak ondan yüz çevirmişlerdi.",Bayraktar Bayraklı
109,2,102,"Kitap ehli, Süleyman'ın hükümranlığı hakkında şeytanların vesvesesine uydular. Oysa Süleyman büyü yapıp kafir olmadı. Fakat şeytanlar kafir oldular;çünkü insanlara sihri ve Babil'deki Harut ve Marut isimli iki meleğe indirileni öğretiyorlardı. Halbuki bu iki melek, ""Biz sadece imtihan için gönderildik, sakın yanlışa inanıp da kafir olmayasınız"" demeden hiç kimseye sihir öğretmezlerdi. Onlar, bu iki melekten, karı ile kocanın arasını açacak şeyleri öğreniyorlardı. Oysa büyücüler, Allah'ın izni olmadan kimseye zarar veremezler. Onlar, kendilerine faydalı olanı değil, zararlı olanı öğrenirler. Büyüye başvuranların ahiretten nasiplerinin olmayacağını iyi bilmektedirler. Kendilerini sattıkları şey ne kötüdür! Keşke bunu bilselerdi!",Bayraktar Bayraklı
110,2,103,"Eğer onlar, iman edip sakınsalardı, Rablerinden çok daha iyi bir ödül alacaklardı. Keşke bilselerdi!",Bayraktar Bayraklı
111,2,104,"Ey iman edenler! Peygamber'e ""Bizi güt!"" demeyiniz, ""Bizigözet!"" deyinizve onu dinleyiniz. İnanmayanlara acıklı bir azap vardır.",Bayraktar Bayraklı
112,2,105,"Size Rabbinizden bir hayır indirilmesini ne kitap ehlinden kafir olanlar ne de müşrikler isterler.Halbuki Allah, rahmetini dilediğine verir. Allah çok büyük lütuf sahibidir.",Bayraktar Bayraklı
113,2,106,"Biz, daha iyisini veya benzerini getirmedikçe bir ayeti ortadan kaldırmayız veya unutturmayız. Allah'ın her şeye gücü yettiğini bilmez misin?",Bayraktar Bayraklı
114,2,107,Göklerin ve yerin mülkiyet ve hükümranlığının Allah'a ait olduğunu da bilmez misin? Sizin için Allah'tan başka ne bir dost ne de bir yardımcı vardır.,Bayraktar Bayraklı
115,2,108,"Yoksa siz de, daha önce Musa'ya sorulduğu gibi Peygamberinize sorular sormak mı istiyorsunuz? Kim küfrü imanla değiştirirse, kesinlikle düz yoldan sapmış olur.",Bayraktar Bayraklı
116,2,109,"Kitap ehlinin büyük bir çoğunluğu, hakikat kendilerine açıkça belli olduktan sonra, içlerindeki haset yüzünden, imanınızdan sonra sizi küfre döndürmek istediler. O halde siz, Allah gayesini gerçekleştirinceye kadar sıkı durun, iyi düşünün, reddedin! Şüphesiz ki Allah'ın gücü her şeye yeter.",Bayraktar Bayraklı
117,2,110,"Namazı kılınız, zekatı veriniz, yaptığınız her iyiliği Allah katında bulacaksınız. Şüphesiz ki Allah, yapmakta olduklarınızı noksansız görür.",Bayraktar Bayraklı
118,2,111,"Kitap ehli, ""Yahudiler veya Hıristiyanlar hariç, hiç kimse asla cennete giremeyecek"" dediler. Bu onların kuruntusudur. Sen de onlara de ki, ""Eğer gerçekten doğru söylüyorsanız, delilinizi getiriniz.""",Bayraktar Bayraklı
119,2,112,"Bilakis, kim iyilik yaparak bütün benliğini Allah'a teslim ederse, onun ödülü Rabbinin katındadır. Öyleleri için ne bir korku vardır ne de üzüntü çekerler.",Bayraktar Bayraklı
120,2,113,"Yahudiler ""Hıristiyanların hiçbir tutar tarafı yoktur"" dediler. Hıristiyanlar da ""Yahudilerin hiçbir tutar tarafı yoktur"" dediler. Halbuki hepsi kitabı okuyorlar. Bilmeyenler de tıpkı onların söylediklerini söylediler. Allah, ihtilafa düştükleri hususlarda,kıyamet günü onlar hakkında hükmünü verecektir.",Bayraktar Bayraklı
121,2,114,"Allah'ın mescitlerinde O'nun adının anılmasına engel olan ve mescitlerin harap olmasına çalışandan daha zalim kim vardır? Aslında bunların mescitlere korkarak girmeleri gerekir. Bunlar için dünyada rezillik, ahirette de büyük azap vardır.",Bayraktar Bayraklı
