sira,sure,ayet,metin,hoca
35,2,28,"Siz ölü (cansız)ken size hayat veren Allah'ı nasıl oluyor da inkâr ediyorsunuz! Sonra sizi öldürecek, sonra sizi (tekrar) diriltecek ve sonunda yalnızca O'na döndürüleceksiniz.[1]",Mehmet Okuyan
36,2,29,"O, yerde ne varsa hepsini sizin için yaratmıştır. Sonra göğe yönelmiş, onu yedi kat[1] olarak (yaratıp) düzenlemiştir. O her şeyi bilendir.[2]",Mehmet Okuyan
37,2,30,"Hani Rabbin meleklere ""Ben yeryüzünde bir halife (sorumlu) görevlendireceğim""[1] demişti. Onlar ""Biz seni hamdinle (övgüyle) tesbih ediyor (yüceltiyor) ve kutsallıkla anıyorken,[2] yeryüzünde bozgunculuk çıkarmakta ve kan dökmekte olanı (insanı) mı halife görevlendiriyorsun?"" demişlerdi. (Allah da onlara): ""Şüphesiz ki sizin bilemeyeceğiniz şeyleri ben bilirim."" demişti.",Mehmet Okuyan
38,2,31,"(Allah) Âdem'e bütün isimleri öğretmiş, sonra onları meleklere yöneltip ""Doğruysanız şunların isimlerini bana bildirin."" demişti.",Mehmet Okuyan
39,2,32,"(Melekler): ""Sen yücesin; bize öğrettiklerinden başka bilgimiz yoktur. Yalnızca sen bilensin; doğru hüküm verensin."" demişlerdi.",Mehmet Okuyan
40,2,33,"(Allah:) ""Ey Âdem! Onların (eşyanın) isimlerini onlara (meleklere) bildir."" demiş, (Âdem) isimlerini kendilerine bildirince ""Ben size, şüphesiz ki göklerin ve yerin gaybını (bilinemeyenini) bilirim; açıkladıklarınızı da gizlemiş olduklarınızı da bilirim' dememiş miydim?"" demişti.",Mehmet Okuyan
41,2,34,"Hani meleklere ""Âdem için (Allah'a) secde edin."" demiştik; onlar da hemen secde etmişti. İblis hariç.[1] Yüz çevirmiş, kibirlenmiş, kâfirlerden olmuştu.",Mehmet Okuyan
42,2,35,"Şöyle demiştik: ""Ey Âdem! Sen ve eşin şu bahçeye[1] yerleşip, dilediğiniz yerden bolca yiyin! Şu ağaca yaklaşmayın; yoksa kaybedenlerden olursunuz.""",Mehmet Okuyan
43,2,36,"(Ağaçtan yiyince) Şeytan onları(n ayaklarını) kaydırıp bulundukları yerden onları çıkarmıştı (çıkarılmalarına sebep olmuştu). (Bunun üzerine) ""Bir kısmınız diğerine düşman olarak inin![1] Sizin için yeryüzünde (bahçe dışında) belirli bir süre kalma ve geçim imkânları vardır."" demiştik.",Mehmet Okuyan
44,2,37,"Âdem, Rabbinden birtakım (öğretici) sözler almıştı[1] ve (Rabbi de) tevbesini kabul etmişti. Şüphesiz ki yalnızca O, tevbeleri çok kabul edendir, çok merhametlidir.",Mehmet Okuyan
45,2,38,"(Onlara) şöyle demiştik: ""Hepiniz oradan (o bahçeden) inin![1] Benden size bir hidayet gelir de kim hidayetime uyarsa onlar için herhangi bir korku yoktur ve onlar üzülmeyecek de.[2]",Mehmet Okuyan
46,2,39,"İnkâr edip ayetlerimizi yalanlayanlara gelince, onlar ateş halkıdır; onlar orada ebedî kalıcıdır.""[1]",Mehmet Okuyan
47,2,40,Ey İsrailoğulları! Size vermiş olduğum nimet(ler)imi hatırlayın! Bana verdiğiniz sözü yerine getirin ki ben de size vadettiklerimi vereyim. Yalnızca benden korkun![1],Mehmet Okuyan
48,2,41,Elinizdekini (Tevrat'ın aslını) doğrulayıcı olarak indirdiğime (Kur'an'a) iman edin! Sakın onu inkâr eden(ler)in öncüsü olmayın! Ayetlerimi az bir değer karşılığında satmayın! Yalnız bana karşı takvâlı (duyarlı) olun!,Mehmet Okuyan
49,2,42,"Bilerek gerçeği batılla karıştırmayın, gerçeği gizlemeyin![1]",Mehmet Okuyan
50,2,43,"Namazı kılın, zekâtı verin; boyun eğenlerle birlikte boyun eğin!",Mehmet Okuyan
51,2,44,(Ey İsrailoğulları)! Kitab'ı (Tevrat'ı) tilavet ettiğiniz (okuyup aktardığınız) hâlde kendinizi unutup iyiliği (başka) insanlara mı emrediyorsunuz![1] Akıl etmiyor musunuz?,Mehmet Okuyan
52,2,45,"Sabır ve salât[1] (fedakârlık) ile (Allah'tan) yardım isteyin! Şüphesiz ki o (sabır ve fedakârlık), saygı duyanlar dışındakilere ağır gelir.",Mehmet Okuyan
53,2,46,"Onlar, Rablerine kavuşacaklarına ve O'na döneceklerine kesin olarak iman eden kişilerdir.",Mehmet Okuyan
54,2,47,Ey İsrailoğulları! Size vermiş olduğum nimet(ler)imi ve sizi (bir zamanlar) âlemlere (inançsızlara)[1] üstün kıldığımı hatırlayın!,Mehmet Okuyan
55,2,48,"Öyle bir güne karşı takvâlı (duyarlı) olun ki (o gün) kimse, kimseden hiçbir şey gideremez; onlardan şefaat kabul edilmez;[1] kendilerinden fidye alınmaz;[2]onlara yardım da edilmez.[3]",Mehmet Okuyan
56,2,49,"Hani sizi işkencenin en kötüsüne süren ve oğullarınızı kestirip, kadınlarınızı sağ bırakmakta olan Firavun ailesinden kurtarmıştık. İşte bunda (size anlatılanlarda), Rabbinizden büyük bir imtihan vardır.[1]",Mehmet Okuyan
57,2,50,"Hani biz sizin için denizi yarmıştık; sizi kurtarmış, Firavun'un ailesini (destekçilerini) de siz bakıyorken (denizde) boğmuştuk.",Mehmet Okuyan
58,2,51,"Hani (kendisine vahyetmek üzere) Musa ile kırk gece için sözleşmiştik.[1] Sonra onun ardından, zalimler olarak buzağıyı (ilah) edinmiştiniz.[2]",Mehmet Okuyan
59,2,52,Sonra onun ardından şükredersiniz diye sizi affetmiştik.,Mehmet Okuyan
60,2,53,Hani doğru yolu bulasınız diye Musa'ya Kitabı ve furkânı[1] (doğruyu yanlıştan ayırma yeteneği) vermiştik.,Mehmet Okuyan
61,2,54,"Hani Musa kavmine şöyle demişti: ""Ey kavmim! Şüphesiz ki siz, buzağıyı (ilah) edinmekle kendinize haksızlık ettiniz. Onun için, Yaratıcınıza[1] tevbe edin de nefsinizi (kötü duygularınızı) öldürün! Böyle yapmanız Yaratıcınız katında sizin için hayırlı olandır. Böylece Allah tevbenizi kabul etmiş olur. Şüphesiz ki yalnızca O, tevbeleri çok kabul edendir, çok merhametlidir.""",Mehmet Okuyan
62,2,55,"Hani ""Ey Musa! Biz Allah'ı açıkça görünceye kadar sana asla inanmayız."" demiştiniz de bakıyorken sizi yıldırım yakalamıştı (çarpmıştı).",Mehmet Okuyan
63,2,56,"Sonra (manevi)[1] ölümünüzün ardından, şükredesiniz diye sizi (Vahiy ile) diriltmiştik.",Mehmet Okuyan
64,2,57,"Sizi bulutla gölgelendirmiş, size kudret helvası ile bıldırcın eti indirmiş (vermiş),[1] ""Size rızık olarak verdiğimiz temiz şeylerden yiyin!"" (demiştik). (Emirlerimizi dinlememekle) onlar bize zulmetmemişlerdi; ancak kendilerine yazık etmişlerdi.[2]",Mehmet Okuyan
65,2,58,"Hani (İsrailoğulları'na) şöyle demiştik: ""Şu şehre girip (yerleşin); onun (nimetlerinden) dilediğiniz gibi bolca yiyip (yararlanın)![1] Kapıdan eğilerek (saygıyla) girin ve ""Hıttah! (Bizi bağışla!)""[2] deyin ki sizin için hatalarınızı bağışlayalım. Güzel davrananların (ödülünü) ileride daha da artıracağız.""",Mehmet Okuyan
66,2,59,"(İçlerinden bazı) zalimler, kendilerinden (söylemeleri) istenen sözü başka bir sözle değiştirmişlerdi. Biz de yoldan çıkmaları nedeniyle üzerlerine gökten bir azap göndermiştik.[1]",Mehmet Okuyan
67,2,60,"Hani Musa, kavmi için su isteyince (ona) ""Asanla taşa vur!""[1] demiştik. Hemen ondan on iki pınar fışkırmıştı. Her kabile de elbette içeceği yeri bilmişti. (Onlara şöyle demiştik:) ""Allah'ın (yarattığı) rızkından yiyin, için! Yeryüzünde bozguncular olarak karışıklık çıkarmayın!""[2]",Mehmet Okuyan
68,2,61,"Hani siz (verilen nimetlere karşılık) şöyle demiştiniz: ""Ey Musa! Tek (çeşit) yemeğe sabredemeyiz. Bizim için Rabbine dua et de yerin yetiştirdiği şeylerden; sebzesinden, salatalığından (acurundan), sarımsağından, mercimeğinden ve soğanından bize çıkarsın (lütfetsin)!"" (Musa ise) ""Daha iyiyi daha düşük ile değiştirmek mi istiyorsunuz? Şehre inin; şüphesiz ki istedikleriniz sizin için (orada) var!"" demişti. (Bundan sonra) üzerlerine alçaklık ve çaresizlik damgası vurulmuş ve Allah'ın gazabına uğramışlardı. Bunun sebebi, Allah'ın ayetlerini inkâr etmeleri ve haksız olarak peygamberleri öldürmeleriydi. Bütün bunlar, isyana devam etmeleri ve haddi aşmış olmaları sebebiyledir.[1]",Mehmet Okuyan
69,2,62,"Şüphesiz ki iman edenler, yahudi olanlar, sabiiler[1] ve hristiyanlar(dan) kim Allah'a ve ahiret gününe iman edip iyi işler yaparsa, onlar için Rableri katında ödül(ler)i vardır. Onlara herhangi bir korku yoktur; onlar üzülmeyecek de.[2]",Mehmet Okuyan
70,2,63,"Hani sizden sağlam bir söz almış, üzerinize (Sînâ)[1] Dağı(nı âdeta) kaldırmıştık. (Onlara) ""Size verdiğimizi (Kitabı) kuvvetle alın (ona sıkıca tutunun)[2] ve içinde olanı hatırlayın ki takvâlı olabilesiniz."" (demiştik).",Mehmet Okuyan
71,2,64,"Ondan sonra sözünüzden dönmüştünüz. Allah'ın iyiliği ve merhameti sizin üzerinize olmasaydı, şüphesiz ki zarara uğrayanlardan olurdunuz.",Mehmet Okuyan
72,2,65,"İçinizden cumartesi günü (avlanma yasağını)[1] çiğneyenleri ve bu yüzden kendilerine ""Aşağılık maymunlar (gibi) olun!""[2] dediğimizi elbette bilmektesiniz.",Mehmet Okuyan
73,2,66,"Bunu öndekilere (onları görenlere) ve arkalarındakilere (ibretlik) bir ceza, muttakîler (duyarlı olanlar) için de bir öğüt kılmıştık.",Mehmet Okuyan
74,2,67,"Hani Musa, kavmine ""Şüphesiz ki Allah herhangi bir inek[1] kesmenizi emrediyor."" demişti. (Onlar) ""Bizimle alay mı ediyorsun?"" deyince, o da ""Cahillerden olmaktan Allah'a sığınırım."" demişti.",Mehmet Okuyan
75,2,68,"(Onlar) ""Bizim adımıza Rabbine dua et de onun (özelliklerinin) ne olduğunu bize açıklasın."" (Musa da) ""Allah diyor ki o, ne yaşlı ne de körpe, ikisi arasında bir inektir. Size emredileni hemen yapın."" demişti.",Mehmet Okuyan
76,2,69,"(Onlar) ""Bizim adımıza Rabbine dua et; bize onun renginin nasıl olduğunu açıklasın."" demişlerdi. (Musa da) ""Allah diyor ki o, bakanlara huzur veren parlak sarı renkli bir inektir."" demişti.",Mehmet Okuyan
77,2,70,"(Onlar) ""Bizim adımıza Rabbine dua et de onun (özelliklerinin) ne olduğunu bize açıklasın; (nasıl) bir inek (keseceğimizi iyice) karıştırdık.[1] inşallah biz emredileni yapma yolunu buluruz."" demişlerdi.",Mehmet Okuyan
78,2,71,"(Musa da) ""Allah diyor ki o, henüz boyunduruk altına alınmayan, toprak sürmeyen, ekin sulamayan, serbest dolaşan, renginde hiç alacası bulunmayan bir inektir."" demişti. (Bunun üzerine onlar) ""İşte şimdi gerçeği getirdin (tam olarak açıkladın)!"" cevabını vermişler ve hemen (onu bulup) kesmişlerdi ama neredeyse yapamayacaklardı.",Mehmet Okuyan
79,2,72,Hani siz bir kişiyi öldürmüştünüz de onun hakkında birbirinizle atışmıştınız. (Oysa) Allah gizlemekte olduğunuzu (ortaya) çıkarıcıdır.,Mehmet Okuyan
80,2,73,"""Şimdi ona (öldürülen kişiye, kesilen ineğin) bir parçasıyla vurun."" demiştik. Böylece Allah ölüleri diriltir ve akıl edesiniz diye size delillerini gösterir.",Mehmet Okuyan
81,2,74,Bunlardan sonra kalpleriniz (yine) katılaşmıştı. Artık onlar (kalpleriniz) taş gibi hatta daha da katıdır.[1] Şüphesiz ki taşlardan öylesi var ki içinden ırmaklar fışkırır. Öylesi de var ki yarılır da ondan su çıkar. Bir kısmı da Allah'a saygı nedeniyle (yukardan aşağı) iner.[2] Allah yapmakta olduklarınızdan asla habersiz değildir.,Mehmet Okuyan
82,2,75,"Onların (kitap ehlinin) size inanacaklarını mı umuyorsunuz! Oysa onlardan bir grup, Allah'ın kelamını duyarlar da iyice anladıktan sonra bilerek onu tahrif ederler(di).[1]",Mehmet Okuyan
83,2,76,"(Bunlar) müminlerle karşılaştıkları zaman ""(Biz de) iman ettik."" derler.[1] Birbirleriyle baş başa kaldıklarında ""Allah'ın size açtıklarını (Tevrat'taki bilgileri), Rabbiniz katında aleyhinize delil getirmeleri için mi onlara anlatıyorsunuz? (Bunları) akıl etmiyor musunuz?"" derler.",Mehmet Okuyan
84,2,77,Bilmezler mi ki Allah şüphesiz ki onların gizlediklerini de açıkladıklarını da bilmektedir.[1],Mehmet Okuyan
85,2,78,İçlerinde birtakım ümmiler[1] vardır ki kuruntular dışında Kitab'ı (Tevrat'ı) bilmezler. Onlar zandan başka bir şeyde bulunmuyorlar.,Mehmet Okuyan
86,2,79,"Kitab'ı (Tevrat'ı) kendi elleriyle yazıp sonra onu az bir bedel karşılığında satmak için ""Bu, Allah katındandır."" diyenlere yazıklar olsun! Elleriyle yazdıkları nedeniyle onların vay hâllerine! Kazandıkları nedeniyle onların vay hâllerine!",Mehmet Okuyan
87,2,80,"(Kitap ehlinden bazıları) ""Sayılı birkaç gün hariç, bize ateş dokunmayacaktır."" demişlerdi.[1] (Onlara) de ki: ""Siz Allah katından bir söz mü aldınız -ki Allah asla sözünden caymaz-[2] yoksa Allah hakkında bilmediğiniz şeyleri mi söylüyorsunuz?""",Mehmet Okuyan
88,2,81,"Hayır! Kim bir kötülük işler de kötülüğü kendisini çepeçevre kuşatırsa, işte o kişiler ateş halkıdır. Onlar orada ebedî kalacaklardır.",Mehmet Okuyan
89,2,82,İman edip iyi işler yapanlara gelince onlar cennet halkıdır. Onlar da orada ebedî kalacaklardır.,Mehmet Okuyan
90,2,83,"Hani biz, İsrailoğulları'ndan ""Allah'tan başkasına kulluk etmeyeceksiniz; ana babaya güzel davranacaksınız;[1] yakınlara, yetimlere ve yoksullara (iyilik yapacaksınız)"" diye söz almıştık. İnsanlara güzel söz söyleyin; namazı kılın ve zekâtı verin![2] Sonunda azınız hariç, yüz çevirerek dönüp gitmiştiniz.",Mehmet Okuyan
91,2,84,"Hani birbirinizin kanlarını dökmeyeceğinize, birbirinizi yurtlarınızdan çıkarmayacağınıza dair sizden söz almıştık. Sonunda siz de şahit olarak (bunları) kabul etmiştiniz.[1]",Mehmet Okuyan
92,2,85,"Ardından siz öyle kimselersiniz ki birbirinizi öldürüyor, aranızdan bir grubu yurtlarından çıkarıyor, günahta ve düşmanlıkta onlara karşı birbirinize arka çıkıyorsunuz. Onları yurtlarından çıkarmak size haram olduğu hâlde (hem çıkarıyor hem de) size esirler olarak geldiklerinde fidye veri(p onları kurtarı)yorsunuz.[1]Yoksa siz Kitab'ın (Tevrat'ın) bir kısmına inanıp bir kısmını inkâr mı ediyorsunuz?[2] Böyle davrananlarınızın cezası, dünya hayatında rezillikten başka nedir ki! Kıyamet gününde ise en şiddetli azaba çarptırılacaklardır. Allah yapmakta olduklarınızdan asla habersiz değildir.",Mehmet Okuyan
93,2,86,"İşte onlar, ahirete karşılık dünya hayatını satın alanlardır. (Bu yüzden) azapları hafifletilmeyecek[1] ve kendilerine yardım edilmeyecektir.",Mehmet Okuyan
94,2,87,"Yemin olsun ki biz Musa'ya Kitabı vermiştik. Ondan sonra birbiri ardınca elçiler göndermiştik. Meryem oğlu İsa'ya da apaçık deliller vermiş, onu Kutsal Ruh (Cebrail) ile desteklemiştik.[1] Nefislerinizin arzulamadığı şeyleri söyleyen bir elçi size her geldiğinde ona karşı kibirlenmiştiniz. (Elçilerden) bir kısmını yalanlıyor; bir kısmını öldürüyordunuz.[2]",Mehmet Okuyan
95,2,88,"(Yahudiler) ""Kalplerimiz perdelidir."" demişlerdi. Hayır! Küfür ve inkârları sebebiyle Allah onlara lanet etmiştir. Ne kadar da azı inanır![1]",Mehmet Okuyan
96,2,89,"Daha önce kâfirlere karşı zafer isterlerken, kendilerine Allah katından ellerindeki (Tevrat'ı) doğrulayan bir kitap (Kur'an) ulaşıp da (Tevrat'tan) bildikleri gerçekler kendilerine gelince onu inkâr etmişlerdi. (İşte) Allah'ın laneti böylesi kâfirlerin (üzerine)dir.",Mehmet Okuyan
97,2,90,"Allah'ın, kullarından dilediğine (peygamberlik) vermesini kıskandıkları için Allah'ın indirdiğini (Kur'an'ı) inkâr ederek kendilerini (alçak bir şeye) satmaları ne kötü bir şeydir! Böylece onlar, gazap üstüne gazaba uğramışlardı. Ayrıca o kâfirler için küçük düşürücü bir azap vardır.",Mehmet Okuyan
98,2,91,"Kendilerine ""Allah'ın indirdiğine iman edin!"" denince, ""Biz sadece bize indirilene (Tevrat'a) inanırız."" derler ve ondan başkasını inkâr ederler. (Oysa) o (Kur'an), kendilerinde bulunanı (Tevrat'ın aslını) doğrulayıcı gerçektir. (Onlara) de ki: ""Siz inanıyor idiyseniz daha önce Allah'ın peygamberlerini neden öldürüyordunuz?""",Mehmet Okuyan
99,2,92,"Yemin olsun ki Musa, size apaçık deliller[1] getirmişti. Sonra onun ardından, zalimler olarak buzağıyı (ilah) edinmiştiniz.[2]",Mehmet Okuyan
100,2,93,"Hani sizden sağlam bir söz almış, üzerinize (Sînâ)[1] Dağı(nı âdeta) kaldırmıştık.[2] (Onlara) ""Size verdiğimizi kuvvetle alın (ona sıkıca tutunun);[3] (ondaki gerçekleri) dinleyin!"" (demiştik). Onlar ise ""İşittik ve isyan ettik."" demişlerdi. İnkârları sebebiyle kalplerine buzağı(ya tapma sevgisi) içirilmişti[4] (doldurulmuştu). De ki: ""(Böyle) inanıyorsanız, inancınız size ne kötü şeyler emrediyor!""",Mehmet Okuyan
101,2,94,"(Onlara) de ki: ""Ahiret yurdu Allah katında diğer insanlara değil de yalnızca size aitse (ve bu konuda) doğruysanız ölümü isteyin (bakalım)!""",Mehmet Okuyan
102,2,95,"Onlar, kendi elleriyle önceden yaptıkları işler (günahlar) sebebiyle ölümü asla istemeyecektir. Allah zalimleri iyi bilendir.[1]",Mehmet Okuyan
103,2,96,Şüphesiz ki sen onları insanların (dünya) hayatına en düşkünü olarak bulursun; hatta şirk koşanlardan bile. Her biri bin sene[1] yaşatılmak ister. Oysa (o kadar) yaşatılması (kimseyi) azaptan asla uzaklaştırmaz. Allah yapmakta olduklarını görendir.,Mehmet Okuyan
104,2,97,"De ki: ""Kim Cebrail'e düşmansa (şunu iyi bilsin ki), Allah'ın izniyle onu (Kur'an'ı) senin kalbine,[1] kendisinden önce gelen (kitapların aslını) doğrulayıcı, bir rehber ve müminler için bir müjde olarak o indirmiştir.[2]",Mehmet Okuyan
105,2,98,"Kim Allah'a, meleklerine, elçilerine, Cebrail'e ve Mikail'e[1] düşman olursa, (bilsin ki) Allah da kâfirlerin düşmanıdır.""[2]",Mehmet Okuyan
106,2,99,Yemin olsun ki sana apaçık ayetler indirdik. Onları yoldan çıkanlardan başkası inkâr etmez.,Mehmet Okuyan
107,2,100,"Ne zaman onlar (Allah'a) bir söz vermişlerse, içlerinden bir grup onu bozmadı mı? Gerçekte onların çoğu iman etmez.",Mehmet Okuyan
108,2,101,"Allah tarafından kendilerine, beraberlerindekini doğrulayıcı bir elçi gelince, kitap ehlinden bir grup, sanki Allah'ın kitabını bilmiyormuş gibi onu arkalarına attılar.[1]",Mehmet Okuyan
109,2,102,"Onlar, Süleyman'ın hükümdarlığı hakkında şeytanların (uydurup) söylediklerine uymuşlardı. (Oysa) Süleyman, (büyü yapıp) kâfir olmamıştı. Ancak şeytan (ruhlu insan)lar kâfir olmuşlardı. (Çünkü) onlar, insanlara büyü ve Babil'de Harut ile Marut isimli iki hükümdara[1] indirileni öğretiyorlardı. (O iki hükümdar): ""Biz sadece bir imtihanız; sakın kâfir olmayın!"" demeden kimseye (bir şey) öğretmezlerdi. Onlar, o ikisinden (Harut ile Marut'tan), kişi ile eşinin arasını açacak şeyleri öğreniyorlardı. Oysa onlar (büyücüler), Allah'ın izni olmadan kimseye zarar veremezler(di). Onlar ise, kendilerine zarar veren ve yarar sağlamayan şeyleri öğreniyorlardı. Yemin olsun ki (büyüyü) satın alanların ahiretten payı olmadığını çok iyi bilmektelerdi. Karşılığında kendilerini sattıkları şey ne kötüdür! Keşke bunu bilselerdi!",Mehmet Okuyan
110,2,103,"İman edip takvâlı (duyarlı) olsalardı, şüphesiz ki Allah tarafından verilecek ödül hayırlı olacaktı. Keşke bunu bilselerdi!",Mehmet Okuyan
111,2,104,"Ey iman edenler! ‘Râ‘inâ!'[1] (bize çobanlık et) demeyin, ‘Unzurnâ!' (bizi gözet) deyin ve (söylenenleri) dinleyin! kâfirler için elem verici bir azap vardır.",Mehmet Okuyan
